entity_id	uniprot_accession	model_id	model_sequence_sha256	entity_sequence_sha256	entity_length	target_length	sequence_class	target_fragment_starts_1based	polymer_type	reported_mutation_count	reported_nonstandard_monomers	reported_artifact_monomers	benchmark_eligibility
2N3W_1	P38764	AF-P38764-F1	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	bf1c804077764a2fcd9ef5e41a8119fc2588b8635b56f0feec3a8599f5095f82	131	993	exact_fragment_unique	482	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NBW_1	P38764	AF-P38764-F1	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	bf1c804077764a2fcd9ef5e41a8119fc2588b8635b56f0feec3a8599f5095f82	131	993	exact_fragment_unique	482	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NPI_1	Q08685	AF-Q08685-F1	84143ce535b62b261975d884e6f5e455eee8af2bafe5d310e84012b2ca9fd0ef	949163a6de6d667909a011d5b9b20f80e4d957b44205747fc6d98e3d1782be13	460	445	requires_alignment_or_variant_review		polypeptide(L)	7	1	1	pending_coordinates_quality_context_and_training_overlap
2NVQ_12	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVQ_8	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVQ_9	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVT_12	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVT_8	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVT_9	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVX_12	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVX_8	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVX_9	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVY_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVY_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVY_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVZ_12	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVZ_8	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2NVZ_9	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2OG4_1	P33334	AF-P33334-F1	afce8faeb9f9a4ada2c845c4e3d79c90ad537b4a8e3a59aafc384343f8167a29	80c4f916f84d2c661ebd1939c914a1767f6789fa9bb653988724c12fe4138210	254	2413	requires_alignment_or_variant_review		polypeptide(L)	0	0	1	pending_coordinates_quality_context_and_training_overlap
2R7Z_10	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R7Z_11	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R7Z_14	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R7Z_9	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R92_10	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R92_13	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R92_8	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R92_9	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R93_12	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R93_7	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R93_8	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2R93_9	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2VGM_1	P33309	AF-P33309-F1	9290d7c5d79158df0e0dcb67b0c05aa7e2a325310393e00f30c9a05ae73b9018	9290d7c5d79158df0e0dcb67b0c05aa7e2a325310393e00f30c9a05ae73b9018	386	386	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2VGN_1	P33309	AF-P33309-F1	9290d7c5d79158df0e0dcb67b0c05aa7e2a325310393e00f30c9a05ae73b9018	9290d7c5d79158df0e0dcb67b0c05aa7e2a325310393e00f30c9a05ae73b9018	386	386	exact_full_sequence	1	polypeptide(L)	0	1	0	pending_coordinates_quality_context_and_training_overlap
2VUM_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2VUM_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2VUM_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2VUM_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2X7N_2	Q12522	AF-Q12522-F1	a9c859214bc288900788ea22094f6779f5e80a857b1a76ad3d655a47854cced8	1d8c1f413d44731d0f1f98c904b43ded1b7915ffc5e22d00bcdf61e1ecaca966	224	245	exact_fragment_unique	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2YU9_12	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2YU9_8	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2YU9_9	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
2ZCY_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	2fda249cab138323f42cba400b3f394f62a183180fa4ed798bd0113c216e9a6d	287	288	exact_fragment_unique	2	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
30EP_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
30EP_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
30EP_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
30ES_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
30ES_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
30ES_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
35ZV_1	P38764	AF-P38764-F1	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	993	993	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36AX_13	P32565	AF-P32565-F1	fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	945	945	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36AX_3	P38764	AF-P38764-F1	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	993	993	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36BD_10	P32565	AF-P32565-F1	fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	945	945	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36BD_3	P38764	AF-P38764-F1	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	993	993	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36BL_12	P32565	AF-P32565-F1	fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	945	945	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36BL_3	P38764	AF-P38764-F1	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	993	993	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36BM_3	P38764	AF-P38764-F1	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	993	993	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36BM_9	P32565	AF-P32565-F1	fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	945	945	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36RS_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36RS_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
36RS_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3BDM_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	2fda249cab138323f42cba400b3f394f62a183180fa4ed798bd0113c216e9a6d	287	288	exact_fragment_unique	2	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3BIP_1	P32558	AF-P32558-F1	69e276995e1a4533cc3887bc5581aaef26520c25c4281f816a742c03163e46a0	0b16aa62aa9dddb022a547c6b0d28e0115cea329cbfef5ec74d51700b7d35a3c	467	1035	requires_alignment_or_variant_review		polypeptide(L)	0	0	1	pending_coordinates_quality_context_and_training_overlap
3BIQ_1	P32558	AF-P32558-F1	69e276995e1a4533cc3887bc5581aaef26520c25c4281f816a742c03163e46a0	0b16aa62aa9dddb022a547c6b0d28e0115cea329cbfef5ec74d51700b7d35a3c	467	1035	requires_alignment_or_variant_review		polypeptide(L)	0	0	1	pending_coordinates_quality_context_and_training_overlap
3BIT_1	P32558	AF-P32558-F1	69e276995e1a4533cc3887bc5581aaef26520c25c4281f816a742c03163e46a0	e108c6a8e0f926f0eeea40860dfbadf27ef9e96cdf1c197b2f87d8383dc7360c	453	1035	requires_alignment_or_variant_review		polypeptide(L)	0	1	1	pending_coordinates_quality_context_and_training_overlap
3CQZ_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3CQZ_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3CQZ_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3CUE_4	P36149	AF-P36149-F1	a6b32a264dc4356f9e3046c543340e02100714d88b1b4a3842cb39bcaf4bff97	a6b32a264dc4356f9e3046c543340e02100714d88b1b4a3842cb39bcaf4bff97	193	193	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3D29_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	420dcc23e2aa9991d78d957d36c97e84335d5a48e33f4303ad34677e990e2bbf	244	288	exact_fragment_unique	5	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3DY3_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	420dcc23e2aa9991d78d957d36c97e84335d5a48e33f4303ad34677e990e2bbf	244	288	exact_fragment_unique	5	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3DY4_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	420dcc23e2aa9991d78d957d36c97e84335d5a48e33f4303ad34677e990e2bbf	244	288	exact_fragment_unique	5	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3E47_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	420dcc23e2aa9991d78d957d36c97e84335d5a48e33f4303ad34677e990e2bbf	244	288	exact_fragment_unique	5	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3E66_1	P33334	AF-P33334-F1	afce8faeb9f9a4ada2c845c4e3d79c90ad537b4a8e3a59aafc384343f8167a29	44a6dcb449ba7a0200f5b530e8cc730c391f62d55553f3ec1f4b35c0c5ff8ba9	282	2413	requires_alignment_or_variant_review		polypeptide(L)	0	0	1	pending_coordinates_quality_context_and_training_overlap
3E9O_1	P33334	AF-P33334-F1	afce8faeb9f9a4ada2c845c4e3d79c90ad537b4a8e3a59aafc384343f8167a29	75c25dca690f1bdfa4a8e8334b31b56126648c82e19c9a6525cd67c765f304ff	258	2413	requires_alignment_or_variant_review		polypeptide(L)	0	1	1	pending_coordinates_quality_context_and_training_overlap
3E9P_1	P33334	AF-P33334-F1	afce8faeb9f9a4ada2c845c4e3d79c90ad537b4a8e3a59aafc384343f8167a29	4f0528cf86c59d7e3837e12344bfbb46c8f85061c684d404013147459920af89	255	2413	exact_fragment_unique	1833	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3FKI_11	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3FKI_6	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3FKI_7	P34087	AF-P34087-F1	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	83d3a4bb2b77f2d447e2e34483b92f4a0abd024d20c78f29b9187d33c13f070a	171	171	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3FKI_8	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3FLO_3	P13382	AF-P13382-F1	de337cd8afd0120b5cf00627f819c9c316606171f44248079b9d68cf807e4a32	03f2cb9b35c87b9eac8ebfa265ecd2cf4669b1f9d93891f8fbff0b54a4d3dc30	206	1468	exact_fragment_unique	1263	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GPJ_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	420dcc23e2aa9991d78d957d36c97e84335d5a48e33f4303ad34677e990e2bbf	244	288	exact_fragment_unique	5	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GPT_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	420dcc23e2aa9991d78d957d36c97e84335d5a48e33f4303ad34677e990e2bbf	244	288	exact_fragment_unique	5	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GPW_6	P21242	AF-P21242-F1	8283ba552d1a3cf6c49a4d151043a7ef16df99a3d9c30a2b73e7692d36d2c844	420dcc23e2aa9991d78d957d36c97e84335d5a48e33f4303ad34677e990e2bbf	244	288	exact_fragment_unique	5	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTG_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTG_6	P20436	AF-P20436-F1	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	ce7cd70250d0b569e39e2cf28c28578cac6ef076795fe9e170de624038c4019d	146	146	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTG_9	P38902	AF-P38902-F1	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	120	120	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
3GTJ_5	P20435	AF-P20435-F1	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	b35ac6750b96213d2e2f4608750f185b2daf71c690e6c7ef0382f39de2ec7d1c	155	155	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
