case_id	taxa	nucleotide_columns	log_likelihood	gamma_alpha	total_tree_length	internal_edges	bootstrap_trees	maximum_ufb_rounding_difference	near_zero_edges_le1e_5	long_edges_ge10	warning_lines	translation_table	marker_copy_caveat	memory_adjustment_warning_lines	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines	review_required_before_codon_interpretation	selection_eligibility
Tilletia__4969636at2759__code1	5	1155	-3041.101	0.2688	0.6401748774	2	1000	0	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__115730at2759__code1	10	960	-3159.1631	0.1298	0.5093691418999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__129234at2759__code1	10	570	-1795.9146	0.1773	0.4474952668	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__160487at2759__code1	10	2637	-9432.9142	0.281	0.6462235672000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__201273at2759__code1	10	777	-2304.5683	0.1258	0.4052494112	7	1000	0.3000000000000007	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__207567at2759__code1	10	537	-1698.0878	0.08482	0.4954062088	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__260326at2759__code1	10	504	-1746.1807	0.4016	0.6395356577999999	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__2852757at2759__code1	9	1458	-4592.4587	0.2464	0.4878734394999999	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__288615at2759__code1	9	1977	-6492.5813	0.2366	0.5400720526	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__319730at2759__code1	9	1341	-4353.8852	0.219	0.5391036014999999	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__340246at2759__code1	9	2067	-7309.1767	0.3312	0.6429246466	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__345792at2759__code1	10	885	-2407.769	0.262	0.3282161576999999	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__352891at2759__code1	10	756	-2085.9028	0.1125	0.3411808244	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4613677at2759__code1	9	363	-1203.5508	0.2615	0.5651228663	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4695236at2759__code1	10	3240	-10572.5421	0.2902	0.46396150929999996	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4747214at2759__code1	10	423	-1695.2181	0.3646	0.7510200339	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4764044at2759__code1	10	1533	-5952.3404	0.3167	0.698928211	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4803900at2759__code1	6	360	-953.8059	0.1134	0.4237505901	3	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4810093at2759__code1	6	2364	-8998.9965	0.4903	10.4414738969	3	1000	0.20000000000000284	1	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Trichoderma__4813267at2759__code1	10	2685	-9625.2548	0.2372	0.6239358320999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4823929at2759__code1	10	1248	-5229.0238	0.3129	0.8127600476000001	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4837017at2759__code1	10	696	-2997.6182	0.3777	10.497140802399999	7	1000	0.5	1	0	2	1	none_recorded	0	1	0	1	0	True	not_established
Trichoderma__4838864at2759__code1	10	1824	-6718.7248	0.3236	0.6343671267	7	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4843240at2759__code1	10	2046	-9941.8964	0.5007	10.610959304200003	7	1000	0.4000000000000057	0	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Trichoderma__4867008at2759__code1	10	516	-1821.3865	0.2413	0.5457857098000001	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4888252at2759__code1	10	2817	-10580.128	0.2525	0.7035273689	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4896098at2759__code1	10	606	-2482.1142	0.3663	0.7874512290999999	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4900375at2759__code1	10	624	-2435.3867	0.2236	0.7478602922	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4908955at2759__code1	10	969	-3872.5278	0.3353	0.7337543358999999	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4911644at2759__code1	10	2877	-9578.3446	0.2015	0.5760106399	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4940884at2759__code1	10	2778	-10421.0874	0.3031	0.6691222377000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4969018at2759__code1	9	1368	-3647.15	0.1904	0.3258631354000001	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Trichoderma__4969636at2759__code1	10	1257	-4757.5566	0.2529	0.6672656972	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Umbelopsis__129234at2759__code1	4	537	-1563.0483	0.3182	0.7007141655	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__160487at2759__code1	4	2631	-7675.8109	0.2866	0.6858484388999999	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__201273at2759__code1	4	780	-2179.4888	0.6039	0.5058627531	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__207567at2759__code1	4	540	-1468.4939	0.1763	0.6223333134	1	1000	0.1999999999999993	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__260326at2759__code1	4	447	-1073.4343	0.1716	0.3551511562	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__2852757at2759__code1	4	1389	-4054.5444	0.3142	0.6936854720000001	1	1000	0.5	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__288615at2759__code1	4	1869	-5840.7697	0.3419	0.8063508053999999	1	1000	0.10000000000000142	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__319730at2759__code1	4	1269	-3509.9632	0.3059	0.5108203157	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__340246at2759__code1	4	1857	-5758.6012	0.2735	0.9322325552999999	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__352891at2759__code1	4	741	-2077.4653	0.1481	1.2364092062	1	1000	0.3999999999999986	0	0	1002	1	none_recorded	1001	0	1	0	0	True	not_established
Umbelopsis__4613677at2759__code1	4	381	-1107.9338	0.4125	0.6216668755000001	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4695236at2759__code1	4	3162	-9669.1869	0.478	0.5955174938	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4747214at2759__code1	4	336	-881.9608	0.2246	0.45301158890000004	1	1000	0.10000000000000142	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4764044at2759__code1	4	1302	-4061.5152	0.3484	0.7898024874	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4823929at2759__code1	4	1170	-3737.8103	0.311	0.8704444672	1	1000	0.5	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4837017at2759__code1	4	642	-1828.9905	0.3782	0.5513798181999999	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4838864at2759__code1	4	1833	-5641.5986	0.4177	0.6289395881	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4843240at2759__code1	4	1446	-5184.6575	0.4991	1.2165884025	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4867008at2759__code1	4	495	-1938.646	0.3942	10.5130325723	1	1000	0.3999999999999986	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4888252at2759__code1	4	2361	-7501.8118	0.2845	0.9530141323	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4896098at2759__code1	4	567	-1747.8498	0.293	0.8037308831000001	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Umbelopsis__4911644at2759__code1	4	2772	-8245.75	0.3345	0.6678182314	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__115730at2759__code1	4	981	-2934.9901	0.5344	0.6502797444	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__129234at2759__code1	4	477	-1523.3107	0.3856	1.0104616108	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__160487at2759__code1	4	2580	-7134.0687	0.3528	0.5766716651	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__201273at2759__code1	4	762	-2014.0118	0.4911	0.47267633160000005	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__207567at2759__code1	4	453	-1302.9769	0.2208	1.0446929492	1	1000	0	0	0	1003	1	none_recorded	1001	0	2	0	0	True	not_established
Wallemia__260326at2759__code1	4	444	-1298.6026	0.4498	0.6505402055	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__2852757at2759__code1	4	1401	-4294.1196	0.4326	0.8103471524	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__288615at2759__code1	4	1824	-5349.8714	0.4851	0.6398663212	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__319730at2759__code1	4	1164	-4285.2315	0.8811	3.445524113	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__340246at2759__code1	4	1944	-6453.8973	0.5815	0.9997391474999999	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__345792at2759__code1	4	870	-2171.7182	0.5899	0.38410805299999995	1	1000	0	0	0	1005	1	none_recorded	1001	0	4	0	0	True	not_established
Wallemia__352891at2759__code1	4	639	-1823.0248	0.6529	0.5441692192	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4613677at2759__code1	4	318	-995.5321	0.9169	0.7808112734999999	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4695236at2759__code1	4	3195	-8663.4951	0.3465	0.5390807654	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4747214at2759__code1	4	405	-1172.1489	0.8263	0.5781088704999999	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4764044at2759__code1	4	1410	-4289.5713	0.5873	0.7148237983999999	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4810093at2759__code1	4	2178	-7555.4579	0.6266	1.2275163602	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4823929at2759__code1	4	1281	-3946.4644	0.4695	0.7912361817	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4838864at2759__code1	4	1848	-5326.6859	0.5248	0.583426599	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4843240at2759__code1	4	1260	-4163.6055	0.5861	0.9036069050000001	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4867008at2759__code1	4	543	-1494.0176	0.4556	0.5225068900000001	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4888252at2759__code1	4	2214	-8186.0752	1.37	1.3171156893	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4896098at2759__code1	4	552	-1601.1388	0.3868	0.6635278403000001	1	1000	0	0	0	1003	1	none_recorded	1001	0	2	0	0	True	not_established
Wallemia__4900375at2759__code1	4	615	-1893.5364	0.507	0.7210683954999999	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4908955at2759__code1	4	945	-2693.6165	0.2427	0.9647973532	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4940884at2759__code1	4	2541	-7439.9797	0.4263	0.6391007289	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4969018at2759__code1	4	1338	-3712.9679	0.4234	0.6005081829000001	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Wallemia__4969636at2759__code1	4	1155	-3512.5942	0.3098	0.8594111755999999	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
