entity_id	uniprot_accession	model_id	model_sequence_sha256	entity_sequence_sha256	entity_length	target_length	sequence_class	target_fragment_starts_1based	polymer_type	reported_mutation_count	reported_nonstandard_monomers	reported_artifact_monomers	benchmark_eligibility
6ZQA_7	P40055	AF-P40055-F1	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	554	554	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_1	P25635	AF-P25635-F1	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	923	923	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_11	P34247	AF-P34247-F1	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	250	250	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_13	Q05946	AF-Q05946-F1	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	817	817	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_15	Q04305	AF-Q04305-F1	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	513	513	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_18	P40362	AF-P40362-F1	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	594	594	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_25	P15646	AF-P15646-F1	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	327	327	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_30	P32899	AF-P32899-F1	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	183	183	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_32	P47083	AF-P47083-F1	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	593	593	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_34	Q08096	AF-Q08096-F1	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	367	367	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_36	P53914	AF-P53914-F1	ee2df6f0ad1d4024a32a45cd63663e5131a0f5db5539d359a85c91fdea3cda18	ee2df6f0ad1d4024a32a45cd63663e5131a0f5db5539d359a85c91fdea3cda18	1056	1056	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_37	P48234	AF-P48234-F1	6e7fd9e10994e26e9895de924a49c0063dfda2ba87b7f91ecbfd6f3df4dfa650	6e7fd9e10994e26e9895de924a49c0063dfda2ba87b7f91ecbfd6f3df4dfa650	707	707	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_40	P38333	AF-P38333-F1	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	483	483	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_41	Q99216	AF-Q99216-F1	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	274	274	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQB_7	P40055	AF-P40055-F1	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	554	554	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_1	P15646	AF-P15646-F1	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	327	327	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_10	P40055	AF-P40055-F1	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	554	554	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_14	P34247	AF-P34247-F1	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	250	250	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_16	Q05946	AF-Q05946-F1	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	817	817	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_18	Q04305	AF-Q04305-F1	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	513	513	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_21	P40362	AF-P40362-F1	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	594	594	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_3	P53914	AF-P53914-F1	ee2df6f0ad1d4024a32a45cd63663e5131a0f5db5539d359a85c91fdea3cda18	ee2df6f0ad1d4024a32a45cd63663e5131a0f5db5539d359a85c91fdea3cda18	1056	1056	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_32	P32899	AF-P32899-F1	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	183	183	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_34	P47083	AF-P47083-F1	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	593	593	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_36	Q08096	AF-Q08096-F1	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	367	367	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_38	P48234	AF-P48234-F1	6e7fd9e10994e26e9895de924a49c0063dfda2ba87b7f91ecbfd6f3df4dfa650	6e7fd9e10994e26e9895de924a49c0063dfda2ba87b7f91ecbfd6f3df4dfa650	707	707	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_4	P25635	AF-P25635-F1	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	923	923	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_40	P38333	AF-P38333-F1	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	483	483	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQC_42	Q99216	AF-Q99216-F1	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	274	274	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_1	P25635	AF-P25635-F1	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	923	923	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_11	P34247	AF-P34247-F1	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	250	250	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_13	Q05946	AF-Q05946-F1	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	817	817	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_15	Q04305	AF-Q04305-F1	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	513	513	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_18	P40362	AF-P40362-F1	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	594	594	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_24	P15646	AF-P15646-F1	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	327	327	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_29	P32899	AF-P32899-F1	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	183	183	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_31	P47083	AF-P47083-F1	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	593	593	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_33	Q08096	AF-Q08096-F1	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	367	367	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_37	P38333	AF-P38333-F1	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	483	483	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_43	Q99216	AF-Q99216-F1	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	274	274	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQD_7	P40055	AF-P40055-F1	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	554	554	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_1	P25635	AF-P25635-F1	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	923	923	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_11	Q05946	AF-Q05946-F1	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	817	817	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_13	Q04305	AF-Q04305-F1	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	513	513	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_16	P40362	AF-P40362-F1	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	594	594	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_22	P15646	AF-P15646-F1	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	327	327	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_27	P32899	AF-P32899-F1	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	183	183	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_29	P47083	AF-P47083-F1	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	593	593	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_31	Q08096	AF-Q08096-F1	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	367	367	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_35	P38333	AF-P38333-F1	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	483	483	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_39	Q99216	AF-Q99216-F1	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	274	274	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQE_9	P34247	AF-P34247-F1	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	250	250	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQF_1	P25635	AF-P25635-F1	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	923	923	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQF_11	P47083	AF-P47083-F1	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	593	593	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQF_13	Q08096	AF-Q08096-F1	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	367	367	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQF_17	P38333	AF-P38333-F1	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	483	483	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQF_19	Q99216	AF-Q99216-F1	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	274	274	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQF_5	Q05946	AF-Q05946-F1	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	817	817	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQF_9	P32899	AF-P32899-F1	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	183	183	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQG_10	P38333	AF-P38333-F1	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	483	483	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQG_12	Q99216	AF-Q99216-F1	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	274	274	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQG_6	P47083	AF-P47083-F1	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	593	593	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZQG_8	Q08096	AF-Q08096-F1	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	367	367	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZU9_35	P40217	AF-P40217-F1	db0c848d26f2719aa11d159afc8f0b1133f6037749ff3b62a403b4993a55b53d	db0c848d26f2719aa11d159afc8f0b1133f6037749ff3b62a403b4993a55b53d	347	347	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
6ZU9_39	P38249	AF-P38249-F1	0645362bbfe056a56877c97cff3efb50b0c4a962d7c8500b0d40b60493489a68	0645362bbfe056a56877c97cff3efb50b0c4a962d7c8500b0d40b60493489a68	964	964	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_1	P15646	AF-P15646-F1	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	327	327	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_10	P40055	AF-P40055-F1	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	554	554	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_14	P34247	AF-P34247-F1	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	250	250	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_16	Q05946	AF-Q05946-F1	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	817	817	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_18	Q04305	AF-Q04305-F1	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	513	513	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_21	P40362	AF-P40362-F1	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	594	594	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_3	P53914	AF-P53914-F1	ee2df6f0ad1d4024a32a45cd63663e5131a0f5db5539d359a85c91fdea3cda18	ee2df6f0ad1d4024a32a45cd63663e5131a0f5db5539d359a85c91fdea3cda18	1056	1056	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_32	P32899	AF-P32899-F1	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	3944f7cc837195985c71597fc913f05d1fd8834da7306203566d3a13a6fd5082	183	183	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_34	P47083	AF-P47083-F1	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	593	593	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_36	Q08096	AF-Q08096-F1	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	9e04036772422792dba04f1ee5510efa70bab5493b0a62a87dd0300b26fc7f86	367	367	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_38	P48234	AF-P48234-F1	6e7fd9e10994e26e9895de924a49c0063dfda2ba87b7f91ecbfd6f3df4dfa650	6e7fd9e10994e26e9895de924a49c0063dfda2ba87b7f91ecbfd6f3df4dfa650	707	707	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_4	P25635	AF-P25635-F1	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	923	923	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_40	P38333	AF-P38333-F1	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	7853bc1aad7c359d8c4309a1340c0742d4c26c3dbb95f6c3720b0c4dfee7cdaa	483	483	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_42	Q99216	AF-Q99216-F1	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	84d2c25c65d615286c613fa6cb43c3a6ded04bf3ea656def6fecf3a43dcb69c6	274	274	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJT_76	P38792	AF-P38792-F1	ccce9788f3915b66b10c95984805423f74edfc35c20dbe56dbd8840477ad22bc	ccce9788f3915b66b10c95984805423f74edfc35c20dbe56dbd8840477ad22bc	359	359	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJU_1	P15646	AF-P15646-F1	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	a1522f5f794bdfcd1daf2f6cc27f18008a39cec9d87ee10935e6e31b5feae501	327	327	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJU_13	P34247	AF-P34247-F1	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	1245ee2f7cd83f9369a6d49b5bf35022d2741b637b7851a33541728b4662e659	250	250	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJU_15	Q05946	AF-Q05946-F1	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	817	817	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJU_17	Q04305	AF-Q04305-F1	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	513	513	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJU_20	P40362	AF-P40362-F1	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	594	594	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
7AJU_3	P25635	AF-P25635-F1	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	923	923	exact_full_sequence	1	polypeptide(L)	0	0	0	pending_coordinates_quality_context_and_training_overlap
