taxon_id	marker	busco_status	raw_hit_proteins	distinct_resolved_gene_ids	unresolved_hit_proteins	hit_proteins_retained_as_representatives	duplicate_annotation_category	protein_ids_json	resolved_gene_ids_json
F60197	530740at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAG0139824.1"", ""KAG0150929.1""]"	"[""gene-CROQUDRAFT_668266"", ""gene-CROQUDRAFT_718877""]"
F60197	760428at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAG0152386.1"", ""KAG0151654.1""]"	"[""gene-CROQUDRAFT_649788"", ""gene-CROQUDRAFT_651089""]"
F203908	4843240at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_007417567.1"", ""XP_007417883.1""]"	"[""gene-MELLADRAFT_94841"", ""gene-MELLADRAFT_95091""]"
F203908	760428at2759	Duplicated	5	5	0	5	multiple_annotated_genes	"[""XP_007405490.1"", ""XP_007412878.1"", ""XP_007412964.1"", ""XP_007414741.1"", ""XP_007418676.1""]"	"[""gene-MELLADRAFT_26510"", ""gene-MELLADRAFT_26531"", ""gene-MELLADRAFT_33476"", ""gene-MELLADRAFT_38891"", ""gene-MELLADRAFT_41054""]"
F170000	129234at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8448643.1"", ""KAI8455661.1""]"	"[""gene-BY996DRAFT_6413010"", ""gene-BY996DRAFT_8690543""]"
F170000	160487at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8443687.1"", ""KAI8458564.1""]"	"[""gene-BY996DRAFT_4577009"", ""gene-BY996DRAFT_4602741""]"
F170000	288615at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8446560.1"", ""KAI8446370.1""]"	"[""gene-BY996DRAFT_7809180"", ""gene-BY996DRAFT_7836458""]"
F170000	352891at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8458225.1"", ""KAI8461407.1""]"	"[""gene-BY996DRAFT_6429386"", ""gene-BY996DRAFT_6430297""]"
F170000	3643464at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8453540.1"", ""KAI8445083.1""]"	"[""gene-BY996DRAFT_7147735"", ""gene-BY996DRAFT_8009699""]"
F170000	4843824at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8456266.1"", ""KAI8456274.1""]"	"[""gene-BY996DRAFT_4636491"", ""gene-BY996DRAFT_6430825""]"
F170000	4888252at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8458173.1"", ""KAI8447676.1""]"	"[""gene-BY996DRAFT_6430302"", ""gene-BY996DRAFT_8432940""]"
F170000	4969990at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8451165.1"", ""KAI8455111.1""]"	"[""gene-BY996DRAFT_7053910"", ""gene-BY996DRAFT_7322027""]"
F170000	4970387at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8451876.1"", ""KAI8450106.1""]"	"[""gene-BY996DRAFT_3516415"", ""gene-BY996DRAFT_8553481""]"
F170000	4977163at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8443688.1"", ""KAI8458563.1""]"	"[""gene-BY996DRAFT_4577015"", ""gene-BY996DRAFT_4602739""]"
F170000	4986044at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8442626.1"", ""KAI8454778.1""]"	"[""gene-BY996DRAFT_7072320"", ""gene-BY996DRAFT_8376551""]"
F170000	5000986at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8445141.1"", ""KAI8444387.1""]"	"[""gene-BY996DRAFT_2207335"", ""gene-BY996DRAFT_8116308""]"
F170000	5003022at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8461475.1"", ""KAI8461478.1""]"	"[""gene-BY996DRAFT_6665912"", ""gene-BY996DRAFT_6666113""]"
F170000	5003856at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8444964.1"", ""KAI8446195.1""]"	"[""gene-BY996DRAFT_4596113"", ""gene-BY996DRAFT_4599243""]"
F170000	5005217at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8449683.1"", ""KAI8447131.1""]"	"[""gene-BY996DRAFT_4588681"", ""gene-BY996DRAFT_4593829""]"
F170000	5005892at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""KAI8450897.1"", ""KAI8456318.1"", ""KAI8456832.1""]"	"[""gene-BY996DRAFT_4579747"", ""gene-BY996DRAFT_4586793"", ""gene-BY996DRAFT_8439184""]"
F170000	5013067at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8443278.1"", ""KAI8451592.1""]"	"[""gene-BY996DRAFT_4585719"", ""gene-BY996DRAFT_4603936""]"
F170000	5013539at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8447930.1"", ""KAI8444377.1""]"	"[""gene-BY996DRAFT_4592207"", ""gene-BY996DRAFT_6435311""]"
F170000	5017019at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8451839.1"", ""KAI8459951.1""]"	"[""gene-BY996DRAFT_4575310"", ""gene-BY996DRAFT_6416023""]"
F170000	5018803at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8447821.1"", ""KAI8454884.1""]"	"[""gene-BY996DRAFT_6413560"", ""gene-BY996DRAFT_8430226""]"
F170000	540946at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAI8448177.1"", ""KAI8449039.1""]"	"[""gene-BY996DRAFT_7524265"", ""gene-BY996DRAFT_7617505""]"
F170000	776280at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""KAI8460162.1"", ""KAI8451067.1"", ""KAI8452410.1""]"	"[""gene-BY996DRAFT_6429743"", ""gene-BY996DRAFT_6432259"", ""gene-BY996DRAFT_7229095""]"
F208348	4976279at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_053023614.1"", ""XP_053021269.1""]"	"[""gene-PtA15_6A343"", ""gene-PtA15_9A184""]"
F208348	5001318at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_053020725.1"", ""XP_053024184.1""]"	"[""gene-PtA15_10A48"", ""gene-PtA15_5A744""]"
F208348	5001941at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_053019708.1"", ""XP_053023945.1""]"	"[""gene-PtA15_4A604"", ""gene-PtA15_9A517""]"
F208348	5013259at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_053028734.1"", ""XP_053027503.1""]"	"[""gene-PtA15_15A341"", ""gene-PtA15_18A237""]"
F208348	760428at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_053020181.1"", ""XP_053017746.1""]"	"[""gene-PtA15_2A508"", ""gene-PtA15_5A199""]"
F135208	260326at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""TFY78546.1"", ""TFY76582.1""]"	"[""gene-EWM64_g5468"", ""gene-EWM64_g7430""]"
F135208	5000743at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""TFY74635.1"", ""TFY78392.1""]"	"[""gene-EWM64_g5623"", ""gene-EWM64_g9376""]"
F984962	4843240at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_009546501.1"", ""XP_009546541.1""]"	"[""gene-HETIRDRAFT_451590"", ""gene-HETIRDRAFT_451619""]"
F984962	5001156at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_009546488.1"", ""XP_009546526.1""]"	"[""gene-HETIRDRAFT_384346"", ""gene-HETIRDRAFT_475459""]"
F984962	5001273at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_009551892.1"", ""XP_009552337.1""]"	"[""gene-HETIRDRAFT_481615"", ""gene-HETIRDRAFT_66473""]"
F152956	4803900at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAN0113917.1"", ""KAN0125777.1""]"	"[""gene-V8E52_000984"", ""gene-V8E52_007225""]"
F152956	5000362at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAN0112060.1"", ""KAN0112057.1""]"	"[""gene-V8E52_007797"", ""gene-V8E52_007800""]"
F65672	4810093at2759	Duplicated	4	4	0	4	multiple_annotated_genes	"[""CAG7855303.1"", ""CAG7850329.1"", ""CAG7853485.1"", ""CAG7847683.1""]"	"[""gene-SIIN_2856_T"", ""gene-SIIN_4334_T"", ""gene-SIIN_6233_T"", ""gene-SIIN_8900_T""]"
F65672	5015742at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAG7847462.1"", ""CAG7853265.1""]"	"[""gene-SIIN_5325_T"", ""gene-SIIN_8679_T""]"
F65672	801816at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAG7854498.1"", ""CAG7853425.1""]"	"[""gene-SIIN_5265_T"", ""gene-SIIN_5391_T""]"
F2600213	4810093at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""KAG8833624.1"", ""KAG8833836.1"", ""KAG8809712.1""]"	"[""gene-FRC18_002962"", ""gene-FRC18_003347"", ""gene-FRC18_004409""]"
F2600213	4838864at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAG8802948.1"", ""KAG8802890.1""]"	"[""gene-FRC18_007414"", ""gene-FRC18_007431""]"
F2600213	5005697at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAG8805749.1"", ""KAG8803419.1""]"	"[""gene-FRC18_006501"", ""gene-FRC18_007308""]"
F2600215	4810093at2759	Duplicated	4	4	0	4	multiple_annotated_genes	"[""KAG8868196.1"", ""KAG8843382.1"", ""KAG8844475.1"", ""KAG8871948.1""]"	"[""gene-FRC20_003518"", ""gene-FRC20_003949"", ""gene-FRC20_003979"", ""gene-FRC20_009978""]"
F2600215	5015742at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""KAG8867849.1"", ""KAG8840217.1"", ""KAG8862063.1""]"	"[""gene-FRC20_004694"", ""gene-FRC20_005730"", ""gene-FRC20_011363""]"
F2600216	4810093at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAG8854349.1"", ""KAG8846669.1""]"	"[""gene-FRB91_000553"", ""gene-FRB91_003632""]"
F2600216	5002573at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAG8847896.1"", ""KAG8847903.1""]"	"[""gene-FRB91_011341"", ""gene-FRB91_011344""]"
F2600216	5015742at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""KAG8849500.1"", ""KAG8840292.1"", ""KAG8852932.1""]"	"[""gene-FRB91_005666"", ""gene-FRB91_006329"", ""gene-FRB91_009842""]"
F109899	4810093at2759	Duplicated	4	4	0	4	multiple_annotated_genes	"[""KIM22513.1"", ""KIM20719.1"", ""KIM19778.1"", ""KIM24255.1""]"	"[""gene-M408DRAFT_332889"", ""gene-M408DRAFT_333846"", ""gene-M408DRAFT_76247"", ""gene-M408DRAFT_83055""]"
F109899	4843824at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KIM33099.1"", ""KIM33101.1""]"	"[""gene-M408DRAFT_191886"", ""gene-M408DRAFT_326752""]"
F109899	4974767at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KIM19465.1"", ""KIM29624.1""]"	"[""gene-M408DRAFT_328839"", ""gene-M408DRAFT_334397""]"
F109899	4983000at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KIM20011.1"", ""KIM21935.1""]"	"[""gene-M408DRAFT_79767"", ""gene-M408DRAFT_82681""]"
F109899	5000476at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KIM31669.1"", ""KIM31673.1""]"	"[""gene-M408DRAFT_20900"", ""gene-M408DRAFT_327141""]"
F109899	5015742at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KIM34108.1"", ""KIM31242.1""]"	"[""gene-M408DRAFT_32073"", ""gene-M408DRAFT_325619""]"
F109899	540946at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KIM26697.1"", ""KIM26692.1""]"	"[""gene-M408DRAFT_330457"", ""gene-M408DRAFT_72300""]"
F109899	541070at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KIM20108.1"", ""KIM33137.1""]"	"[""gene-M408DRAFT_14013"", ""gene-M408DRAFT_334133""]"
F109899	707076at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KIM25340.1"", ""KIM21238.1""]"	"[""gene-M408DRAFT_331256"", ""gene-M408DRAFT_333606""]"
F2834505	4976279at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KZS94134.1"", ""KZS94136.1""]"	"[""gene-SISNIDRAFT_427327"", ""gene-SISNIDRAFT_485064""]"
F2834505	5000823at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KZS87690.1"", ""KZS95110.1""]"	"[""gene-SISNIDRAFT_419271"", ""gene-SISNIDRAFT_543045""]"
F2834505	5001273at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KZS87550.1"", ""KZS86432.1""]"	"[""gene-SISNIDRAFT_419463"", ""gene-SISNIDRAFT_420910""]"
F467971	4976279at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""KZT35556.1"", ""KZT37332.1"", ""KZT38916.1""]"	"[""gene-SISSUDRAFT_1004129"", ""gene-SISSUDRAFT_1048656"", ""gene-SISSUDRAFT_1051196""]"
F467971	5001273at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KZT34685.1"", ""KZT34222.1""]"	"[""gene-SISSUDRAFT_1132010"", ""gene-SISSUDRAFT_251482""]"
F100910	4969636at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""BGP12592.1"", ""BGP12582.1""]"	"[""gene-JCM10213v2_000499"", ""gene-JCM10213v2_000509""]"
F100910	5000743at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""BGP14126.1"", ""BGP14119.1""]"	"[""gene-JCM10213v2_002059"", ""gene-JCM10213v2_002066""]"
F29898	530740at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_018273001.1"", ""XP_018268470.1""]"	"[""gene-RHOBADRAFT_12226"", ""gene-RHOBADRAFT_39448""]"
F29898	760428at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_018271442.1"", ""XP_018273468.1""]"	"[""gene-RHOBADRAFT_51274"", ""gene-RHOBADRAFT_53375""]"
F183962	5001273at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_076487558.1"", ""XP_076487549.1""]"	"[""gene-JCM6883_005459"", ""gene-JCM6883_005468""]"
F56493	5005892at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAF9785510.1"", ""KAF9777397.1""]"	"[""gene-BJ322DRAFT_1096826"", ""gene-BJ322DRAFT_1100175""]"
F56493	727964at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAF9779598.1"", ""KAF9777538.1""]"	"[""gene-BJ322DRAFT_1013024"", ""gene-BJ322DRAFT_1096189""]"
F13290	4813267at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""CAD7062882.1"", ""CAD7066642.1"", ""CAD7063255.1""]"	"[""gene-JKIAA11_G1249"", ""gene-JKIAA11_G3002"", ""gene-JKIAA11_G6607""]"
F13290	4888252at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""CAD7067013.1"", ""CAD7067014.1""]"	"[""gene-JKIAA11_G157""]"
F13291	4813267at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""CAD6971163.1"", ""CAD6973048.1""]"	"[""gene-JKIOL14_G2816"", ""gene-JKIOL14_G2869""]"
F13291	5004478at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""CAD6976701.1"", ""CAD6976700.1""]"	"[""gene-JKIOL14_G2609""]"
F1031713	538952at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAL9933858.1"", ""KAL9933842.1""]"	"[""gene-V8E36_007500"", ""gene-V8E36_007516""]"
F104669	129234at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018994638.1"", ""XP_018994639.1""]"	"[""gene-L202_03695""]"
F104669	160487at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018996574.1"", ""XP_018996573.1""]"	"[""gene-L202_02537""]"
F104669	4613677at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018992399.1"", ""XP_018992398.1""]"	"[""gene-L202_05570""]"
F104669	4888252at2759	Duplicated	3	1	0	1	one_annotated_gene_multiple_products	"[""XP_018989903.1"", ""XP_018989902.1"", ""XP_018989904.1""]"	"[""gene-L202_07514""]"
F104669	4908955at2759	Duplicated	3	1	0	1	one_annotated_gene_multiple_products	"[""XP_018994318.1"", ""XP_018994319.1"", ""XP_018994320.1""]"	"[""gene-L202_03445""]"
F104669	4969990at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018997265.1"", ""XP_018997264.1""]"	"[""gene-L202_01436""]"
F104669	4986044at2759	Duplicated	3	1	0	1	one_annotated_gene_multiple_products	"[""XP_018995602.1"", ""XP_018995603.1"", ""XP_018995604.1""]"	"[""gene-L202_03134""]"
F104669	5000743at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018997708.1"", ""XP_018997707.1""]"	"[""gene-L202_01802""]"
F104669	5001473at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018989273.1"", ""XP_018989272.1""]"	"[""gene-L202_07900""]"
F104669	5003192at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018993259.1"", ""XP_018993260.1""]"	"[""gene-L202_05108""]"
F104669	5003972at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018989484.1"", ""XP_018989485.1""]"	"[""gene-L202_08072""]"
F104669	5004118at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018995194.1"", ""XP_018995195.1""]"	"[""gene-L202_02813""]"
F104669	5004391at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018989412.1"", ""XP_018989411.1""]"	"[""gene-L202_08003""]"
F104669	5004478at2759	Duplicated	4	1	0	1	one_annotated_gene_multiple_products	"[""XP_018996088.1"", ""XP_018996090.1"", ""XP_018996089.1"", ""XP_018996091.1""]"	"[""gene-L202_02149""]"
F104669	5005217at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018996570.1"", ""XP_018996569.1""]"	"[""gene-L202_02535""]"
F104669	539632at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018988665.1"", ""XP_018988666.1""]"	"[""gene-L202_08162""]"
F104669	649304at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018988739.1"", ""XP_018988740.1""]"	"[""gene-L202_08234""]"
F104669	730114at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018993462.1"", ""XP_018993463.1""]"	"[""gene-L202_04054""]"
F104669	801816at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_018997607.1"", ""XP_018997608.1""]"	"[""gene-L202_01713""]"
F37769	5000743at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_003194497.1"", ""XP_003195355.1""]"	"[""gene-CGB_E6720C"", ""gene-CGB_G4040C""]"
F5207	129234at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_012046205.1"", ""XP_012046588.1""]"	"[""gene-CNAG_00182""]"
F5207	760428at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_012050489.1"", ""XP_012050354.1""]"	"[""gene-CNAG_05740""]"
F5619	4813267at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_019032572.1"", ""XP_019028427.1""]"	"[""gene-L198_03339"", ""gene-L198_07579""]"
F105984	5000743at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_028480145.1"", ""XP_028474777.1""]"	"[""gene-EHS24_000459"", ""gene-EHS24_009320""]"
F143232	4764044at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_062623851.1"", ""XP_062623850.1""]"	"[""gene-LOC62_01G001376""]"
F143232	4843240at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_062632060.1"", ""XP_062632061.1""]"	"[""gene-LOC62_07G009522""]"
F143232	5011777at2759	Duplicated	2	1	0	1	one_annotated_gene_multiple_products	"[""XP_062626516.1"", ""XP_062626515.1""]"	"[""gene-LOC62_03G004007""]"
F143232	5015742at2759	Complete	1	1	0	0	not_duplicated	"[""XP_062623847.1""]"	"[""gene-LOC62_01G001374""]"
F1269715	345792at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAN0061192.1"", ""KAN0061668.1""]"	"[""gene-ACQY0O_005659"", ""gene-ACQY0O_006927""]"
F1269715	4810093at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAN0064635.1"", ""KAN0065412.1""]"	"[""gene-ACQY0O_001248"", ""gene-ACQY0O_002264""]"
F1269715	4837017at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAN0063172.1"", ""KAN0059640.1""]"	"[""gene-ACQY0O_004336"", ""gene-ACQY0O_008210""]"
F1269715	5000823at2759	Duplicated	3	3	0	3	multiple_annotated_genes	"[""KAN0061829.1"", ""KAN0063936.1"", ""KAN0062950.1""]"	"[""gene-ACQY0O_003542"", ""gene-ACQY0O_004772"", ""gene-ACQY0O_005822""]"
F1269715	5001660at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAN0063942.1"", ""KAN0061115.1""]"	"[""gene-ACQY0O_003548"", ""gene-ACQY0O_006850""]"
F1269715	5013067at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAN0062520.1"", ""KAN0064409.1""]"	"[""gene-ACQY0O_002607"", ""gene-ACQY0O_005052""]"
F1269715	649304at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAN0063171.1"", ""KAN0059639.1""]"	"[""gene-ACQY0O_004335"", ""gene-ACQY0O_008209""]"
F84753	5000743at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_014653640.1"", ""XP_014653765.1""]"	"[""gene-PAN0_033c6260"", ""gene-PAN0_045d6393""]"
F84751	760428at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_007879011.1"", ""XP_007881379.1""]"	"[""gene-PFL1_03303"", ""gene-PFL1_05652""]"
F280036	5001318at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_029742196.1"", ""XP_029736549.1""]"	"[""gene-EX895_000209"", ""gene-EX895_006466""]"
F1673888	540946at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""PWN47988.1"", ""PWN51807.1""]"	"[""gene-IE53DRAFT_385832"", ""gene-IE53DRAFT_389850""]"
F245174	760428at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""XP_009269777.1"", ""XP_009270136.1""]"	"[""gene-J056_001874"", ""gene-J056_002596""]"
F64505	4747214at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3355402.1"", ""KAJ3355408.1""]"	"[""gene-GGF32_002024"", ""gene-GGF32_002030""]"
F64505	4803900at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3353503.1"", ""KAJ3363243.1""]"	"[""gene-GGF32_002982"", ""gene-GGF32_004509""]"
F64505	4940884at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3366811.1"", ""KAJ3354639.1""]"	"[""gene-GGF32_002432"", ""gene-GGF32_003455""]"
F64505	4975094at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3359644.1"", ""KAJ3350446.1""]"	"[""gene-GGF32_004844"", ""gene-GGF32_009094""]"
F64505	5002573at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3350900.1"", ""KAJ3350902.1""]"	"[""gene-GGF32_004592"", ""gene-GGF32_004594""]"
F64505	5005174at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3365220.1"", ""KAJ3365225.1""]"	"[""gene-GGF32_009725"", ""gene-GGF32_009730""]"
F64505	5005697at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3359073.1"", ""KAJ3359072.1""]"	"[""gene-GGF32_009685"", ""gene-GGF32_009686""]"
F64505	5011777at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3361415.1"", ""KAJ3361447.1""]"	"[""gene-GGF32_007339"", ""gene-GGF32_007371""]"
F64505	5013726at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3364282.1"", ""KAJ3364284.1""]"	"[""gene-GGF32_002253"", ""gene-GGF32_002255""]"
F64505	538728at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3351819.1"", ""KAJ3349008.1""]"	"[""gene-GGF32_004076"", ""gene-GGF32_005872""]"
F64505	760428at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KAJ3360229.1"", ""KAJ3365293.1""]"	"[""gene-GGF32_008575"", ""gene-GGF32_009798""]"
F28583	115730at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE62574.1"", ""KNE65743.1""]"	"[""gene-AMAG_07778"", ""gene-AMAG_09721""]"
F28583	129234at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE55544.1"", ""KNE60221.1""]"	"[""gene-AMAG_01433"", ""gene-AMAG_05634""]"
F28583	201273at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE72809.1"", ""KNE62304.1""]"	"[""gene-AMAG_07537"", ""gene-AMAG_16917""]"
F28583	207567at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE59089.1"", ""KNE57910.1""]"	"[""gene-AMAG_03433"", ""gene-AMAG_04753""]"
F28583	260326at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE68465.1"", ""KNE70482.1""]"	"[""gene-AMAG_12643"", ""gene-AMAG_14607""]"
F28583	2852757at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE69528.1"", ""KNE68362.1""]"	"[""gene-AMAG_13020"", ""gene-AMAG_14092""]"
F28583	288615at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE71841.1"", ""KNE63856.1""]"	"[""gene-AMAG_08920"", ""gene-AMAG_16273""]"
F28583	319730at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE67576.1"", ""KNE63956.1""]"	"[""gene-AMAG_09018"", ""gene-AMAG_12028""]"
F28583	340246at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE59125.1"", ""KNE57949.1""]"	"[""gene-AMAG_03462"", ""gene-AMAG_04783""]"
F28583	345792at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE55021.1"", ""KNE56685.1""]"	"[""gene-AMAG_00958"", ""gene-AMAG_02468""]"
F28583	352891at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE67123.1"", ""KNE60443.1""]"	"[""gene-AMAG_05831"", ""gene-AMAG_12196""]"
F28583	3643464at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE61478.1"", ""KNE56957.1""]"	"[""gene-AMAG_02723"", ""gene-AMAG_06299""]"
F28583	4613677at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE68427.1"", ""KNE72975.1""]"	"[""gene-AMAG_13081"", ""gene-AMAG_20649""]"
F28583	4695236at2759	Duplicated	2	2	0	2	multiple_annotated_genes	"[""KNE57075.1"", ""KNE70824.1""]"	"[""gene-AMAG_02829"", ""gene-AMAG_14938""]"
