model_id	residues	heavy_atoms	total_sasa_angstrom_squared	entry_receipt_sha256
ESM-Sa855911006bd377fdac231c4d33b1041ed37766decfa14fa602dcd63d3ecd2b4-d662a12b8ced	151	1170	11490.208237321936	f478dd34896231d58e52443fadd976909b476d8c7d1a9921ee9112941f481c5d
ESM-S96418f04516a5f87b1d6fb5dbaeb28e75e85a0142c46ac1d36dc2c8caf466b8b-d662a12b8ced	149	1155	11409.359532332377	2fb5d1227203a7a3bcd252e8524e2c1ec5c3725aa723b33cd351592b27756a58
ESM-S93a3c06d1c75306b299761e49fa4b2eef3ddc3c0b0e2d88143aaf5f3dc21f46a-d662a12b8ced	149	1154	11450.462032289852	a1ce3c481a7252a03a6ff8d81a7fe1593c4dad5247319f489af287cfeee4eeb5
ESM-S29338018d9f41fb4620d8d4d16d8f36579c80e0c88a988545a43e70a0b8fb1a6-d662a12b8ced	162	1227	12858.769554427256	4f9a154da027cb2eb9a0f2fe42917f1e089c11d5058a935290ff1aefd9573676
ESM-S61585bb71fe6a35d75e07e5d4ea5412ba6ff67c730c60486da59af8097947b06-d662a12b8ced	151	1206	12005.545866479388	ae3639b791d58a66d64b845248b45a9452ee24712e0cdd2d13b7ad738a3a40dd
ESM-S58eb1966089aa7a49f0d54d8865a47f513babe5f19e7d3163cd7a4557804ccfd-d662a12b8ced	142	1116	10997.13815144328	1c39684fae655ff912e3da4fdcdfebe579ea92c7c1516b4e5bc7846f939662e0
ESM-S4f9c4d8aeacf875223769b5a59efc8d19daf140b5b9329e317425863090df489-d662a12b8ced	162	1278	12720.195504689664	2ec169707d8edf896eaba9ca0745a2b9941de1dafb9c04a99d74f0222cae0d95
ESM-S8e0f08b6a2f424b49b09f25bebb4be7ab98fadd0d192d70ce878cbddfad0bc84-d662a12b8ced	164	1252	13062.969981132832	7a7da7dd3dadbbc81b1a43544f7c2b9a582a603e5c60e56749afbcc925657a00
ESM-Sfd000fbe69f435479803a19c5523e93ea53e1a3612e4fbab75a74338076a5566-d662a12b8ced	163	1238	12946.834416584301	19f216f79a201527142fb823113912740d86085bb1f0999306261dcc5273321d
ESM-S9c076b4a357253d22bc4324e6bc4d33209b57880e20d53f2eee7435b85c739c3-d662a12b8ced	154	1164	11846.48049460642	4cd1ef3ba92f2912bbfe9fbd1e213c21dd521e2f9e759a549344f7e4eaf7271b
ESM-S5bd880e231c9dcf624605c869c77c522cd2cae837f3e07e700345e17bf1c4faf-d662a12b8ced	161	1263	13053.468048274484	4f4fabf7a1c3b6476980684aef01099119f82b7345fd34ee765a5e6ab6623d3a
ESM-S8709fd02f734469e2eb909fb157529e0612dd2ddc685f2b517a66381ac46d129-d662a12b8ced	152	1198	11846.300121373211	0a4fd8bedaf9d54f116fb3620e3f83252d8f249ff131b352f4704d53d6525943
ESM-S5de129c5e643dd278f307f024fcb67d4d54292056fc3d47a403fe821ea038842-d662a12b8ced	181	1349	15764.107980567202	d92fac75cd77fbcaa461d096007b4118559c011eb134259c245a2e58b141568f
ESM-S25ac8f2302e75f748d1888f8e1758802798a36804aa497aa98c5ae13bb8d4839-d662a12b8ced	168	1297	13017.71376554355	6b17cc3afb8f136cb5525a910ef5d78813270a81e15d2a124fd9b4cf2bffe457
ESM-S24e7810a9e139f4f60ae1bf2a9b1930d1fa51eb36e9ba5e594978a9166313860-d662a12b8ced	199	1557	18185.704511832126	4510035520ac0e0ada34e671970b2f44bc89be644c884638a228001efbf4162f
ESM-Se2ea9fbf8c768b9b5790d85e3d765142537bb43142c60ad28200b3d9bf37f8ce-d662a12b8ced	150	1144	11582.463374086296	dd6ba5826a7d00afee1dac74662764d6d246faf252fb731510c4424e3fea94cf
ESM-S9cbd7ebce358a12a7694d6cad7e8a76c82210ef8e3384aa017f49269fa0ffd30-d662a12b8ced	162	1256	11916.543928756633	b69a91c5685c5ce56d88376e0b808846544aaf5aff5b7dff7e8c46c357cab1d6
ESM-S64121d2daa928d800177b3640bbc53880edbb85920a7ab9e8217bced5f60a8d3-d662a12b8ced	164	1243	13177.051830276843	29b1a0f8c0a32e3d0ff01cc0195bb8fc963c3b3aa9c66c88010c07b0e1843c22
ESM-Sbbf0fe9e0dad1f6a9f7a4f28b4c61770a45294f03bb4cba53def470bb07ae529-d662a12b8ced	111	823	10535.118776718555	cc5a54fb02aa62675d3f483f6a108d64f56e7cd77528ca880a8aa9f0254a0ab5
ESM-Sb314fc2c5e7293d421e112b63e7a172671cc9ddcee91661969db0c9714c819e0-d662a12b8ced	148	1119	11970.474295028978	7f1457decf0faab33ac615c13ae9b0bd46b0b09b4ed712cfb173f1b682fc059e
ESM-S2ab93cd257b7e77719cacdeb34aaeb3a06ceb5d1cf7c075be85d12c291cd6261-d662a12b8ced	200	1504	18046.217948547386	5d124907c55201c34b4607420f6cfd9ddd1f5ad51c995f2aaf520571b81e966c
ESM-Se522d6ac0175f3e5bbef28b8d9a901a350b4d44e8d8a5f5e5c799cf3594da984-d662a12b8ced	149	1154	11418.567257656709	6c0cb9e5b53f7abeb579370d9349a5bd0e475d960ee92ba0a07d7986342513c6
ESM-Sc2d34fcb1692ee6bbee29e9b8ee922beb281796a303ef59977ad2415109d260b-d662a12b8ced	150	1209	11970.35142995829	c136e382b5cf8ec2ae39823e350aeffa7c5d37605912fe2b4c4f22d44a58eb71
ESM-S1dd13ab0a01587ed213d46056b63c36fb73d20b851155a657b995ed7aeecef6d-d662a12b8ced	142	1115	11187.062450710651	54dd29e38bb646f9ca27fe5909c2fb6a09f4e82856463dadc270f339c70059d6
ESM-Sd58e0276810eb4d460b732aa65929edde6b48d0f8079f2bfd28f457d03764312-d662a12b8ced	161	1207	12418.790560961532	21a86e6a338d1d6c730b592798debb2b5c0163f02e5f0e7a502bcc27dcc6ed17
ESM-Sb630be61936aeb744a24a1f6a269d87289d9ea7e348d10c71d6aebadcf469cb7-d662a12b8ced	194	1457	16096.709338589546	ec07c2564967f3c3006ea20b96cb45b52d3fada5a00371c290ddcfa3d33b4f10
ESM-S80fc6f0991c505b3be8739534532d9de5c2134ad738b2b11a8df9e93b021a81f-d662a12b8ced	162	1216	12469.185770251612	350e6faf4f8371a3e25480088d81a7c4edb31e3080c8837e15c6c5940b5b8a1d
ESM-S143880d362008ff4b92378b1c0a52971835b06b11d3c740bfa1ebe939ec32a62-d662a12b8ced	159	1208	12254.063793035371	11930d9283cd49e6a19a37eadb67cfa532648c35222a109717e62857c7ffe23e
ESM-S54e8d81f9ee14835c4b3e52809a3150ee6097186e026283880635f2bdf6854df-d662a12b8ced	208	1493	17425.423117282746	65f37f9a58ed708e824fb531f3d17b4b48eab9d4c2ab90c751b21f6c61ff65b2
ESM-S0123ad15328e42935702a4c45f84f57b04e4040bb77f22960db7ed02b169ea4a-d662a12b8ced	157	1204	11980.051936343287	16b6725c2ed0002f18dd870a585902ad913a8e17e6d41efc045600df4f3d279f
ESM-S3a3afa5ae6c58a0ff5ef98d1cccf111923d539c35cf134b57898eb7d866b5c43-d662a12b8ced	151	1155	11396.84424663256	d010430ee29968f9b53703a6d052e2ac8f8704d2d369d064d176e25f33156027
ESM-S8535fa5a79ad74d3225fe6a31c4e80c3f3ec745cb7663943f741e6d0df0204b6-d662a12b8ced	139	1059	10530.910765202716	f99d7feac1e85857fcb00519872b7699527c9af0954b26293e72de91e0fb4bbb
ESM-Sb74ccd009e6da7ab0abbd69e090e47af1a8a43e8b725cb6df4483313ed7773a6-d662a12b8ced	169	1247	12184.074942912748	99a1b83ae78508acbd6c9110a9f9abfd8b0e5031b16b75d24aecd3e590a322df
ESM-S2c37b7ea1154377deb397891614dce5aaa20aa0a32e1a521ce0123755fc8f7d5-d662a12b8ced	156	1201	11743.057636058053	d9423d3863bc5514cf6bcba698a06d7081ccbd6d4f0f459d2dc605c67060fdda
ESM-Sddbf8ddb2e847d47d8cd0dbf9f66ba555d0ca6aa5fab7ab1ed4a2c2ca1d6091a-d662a12b8ced	150	1206	11885.890295279163	6c6607243cff5ed96977e59d43190645028ee3a6cc07eab3917f639f6c4b2dd5
ESM-S1b47e9f054cec3fffa215aaef4a63b49f8755fa47b9c8f2d80eeffb5ae5c5751-d662a12b8ced	173	1333	14345.9959090411	334462eb582b5dbd7305f6bdd7883abae1f8e55ddbb087f5a00c401d134f5670
ESM-S9884601b33b24c61e17554894e0ad5f22667d8e0ab30d3720542e189b507dc5a-d662a12b8ced	156	1235	12648.892120570992	13d0205bffc6789d7a912489e3efa00064d0b7719dd1f5216e7bed37f88dfaa0
ESM-Sc34a391e9faa5ed2283fdc0cd36e126944c574d24d903380a64b209a99d3efd1-d662a12b8ced	154	1213	12063.480733204467	7f82d383033b90a68f5d7200f259ac4dcb9ff67f5f601b30ed603b6ca40750f2
ESM-S42a0fa4263af4aff20394ae5068199d44560b090523d75da4d21977be9697963-d662a12b8ced	152	1187	11831.851271788908	530cd1d7833b31fef278efa5a8a373a11a5e8645050b75504efde03ae30a7150
ESM-S06c1366d7a2c084df04ae86d097d967dbacbf8fcd40d19ce0e61c693a68abafb-d662a12b8ced	156	1211	12223.084707575948	f3b8d540d588a01e5b517f2b65ad2e3f35bf1983bac1ad4676f3eb9bd3e5cf9d
ESM-S25101686fb053a01b86b172bde0f837bf8fc63c355521a7c0afcdad17bf5ff9c-d662a12b8ced	154	1206	12366.637728756541	620261aed39ebbffc3abe7cd00a95eeff86b318c5e5c04484ab91a96f0200307
ESM-S01f943fd26c5f190fea92e3adeac8715a5e09f77592ba46039d7aaf4fe02af76-d662a12b8ced	170	1281	13215.321501160706	e419ca4abb68a7bb9862484bfa47795a7dfcfdc53e1d422cf38ff8a92b7506a9
ESM-S04ebc5b8cab7ccb7a84244ad11213fbd599e4bda9c418280af5929bb342c6efa-d662a12b8ced	158	1224	12494.533557424458	439604df97d77af9443421ad62fc24f52f5341a3afa59556438273faeefd0abf
ESM-Sb01884fce4602cdd1173484de227584ad9292eb399699df05a20ae212bf7b2f8-d662a12b8ced	151	1190	11937.43134420277	683e8a3bd9e3529d3894d9e1f7ed4807e3cf57d2e7c8b2f6d2c795058c89f497
ESM-S1ab36ef696db434544f50b07c7cbbd7bd39317759aad3726bf9c7ecd328a1e03-d662a12b8ced	156	1209	11993.839966311874	429a74689dfd002ca74c15ec9924fd35b37a71c009603b771ec54344502aa7a7
ESM-Se9150e223c3c430d4e0dcd2b1eb2ac004cc6238b8dce70d3cc97863815c186fe-d662a12b8ced	152	1166	11260.187213749146	c2456ded1824b527f27dfec4237d532f1fb4cdfc0d2609d8352bc663856366df
ESM-Sd149cccf7b97e58c204629356124cf5054dabe0cc099f1c9f37e31d474e547cd-d662a12b8ced	154	1184	11628.38274977782	520021fcf52f5b1637f6a834f81b3c75cf07c9391f4219180756aaf6b7cd2d68
ESM-S31655fdab51710f2e33aa27ca3b4b2b3ff021dc046f3e8caac585cc4af9bf395-d662a12b8ced	158	1221	12445.922602592016	fbaeb343a81a93e2d5346a59e2864b6922e353336ae463cca860861aa1d9a0b5
ESM-S852dc182d67f0bcf199f83d4327fb3fe2d080ac96c9c3e00589ac2341b9f2e71-d662a12b8ced	155	1188	11999.950165055572	499483691cbfbeeab5b8f0ad0168b39660c4443ce1169b68b271c686fc2f39f9
ESM-S070d8862f185bcc1c064f1a8b942371b6e282228a7825e3039b589f861d696f4-d662a12b8ced	152	1192	11866.625685226201	355ee81283461398960cdad82a6eadd16f340bc9c6007514b922e86f530e1868
ESM-S0ce62f8d69243fe4d24fe5ce240f28a06f7ea61bc8fda4d56486177e4023cf52-d662a12b8ced	160	1223	12337.692556195945	7c8e7a00615445a1ff2769539f1085d451463ce2ca11fa98a147e669eb09a48c
ESM-S36406b3040c13fe80d9327b95cd0827179d546007972ac0281b1aba6c4bd3e39-d662a12b8ced	156	1237	12688.966407359878	19f27a293272dd5b32f2192f9f8ce363b54c7ff5cf397df6899d07a7c73059b0
ESM-S416175df72aac7dc44a687c3721ac9125368b58e2d1f04e8255fba007b5e50f7-d662a12b8ced	156	1233	12648.632211374774	cb2d4893aeeed0289efae5c4337942f055be421dd8e4d1dab5fa86889cf073aa
ESM-Sea6ef717ae8b56f1600b0ccc3d2b6170ef3681f40dc47f8cf561924105bb2dba-d662a12b8ced	156	1238	12671.637199023105	568f161dddcb4cf79a178c04e51ff010720d9a4a0cebd4b26d28191181642786
ESM-S3f2519e66fa3bf8aef0a43001818d588d978509d17ccced269664a20d9ebe98f-d662a12b8ced	164	1298	14011.275249631604	46eb76afbdefae893a557f6176ea6c6a51e936ef70e0c05dab2bbb3fff2af1cd
ESM-S080d3667ca8ceac281cb75a9cb5ae6632a2736afdb50192fae3c5624a9a2868e-d662a12b8ced	156	1235	12803.872742624882	abc1a50baa3c5cd9dbb3d3d3215c7f6be6fd280e6edf3542a28637270c91abb7
ESM-Sc73cd0eb62a5e5aacaa963bc4cecccb3c8393de9d82d5f10a4539bbd1c521e37-d662a12b8ced	151	1177	11549.148832575185	9261de13d315afe89fe1bfd1f80e13ee98e0476d6ec62869d441857153bfcb7b
ESM-Sb0c92c64f498296dfd71c3ebbb527047227924a4f59bd879d4dc1d73986b2024-d662a12b8ced	154	1212	12356.745579983686	6d4b71e5a37557a53313ee7227493958be2a714215684148cd175fa0cb83f8c5
ESM-Sf902211518d91f64cc88b8f58c6e95bee8b348196e8097c20a2462517b663e0b-d662a12b8ced	173	1302	13534.384350210972	7413326a2ccd7a5da4d2f0751de03f30ee3a7631614eae7db87c99210fc61ec4
ESM-S893f08cde314a3d4771c4f61bd626b7f2ac7b866f7f839bcfb44ba4598dec59d-d662a12b8ced	173	1330	14177.311371852926	af103e821cd3fd9ccbf54e5534a63c744d2d59795d80d360458c9f4d1db5ba85
ESM-S81e5235890dae71a225bbe6d6fac66f837d0d09c61d50175633cc8fce9d5ae8c-d662a12b8ced	154	1209	12070.401663129323	1a9286754093f0c90243ed9a4d9c77cd3a81ea9415c194c366d07d890c1ed232
ESM-S9a58646a0ec83ce2ab4fdf0919e46f5e446f9e353a3fcd50942f2a422c605049-d662a12b8ced	153	1184	11976.801208687903	a4da3006aac6bdf35bbba84d450b4372aa6900d702337d6f1df09b9989f88532
ESM-S7e3ef66f75a3e27879ffeab06c185fd54234a844a203f30195691d005e542455-d662a12b8ced	151	1152	11561.6435500061	81535c7b6d483a854d676cabda340f2475e0ec3f81fdd162e89086cea683d4d8
ESM-Sb08867bd4ea21cf198dd12833cd4512d54998d095358d397f18e48a03d9f2327-d662a12b8ced	154	1200	11992.758742694246	bc5d29c51a2d400e5e865f121a2ae5fbdbea58691afed4b3b6bc00c6a97a09c4
ESM-S8f9eba663194a745fe7ae98be5ffd45d4dee475cc3c6c19345e5428f4ceb89cd-d662a12b8ced	156	1213	12175.90875765484	a7791e92e36f8e04f47f2ff8e7959189cc416b506d5411e5a25453465ddf2374
ESM-Sbf73488fb1331d2d6c47cd81cc3a68472a342a9eff628df589ce30ba3a892b9d-d662a12b8ced	152	1219	11957.016535460074	880c9ad4d81933a0ed4977e3fde19d9890874fb905d9929d240bb74c9e4ecf2b
ESM-S261967cd54c548dcda18742af30cfd79f80d34ef7948dea9feea03bcc10cdab4-d662a12b8ced	155	1199	11868.084630382553	3f50d629163af2463680ec4021e0b2e8db5d6d5f8f0c3476fab3e4a24bce8445
ESM-Sb05188cd02551b153adb2883b4d8321c6f9e1304c288b51c401f833eadf4c086-d662a12b8ced	164	1232	12637.270043331464	cc48ba1e91f81be64321b97ea0c2d2382de30725b579b111955de25dd471bcf0
ESM-Sf23592728be7fe50474d37d54b51d33cb58cbc3a6dd7dfb789c51b5115107c49-d662a12b8ced	149	1183	11529.574149945307	f150881a81cb8d1d1e63faca166123b5939f6f862002e1f88aec42c216bfb995
ESM-Sf519dff33306d77f31d1b37efbcc429cacd4a151e21f598b3e4bfff084ee17a1-d662a12b8ced	156	1210	11854.63203611557	0e1b2017b78da053e64ef3039b685dfd2dd3174b6cbe7dd5719f753e733f5e07
ESM-S14615280fa257742ebd1feac3131f5902cb7e00a6f0ef7784d93ac6868376218-d662a12b8ced	129	1027	10180.632424536847	69ed441db71da1b3a872aaf53a754fbf33976d60b866f9584e2f5a6ffc8ea1ea
ESM-S4e84b68e074d098f2a34e1d3ddb5d341699ebb26e4f361ecc9069021ef88f617-d662a12b8ced	167	1256	13208.542211249634	522d65d9120f77bae30e864b99f3ca2a87570e3cf11b4239c92e9b8e58c26102
ESM-Sf4087a544c0581fe6b9d14b3cdccbd0d70188a1898ae8514fd5959932c3cd732-d662a12b8ced	178	1333	14436.679021639535	4103ea1cc6c20af0a0807033ae6f80dcf8c5c836c240e252b4c97653a378422e
ESM-Sd67a3630eb871051452fd9756b10e3c97c7442275e9849f7eb78b125ac346839-d662a12b8ced	150	1209	11986.882320331877	ba40afcf8df72bd62493d5ef6dbd77cbbbe8356ebc8d2431127c8560794a81f0
ESM-Se1f23cb35036e183cd6ae1c780df991b177ca8d6f6a6f8c4bb1de42ce35dd2c6-d662a12b8ced	152	1214	11825.178049899803	4ab20b43e2b462bf7f0e063b2eb6d05606e643f35bc0af157622328b0bd3f145
ESM-S8408aee11c032e11f87816336fc030e33facaa93bb92b66cd35a039ce930a0fe-d662a12b8ced	151	1157	11522.218013881153	46df3d3091c835febd3c526ba998805a996d7559dfa8fe460c37c8ac0046c49f
ESM-S7dcdf32fa106ac003bbde5865d250013c4de494511c7f6119c23beb9ed95cbe6-d662a12b8ced	177	1311	14485.674240377402	0b52551b5ba1a94c26f8424434fd8d898c64722bf0aae65a52f8186108bdce80
ESM-S2ec07e6f6544c3078ab7ca1c342281516668a26f91690e064d0501344b7a1b85-d662a12b8ced	157	1226	12346.70135718245	c8267f3cb4b87138b67940a54b1b1c29aecd5b616461afe7dfcf39416845d994
ESM-S9c1449ab71f95129d4c5f1ac13bb274366ad3bf20a77f713cce79ee3b18627e5-d662a12b8ced	172	1277	13990.322067561257	22e7262bc44e797841f45b30fb8f8ea52eb9daa3f2a6457bdded0895efeeaa40
ESM-S09fd5938c30236198092f6cacba61c80ca6cb60d766b98fa76c1a9459f8678af-d662a12b8ced	155	1226	12200.196824102777	c1c9dbd9308631de1da99dbcc530c31a655811e174b3a9950a091382f16d9bd8
ESM-Scc71a8d3466cc74e937ff40469086f96d9f4e4b8de17e7f199e0240aea72b051-d662a12b8ced	377	3017	22601.654575260953	da62de488b8f00bceb5a6be8211be89a98c53c9067b81962631aba7d04a9bd8c
ESM-S100ba23c6c2521d451e577b767e1fa966b78b6388418fafa8ff009d1459607eb-d662a12b8ced	481	3899	30758.79187746461	22a7d2090892b99763487771df4ee6ccf34030c5a9a2806ee7ed6d42edce7221
ESM-S30ecdcc699e20a653e3ab40e2b6cdd6d95bfd5cfc4d6e624118226abd0f809a4-d662a12b8ced	507	4076	34479.579024645725	7f7216d016076f80fb319e8f2da53eaa9d06cb55e6d3d36a38b5bb7730e76de8
ESM-S722eb7b27ea144a68fe19e9c48e6187ddb259ff22922ccfe5f760b777c9e110a-d662a12b8ced	458	3763	27758.57729820838	f6f1505a66b24a2f27e7ffe930724a1776bae0386be57b3947e7258b59b5d21c
ESM-Sddb70b632bd940a6c6c50e943b144f056074a01cf1142e98afacedca2f48a5c4-d662a12b8ced	490	4000	31363.32691947571	7c2b6e893f4dfae9e1b191d2793931bae811a6aa48de7ac071ea2d93fce05340
ESM-Sc6057c23b7fe887bedc79c48427fb96b60d7de48dd04d5f37b032c188349245f-d662a12b8ced	481	3905	30530.196372502338	41fab7968672d06fb037ca037577486d54a6297eaa4178b183a84474e80c2bb8
ESM-S123908370fa2a931bf64c41fdb920502580e3ddc350db61d004f694dd1edf330-d662a12b8ced	133	1091	11177.294873940495	3d58ae1811898605c3972db73723ff030a9b555caf5584d098a08e86265d7292
ESM-S576ac4f883b44e1b7545e9cfb8c075fe0c5251e7454779981bac1a81bf6dba2d-d662a12b8ced	148	1204	11564.384487494595	8bfbf2586d60921306d421a564d602d49082080cc31f340028e3595fcfd38676
ESM-Scc533860fecb63992de8de0449636cadce623c90d8c3e25cff39a136df615328-d662a12b8ced	148	1199	13136.774387163026	0b8c50eb4cc0a67c7b3b4c2869e2e28a239216b9049d2348f85459be3c55ee3e
ESM-Sb322a20545e45333acffad386918c5ede7dcc98e6803f0b9c7fbace328dbe226-d662a12b8ced	127	1056	11717.798179998648	45f7f82b1e1d76c373a8c27b1f53c143699c6c2daab3b1d028e375a4c16d101e
ESM-S724345bdf1b2295cb68aa57d9e6f9892e745981876b8ebfee42ba373d678aafa-d662a12b8ced	157	1289	13457.879521456542	81da8cacbb74b0ac9a166347b99032b5c77aa86a885db94b4bdc77bc74a97991
ESM-Sc304e62d91fefc8206e0b2ae3a1df8c488b8f0e5444699eaf77dc606b91f428f-d662a12b8ced	147	1198	12073.665339382429	b022efeb3bcc41ef349076e08d90a90358392eb72d3ed70e906eb7c10dc87f43
ESM-Sdd298c35430c95843eb71e4c2564d6751170b3abebb20432774bfc8325a564cc-d662a12b8ced	148	1199	12031.896311273586	95bc4ed6c5850163651c5c7744c7f5bf3081b32acf99485f61da4a154998591e
ESM-S072e1f2b685c1d6c1a282fc1a6eacf0ef03de03b074b08230551181936d66418-d662a12b8ced	147	1204	10517.688105411047	893e56ae9b401105bfe8565ce0ef203b6fc6374e901899020ec4d7de2dcd47d2
ESM-S854ce30df142eb01e506588f6e3986fe0d7b70b2b68b3fa2138c1e4896cd816a-d662a12b8ced	148	1201	12209.855144134423	0d0c8eda41ee3dca613ff3b2639cc06424acd31790c256591642e6e4e5128f4d
ESM-Sff4b1df832b20089d12cc14cdfdb6342d701fc81bcdaf141a106829827af8c04-d662a12b8ced	147	1186	12954.081378376752	787b05bc88274f5289b51447db02696c7d1673e4558aeb8db1e8b13dbb8ca86b
ESM-Scbaffb6f47b90e9e18ff8525d9aef1d8f6a63ecf073d60ba188180e3af1588d0-d662a12b8ced	160	1282	12600.60316327758	d5247415290de5732cf786c6e8d8594f09c374f52628727bd512a2dc8b0e6aed
ESM-Sb915bd336ed710ae0219294ec205d33e2fa253fdcc2b16a070d8fd977c8de9fc-d662a12b8ced	148	1194	12088.465339176591	91910aeb5057108190df997235130f0986f6e19bf43555b3d3abcb39c0720a2a
ESM-S12ebf6c6d55cc1298dec4ef901677d811251ec4382f0c59879414f0a903cdd7e-d662a12b8ced	148	1199	11581.079624259104	33a5f2eb755dccfbd15cbc836dd5bb65ed472b4ac5b1ff7c4aecc7ef27f7d9df
ESM-S0a6f4ec7bb8a71e1fcba243b9175501a4556ec1488fff516bab69dd7a661e5da-d662a12b8ced	177	1418	16780.267443267352	8eb2fa5961c8d4e20c2375db61621918222dd34645ed750392ad6ef048863eac
ESM-Sdad0da844efb4d2b8b6162a684187c704f5cc97e8b0ab75ae87562bc8b439825-d662a12b8ced	128	1083	11272.520052764605	dda44b2ff0bd66caa5412e55ce0565af2a47344ae3a48ee2dfa584e2086871d9
ESM-S493597f52f61ab98b5973012a2026274c0d3b7e57ea3f2057f312ba95b2c963e-d662a12b8ced	148	1199	13362.809573961435	c525dd2d1c1b9b760dbf839e37018a1e7f00ac0793486beb63244b6739861112
ESM-S52f88a4a7d4f428d915953d6d7d6d669c3b1ffaa8c59ae2d6eec068df75a5de9-d662a12b8ced	207	1706	19637.72994253604	8908b9a36405e02473f98958600493f2997948833c1a4bee34a06dedabdc94f8
ESM-S5cbcde0b35e6c94e1abee5d8781075a83618ab0c0211a739d96465c2b764ebf2-d662a12b8ced	120	993	11968.018590591484	663c006c15223e1b9eb91c9bd0b913e171cdec59f67d73cc63ee05f93fa0ca00
ESM-S9fe098eb1fab6c8c1bd05137b1be04a57b5cd30b0708cc57c0b19ce40ec44dc1-d662a12b8ced	150	1214	12042.624117147308	1139dec82a77a3e85840f7459ea3a6c455300ffa9f8fae235620e1476f0bfe03
ESM-S5ab61bed1ac9d3d3580fa7060444ede018a69ff3cefc1819aca30295a6aa08b8-d662a12b8ced	148	1215	13793.177756130415	9161655e28c415b72146e2a647613de0e3fae9ca8bf4a5856d661a4d53980d33
ESM-Scd37b948c64a55fc49e006557ebbf9a6739bd86e1c8cbf0b2cb771acbaad88ca-d662a12b8ced	110	929	9532.805361349323	9e2d82d6082925642e784680117f82c4c88c7c00b29170046b7c3428f4615c24
ESM-S1a2647d54bc53452e6fa089c96f24e32331cd07210db1a88076bea85287e500a-d662a12b8ced	148	1209	11899.43520131928	8986d9f3afa1af571ce277e3c14c61fe6f2ab8630c0592551a8bb41d113c22ae
ESM-Sb66e37e7576234da851604773dc7032698a60c67f28271a14b4621bbb2dcf045-d662a12b8ced	148	1209	11886.377742177301	0c61e9560dc4bb87e598cd91875a70a814b211583ec97b09ba1c5b2c7e03c616
ESM-S2a6908f4c47260a79a13cd3124b0bf940c8aaa86450022e528d42f8b1b4b2905-d662a12b8ced	148	1192	11495.906397863157	42fe637fc0b064a565c6128ded463e90f03f9834530f3329d9b92c8b8c5b67e9
ESM-S946812e5dad60c931d45d4633e1164027fe6efe0f10a2218bdaa98aff947fb66-d662a12b8ced	148	1197	11677.845982045266	c426737ff50042432600ac98bc3c26b32f09f85899799c196bb3683ea5a207d3
ESM-S359873af8ec3fe5017928fbc02577253996d2d0fba8670da8e8dd481ae2be6a7-d662a12b8ced	190	1538	16663.76308584822	606fec7c3fe7229b70837210768278ea60f8c78fab8d69195759201e5bf82302
ESM-S5d5a4c9955ab222bba4a8fab9cec2162088f56d676e737fd7ccf474353bbcc97-d662a12b8ced	110	918	10215.869504251226	6da0ce5230e5b3e2eb26392c71f0d32686c9e9d00997dc57df928e664ced2222
ESM-Sf875fdde2f690a41b3bfd503ee4864d2591c83e0ad4df78263f583a20945ad57-d662a12b8ced	168	1367	15723.868046760672	023c6467bc07ce21203a37e8beb8ae4688ebf3141c0debe22092e34ff3dd0f47
ESM-Se6d31c1ed38d7e81c1e7a7e6ebab6ad1f0126e77f64609b192b2628d243cbca8-d662a12b8ced	120	1004	11410.383866943037	322e9f03101762a1f8792a18ba50a6032f1c406d79b7180cc1e53423ed9ffe82
ESM-S64a83b364278ab8f8668c73479df048bbcea23e89c02e399b291fe691276c65d-d662a12b8ced	148	1190	12978.02361437839	c712ee6e7e8c8bc69334de8983dead7fe0886ac95bcc2e80e8d7bd78023b7986
ESM-S2851f94120f1687be3a319177bdc59a6e5fb722b866a6f2135c6bdbca364ba98-d662a12b8ced	148	1191	11402.113401752982	83f92833b1807c118713478e044c0fec3629d0c86752969b1e8e32f5a075fb09
ESM-S5124f9d829fd3c12e9aa3f5e1dfdb70ac47080d37eea4642c9ff717e54a18596-d662a12b8ced	145	1190	11938.869244615335	686cf4c5b8fc5245057e697b830b5a66c5ac61f8ea9af84adb9bd516a6a17d96
ESM-Se6572a006887b6387adc051b1f234d75cc84a5d5e21b031cf6a64eb0f6650092-d662a12b8ced	149	1205	12459.026392371656	41a6b0b35455f0a98393198d06a3224643659717764b75c5b900caea5755ef94
ESM-S962518e9fff94a4e1a06c25a41e49194ade457cc2998b52eecd97167430dc777-d662a12b8ced	148	1198	11526.113041610884	6fbb5ec411712971aa5529773b46b59023c6676f35d1135747852429588f9c84
ESM-Sb05edc6ef0b41571c3e9d509386777989acb42de1bbae16ddd8038eb8a35b7af-d662a12b8ced	148	1221	13084.827863347595	5074f577163a76a48bc60d7d3b01ce14527147a51bbbd02cd92ee1541a3f5fb3
ESM-S419883d93a4589988b2d7ba5b3484b3f522521ab84e7186969ed2650cbc27260-d662a12b8ced	114	951	10643.945885416435	96a0fa48a88e896e16c0e0ee54c30a30c7269c9ecf9d447a56d88dac0e6a3b43
ESM-Sa6f6353dcd58b611aea12479ded080d925496b421aad7494bce05571046340cb-d662a12b8ced	110	918	9994.21339130664	f994e41bada5fa2c00620f4e1db951c12ee4f9d18cfdce9d15dedf0158205a01
