taxon_id	assembly_accession	validation_status	report_rows	flagged_sequence_count	exclude_fix_trim_union_bp	review_rare_union_bp	review_union_bp	reported_actions	report_sha256	report_path	fcs_run_metadata
F264483	GCA_001007165.2	publisher_verified_report	2	2	6462	0	0	"{""EXCLUDE"": 2}"	018f1a5da6895690f19b0444b79a0706c2ff79d9dc6f6f0aa8aaf28f5e17f6d4	results/qc/selected-assembly-fcs-v1/reports/GCA_001007165.2/GCA_001007165.2_Xden1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Mon May 13 02:21:38 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.992859, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Phaffia rhodozyma"", ""genome-hash"": ""93ad7255b293d4c3""}}]"
F2650707	GCA_027579605.1	publisher_verified_report	0	0	0	0	0	{}	07fc4d1a95a9eb8ec6be893f7371df98dc416a1fffe35ac7afd2ff3d5270c70e	results/qc/selected-assembly-fcs-v1/reports/GCA_027579605.1/GCA_027579605.1_UCR_CobrNRRL1566_1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Thu Mar  2 18:07:47 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.862036, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi""], ""corrected-primary-divs"": [""fung:fungi""]}}]"
F265104	GCA_026026815.1	publisher_verified_report	0	0	0	0	0	{}	8312be2a1fa38d1b2e4402b19f54600ac9e9fc55edd0c7866e0511d1f176359c	results/qc/selected-assembly-fcs-v1/reports/GCA_026026815.1/GCA_026026815.1_ASM2602681v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Fri Mar  3 06:36:10 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.62073, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F2656787	GCF_003357145.1	publisher_verified_report	0	0	0	0	0	{}	06c748211a91d856201cdbeeffb1327fded87040377856115bafcb0d346f0eb6	results/qc/selected-assembly-fcs-v1/reports/GCF_003357145.1/GCF_003357145.1_ASM335714v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:27:52 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.974263, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""]}}]"
F269621	GCA_900096595.1	publisher_verified_report	0	0	0	0	0	{}	c022c21fd66b1abd0b91de86f37b3e96d3f99e7a1e4e5074f8065eea854c2d61	results/qc/selected-assembly-fcs-v1/reports/GCA_900096595.1/GCA_900096595.1_Microbotrium_Intermedium_Assembly_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar 11 11:12:59 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.995411, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F2704026	GCA_022814025.1	publisher_verified_report	0	0	0	0	0	{}	9ea607a424cf06aad695bb15314c300385aadd90de6f184ffce0c43b4ecf8c48	results/qc/selected-assembly-fcs-v1/reports/GCA_022814025.1/GCA_022814025.1_ASM2281402v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar  4 02:01:57 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.30046, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""]}}]"
F2725673	GCA_027604505.1	publisher_verified_report	0	0	0	0	0	{}	406d03f06dbd612d895e8a2bd2153da4b887afc3a290f07ddaf3940c2e1fcfc5	results/qc/selected-assembly-fcs-v1/reports/GCA_027604505.1/GCA_027604505.1_ASM2760450v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Tue Apr 30 23:12:02 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.304835, ""asserted-div"": ""fung:chytrids"", ""inferred-primary-divs"": [""fung:chytrids"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:chytrids"", ""fung:fungi""], ""species"": ""Gonapodya sp. JEL0774"", ""genome-hash"": ""b546a8851981d140""}}]"
F27291	GCF_002079055.1	publisher_verified_report	0	0	0	0	0	{}	376d2a42ee7528a06f3ee3a402b6adc6faa9e2ad8d6b8ee8b600b5db0e1fce5f	results/qc/selected-assembly-fcs-v1/reports/GCF_002079055.1/GCF_002079055.1_ASM207905v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.4-27-g6e971e1"", ""run-date"": ""Fri Aug  9 07:47:26 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.985969, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""species"": ""Saccharomyces paradoxus"", ""genome-hash"": ""23543b4f2a9cb1b7""}}]"
F27292	GCA_011022315.1	publisher_verified_report	0	0	0	0	0	{}	254c9751423c6484b7581fd66c681012706e4373a846f4d506969a86edbc4e4d	results/qc/selected-assembly-fcs-v1/reports/GCA_011022315.1/GCA_011022315.1_ASM1102231v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar  6 03:00:11 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.995665, ""asserted-div"": ""fung:budding yeasts"", ""inferred-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:budding yeasts"", ""fung:ascomycetes""]}}]"
F2732470	GCF_019456465.1	publisher_verified_report	0	0	0	0	0	{}	a846c908aedab965436fee7a689cf54a46bc60587b39494183287ed2b81fe1a2	results/qc/selected-assembly-fcs-v1/reports/GCF_019456465.1/GCF_019456465.1_ASM1945646v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:28:28 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.967598, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""]}}]"
F273283	GCA_026026165.1	publisher_verified_report	0	0	0	0	0	{}	06ed33c17bf9cc518c40675c9aea44bb8388b3ef231727b9e751da4c77375fbe	results/qc/selected-assembly-fcs-v1/reports/GCA_026026165.1/GCA_026026165.1_ASM2602616v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Fri Mar  3 06:37:21 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.39968, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""]}}]"
F27342	GCA_001020605.1	publisher_verified_report	0	0	0	0	0	{}	8fe877360d90cc6cd95864bce3dcea78f1e58ba2ee99776aa60433a9e432a28a	results/qc/selected-assembly-fcs-v1/reports/GCA_001020605.1/GCA_001020605.1_Schpa1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 10:02:25 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.243664, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""]}}]"
F2735257	GCA_027604605.1	publisher_verified_report	0	0	0	0	0	{}	7c06f3492ed5e4d5cdf74672939dabd605a1e49c24a8c2c8b8bf6ed9375f88ed	results/qc/selected-assembly-fcs-v1/reports/GCA_027604605.1/GCA_027604605.1_ASM2760460v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Thu Mar  2 16:42:53 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.11445, ""asserted-div"": ""fung:chytrids"", ""inferred-primary-divs"": [""fung:chytrids"", ""fung:fungi"", ""fung:basidiomycetes"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:chytrids"", ""fung:fungi"", ""fung:basidiomycetes"", ""fung:ascomycetes""]}}]"
F27376	GCA_910592055.1	publisher_verified_report	535	535	1808111	0	0	"{""EXCLUDE"": 512, ""FIX"": 5, ""TRIM"": 18}"	0730de7423a21b656347da2ec4a18d05d04f31facb759e824b08cb6f2ce30fbd	results/qc/selected-assembly-fcs-v1/reports/GCA_910592055.1/GCA_910592055.1_Acaulospora_colombiana_CL356_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Sun May  5 06:19:28 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.0925347, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi""], ""corrected-primary-divs"": [""fung:fungi""], ""species"": ""Acaulospora colombiana"", ""genome-hash"": ""125fbe84ee06447a""}}]"
F2748771	GCA_014898675.1	publisher_verified_report	1	1	1691	0	0	"{""EXCLUDE"": 1}"	2653c25885439c24064e8f0e038fce2b4cf9404fc64b23b6ec40565e96949395	results/qc/selected-assembly-fcs-v1/reports/GCA_014898675.1/GCA_014898675.1_191101_athtb5_1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Fri May 10 09:35:36 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.704038, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""species"": ""Athelia sp. TMB"", ""genome-hash"": ""0fe351d60315393f""}}]"
F2754530	GCF_002105105.1	publisher_verified_report	0	0	0	0	0	{}	13c7b0ca2a7c25abcbf5ced21bdd0c72c8e681cab8b836a259f4b6ce90a7ac54	results/qc/selected-assembly-fcs-v1/reports/GCF_002105105.1/GCF_002105105.1_Prola1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 19:28:23 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.944799, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:budding yeasts""]}}]"
F2767002	GCA_016946835.1	publisher_verified_report	1	1	7962	0	0	"{""EXCLUDE"": 1}"	aaf24c2e62cab34e0e0983e7c0fc3830d94025149e6ce760d1ade5253e8b2399	results/qc/selected-assembly-fcs-v1/reports/GCA_016946835.1/GCA_016946835.1_ASM1694683v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Wed May  1 20:44:46 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.984347, ""asserted-div"": ""fung:chytrids"", ""inferred-primary-divs"": [""fung:chytrids""], ""corrected-primary-divs"": [""fung:chytrids""], ""species"": ""Neocallimastix sp. JGI-2020a"", ""genome-hash"": ""2969b19659ee0887""}}]"
F2778381	GCA_904855205.1	publisher_verified_report	3	3	135	0	0	"{""TRIM"": 3}"	b3b4afdbc3224c2479fdfae0416d96f6a1a908660275b3cd04e6c61c46f220ed	results/qc/selected-assembly-fcs-v1/reports/GCA_904855205.1/GCA_904855205.1_Cyphbasidiales_sp_Tagirdzhanova-0007_MAG_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0-125-g8c67e54"", ""run-date"": ""Sat Jul 22 02:17:36 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.358684, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Cyphobasidiales sp. Tagirdzhanova-0007""}}]"
F2781224	GCF_041146345.1	repeat_identical_https_report_without_publisher_md5	0	0	0	0	0	{}	62ded623c465f2bcf3df002d92c36cf119c70db13360a4eb4fa27d8fb559667e	results/qc/selected-assembly-fcs-v1/reports/GCF_041146345.1/GCF_041146345.1_N_Populina_1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Wed May 15 16:09:34 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.609472, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""species"": ""Neodothiora populina"", ""genome-hash"": ""a7f64a0bacd7238c""}}]"
F278681	GCA_017911155.1	publisher_verified_report	7	7	13869	0	0	"{""EXCLUDE"": 7}"	e6b56c06b1af60502348664431c57a3d233e7c60bc0287a9b64bef337efc850d	results/qc/selected-assembly-fcs-v1/reports/GCA_017911155.1/GCA_017911155.1_Olpbor1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Wed May  1 19:55:54 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.0627472, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi"", ""fung:chytrids"", ""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:fungi"", ""fung:chytrids"", ""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:budding yeasts""], ""species"": ""Olpidium bornovanus"", ""genome-hash"": ""cc77e3bf266bd020""}}]"
F279322	GCF_030864355.1	publisher_verified_report	0	0	0	0	0	{}	2f70d9d139c4a19249ec9b79119652ce418e5539d90fcd1ce149af7db76e7e1d	results/qc/selected-assembly-fcs-v1/reports/GCF_030864355.1/GCF_030864355.1_ASM3086435v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.4-27-g6e971e1"", ""run-date"": ""Fri Aug  9 23:59:10 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.797945, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Cutaneotrichosporon cavernicola"", ""genome-hash"": ""2956ddf95a30206b""}}]"
F2796175	GCA_026025055.1	publisher_verified_report	24	24	29166	0	0	"{""EXCLUDE"": 21, ""TRIM"": 3}"	6425018386a4d668a8f682a5c6a2ef17841b89bbb5ea085d64dc2b9c2cd0cc09	results/qc/selected-assembly-fcs-v1/reports/GCA_026025055.1/GCA_026025055.1_ASM2602505v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Wed May  1 02:55:04 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.45526, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi"", ""fung:budding yeasts""], ""species"": ""Watsoniomyces obsoletus"", ""genome-hash"": ""f6d314263bca9dd1""}}]"
F280036	GCF_005498985.1	publisher_verified_report	0	0	0	0	0	{}	92b25c716b5b2f9e07235e5994fe23ee1ee109e3e6140ccb3232b2d41a206cd6	results/qc/selected-assembly-fcs-v1/reports/GCF_005498985.1/GCF_005498985.1_PGRAM_IIB_1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Mon Mar 20 18:26:45 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.993131, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F2813651	GCF_000225545.1	publisher_verified_report	2	2	5767	0	0	"{""EXCLUDE"": 2}"	1f3f1edfe2866c289efd85cdb2debeae2949f7e5ccf4c837c54df6e12712b7cd	results/qc/selected-assembly-fcs-v1/reports/GCF_000225545.1/GCF_000225545.1_AOL24927_1.0_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Mon May 13 23:36:28 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.969806, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:ascomycetes""], ""species"": ""Orbilia oligospora"", ""genome-hash"": ""5a3d3c2f85525743""}}]"
F281847	GCA_000442015.1	publisher_verified_report	0	0	0	0	0	{}	b9b9ec5082ea3ac686dbe41303ece0b2b5e7e6140932ca7a299ee4f99fd93829	results/qc/selected-assembly-fcs-v1/reports/GCA_000442015.1/GCA_000442015.1_Rozella_k41_t100_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 12:54:09 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.140969, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi"", ""fung:chytrids"", ""fung:budding yeasts"", ""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:fungi"", ""fung:chytrids"", ""fung:budding yeasts"", ""fung:basidiomycetes""]}}]"
F2829486	GCA_020744175.1	publisher_verified_report	0	0	0	0	0	{}	b4242700bddda834c6fbd908c4444614a5adbdcb8aef38ba560a457055012b33	results/qc/selected-assembly-fcs-v1/reports/GCA_020744175.1/GCA_020744175.1_Olipa1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Sat Mar  4 11:50:32 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.265247, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""]}}]"
F2831993	GCA_000827205.1	publisher_verified_report	0	0	0	0	0	{}	1846aab9f4fce1f68423137f7043e84c859c48f3c2fad9f2fd90b19c116dad3c	results/qc/selected-assembly-fcs-v1/reports/GCA_000827205.1/GCA_000827205.1_Plicr1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 10:40:22 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.364294, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi""]}}]"
F2834505	GCA_001630475.1	publisher_verified_report	0	0	0	0	0	{}	d579842dc3ea0633deadb05c155d368b71472c82040426dd5311a30a83ca5b3e	results/qc/selected-assembly-fcs-v1/reports/GCA_001630475.1/GCA_001630475.1_Sisni1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Wed Mar  8 08:18:53 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.181478, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:fungi"", ""fung:ascomycetes""]}}]"
F28583	GCA_000151295.1	publisher_verified_report	2	2	1350	0	0	"{""FIX"": 2}"	83f6f9290459126179e78b6c2ffd8dc49deaa36a22f1d06b42dae69477d10880	results/qc/selected-assembly-fcs-v1/reports/GCA_000151295.1/GCA_000151295.1_A_macrogynus_V3_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Sat May 11 04:02:18 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.884048, ""asserted-div"": ""fung:fungi"", ""inferred-primary-divs"": [""fung:fungi""], ""corrected-primary-divs"": [""fung:fungi""], ""species"": ""Allomyces macrogynus"", ""genome-hash"": ""d3ff14f4de684dae""}}]"
F2871812	GCA_022814355.1	publisher_verified_report	15	15	238176	0	0	"{""EXCLUDE"": 15}"	88344b17d3a9486c72cf684e378e2ccc5dfe6206fc2342c923f2714f6d2a6b2b	results/qc/selected-assembly-fcs-v1/reports/GCA_022814355.1/GCA_022814355.1_ASM2281435v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Wed May  1 08:48:03 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.557351, ""asserted-div"": ""fung:ascomycetes"", ""inferred-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Acarospora aff. strigata"", ""genome-hash"": ""789660b7e6a21608""}}]"
F2878321	GCA_976943345.1	publisher_verified_report	0	0	0	0	0	{}	6ac3398ad6bb0eae845fdcb60478c22a0abdfaf78cf5c3eec0b3b17a8f369ec1	results/qc/selected-assembly-fcs-v1/reports/GCA_976943345.1/GCA_976943345.1_jamPalA1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.5"", ""run-date"": ""Tue Nov 25 01:10:54 2025"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.50499, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:fungi""], ""corrected-primary-divs"": [""fung:basidiomycetes"", ""fung:ascomycetes"", ""fung:fungi""], ""species"": ""Jaminaea pallidilutea"", ""genome-hash"": ""06156b7738b8f0d0""}}]"
F288795	GCA_000166175.1	repeat_identical_https_report_without_publisher_md5	2	2	1566	0	0	"{""EXCLUDE"": 2}"	d885f90b32bb20bb55e026fb8d610956ad5081ce10ae2ab93339a643c7eafc49	results/qc/selected-assembly-fcs-v1/reports/GCA_000166175.1/GCA_000166175.1_M_violaceum_V1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Mon May 13 13:03:13 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.997423, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""], ""species"": ""Microbotryum lychnidis-dioicae"", ""genome-hash"": ""1ed5c21997ebbafd""}}]"
F289078	GCA_900102585.1	publisher_verified_report	0	0	0	0	0	{}	478e65c0a4cf79fdb4d69fbc259ef156c8aeac61d5f9f69eb386ec5ac7d3ff29	results/qc/selected-assembly-fcs-v1/reports/GCA_900102585.1/GCA_900102585.1_MvSof1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.4.0"", ""run-date"": ""Tue Mar  7 22:31:07 2023"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.952179, ""asserted-div"": ""fung:basidiomycetes"", ""inferred-primary-divs"": [""fung:basidiomycetes""], ""corrected-primary-divs"": [""fung:basidiomycetes""]}}]"
F291195	GCA_004000155.1	publisher_verified_report	15	15	61821	0	0	"{""EXCLUDE"": 15}"	4c4a2b3100b8df8db71a38e76c9899e4ec45a6aaa176ecbde118bf2705235cc2	results/qc/selected-assembly-fcs-v1/reports/GCA_004000155.1/GCA_004000155.1_ASM400015v1_fcs_report.txt	"[[""FCS genome report"", 2, 1], {""git-rev"": ""v0.5.3"", ""run-date"": ""Fri May 10 15:46:45 2024"", ""db"": {""build-date"": ""2023-01-24"", ""seqs"": 3025824, ""Gbp"": 709.264}, ""run-info"": {""agg-cvg"": 0.0916392, ""asserted-div"": ""fung:microsporidians"", ""inferred-primary-divs"": [""anml:insects""], ""corrected-primary-divs"": [""fung:microsporidians""], ""species"": ""Tubulinosema ratisbonensis"", ""genome-hash"": ""6b1f39428d6c98eb""}}]"
