case_id	translation_table	taxa	codons	branches	reported_log_likelihood	reevaluated_log_likelihood	likelihood_difference	reported_omega	saved_omega	omega_profile_lower	omega_profile_upper	maximum_component_additivity_error	numerical_review_flags	warning_lines	marker_copy_caveat	selection_eligibility
Microbotryum__4695236at2759__code1	1	4	1081	5	-5811.848706033816	-5811.848706033816	0.0	0.04706617627880895	0.04706617627880895	0.03674387559537839	0.05908140913090688	1.249000902703301e-16		0	none_recorded	not_established
Microbotryum__4747214at2759__code1	1	4	132	5	-775.0443596992291	-775.0443596992291	0.0	0.08412959064557665	0.08412959064557665	0.05218358494141464	0.1275569804406885	2e-10		0	none_recorded	not_established
Microbotryum__4764044at2759__code1	1	4	500	5	-2828.644522611271	-2828.6445226112714	-4.547473508864641e-13	0.06284574902868	0.06284574902868	0.04611789344812402	0.08330204804356858	2.42861286636753e-16		0	none_recorded	not_established
Microbotryum__4803900at2759__code1	1	4	119	5	-585.5563455265457	-585.5563455265457	0.0	0.01723782459240895	0.01723782459240895	0.00286779139180036	0.05342219446572232	8.586881206085195e-17		0	none_recorded	not_established
Microbotryum__4810093at2759__code1	1	4	760	5	-4420.10277855645	-4420.10277855645	0.0	0.06461305626780323	0.06461305626780323	0.05076205030135948	0.08089488892298002	1.8041124150158794e-16		0	none_recorded	not_established
Microbotryum__4823929at2759__code1	1	4	427	5	-2948.963892553172	-2948.963892553172	0.0	0.07464061768521121	0.07464061768521121	0.05974042437609466	0.09192776445176698	2e-10		0	none_recorded	not_established
Microbotryum__4837017at2759__code1	1	4	222	5	-1299.037100158384	-1299.0371001583837	2.2737367544323206e-13	0.04635568798131085	0.04635568798131085	0.02801230774190982	0.07139212885608046	1.734723475976807e-17		0	none_recorded	not_established
Microbotryum__4838864at2759__code1	1	4	598	5	-3343.124481406724	-3343.1244814067236	4.547473508864641e-13	0.06408511536824969	0.06408511536824969	0.04777011921552462	0.08355427163146258	9.020562075079397e-17		0	none_recorded	not_established
Microbotryum__4843240at2759__code1	1	4	673	5	-3762.803266920247	-3762.8032669202466	4.547473508864641e-13	0.1005418471441323	0.1005418471441323	0.07821854683792259	0.1265008184814353	2e-10		0	none_recorded	not_established
Microbotryum__4843824at2759__code1	1	4	197	5	-1133.476661648256	-1133.4766616482557	2.2737367544323206e-13	0.02275058496732416	0.02275058496732416	0.01090397432208432	0.04110113771289978	2e-10		0	none_recorded	not_established
Microbotryum__4867008at2759__code1	1	4	181	5	-1026.304894976272	-1026.304894976272	0.0	0.03460998592487992	0.03460998592487992	0.0193923229625599	0.05608480593806615	2e-10		0	none_recorded	not_established
Microbotryum__4888252at2759__code1	1	4	907	5	-5269.087022982396	-5269.087022982396	0.0	0.06469911496449994	0.06469911496449994	0.05169921433993754	0.0793883651517743	1.3530843112619095e-16		0	none_recorded	not_established
Microbotryum__4896098at2759__code1	1	4	207	5	-1175.210453448637	-1175.2104534486366	4.547473508864641e-13	0.08524889216198207	0.08524889216198207	0.05295937761772022	0.1288023059330176	2e-10		0	none_recorded	not_established
Microbotryum__4900375at2759__code1	1	4	199	5	-1108.878160875727	-1108.878160875727	0.0	0.07965034405034556	0.07965034405034556	0.04879741552411081	0.1213968801992721	2e-10		0	none_recorded	not_established
Microbotryum__4908955at2759__code1	1	4	321	5	-1709.670240524142	-1709.6702405241422	-2.2737367544323206e-13	0.04844782667552768	0.04844782667552768	0.03006755454604901	0.07298283014788794	6.938893903907228e-17		0	none_recorded	not_established
Microbotryum__4911644at2759__code1	1	4	924	5	-5030.182063248225	-5030.182063248225	0.0	0.05253858191720727	0.05253858191720727	0.04044422266840134	0.06678387095955157	1.1796119636642288e-16		0	none_recorded	not_established
Microbotryum__4940884at2759__code1	1	4	911	5	-5063.513985626249	-5063.513985626249	0.0	0.05149756540309101	0.05149756540309101	0.03922483251514508	0.06599590705362413	5.551115123125783e-17		0	none_recorded	not_established
Microbotryum__4969018at2759__code1	1	4	470	5	-2371.272964254519	-2371.272964254519	0.0	0.02370069833721064	0.02370069833721064	0.01266961430243557	0.0397797596466469	7.025630077706069e-17		0	none_recorded	not_established
Microbotryum__4969636at2759__code1	1	4	405	5	-2351.907007491835	-2351.907007491835	0.0	0.07291976274513126	0.07291976274513126	0.05294374557592424	0.09706398946850911	2.0816681711721685e-17		0	none_recorded	not_established
Microbotryum__4970387at2759__code1	1	4	144	5	-891.9095570770643	-891.9095570770643	0.0	0.1325051046154145	0.1325051046154145	0.08874556986210214	0.1888573046437322	2e-10		0	none_recorded	not_established
Microbotryum__4974767at2759__code1	1	4	147	5	-750.6291385942205	-750.6291385942205	0.0	0.0159663954225426	0.0159663954225426	0.002650227561786823	0.04943556249896781	4.683753385137379e-17		0	none_recorded	not_established
Microbotryum__4975094at2759__code1	1	4	958	5	-4825.995182051416	-4825.995182051416	0.0	0.03593354941320687	0.03593354941320687	0.02597103591398714	0.04809864597221544	8.673617379884035e-18		0	none_recorded	not_established
Microbotryum__4976279at2759__code1	1	4	366	5	-2294.361873584679	-2294.3618735846794	-4.547473508864641e-13	0.2130995938700559	0.2130995938700559	0.170736427178233	0.2614169712869978	1.1102230246251565e-16		0	none_recorded	not_established
Microbotryum__4977163at2759__code1	1	4	189	5	-1027.912787437002	-1027.912787437002	0.0	0.04946847639633949	0.04946847639633949	0.02461712564708249	0.08677235929634433	8.782037597132586e-18		0	none_recorded	not_established
Microbotryum__4977863at2759__code1	1	4	554	5	-3433.819977549281	-3433.8199775492812	-4.547473508864641e-13	0.1264737556830604	0.1264737556830604	0.1032276422481008	0.1526864145332256	9.020562075079397e-17		0	none_recorded	not_established
Microbotryum__4983000at2759__code1	1	4	483	5	-2679.39123069759	-2679.39123069759	0.0	0.03151378225832358	0.03151378225832358	0.0204702166691601	0.04588907507096671	2.5847379792054426e-16		0	none_recorded	not_established
Microbotryum__4985971at2759__code1	1	4	331	5	-2057.633465340849	-2057.633465340849	0.0	0.05710444243604012	0.05710444243604012	0.04137409704172865	0.07621699314501296	2.0816681711721685e-16		0	none_recorded	not_established
Microbotryum__4986044at2759__code1	1	4	487	5	-2772.223211286213	-2772.223211286213	0.0	0.02560513750386728	0.02560513750386728	0.01681049426135069	0.03706349079751748	8.326672684688674e-17		0	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	not_established
Microbotryum__4987397at2759__code1	1	4	859	5	-4477.271301996764	-4477.271301996764	0.0	0.03336113473576876	0.03336113473576876	0.0233014736960357	0.04586250211975822	1.1102230246251565e-16		0	none_recorded	not_established
Microbotryum__4999134at2759__code1	1	4	2321	5	-11982.27389161376	-11982.273891613764	-3.637978807091713e-12	0.01917747888875777	0.01917747888875777	0.01440342432966651	0.02486068678162765	1.6479873021779667e-17		0	none_recorded	not_established
Microbotryum__5000045at2759__code1	1	4	378	5	-2108.181847345181	-2108.1818473451813	-4.547473508864641e-13	0.09470273997486181	0.09470273997486181	0.06858225778085568	0.1264393285486005	2e-10		0	none_recorded	not_established
Microbotryum__5000152at2759__code1	1	4	1186	5	-6291.087264974312	-6291.087264974312	0.0	0.02796772738929785	0.02796772738929785	0.02007809832519128	0.03774051962934972	2.706168622523819e-16		0	none_recorded	not_established
Microbotryum__5000362at2759__code1	1	4	886	5	-4771.054245359036	-4771.054245359036	0.0	0.03518408200496271	0.03518408200496271	0.02534782059406348	0.04730817322272419	1.231653667943533e-16		0	none_recorded	not_established
Microbotryum__5000371at2759__code1	1	4	409	5	-2239.926248782439	-2239.926248782439	0.0	0.09647583277770959	0.09647583277770959	0.06869429944342954	0.1307759709372297	2e-10		0	none_recorded	not_established
Microbotryum__5000452at2759__code1	1	4	276	5	-1952.103270585301	-1952.1032705853006	4.547473508864641e-13	0.1352832009718065	0.1352832009718065	0.1088887139022492	0.1655408129799095	1.1102230246251565e-16		0	none_recorded	not_established
Microbotryum__5000476at2759__code1	1	4	389	5	-2272.941795384445	-2272.9417953844445	4.547473508864641e-13	0.06096449153852727	0.06096449153852727	0.04364551124843987	0.08224252304598874	6.938893903907228e-17		0	none_recorded	not_established
Microbotryum__5000743at2759__code1	1	4	175	5	-1010.893135819322	-1010.8931358193215	4.547473508864641e-13	0.05437173702613846	0.05437173702613846	0.03049080133247689	0.08824072080219955	1.97758476261356e-16		0	none_recorded	not_established
Microbotryum__5000823at2759__code1	1	4	912	5	-4942.977959739865	-4942.977959739865	0.0	0.06966780537042916	0.06966780537042916	0.05502768430524172	0.08649866111441132	4.163336342344337e-17		0	none_recorded	not_established
Microbotryum__5000870at2759__code1	1	4	752	5	-3923.231226122504	-3923.231226122504	0.0	0.03425332101816096	0.03425332101816096	0.02337945896359546	0.04803569647895346	5.724587470723463e-17		0	none_recorded	not_established
Microbotryum__5000986at2759__code1	1	4	508	5	-2911.701583165074	-2911.701583165074	0.0	0.08526550211824674	0.08526550211824674	0.06442367202518075	0.110441274356151	5.204170427930421e-17		0	none_recorded	not_established
Microbotryum__5001156at2759__code1	1	4	293	5	-1867.156005179727	-1867.1560051797271	-2.2737367544323206e-13	0.1910871622706689	0.1910871622706689	0.145474860895228	0.2450865148765815	2.2551405187698492e-17		0	none_recorded	not_established
Microbotryum__5001273at2759__code1	1	4	230	5	-1424.604701847476	-1424.6047018474756	4.547473508864641e-13	0.08959070260301819	0.08959070260301819	0.06277866535165438	0.1229553962991535	2e-10		0	none_recorded	not_established
Microbotryum__5001280at2759__code1	1	4	701	5	-4036.392040957884	-4036.3920409578836	4.547473508864641e-13	0.06290730351298261	0.06290730351298261	0.04827719294414424	0.08005549227386698	5.551115123125783e-17		0	none_recorded	not_established
Microbotryum__5001318at2759__code1	1	4	394	5	-2367.738654615755	-2367.7386546157545	4.547473508864641e-13	0.0646795405394305	0.0646795405394305	0.04652767591000723	0.08693819085879106	1.734723475976807e-17		0	none_recorded	not_established
Microbotryum__5001413at2759__code1	1	4	281	5	-1567.430420356533	-1567.4304203565337	-6.821210263296962e-13	0.03022250300786409	0.03022250300786409	0.01659915362680207	0.04988139115164949	2e-10		0	none_recorded	not_established
Microbotryum__5001473at2759__code1	1	4	113	5	-679.1771711302706	-679.1771711302706	0.0	0.0631222267536944	0.0631222267536944	0.03365209342363631	0.1059997323307897	2e-10		0	none_recorded	not_established
Microbotryum__5001941at2759__code1	1	4	732	5	-4022.656247100665	-4022.6562471006646	4.547473508864641e-13	0.03480628518999691	0.03480628518999691	0.02557440775765935	0.04608201190360808	1.3877787807814457e-17		0	none_recorded	not_established
Microbotryum__5002334at2759__code1	1	4	356	5	-2003.339814195924	-2003.3398141959237	2.2737367544323206e-13	0.05928874106686065	0.05928874106686065	0.0403634082707475	0.0832524096441068	7.632783294297951e-17		0	none_recorded	not_established
Microbotryum__5002573at2759__code1	1	4	370	5	-2205.460581039138	-2205.460581039138	0.0	0.07873311941516624	0.07873311941516624	0.05754282723100303	0.104550730309075	2.7755575615628914e-17		0	none_recorded	not_established
Microbotryum__5003022at2759__code1	1	4	837	5	-4470.715195056254	-4470.715195056254	0.0	0.05860454776173885	0.05860454776173885	0.04380721026643968	0.07619995512092395	3.122502256758253e-17		0	none_recorded	not_established
Microbotryum__5003192at2759__code1	1	4	446	5	-2545.676787488444	-2545.6767874884436	4.547473508864641e-13	0.1015203284325061	0.1015203284325061	0.07570117836256007	0.1325747857061221	7.979727989493313e-17		0	none_recorded	not_established
Microbotryum__5003205at2759__code1	1	4	1303	5	-6988.13297914024	-6988.13297914024	0.0	0.05137485621396896	0.05137485621396896	0.04135649054863762	0.0628539476486294	6.591949208711867e-17		0	none_recorded	not_established
Microbotryum__5003856at2759__code1	1	4	305	5	-1721.437527339262	-1721.4375273392623	-2.2737367544323206e-13	0.06070243434353518	0.06070243434353518	0.03943786945245004	0.0885694143835821	2.5326962749261384e-16		0	none_recorded	not_established
Microbotryum__5003972at2759__code1	1	4	254	5	-1520.876295855915	-1520.8762958559146	4.547473508864641e-13	0.05351324601602558	0.05351324601602558	0.03699162889825395	0.07465160350973452	6.245004513516506e-17		0	none_recorded	not_established
Microbotryum__5004118at2759__code1	1	4	220	5	-1235.735463502169	-1235.7354635021693	-2.2737367544323206e-13	0.05973866542992541	0.05973866542992541	0.03606979850365303	0.09184994892598143	2e-10		0	none_recorded	not_established
Microbotryum__5004265at2759__code1	1	4	306	5	-1681.686632190917	-1681.6866321909174	-4.547473508864641e-13	0.06151538883290129	0.06151538883290129	0.040354056032061	0.08903700107219283	2e-10		0	none_recorded	not_established
Microbotryum__5004327at2759__code1	1	4	771	5	-4725.148404731953	-4725.148404731953	0.0	0.07041400776823481	0.07041400776823481	0.05737582463173307	0.08528697168253865	5.551115123125783e-17		0	none_recorded	not_established
Microbotryum__5004391at2759__code1	1	4	851	5	-4600.699729910429	-4600.699729910429	0.0	0.03931041846160997	0.03931041846160997	0.02922834635770427	0.0513798758536204	1.249000902703301e-16		0	none_recorded	not_established
Microbotryum__5004478at2759__code1	1	4	400	5	-2184.640293522175	-2184.640293522175	0.0	0.08780370255567876	0.08780370255567876	0.06188780911237122	0.1197397201398689	8.673617379884035e-17		0	none_recorded	not_established
Microbotryum__5004599at2759__code1	1	4	692	5	-3801.838158432647	-3801.8381584326467	4.547473508864641e-13	0.06234491888882295	0.06234491888882295	0.04846217456979596	0.07890871263979553	2.0122792321330962e-16		0	none_recorded	not_established
Microbotryum__5005174at2759__code1	1	4	223	5	-1169.905025185572	-1169.9050251855717	2.2737367544323206e-13	0.04850230084123039	0.04850230084123039	0.02659508955133692	0.08013750597540302	2.2898349882893854e-16		0	none_recorded	not_established
Microbotryum__5005196at2759__code1	1	4	438	5	-2474.989780712511	-2474.989780712511	0.0	0.04074400253647765	0.04074400253647765	0.02819004551588926	0.05669407735647246	7.979727989493313e-17		0	none_recorded	not_established
Microbotryum__5005215at2759__code1	1	4	578	5	-3110.030080065014	-3110.030080065014	0.0	0.06883168771042812	0.06883168771042812	0.05035568137011633	0.09137898172907763	1.0408340855860843e-17		0	none_recorded	not_established
Microbotryum__5005217at2759__code1	1	4	474	5	-3129.945500389452	-3129.945500389452	0.0	0.1149329431119736	0.1149329431119736	0.09380677538993493	0.1391533210421767	1.1102230246251565e-16		0	none_recorded	not_established
Microbotryum__5005274at2759__code1	1	4	321	5	-1839.706673155991	-1839.7066731559912	-2.2737367544323206e-13	0.1494578710716196	0.1494578710716196	0.1113493554958673	0.1955306369765486	4.85722573273506e-17		0	none_recorded	not_established
Microbotryum__5005697at2759__code1	1	4	551	5	-3285.741578362461	-3285.7415783624615	-4.547473508864641e-13	0.09737548124472142	0.09737548124472142	0.0772419861944817	0.1206655610270289	2.0816681711721685e-16		0	none_recorded	not_established
Microbotryum__5005750at2759__code1	1	4	177	5	-942.5815383546905	-942.5815383546905	0.0	0.03690647683579074	0.03690647683579074	0.01319273974232803	0.07933609979347067	1.8214596497756474e-17		0	none_recorded	not_established
Microbotryum__5006326at2759__code1	1	4	583	5	-3452.554298368406	-3452.554298368406	0.0	0.06083824600237298	0.06083824600237298	0.0463535527265996	0.07787991093221429	2e-10		0	none_recorded	not_established
Microbotryum__5006412at2759__code1	1	4	545	5	-3225.256168927804	-3225.2561689278036	4.547473508864641e-13	0.1093667375125064	0.1093667375125064	0.08768507526262351	0.1345815065529147	1.3877787807814457e-16		0	none_recorded	not_established
Microbotryum__5011777at2759__code1	1	4	673	5	-4052.270940435196	-4052.2709404351963	-4.547473508864641e-13	0.06983677116858307	0.06983677116858307	0.05546567327577517	0.08640761583542365	1.9081958235744878e-17		0	none_recorded	not_established
Microbotryum__5013042at2759__code1	1	4	379	5	-2495.618481914726	-2495.618481914726	0.0	0.1608942478609561	0.1608942478609561	0.1283244537793946	0.1982682844025795	4.85722573273506e-17		0	none_recorded	not_established
Microbotryum__5013067at2759__code1	1	4	311	5	-1522.312743392327	-1522.3127433923273	-2.2737367544323206e-13	0.03145824905246536	0.03145824905246536	0.01572562757647277	0.05521829087881203	2e-10		0	none_recorded	not_established
Microbotryum__5013259at2759__code1	1	4	170	5	-1035.214582560298	-1035.214582560298	0.0	0.0667502631326533	0.0667502631326533	0.04204591268002197	0.09984519675879501	2e-10		0	none_recorded	not_established
Microbotryum__5013539at2759__code1	1	4	265	5	-1418.973721360238	-1418.9737213602382	-2.2737367544323206e-13	0.04172319026462531	0.04172319026462531	0.02520942986974826	0.06414659083579352	5.551115123125783e-17		0	none_recorded	not_established
Microbotryum__5013726at2759__code1	1	4	182	5	-965.3072527663336	-965.3072527663336	0.0	0.0387384417536532	0.0387384417536532	0.01765114616771265	0.07221989241161095	1.1796119636642288e-16		0	none_recorded	not_established
Microbotryum__5013992at2759__code1	1	4	793	5	-4649.517665944672	-4649.517665944672	0.0	0.04588080495143847	0.04588080495143847	0.03583670949512511	0.05780394726222841	9.020562075079397e-17		0	none_recorded	not_established
Microbotryum__5015403at2759__code1	1	4	422	5	-2517.407876988109	-2517.4078769881094	-4.547473508864641e-13	0.06355691856528187	0.06355691856528187	0.04633757947141852	0.08472138508898022	2.5673907444456745e-16		0	none_recorded	not_established
Microbotryum__5015647at2759__code1	1	4	845	5	-4323.585888647194	-4323.585888647194	0.0	0.02631636826137781	0.02631636826137781	0.01784978761632158	0.03717754929865619	2e-10		0	none_recorded	not_established
Microbotryum__5015712at2759__code1	1	4	476	5	-2628.529183407265	-2628.529183407265	0.0	0.07637180803149377	0.07637180803149377	0.05599371825716004	0.1009352107432448	3.209238430557093e-17		0	none_recorded	not_established
Microbotryum__5015742at2759__code1	1	4	471	5	-3198.143551646182	-3198.1435516461825	-4.547473508864641e-13	0.08570043307260572	0.08570043307260572	0.06980840628622699	0.1039867889317405	5.551115123125783e-17		0	none_recorded	not_established
Microbotryum__5017019at2759__code1	1	4	397	5	-2317.98867192615	-2317.9886719261503	-4.547473508864641e-13	0.07032416550196764	0.07032416550196764	0.05099199130430618	0.09394676055031521	1.7694179454963432e-16		0	none_recorded	not_established
Microbotryum__5018803at2759__code1	1	4	708	5	-3987.200189609704	-3987.2001896097045	-4.547473508864641e-13	0.06941645075397786	0.06941645075397786	0.05419826104391483	0.08695559491813734	1.0408340855860843e-16		0	none_recorded	not_established
Microbotryum__529759at2759__code1	1	4	244	5	-1241.545654287202	-1241.5456542872018	2.2737367544323206e-13	0	0.0	0	0.00582984196299153	1e-10		0	none_recorded	not_established
Microbotryum__530014at2759__code1	1	4	848	5	-5108.965535880615	-5108.965535880615	0.0	0.06556162686220993	0.06556162686220993	0.05220491427902026	0.08091637542188618	1.6306400674181987e-16		0	none_recorded	not_established
Microbotryum__530740at2759__code1	1	4	277	5	-1490.464358940556	-1490.464358940556	0.0	0.06473127215572008	0.06473127215572008	0.04069375185859807	0.09660798934791598	5.551115123125783e-17		0	none_recorded	not_established
Microbotryum__538728at2759__code1	1	4	504	5	-2614.562722239826	-2614.5627222398257	4.547473508864641e-13	0.0410235552973499	0.0410235552973499	0.0258021143706323	0.06116267417804256	2.0816681711721685e-17		0	none_recorded	not_established
Microbotryum__540946at2759__code1	1	4	409	5	-2340.917303467978	-2340.917303467978	0.0	0.08453763792769364	0.08453763792769364	0.06125293879356094	0.112761871170236	7.632783294297951e-17		0	none_recorded	not_established
Microbotryum__541070at2759__code1	1	4	241	5	-1486.941447564994	-1486.9414475649942	-2.2737367544323206e-13	0.1154790170575734	0.1154790170575734	0.08181168908895554	0.1575861912013988	1.457167719820518e-16		0	none_recorded	not_established
Microbotryum__554735at2759__code1	1	4	249	5	-1399.604270059303	-1399.6042700593025	4.547473508864641e-13	0.1050029097055381	0.1050029097055381	0.07117140494467314	0.148161353942068	7.28583859910259e-17		0	none_recorded	not_established
Microbotryum__649304at2759__code1	1	4	293	5	-1838.741978484815	-1838.7419784848153	-2.2737367544323206e-13	0.05927243805968081	0.05927243805968081	0.04236770565293861	0.07998327224924777	1.734723475976807e-16		0	none_recorded	not_established
Microbotryum__707076at2759__code1	1	4	270	5	-1502.443186528081	-1502.4431865280812	-2.2737367544323206e-13	0.03999798278848446	0.03999798278848446	0.02297065380330871	0.06397120280728064	2e-10		0	none_recorded	not_established
Microbotryum__707202at2759__code1	1	4	353	5	-1942.094312725028	-1942.0943127250275	4.547473508864641e-13	0.032789108056924	0.032789108056924	0.01886268408935784	0.05243479051343995	1.231653667943533e-16		0	none_recorded	not_established
Microbotryum__727964at2759__code1	1	4	406	5	-2311.035434710456	-2311.035434710456	0.0	0.05701531282340522	0.05701531282340522	0.04012373609458721	0.07830511280137649	2e-10		0	none_recorded	not_established
Microbotryum__730114at2759__code1	1	4	533	5	-2958.932894504873	-2958.932894504873	0.0	0.06316446885218271	0.06316446885218271	0.04567449453594259	0.08477568914082509	2e-10		0	none_recorded	not_established
Microbotryum__776280at2759__code1	1	4	369	5	-3682.771568928136	-3682.7715689281363	-4.547473508864641e-13	0.1219907820294229	0.1219907820294229	0.1084212633922988	0.1374451277811093	1.999999997139206e-10		0	none_recorded	not_established
Microbotryum__801816at2759__code1	1	4	177	5	-1028.019569597143	-1028.0195695971427	2.2737367544323206e-13	0.08329911244193045	0.08329911244193045	0.05487890002651762	0.1200066636001272	2.706168622523819e-16		0	none_recorded	not_established
Naganishia__115730at2759__code1	1	4	333	5	-2548.169620044109	-2548.1696200441093	-4.547473508864641e-13	0.03015969568040806	0.03015969568040806	0.02270557677863482	0.03904191724075284	1.3877787807814457e-16		0	none_recorded	not_established
Naganishia__129234at2759__code1	1	4	179	5	-1732.10472830842	-1732.1047283084195	4.547473508864641e-13	0.008900909430127493	0.008900909430127493	0.007370155237149532	0.01072147759500852	2e-10		0	none_recorded	not_established
Naganishia__201273at2759__code1	1	4	258	5	-1763.507648355806	-1763.5076483558064	-4.547473508864641e-13	0.02860704843054486	0.02860704843054486	0.0179988569118799	0.04262174215668518	7.806255641895632e-17		0	none_recorded	not_established
Naganishia__207567at2759__code1	1	4	140	5	-1015.414193864243	-1015.4141938642427	2.2737367544323206e-13	0.02383936995235438	0.02383936995235438	0.01339282780590993	0.03867005707904026	1.734723475976807e-16		0	none_recorded	not_established
Naganishia__260326at2759__code1	1	4	122	5	-1147.08362981121	-1147.0836298112097	2.2737367544323206e-13	0.009431259588200085	0.009431259588200085	0.007470760990473213	0.01180234936853006	2e-10		0	none_recorded	not_established
Naganishia__288615at2759__code1	1	4	447	5	-3430.287394644486	-3430.2873946444856	4.547473508864641e-13	0.0210598548696897	0.0210598548696897	0.01603310781349945	0.02709444077523146	2.3245294578089215e-16		0	none_recorded	not_established
Naganishia__340246at2759__code1	1	4	619	5	-6228.654327479019	-6228.654327479019	0.0	0.03364009235466964	0.03364009235466964	0.03058341122390958	0.03688181265080775	3.608224830031759e-15		0	none_recorded	not_established
Naganishia__345792at2759__code1	1	4	279	5	-2395.265612269854	-2395.2656122698536	4.547473508864641e-13	0.0249538905804876	0.0249538905804876	0.02059724609394793	0.02994492197978202	9.159339953157541e-16		0	none_recorded	not_established
Naganishia__352891at2759__code1	1	4	249	5	-1836.259880024261	-1836.2598800242608	2.2737367544323206e-13	0.02463363661494001	0.02463363661494001	0.01667853583522809	0.03476488873542344	5.898059818321144e-17		0	none_recorded	not_established
Naganishia__4810093at2759__code1	1	4	722	5	-7971.153608758214	-7971.153608758215	-9.094947017729282e-13	0.03542982596252443	0.03542982596252443	0.0326598314334129	0.03839582418342625	2.6645352591003757e-15		0	none_recorded	not_established
Naganishia__4823929at2759__code1	1	4	317	5	-3430.143867252005	-3430.1438672520053	-4.547473508864641e-13	0.04510823341817181	0.04510823341817181	0.03962546873043841	0.05146103397766829	3.552713678800501e-15		0	none_recorded	not_established
Naganishia__4837017at2759__code1	1	4	191	5	-2043.148010451406	-2043.1480104514053	6.821210263296962e-13	0.04657131279737823	0.04657131279737823	0.03960239764849889	0.05479790558471793	2e-10		0	none_recorded	not_established
Naganishia__4838864at2759__code1	1	4	590	5	-6069.973009939621	-6069.973009939621	0.0	0.02731020938698361	0.02731020938698361	0.02479187207811748	0.0299554466197363	7.216449660063518e-16		0	none_recorded	not_established
Naganishia__4867008at2759__code1	1	4	174	5	-1735.810755774567	-1735.8107557745666	4.547473508864641e-13	0.036965142035928	0.036965142035928	0.03077483546117703	0.04412834561217943	4.6629367034256575e-15		0	none_recorded	not_established
Naganishia__4896098at2759__code1	1	4	184	5	-1784.660409874198	-1784.6604098741984	-4.547473508864641e-13	0.01723539525129972	0.01723539525129972	0.01431150164835939	0.02059711162031779	1.942890293094024e-15		0	none_recorded	not_established
Naganishia__4908955at2759__code1	1	4	199	5	-2034.460628491951	-2034.4606284919514	-4.547473508864641e-13	0.02588404893085494	0.02588404893085494	0.02198973752158237	0.03042589356679228	3.885780586188048e-15		0	none_recorded	not_established
Naganishia__4970538at2759__code1	1	4	908	5	-9305.884952583987	-9305.884952583987	0.0	0.03219981003170672	0.03219981003170672	0.02975031484669277	0.03472970529783333	1.7763568394002505e-15		0	none_recorded	not_established
Naganishia__4976279at2759__code1	1	4	319	5	-3351.747141173011	-3351.7471411730107	4.547473508864641e-13	0.02688319390854189	0.02688319390854189	0.02370920127634968	0.03039010918646264	5.204170427930421e-16		0	none_recorded	not_established
Naganishia__4985971at2759__code1	1	4	245	5	-1754.518760153501	-1754.5187601535013	-2.2737367544323206e-13	0.01736977828333733	0.01736977828333733	0.01106414134466765	0.02571380993552428	3.946495907847236e-17		0	none_recorded	not_established
Naganishia__4988239at2759__code1	1	4	1007	5	-7553.718917241922	-7553.718917241922	0.0	0.02173857097331862	0.02173857097331862	0.01792815471708135	0.02601874764135503	3.434752482434078e-16		0	none_recorded	not_established
Naganishia__4999134at2759__code1	1	4	2333	5	-15511.19064849638	-15511.190648496384	-3.637978807091713e-12	0.01022875002676339	0.01022875002676339	0.008141964904477106	0.01263338841401816	1.3444106938820255e-16		0	none_recorded	not_established
Naganishia__5000045at2759__code1	1	4	369	5	-2865.054880477564	-2865.054880477564	0.0	0.04498968334760566	0.04498968334760566	0.03580918938450183	0.05578000224244285	4.163336342344337e-16		0	none_recorded	not_established
Naganishia__5000152at2759__code1	1	4	1117	5	-8884.197034459994	-8884.197034459994	0.0	0.02642070169775198	0.02642070169775198	0.02287123038069212	0.03027590751352212	7.632783294297951e-17		0	none_recorded	not_established
Naganishia__5000362at2759__code1	1	4	890	5	-6797.035192976478	-6797.035192976478	0.0	0.02520763522534764	0.02520763522534764	0.02088498740983838	0.0300150784930821	3.7470027081099033e-16		0	none_recorded	not_established
Naganishia__5000371at2759__code1	1	4	403	5	-4513.1093026534	-4513.1093026534	0.0	0.04886141749455625	0.04886141749455625	0.04404271228418799	0.05418742533269958	9.992007221626409e-16		0	none_recorded	not_established
Naganishia__5000452at2759__code1	1	4	208	5	-2325.284951121021	-2325.284951121021	0.0	0.05920932491240066	0.05920932491240066	0.05059443937537718	0.06931823836148347	3.1086244689504383e-15		0	none_recorded	not_established
Naganishia__5000870at2759__code1	1	4	719	5	-7008.030112133773	-7008.030112133773	0.0	0.03599104056600656	0.03599104056600656	0.03267289371605232	0.03938333986635498	9.992007221626409e-16		0	none_recorded	not_established
Naganishia__5001273at2759__code1	1	4	236	5	-2043.512035802362	-2043.5120358023619	2.2737367544323206e-13	0.03143474493405862	0.03143474493405862	0.02469656185781302	0.03919932533562254	1.0755285551056204e-16		0	none_recorded	not_established
Naganishia__5001413at2759__code1	1	4	257	5	-2435.158046070715	-2435.1580460707146	4.547473508864641e-13	0.01299422789994916	0.01299422789994916	0.01098486573455003	0.01524052302127406	2.1094237467877974e-15		0	none_recorded	not_established
Naganishia__5001473at2759__code1	1	4	100	5	-856.4163301136261	-856.4163301136261	0.0	0.01638445848898667	0.01638445848898667	0.01212798377993673	0.02172973964919819	2e-10		0	none_recorded	not_established
Naganishia__5001734at2759__code1	1	4	197	5	-1529.578205159452	-1529.5782051594517	2.2737367544323206e-13	0.03256741427220957	0.03256741427220957	0.02288409944374494	0.04467938228363233	2.0122792321330962e-16		0	none_recorded	not_established
