case_id	target_node	original_dS_review_label	original_t	unconstrained_t	unconstrained_ll_gain	best_grid_exceeds_unconstrained_by	factor_0p1_ll_deficit_from_best	factor_10_ll_deficit_from_best	maximum_nuisance_reoptimization_gain	marker_copy_caveat	fcs_exposed_taxa	fcs_exposed_case
Microbotryum__5003192at2759__code1	F269621	0.40808835010937333	1.142443748925384	1.1473397266291905	0.0004951305918439175	-0.0003044244012926356	59.11620554286628	64.20138184957204	297.1519362930344	none_recorded		False
Microbotryum__5003205at2759__code1	F269621	0.5203317975263554	1.524122433064763	1.5319925898704254	0.001789283225662075	-0.0011653668007056694	167.41807008936212	139.0586927728673	653.541767544185	none_recorded		False
Microbotryum__5003856at2759__code1	F269621	0.5664632821870527	1.145144488936713	1.152344488609823	0.0006249999566989572	-0.00046551220384571934	41.8099384662346	39.33019943215618	168.98602654651836	none_recorded		False
Microbotryum__5003972at2759__code1	F269621	0.9560240531702042	1.616960407757878	1.6375870684709408	0.0014978300182519888	-0.0013673934074631688	29.739854050272697	31.58712191966356	165.85191408939932	none_recorded		False
Microbotryum__5004118at2759__code1	F269621	0.5766071729773541	0.870768479416603	0.8757497529571436	0.0005697535041235824	-0.0003050810071272281	32.56854491349077	39.70878094116438	102.86833120957772	none_recorded		False
Microbotryum__5004265at2759__code1	F269621	0.480247627835982	0.7952923304699447	0.7976680115079172	0.00044117427864875935	-0.0001139978476203396	44.939721855512744	52.18757647800726	143.83455347814993	none_recorded		False
Microbotryum__5004327at2759__code1	F269621	0.7559263592337216	1.823849769691582	1.8300766798313903	0.0008712084099897766	-0.0004106823571419227	141.77746098355328	109.63806138218115	513.44842881778	none_recorded		False
Microbotryum__5004391at2759__code1	F269621	0.6533631998396279	1.325199721255996	1.3286008106902867	0.0003193381653545657	-0.00021245587049634196	113.31182517630259	99.64558297096391	344.50666440309396	none_recorded		False
Microbotryum__5004478at2759__code1	F269621	0.4266466396295885	0.8164090727564047	0.8254950509422349	0.0020140727092439192	-0.0018237914523524523	51.52033005537987	64.52673047977214	228.2997134411139	none_recorded		False
Microbotryum__5004599at2759__code1	F269621	0.6337912994646968	1.578627215821143	1.5888745536686206	0.0016487219331793312	-0.00118646927012378	110.98252609216433	89.75512514876573	398.45763899723397	none_recorded		False
Microbotryum__5005174at2759__code1	F269621	0.584887059244106	1.195462805224353	1.1988318674291425	0.00011969595152550028	-6.627164384553907e-05	31.420948329264093	26.168895976374415	99.254563296372	none_recorded		False
Microbotryum__5005196at2759__code1	F269621	0.6486400528923717	1.0442076309101	1.0581577933806365	0.0023390125784317206	-0.0022752843728994776	40.7298925300106	50.81760488667578	203.1238069459073	none_recorded		False
Microbotryum__5005215at2759__code1	F269621	0.39618327143571364	1.175467025703369	1.1865743926638441	0.002357152695367404	-0.0016910689600990736	71.70504873832124	72.62921741972514	290.9961966024789	none_recorded		False
Microbotryum__5005217at2759__code1	F269621	0.856383184512589	2.176761721299663	2.198379805350744	0.00241690271650441	-0.002205867121119809	103.37476967589919	72.61791356900358	427.15004498325334	none_recorded		False
Microbotryum__5005274at2759__code1	F269621	0.486583823483736	0.968525076628982	0.9730116968418777	0.0006272094778978499	-0.0003275082526670303	58.32965013623402	63.40404894128301	233.30474020398378	none_recorded		False
Microbotryum__5005697at2759__code1	F269621	0.48929041721075045	1.410767980348565	1.4142512375507115	0.0004299966099097219	-0.000155194445142115	99.0590618735946	92.36051646687838	390.40120365073017	none_recorded		False
Microbotryum__5005750at2759__code1	F269621	0.31020097898654647	0.6184250122759782	0.6275714211261088	0.001318954395514993	-0.0010305839139164163	15.077507372414175	28.73649339304518	66.88522277304958	none_recorded		False
Microbotryum__5006326at2759__code1	F269621	0.5788792935124426	1.278897990712963	1.2916332065170808	0.0032646780805407616	-0.002219501479430619	79.81749417465517	95.1319852345514	324.81730761206654	none_recorded		False
Microbotryum__5006412at2759__code1	F269621	0.6366706575221197	1.043096741082076	1.0495656050121038	0.0012478850203478942	-0.001040482857661118	99.06426216102273	103.2281476948383	407.01176380743163	none_recorded		False
Microbotryum__5011777at2759__code1	F269621	0.764250284154797	1.34434372855897	1.3527381011482222	0.0016982700653898064	-0.00117433426748903	113.81988617021716	101.47881961205667	410.76295486533945	none_recorded		False
Microbotryum__5013042at2759__code1	F269621	0.5732193896297388	1.542484647699925	1.5561235480322206	0.002258977263863926	-0.0016313422374878428	83.51099803691886	81.68844687921774	357.3917657780148	none_recorded		False
Microbotryum__5013067at2759__code1	F269621	0.2997015079436522	0.9475648505628134	0.9524997688222561	0.0003493494120903051	-0.00019955989455411327	24.63491149126844	35.64427553155406	103.15012695543419	none_recorded		False
Microbotryum__5013259at2759__code1	F269621	0.5130615384957254	0.9657469233789383	0.9770400707669056	0.0010243934793834342	-0.0009067106143447745	25.92506002238065	24.872043287274437	90.1210177065193	none_recorded		False
Microbotryum__5013539at2759__code1	F269621	0.5084979541378839	1.022065337170934	1.0304195863463441	0.0006235046309939207	-0.00046289060583148967	22.19957255506415	29.827256284631176	127.02505758527263	none_recorded		False
Microbotryum__5013726at2759__code1	F269621	0.39592242899066293	0.9382284477053422	0.9489167794321892	0.0009281005254706542	-0.0006708914720547909	17.081162063977672	25.508664795682193	69.82867194074424	none_recorded		False
Microbotryum__5013992at2759__code1	F269621	0.508677461030956	1.084490572273453	1.0936341468614488	0.0027509940928212018	-0.0021088690182295977	114.47287465839418	121.48416071331849	299.19589205251305	none_recorded		False
Microbotryum__5015403at2759__code1	F269621	0.6043821422201782	1.225457209718551	1.2335183526205171	0.0008209313946281327	-0.0007810244969732594	66.25430592262364	68.39392387866383	227.42468047690681	none_recorded		False
Microbotryum__5015647at2759__code1	F269621	0.5515797981700341	1.845808369819507	1.8604091254234094	0.0017116579629146145	-0.0016645901960146148	106.58549111321554	73.58906277818096	283.3900791570568	none_recorded		False
Microbotryum__5015712at2759__code1	F269621	0.4321014842340742	0.947395012909839	0.9536901266980696	0.0012834953681704064	-0.0007663372716706363	60.912784661995374	75.35210655744277	250.2505220925873	none_recorded		False
Microbotryum__5015742at2759__code1	F269621	0.9075587673912361	1.26703294791079	1.2766999377665553	0.0016145727613547933	-0.0012384052570268977	76.19261062394435	72.24754144891904	384.7666011184974	none_recorded		False
Microbotryum__5017019at2759__code1	F269621	0.6303293337888567	0.972839357478025	0.9804145575162363	0.0013494644867932948	-0.000883143232385919	48.493452562672246	61.09756455325805	233.20977267919397	none_recorded		False
Microbotryum__5018803at2759__code1	F269621	0.5244587560922068	1.02360931820512	1.0264593136495477	0.0005868488924534176	-0.00020275763017707504	87.14226657100198	103.3708822537219	426.4291864148204	none_recorded		False
Microbotryum__529759at2759__code1	F269621	0.49512424431208857	0.7501996531553714	0.7573877912770922	0.0005215479375237919	-0.0004578600564855151	14.9946780428711	27.288729192871415	64.06845777257308	none_recorded		False
Microbotryum__530014at2759__code1	F269621	0.5022825140186336	1.064747616755351	1.0697088715044247	0.0014655653749287012	-0.0007564325842395192	122.16586316469602	153.89683368624264	456.69028720019105	none_recorded		False
Microbotryum__530740at2759__code1	F269621	0.47330289904748934	0.624477375522121	0.6283108353112887	0.00048232806784653803	-0.00034315566654186114	29.214921462394614	46.11585892777293	142.83649027155207	none_recorded		False
Microbotryum__538728at2759__code1	F269621	0.4634960458422094	0.9221426607025294	0.9251535297491521	0.0005957390062576451	-0.00022088448758950108	73.5216129552623	68.26105151368347	193.8573529474761	none_recorded		False
Microbotryum__540946at2759__code1	F269621	0.4448705944480489	1.040302248364622	1.0470070268605833	0.0008929071482270956	-0.0006658422835243982	58.53292039056396	63.82395067292646	244.541246147719	none_recorded		False
Microbotryum__541070at2759__code1	F269621	0.5980462040038571	1.374807410933432	1.3822744041715744	0.0004646475481422385	-0.0003395224025553034	44.32505984894078	39.25065792075566	187.18057281743268	none_recorded		False
Microbotryum__554735at2759__code1	F269621	0.28754198937801495	0.77307122908634	0.778689762701369	0.0008280639453914773	-0.00044109688724347507	31.390230729352197	44.82476911492131	145.06581197341734	none_recorded		False
Microbotryum__649304at2759__code1	F269621	0.8693410351130757	1.70589604983878	1.7250691364082191	0.001816044018141838	-0.0015513351083882299	46.557778989883445	38.248180884584144	182.36825926373353	none_recorded		False
Microbotryum__707076at2759__code1	F269621	0.6071958727560229	1.11352433532132	1.12386425102013	0.0010435011859044607	-0.0008724066080958437	36.281613006005955	32.079459416606824	113.17050626325272	none_recorded		False
Microbotryum__707202at2759__code1	F269621	0.48964958850564977	0.7814971078198364	0.789714426113803	0.0013372263013025076	-0.0010546194903326978	28.470539612024595	48.20129198528025	137.84881889960025	none_recorded		False
Microbotryum__727964at2759__code1	F269621	0.5332364571572612	1.624678660455865	1.6362642742324558	0.0007631970997863391	-0.0006448357576118724	46.22047088023646	45.73013390097003	222.46431618070028	none_recorded		False
Microbotryum__730114at2759__code1	F269621	0.5850198253974405	1.157914976609538	1.1650839269950857	0.0007329271988965047	-0.0007007649396655324	61.71150851767288	66.66036559066424	296.2826403873655	none_recorded		False
Microbotryum__776280at2759__code1	F796604	7.375740922905548	13.56977842645665	14.218016498325163	0.028124728666625742	-0.027615890140623378	70.94827492120385	50.87191273076269	500.962940207407	none_recorded		False
Microbotryum__801816at2759__code1	F269621	0.6855345411941105	1.358688827786408	1.3684099324824128	0.00046790726923973125	-0.00034559883852125495	25.07767202801324	22.86282783055185	134.914840699337	none_recorded		False
Naganishia__115730at2759__code1	F104408	1.1223813987182276	1.919615859596076	1.9307234388224124	0.0013652280254063953	-0.0005646019872074248	69.45854614079417	40.68377309466905	114.45605998823157	none_recorded		False
Naganishia__129234at2759__code1	F610337	66.46805468716131	135.4353145739088	146.29583732150982	0.015843859769120172	-0.014665371869796218	20.763955231386717	4.918941983199829	164.468857206738	none_recorded	F610337	True
Naganishia__201273at2759__code1	F104408	0.7070745921080684	0.9958927357926569	1.0021425473580359	0.0009424561067135073	-0.0004859487612520752	48.11163928869314	43.43691152048791	57.08834746358457	none_recorded		False
Naganishia__207567at2759__code1	F104408	1.3525379003398093	2.481700209825702	2.4851332320997215	0.00011936459145545086	-1.181948357498186e-05	37.49309393371266	15.1541678734701	48.958144440793376	none_recorded		False
Naganishia__260326at2759__code1	F610337	63.775783258784024	88.00287483374085	119.538912600879	0.14357176778094072	-0.14276505900284064	15.675508173331536	1.9931479073311493	106.96066700491087	none_recorded	F610337	True
Naganishia__288615at2759__code1	F104408	2.0938577703199135	3.744762983451551	3.779709347860089	0.0015062037014104135	-0.001186993928058655	95.93719712475286	33.4824719908147	191.82560686700344	none_recorded		False
Naganishia__340246at2759__code1	F610337	16.450874875971554	27.20743783365839	27.75879350859436	0.008130892881126783	-0.006779390792871709	117.57263629667068	23.369001082650357	512.1772515311177	none_recorded	F610337	True
Naganishia__345792at2759__code1	F610337	8.593329497719843	16.71166616015491	17.34770929242054	0.008348363402546966	-0.007532013951276895	38.06605343957335	19.982691495389645	298.692389971437	none_recorded	F610337	True
Naganishia__352891at2759__code1	F104408	1.543152563109214	2.59938423594177	2.6241187763836913	0.0015458364882761089	-0.0010551247303283162	67.68774246276416	21.257990201802613	95.96050935684775	none_recorded		False
Naganishia__4810093at2759__code1	F610337	20.93959671078746	39.19659964234671	43.45466127938978	0.16866098787704686	-0.16698697144602193	140.31811898064188	47.07943935454023	709.4115912252346	none_recorded	F610337	True
Naganishia__4823929at2759__code1	F610337	21.16023860520181	34.31722940185393	35.2758870977294	0.008960184950410621	-0.008131157849220472	61.597704746504405	68.59553977853784	349.229484467814	none_recorded	F610337	True
Naganishia__4837017at2759__code1	F1424756	19.33529389933209	27.95200525190094	29.49599919291579	0.017823740711492064	-0.01716601290422659	39.45350180137075	45.6628762297687	213.87786199176116	none_recorded		False
Naganishia__4838864at2759__code1	F610337	21.425805033805105	39.30715321227975	43.26343072858221	0.12107352365364932	-0.11935721700319846	107.73587537332878	24.51584955184262	530.3799333811139	none_recorded	F610337	True
Naganishia__4867008at2759__code1	F610337	12.250032928108798	27.07463809231696	27.91123705676187	0.0048627271287386975	-0.0046653548881749884	36.86938386088309	10.548087907192894	132.69987320216933	none_recorded	F610337	True
Naganishia__4896098at2759__code1	F610337	26.41318614029898	50.33962806251255	56.037651007183854	0.03560868901968206	-0.03510581575210381	25.574979050855745	6.536287717036203	147.15687748575897	none_recorded	F610337	True
Naganishia__4908955at2759__code1	F610337	27.788552471380335	48.80389170686544	51.4733339906535	0.013444256946058886	-0.012925092892146495	34.40847579169986	5.952906514910637	203.14979302486472	none_recorded	F610337	True
Naganishia__4970538at2759__code1	F610337	21.64746411429268	49.10201635066445	54.999122168326224	0.3142924625226442	-0.30812955314650026	180.32582350494158	75.71064414825378	871.137971013366	none_recorded	F610337	True
Naganishia__4976279at2759__code1	F610337	21.226537058548047	36.56998272093121	42.34827570882754	0.11359664620204057	-0.11250031210738598	50.47784160227411	13.904220812879885	282.0240576957517	none_recorded	F610337	True
Naganishia__4985971at2759__code1	F104408	1.6301526972601574	2.856218714231672	2.866059839602088	0.0008589041456161794	-0.00010288821022186312	47.42186101672996	15.901660961601465	73.042591201601	none_recorded		False
Naganishia__4988239at2759__code1	F104408	1.5830413985606189	2.485291495110438	2.492838316677099	0.001602975207788404	-0.0003666323173092678	216.18536371710616	76.33029955980328	351.5310815213634	none_recorded		False
Naganishia__4999134at2759__code1	F104408	0.8596899897416493	1.431173938930919	1.4361104202291821	0.0028595238236448495	-0.0011342731067998102	387.123233584849	275.33069932665785	300.3280087611347	none_recorded		False
Naganishia__5000045at2759__code1	F104408	1.446243721498705	2.284816890125058	2.3027892039034508	0.0016052002010837896	-0.0010710367168940138	87.00712176489833	44.22662457957176	213.72886411254922	none_recorded		False
Naganishia__5000152at2759__code1	F104408	2.2736845250167073	5.039118923543619	5.0650645091354	0.0026704262563725933	-0.0008224904686358059	234.23234915962348	82.9754578949669	632.7119584104603	none_recorded		False
Naganishia__5000362at2759__code1	F104408	1.6255444781683597	2.906346244110216	2.909996751569951	0.0007158519165386679	-6.113583822298096e-05	225.8388335098307	103.28670946307011	345.09711889446044	none_recorded		False
Naganishia__5000371at2759__code1	F610337	16.19366544772579	31.74882239834103	33.27656270298839	0.02314684579778259	-0.020371725262521068	81.87228739959028	25.96079109153652	441.19661481318417	none_recorded	F610337	True
Naganishia__5000452at2759__code1	F610337	21.113046083342542	39.80552473544873	40.6464964474349	0.004840976422201493	-0.0030954162871239532	44.05215990258739	31.087951035888636	228.08213435157404	none_recorded	F610337	True
Naganishia__5000870at2759__code1	F610337	9.674568368269748	17.30151866838787	17.67336781378194	0.011671834622575261	-0.009364968912450422	132.19649008364468	62.80534506591721	616.6689583478956	none_recorded	F610337	True
Naganishia__5001273at2759__code1	F104408	3.878425038624704	8.275130622910737	8.404156463494374	0.002729663045329289	-0.0015186316713879933	49.620423324437525	23.343806487833717	224.66372137272174	none_recorded		False
Naganishia__5001413at2759__code1	F610337	32.374777463225826	56.72270089954559	58.69380690296201	0.006622679059546499	-0.005532631733331073	35.50375864360558	12.252111590987624	210.0405895530689	none_recorded	F610337	True
Naganishia__5001473at2759__code1	F610337	17.11980133632087	26.26302239443016	27.034274437869907	0.0014425548607732708	-0.0012108890609852097	10.723577082955899	4.785846410350132	102.85486285190427	none_recorded	F610337	True
Naganishia__5001734at2759__code1	F104408	1.5625928371418023	2.16376679382302	2.1721134811078797	0.0005091378059205454	-0.00013224666281530517	50.168241065637176	17.546625891389567	88.85859945979382	none_recorded		False
Naganishia__5002334at2759__code1	F104408	2.931547155528505	6.056161845824967	6.164124092125625	0.0031556196713609097	-0.00244492822457687	62.01717544406665	21.89249491420742	267.1918145216764	none_recorded		False
Naganishia__5003022at2759__code1	F104408	1.7480843837742335	3.313298000105139	3.340100791894589	0.004197584294161061	-0.001874488760222448	172.28398838588964	82.73452304391049	379.9990189910659	none_recorded		False
Naganishia__5003192at2759__code1	F104408	1.2722320217466034	1.936625454550125	1.9575581000072753	0.003122641545814986	-0.0019582947998060263	74.27208942958123	58.07988048802372	234.77006716460528	none_recorded		False
Naganishia__5004265at2759__code1	F104408	1.1578147867482806	1.908589289205153	1.9179876706022607	0.0007873353195009258	-0.0003292246526598319	64.44069896374754	36.377719064504845	106.4154855514762	none_recorded		False
Naganishia__5004327at2759__code1	F104408	2.0722165329340463	4.346324844110357	4.380371713811639	0.004911720375275763	-0.002312627290848468	247.45704842498253	122.60286950698446	697.9986659154774	none_recorded		False
Naganishia__5004478at2759__code1	F104408	2.0831943927303116	3.742944181224143	3.7669842601236696	0.0010390795064267877	-0.0005137081784596376	94.35281611590972	35.1040213848396	159.9023478961385	none_recorded		False
Naganishia__5005010at2759__code1	F610337	32.954778385093064	33.23248200978131	34.00270372895906	0.0020138218194460933	-0.0015957694281496515	18.922073852452286	3.0475597161880614	114.76148130667775	none_recorded	F610337	True
Naganishia__5005174at2759__code1	F104408	1.2518856436096655	1.911540626239305	1.927381721342348	0.0013694336112166638	-0.0007908146360477986	58.782850608275794	31.893584200176974	169.896063883353	none_recorded		False
Naganishia__5005217at2759__code1	F104408	2.1595988344645405	4.204992173879452	4.275768128957372	0.007554474183052662	-0.004999459502869286	115.58251643617587	58.188193570161275	446.1212581941036	none_recorded		False
Naganishia__5005274at2759__code1	F610337	12.432601633405103	18.71580544827872	19.08978860982189	0.005228739235462854	-0.0038352933415808366	63.834702780538464	19.015213489815324	240.12352696267953	none_recorded	F610337	True
Naganishia__5005697at2759__code1	F610337	25.45002999628789	55.68706103895735	55.689037120315135	0.0014075262124606525	2.332717485842295e-07	76.55960120568398	31.369559886208663	424.2469672582383	none_recorded	F610337	True
Naganishia__5005892at2759__code1	F610337	11.925335382932028	20.48383792685524	21.924571765252114	0.04482497714343481	-0.04400053561494133	75.6650114944382	14.180678393433482	273.1259154230729	none_recorded	F610337	True
Naganishia__5006326at2759__code1	F610337	8.34550061701421	15.29711020042826	15.595720873119706	0.007758052030112594	-0.0062116603749018395	105.47513474032985	42.09330556646637	389.6994259614903	none_recorded	F610337	True
Naganishia__5011777at2759__code1	F610337	17.81068224790668	31.45352802070478	31.974969305263787	0.00827718659729726	-0.004826057121135818	115.75094336933762	71.40221857375673	542.1590064467582	none_recorded	F610337	True
Naganishia__5013067at2759__code1	F104408	1.0645287815620816	1.615930563749282	1.62260092616159	0.00046371992721105926	-0.0002726900925154041	63.09816712426482	53.50003181409875	151.13777563225813	none_recorded		False
Naganishia__5013259at2759__code1	F610337	10.344462083520623	19.26034411287807	19.634806535615503	0.0015754888606807071	-0.0013632049917760014	23.601498982878184	13.982370714076751	109.83219335188164	none_recorded	F610337	True
Naganishia__5013992at2759__code1	F1424756	46.98991290748287	95.10195558989186	112.41083498605664	0.3304551897690544	-0.3268249440843647	95.97339237209599	97.5538230790371	631.9166552589131	none_recorded		False
Naganishia__5014007at2759__code1	F610337	9.503747370806371	18.65137790368307	19.949333412967782	0.07263676930779184	-0.06943100102034805	106.31360212462278	34.68196525858457	410.07960003550306	none_recorded	F610337	True
Naganishia__5015403at2759__code1	F104408	1.8728249716858005	3.824680441786858	3.8475948589777667	0.001267062182250811	-0.00041900158021235256	64.55697835649062	31.850524290883186	172.90341211642635	none_recorded		False
Naganishia__5015712at2759__code1	F104408	2.0273470948622623	3.521469046223805	3.5374753721747165	0.0004928047414978209	-0.0003252688561588002	118.92717351671081	43.41819239884035	300.3241762990274	none_recorded		False
Naganishia__5015742at2759__code1	F104408	1.9941585805873747	3.402759171544947	3.4293410034638736	0.00230461922728864	-0.0010858778077817988	123.5411348434659	47.76315344118984	258.6240293073047	none_recorded		False
Naganishia__5015876at2759__code1	F610337	32.55769573288053	60.21738733356906	62.677333978006246	0.007380528086741833	-0.006432028611015994	34.384985330487325	11.834493815411406	215.93493178486415	none_recorded	F610337	True
Naganishia__5017019at2759__code1	F104408	2.1590185195128284	3.937867362743018	3.9696010204339593	0.0014011676289555908	-0.0009212543391186045	101.86950918033972	42.95670100169764	240.0594627420437	none_recorded		False
Naganishia__530740at2759__code1	F104408	2.487535393785623	3.233795018237192	3.2470449565318518	0.0006090750985094928	-0.0001484319111568766	55.972232497464574	27.57064885077125	141.62398284939263	none_recorded		False
Naganishia__538728at2759__code1	F104408	1.6216559194678526	3.423309146426636	3.445401355525354	0.0013255462595225254	-0.0008697838652551582	143.085334816662	47.4114560313792	239.49733598088915	none_recorded		False
Naganishia__539632at2759__code1	F104408	2.596152338526863	4.186218356494252	4.261008546565882	0.0019666996620344435	-0.0015452597526746104	51.035668242569955	5.207136367502699	106.7530633234328	none_recorded		False
Naganishia__540946at2759__code1	F610337	21.571056122464842	47.89564811698376	48.903896505975325	0.005472611443565256	-0.004696240118846617	76.2638156959938	37.41773831806722	340.203850689913	none_recorded	F610337	True
Naganishia__541070at2759__code1	InternalNode1	0.9491218343944061	1.510391151504312	1.530989449990511	0.0034339527114752855	-0.0018669764258447685	39.716926813560804	35.41533453262127	142.16074679571375	none_recorded		False
Naganishia__707076at2759__code1	F104408	1.7370500412982606	2.18777619275258	2.1908906680811957	0.00017907169421960134	-2.170651032429305e-05	57.422667573330955	20.841163068589367	84.9979146705432	none_recorded		False
Naganishia__707202at2759__code1	F104408	2.6428992981505357	4.635946103764639	4.7223963773187405	0.002177042476432689	-0.0018864045564441767	47.42321306868644	18.464625345834975	186.57836823897378	none_recorded		False
Naganishia__760428at2759__code1	F610337	11.857129234219016	22.73803289536115	24.338750586330317	0.04997516667981472	-0.04858062047560452	74.41404022219695	26.59399856919299	322.654560786777	none_recorded	F610337	True
Naganishia__776280at2759__code1	F1424756	13.784976432633416	24.23470883320479	26.000336669888434	0.03084722792300454	-0.028477117955844733	46.48785875997328	6.730142734632864	128.44947595879876	none_recorded	F610337	True
Saccharomyces__115730at2759__code1	F114524	0.3734135577675306	0.7455747323169964	0.7491665693453796	0.0018817035524989478	-0.0003691530632750073	40.83466417364298	77.76167246676232	37.6440733894774	none_recorded		False
Saccharomyces__129234at2759__code1	F114525	0.5933405215089113	1.612079882281597	1.6201314979578985	0.00039219850191329897	-0.0001493858228514	21.811005348543972	18.774223266928402	22.6787578803943	none_recorded		False
Saccharomyces__160487at2759__code1	F706196	0.36981810598372034	0.8629049954415315	0.8665302452626416	0.0015719576731498819	-0.0007304043210751843	116.73765126567014	198.85382997548004	117.61785128776137	none_recorded		False
Saccharomyces__201273at2759__code1	F114525	0.31380842551844984	0.6272263422881968	0.6284382659381124	0.0004223080773044785	-4.078518941241782e-05	24.17979944759236	59.20237681932326	21.748738467236308	none_recorded		False
Saccharomyces__207567at2759__code1	F706196	0.3745275591245637	0.8314459399559554	0.832983339025954	0.000172131743056525	-3.073453831348161e-05	25.96732808220304	41.321527295924625	20.908437168044202	none_recorded		False
Saccharomyces__260326at2759__code1	F706196	0.3478336756497324	0.8010041928212556	0.8019232308767185	0.00021185361492825905	-9.997019560614717e-06	17.059618513856094	37.17861540583135	12.99341019399435	none_recorded		False
Saccharomyces__2852757at2759__code1	F114524	0.35860555400782407	0.8316035415730783	0.831669964520491	0.00030133958398437244	-1.841544872149825e-07	60.30317462564699	130.79716448714544	74.43822026933867	none_recorded		False
Saccharomyces__288615at2759__code1	F114525	0.39081935105766075	0.8945590974879312	0.8992125264711348	0.0037483546966541326	-0.0008477121164105483	83.52053960693502	166.20073147839685	88.34773992271494	none_recorded		False
Saccharomyces__319730at2759__code1	F114525	0.3877625058762659	0.7864890458723292	0.7864843179272727	0.00018064394407701911	6.691152520943433e-09	52.605700451058055	109.36743387617435	58.40198032596527	none_recorded		False
Saccharomyces__340246at2759__code1	F114525	0.33825213481059035	0.6975804104529909	0.6985667523046136	0.0009986164504880435	-7.549409565399401e-05	103.89875806567125	214.92975149039012	149.88311536919446	none_recorded		False
Saccharomyces__345792at2759__code1	F114525	0.2713794075064098	0.4804544699478707	0.4858066953808994	0.002540160060107155	-0.0011519099430188362	33.469374005406735	62.61113110401902	50.34248995801954	none_recorded		False
Saccharomyces__352891at2759__code1	F706196	0.41224984403504666	1.050989199929269	1.052499129882882	0.00016817711821204284	-2.6174708636972355e-05	27.455022125887353	63.19548787683607	33.46996108265694	none_recorded		False
Saccharomyces__3643464at2759__code1	F706196	0.4508504494973866	1.160502944250968	1.1637328548550159	0.0023749052106722957	-0.00032085345810628496	119.81015625022883	195.7078219251398	202.7960311907682	none_recorded		False
Saccharomyces__4613677at2759__code1	InternalNode1	0.3614639498761495	0.9698063015316547	0.9710610326675532	0.00012045552989548014	-1.0720132422648021e-05	17.894978320848622	33.53618318331473	27.82517318122723	none_recorded		False
Saccharomyces__4695236at2759__code1	F114525	0.5193129996855511	1.184924820495419	1.1905202136938613	0.007016672210738761	-0.0013631435704155592	209.59859718808184	257.1235630221836	260.8035002824654	none_recorded		False
Saccharomyces__4747214at2759__code1	F706196	0.32841419453894216	0.8033885107971462	0.8094044640481147	0.000932811051598037	-0.00029343937444537005	11.64010990625502	29.766801495328536	21.93276765659016	none_recorded		False
Saccharomyces__4764044at2759__code1	F114524	0.40949722567569974	0.9018648345368065	0.9073907036272377	0.004630382352843299	-0.0010269245722156484	84.61171018984533	129.8989604570861	105.27537859075255	none_recorded		False
Saccharomyces__4803900at2759__code1	F114524	0.46973479885173897	0.9569344420334039	0.9649855655386655	0.0012358542492165725	-0.0003336503433502003	9.551784929509836	22.554890435963557	9.89285186885536	none_recorded		False
Saccharomyces__4810093at2759__code1	F706196	0.3849111844090065	0.9871358391949371	0.9918879668292674	0.005020932455408911	-0.0009409008071088465	106.98922719003531	214.0537483005637	181.43256346763064	none_recorded		False
Saccharomyces__4813267at2759__code1	F114524	0.37088567688332513	0.9207025495566442	0.9251186262581328	0.0038081641387179843	-0.000823529338958906	95.49185910433425	182.1075555575444	115.24891847323488	none_recorded		False
Saccharomyces__4823929at2759__code1	F114525	0.36445731894295363	0.8381444237965912	0.8483184966455803	0.02049707972082615	-0.0031510845128650544	56.95847057353103	120.44377433955879	113.03484856071464	none_recorded		False
Saccharomyces__4837017at2759__code1	InternalNode1	0.33693966929331204	0.8260167164373245	0.8270761037450411	0.0010644234405390307	-1.906673605844844e-05	29.838666211050167	57.60018993495419	47.99963742625073	none_recorded		False
Saccharomyces__4838864at2759__code1	F706196	0.40183942311402754	1.016823209643009	1.0190312664578218	0.0010363310611865018	-0.00015715086465206696	89.98213993631362	164.46011722210733	123.60560091779644	none_recorded		False
Saccharomyces__4843240at2759__code1	InternalNode1	0.4839860786107344	1.087150303346977	1.0915984973081228	0.0019442041902948404	-0.0005604960069831577	91.71656327870096	161.00226292860134	212.57339902789136	none_recorded		False
Saccharomyces__4843824at2759__code1	InternalNode1	0.46612608570454644	0.9860734785922235	0.9940926187222617	0.0015020039913906658	-0.000635657991097105	31.507961645062323	41.932791035550736	28.724998739920693	none_recorded		False
Saccharomyces__4867008at2759__code1	F114525	0.46169652116086635	1.277963672552928	1.2796423375475077	0.00017087343212551787	-1.4395721109394799e-05	22.433442338167197	33.86193633609855	30.204611000491923	none_recorded		False
Saccharomyces__4888252at2759__code1	F706196	0.4883132544187426	1.245509355101355	1.2541231028339384	0.0061106459088478005	-0.0025346493694087258	151.84619816175655	244.76051621645092	250.5340960041267	none_recorded		False
Saccharomyces__4896098at2759__code1	F114525	0.47245760126927516	1.361915743090298	1.3751315517985137	0.0018040322747765458	-0.0010149516399451386	24.08880615744806	48.39611325843475	35.24751332577034	none_recorded		False
Saccharomyces__4900375at2759__code1	F706196	0.46654356417989007	0.9932749893251228	0.999356882120799	0.001833157526107243	-0.00042116178019568906	35.284862319332206	50.77179383675207	43.685950365678764	none_recorded		False
Saccharomyces__4908955at2759__code1	F706196	0.5602594647126364	1.391979660128345	1.3955382734575639	0.0020884286359432735	-0.00013127470447216183	54.93322867719371	90.81783402511655	135.74428829051658	none_recorded		False
