marker	genus_label	translation_table	policy	taxa	pairs	pairs_at_least_100_codons	minimum_shared_codons	median_codon_difference_fraction	maximum_codon_difference_fraction	median_amino_acid_difference_fraction	maximum_amino_acid_difference_fraction	median_third_position_difference_fraction	maximum_third_position_difference_fraction
5000152at2759	Cryptococcus	1	all_aligned	10	45	45	1168	0.591801878736123	0.6441821247892074	0.09671993271656855	0.15753424657534246	0.5332211942809083	0.5826306913996627
5000152at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	1168	0.591801878736123	0.6441821247892074	0.09671993271656855	0.15753424657534246	0.5332211942809083	0.5826306913996627
5000152at2759	Wallemia	1	all_aligned	4	6	6	1176	0.5965136054421769	0.6054421768707483	0.10799319727891156	0.11904761904761904	0.5416666666666666	0.5552721088435374
5000152at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	1176	0.5965136054421769	0.6054421768707483	0.10799319727891156	0.11904761904761904	0.5416666666666666	0.5552721088435374
5000152at2759	Umbelopsis	1	all_aligned	4	6	6	1190	0.5447381975460209	0.5789915966386555	0.07434117223715683	0.0865546218487395	0.4976959549562898	0.5327731092436975
5000152at2759	Umbelopsis	1	exclude_recorded_annotation_gene_label_flags	4	6	6	1190	0.5447381975460209	0.5789915966386555	0.07434117223715683	0.0865546218487395	0.4976959549562898	0.5327731092436975
5000362at2759	Aspergillus	1	all_aligned	10	45	45	901	0.5886917960088692	0.6319290465631929	0.09080841638981174	0.12749445676274945	0.540420819490587	0.5898004434589801
5000362at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	901	0.5886917960088692	0.6319290465631929	0.09080841638981174	0.12749445676274945	0.540420819490587	0.5898004434589801
5000362at2759	Colletotrichum	1	all_aligned	10	45	45	902	0.4534368070953437	0.5022172949002217	0.038802660753880266	0.0787139689578714	0.4190687361419069	0.458980044345898
5000362at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	902	0.4534368070953437	0.5022172949002217	0.038802660753880266	0.0787139689578714	0.4190687361419069	0.458980044345898
5000362at2759	Fusarium	1	all_aligned	10	45	45	900	0.47444444444444445	0.5094339622641509	0.1	0.13318534961154274	0.4211111111111111	0.45222222222222225
5000362at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	10	45	45	900	0.47444444444444445	0.5094339622641509	0.1	0.13318534961154274	0.4211111111111111	0.45222222222222225
5000362at2759	Trichoderma	1	all_aligned	9	36	36	880	0.37084257206208426	0.4567627494456763	0.043763858093126384	0.06097560975609756	0.32815964523281593	0.4090909090909091
5000362at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	9	36	36	880	0.37084257206208426	0.4567627494456763	0.043763858093126384	0.06097560975609756	0.32815964523281593	0.4090909090909091
5000362at2759	Saccharomyces	1	all_aligned	6	15	15	809	0.515451174289246	0.5617283950617284	0.2342786683107275	0.2617283950617284	0.3793103448275862	0.43279901356350187
5000362at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	6	15	15	809	0.515451174289246	0.5617283950617284	0.2342786683107275	0.2617283950617284	0.3793103448275862	0.43279901356350187
5000362at2759	Candida	12	all_aligned	4	6	6	680	0.6057572280119864	0.6231671554252199	0.33414476016202277	0.3733528550512445	0.45775058538073665	0.5043988269794721
5000362at2759	Candida	12	exclude_recorded_annotation_gene_label_flags	4	6	6	680	0.6057572280119864	0.6231671554252199	0.33414476016202277	0.3733528550512445	0.45775058538073665	0.5043988269794721
5000362at2759	Amanita	1	all_aligned	5	10	10	847	0.5797991071428572	0.6558659217877095	0.121495105684829	0.140625	0.5223214285714286	0.5977653631284916
5000362at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	5	10	10	847	0.5797991071428572	0.6558659217877095	0.121495105684829	0.140625	0.5223214285714286	0.5977653631284916
5000362at2759	Suillus	1	all_aligned	9	36	36	898	0.19097995545657015	0.2884187082405345	0.021158129175946547	0.035634743875278395	0.16926503340757237	0.2650334075723831
5000362at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	9	36	36	898	0.19097995545657015	0.2884187082405345	0.021158129175946547	0.035634743875278395	0.16926503340757237	0.2650334075723831
5000362at2759	Naganishia	1	all_aligned	4	6	6	890	0.5018923053772071	0.5948660714285714	0.05580357142857143	0.08705357142857142	0.46966292134831467	0.5569196428571429
5000362at2759	Naganishia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	890	0.5018923053772071	0.5948660714285714	0.05580357142857143	0.08705357142857142	0.46966292134831467	0.5569196428571429
5000362at2759	Malassezia	1	all_aligned	5	10	10	890	0.6861271894979759	0.7384960718294051	0.28707865168539326	0.31986531986531985	0.594170403587444	0.6498316498316499
5000362at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	890	0.6861271894979759	0.7384960718294051	0.28707865168539326	0.31986531986531985	0.594170403587444	0.6498316498316499
5000362at2759	Microbotryum	1	all_aligned	4	6	6	886	0.20866459130531934	0.3510158013544018	0.024239704235616145	0.033860045146726865	0.18442107829072155	0.3148984198645598
5000362at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	886	0.20866459130531934	0.3510158013544018	0.024239704235616145	0.033860045146726865	0.18442107829072155	0.3148984198645598
5000362at2759	Serendipita	1	all_aligned	5	10	10	899	0.6379310344827587	0.6807563959955506	0.16907675194660735	0.21245828698553948	0.567853170189099	0.6062291434927698
5000362at2759	Tilletia	1	all_aligned	5	10	10	898	0.40266963292547275	0.5311804008908686	0.048943270300333706	0.10244988864142539	0.3615127919911012	0.4922048997772829
5000362at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	898	0.40266963292547275	0.5311804008908686	0.048943270300333706	0.10244988864142539	0.3615127919911012	0.4922048997772829
5000362at2759	Cryptococcus	1	all_aligned	10	45	45	885	0.6013363028953229	0.6741071428571429	0.111358574610245	0.192090395480226	0.5389830508474577	0.6104910714285714
5000362at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	885	0.6013363028953229	0.6741071428571429	0.111358574610245	0.192090395480226	0.5389830508474577	0.6104910714285714
5000362at2759	Wallemia	1	all_aligned	4	6	6	889	0.5724871512273086	0.6501687289088864	0.12373453318335208	0.13131313131313133	0.5196856706043058	0.592800899887514
5000362at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	889	0.5724871512273086	0.6501687289088864	0.12373453318335208	0.13131313131313133	0.5196856706043058	0.592800899887514
5000362at2759	Umbelopsis	1	all_aligned	4	6	6	899	0.5314046471387962	0.5528364849833148	0.067816091954023	0.07341490545050056	0.49277777777777776	0.5161290322580645
5000362at2759	Umbelopsis	1	exclude_recorded_annotation_gene_label_flags	4	6	6	899	0.5314046471387962	0.5528364849833148	0.067816091954023	0.07341490545050056	0.49277777777777776	0.5161290322580645
5000371at2759	Aspergillus	1	all_aligned	10	45	45	381	0.6565656565656566	0.7297979797979798	0.27386934673366836	0.3333333333333333	0.5425	0.6134663341645885
5000371at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	381	0.6565656565656566	0.7297979797979798	0.27386934673366836	0.3333333333333333	0.5425	0.6134663341645885
5000371at2759	Colletotrichum	1	all_aligned	9	36	36	423	0.49645390070921985	0.5886524822695035	0.15602836879432624	0.19811320754716982	0.4243498817966903	0.491725768321513
5000371at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	9	36	36	423	0.49645390070921985	0.5886524822695035	0.15602836879432624	0.19811320754716982	0.4243498817966903	0.491725768321513
5000371at2759	Fusarium	1	all_aligned	8	28	28	413	0.5269556935152565	0.6271186440677966	0.08384207566872841	0.18159806295399517	0.4790459359902689	0.576271186440678
5000371at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	8	28	28	413	0.5269556935152565	0.6271186440677966	0.08384207566872841	0.18159806295399517	0.4790459359902689	0.576271186440678
5000371at2759	Trichoderma	1	all_aligned	10	45	45	424	0.4080188679245283	0.47877358490566035	0.10141509433962265	0.12971698113207547	0.3443396226415094	0.4009433962264151
5000371at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	424	0.4080188679245283	0.47877358490566035	0.10141509433962265	0.12971698113207547	0.3443396226415094	0.4009433962264151
5000371at2759	Saccharomyces	1	all_aligned	7	21	21	409	0.4229828850855746	0.45965770171149145	0.06845965770171149	0.09290953545232274	0.37163814180929094	0.4034229828850856
5000371at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	7	21	21	409	0.4229828850855746	0.45965770171149145	0.06845965770171149	0.09290953545232274	0.37163814180929094	0.4034229828850856
5000371at2759	Candida	12	all_aligned	4	6	6	410	0.5768292682926829	0.6204379562043796	0.21585365853658536	0.24817518248175183	0.48048780487804876	0.5036496350364964
5000371at2759	Candida	12	exclude_recorded_annotation_gene_label_flags	4	6	6	410	0.5768292682926829	0.6204379562043796	0.21585365853658536	0.24817518248175183	0.48048780487804876	0.5036496350364964
5000371at2759	Amanita	1	all_aligned	6	15	15	342	0.6432748538011696	0.683291770573566	0.17166212534059946	0.2194513715710723	0.571072319201995	0.6084788029925187
5000371at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	6	15	15	342	0.6432748538011696	0.683291770573566	0.17166212534059946	0.2194513715710723	0.571072319201995	0.6084788029925187
5000371at2759	Suillus	1	all_aligned	10	45	45	387	0.2074074074074074	0.30749354005167956	0.056790123456790124	0.09819121447028424	0.1654320987654321	0.24806201550387597
5000371at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	387	0.2074074074074074	0.30749354005167956	0.056790123456790124	0.09819121447028424	0.1654320987654321	0.24806201550387597
5000371at2759	Naganishia	1	all_aligned	4	6	6	403	0.762962962962963	0.8869778869778869	0.43915343915343913	0.6633906633906634	0.6191358024691358	0.7419354838709677
5000371at2759	Naganishia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	403	0.762962962962963	0.8869778869778869	0.43915343915343913	0.6633906633906634	0.6191358024691358	0.7419354838709677
5000371at2759	Malassezia	1	all_aligned	4	6	6	397	0.6612726122236283	0.6875	0.27465583460109233	0.2907268170426065	0.5615644905715169	0.5875
5000371at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	397	0.6612726122236283	0.6875	0.27465583460109233	0.2907268170426065	0.5615644905715169	0.5875
5000371at2759	Microbotryum	1	all_aligned	4	6	6	409	0.19152502430258933	0.33251833740831294	0.04386838306772321	0.0748792270531401	0.15130644828703568	0.27383863080684595
5000371at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	409	0.19152502430258933	0.33251833740831294	0.04386838306772321	0.0748792270531401	0.15130644828703568	0.27383863080684595
5000371at2759	Tilletia	1	all_aligned	5	10	10	408	0.4352078239608802	0.6150121065375302	0.09046454767726161	0.2542372881355932	0.37897310513447435	0.5196078431372549
5000371at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	408	0.4352078239608802	0.6150121065375302	0.09046454767726161	0.2542372881355932	0.37897310513447435	0.5196078431372549
5000371at2759	Cryptococcus	1	all_aligned	10	45	45	396	0.6211031175059952	0.6690647482014388	0.15827338129496402	0.23737373737373738	0.5467625899280576	0.6258992805755396
5000371at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	396	0.6211031175059952	0.6690647482014388	0.15827338129496402	0.23737373737373738	0.5467625899280576	0.6258992805755396
5000371at2759	Wallemia	1	all_aligned	4	6	6	401	0.614713216957606	0.6658354114713217	0.22942643391521197	0.2344139650872818	0.5261845386533666	0.5810473815461347
5000371at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	401	0.614713216957606	0.6658354114713217	0.22942643391521197	0.2344139650872818	0.5261845386533666	0.5810473815461347
5000371at2759	Umbelopsis	1	all_aligned	4	6	6	412	0.5524161781402785	0.5875299760191847	0.1361019069907547	0.16546762589928057	0.49827084829807444	0.5323741007194245
5000452at2759	Aspergillus	1	all_aligned	9	36	36	287	0.5836236933797909	0.6411149825783972	0.20209059233449478	0.2787456445993031	0.4808362369337979	0.5505226480836237
5000452at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	9	36	36	287	0.5836236933797909	0.6411149825783972	0.20209059233449478	0.2787456445993031	0.4808362369337979	0.5505226480836237
5000452at2759	Colletotrichum	1	all_aligned	10	45	45	280	0.3867595818815331	0.45357142857142857	0.059233449477351915	0.08362369337979095	0.3310104529616725	0.3964285714285714
5000452at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	8	28	28	280	0.39372822299651566	0.45357142857142857	0.059233449477351915	0.08362369337979095	0.3397212543554007	0.3964285714285714
5000452at2759	Fusarium	1	all_aligned	10	45	45	287	0.4250871080139373	0.5296167247386759	0.07665505226480836	0.1254355400696864	0.3623693379790941	0.45993031358885017
5000452at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	10	45	45	287	0.4250871080139373	0.5296167247386759	0.07665505226480836	0.1254355400696864	0.3623693379790941	0.45993031358885017
5000452at2759	Trichoderma	1	all_aligned	10	45	45	285	0.4105263157894737	0.48771929824561405	0.08421052631578947	0.12631578947368421	0.3543859649122807	0.4245614035087719
5000452at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	285	0.4105263157894737	0.48771929824561405	0.08421052631578947	0.12631578947368421	0.3543859649122807	0.4245614035087719
5000452at2759	Saccharomyces	1	all_aligned	6	15	15	258	0.4263565891472868	0.47674418604651164	0.09302325581395349	0.12790697674418605	0.35271317829457366	0.3992248062015504
5000452at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	6	15	15	258	0.4263565891472868	0.47674418604651164	0.09302325581395349	0.12790697674418605	0.35271317829457366	0.3992248062015504
5000452at2759	Amanita	1	all_aligned	7	21	21	277	0.6738351254480287	0.740072202166065	0.22580645161290322	0.3212996389891697	0.5878136200716846	0.6353790613718412
5000452at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	7	21	21	277	0.6738351254480287	0.740072202166065	0.22580645161290322	0.3212996389891697	0.5878136200716846	0.6353790613718412
5000452at2759	Suillus	1	all_aligned	10	45	45	251	0.35766423357664234	0.5390334572490706	0.1450980392156863	0.1970260223048327	0.27007299270072993	0.4275092936802974
5000452at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	251	0.35766423357664234	0.5390334572490706	0.1450980392156863	0.1970260223048327	0.27007299270072993	0.4275092936802974
5000452at2759	Naganishia	1	all_aligned	4	6	6	208	0.7640435222672065	0.8893280632411067	0.4661063574107052	0.7788461538461539	0.6381665626516885	0.6923076923076923
5000452at2759	Naganishia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	208	0.7640435222672065	0.8893280632411067	0.4661063574107052	0.7788461538461539	0.6381665626516885	0.6923076923076923
5000452at2759	Malassezia	1	all_aligned	5	10	10	276	0.7230215827338129	0.7697841726618705	0.38628662287561255	0.40217391304347827	0.6025179856115108	0.6510791366906474
5000452at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	276	0.7230215827338129	0.7697841726618705	0.38628662287561255	0.40217391304347827	0.6025179856115108	0.6510791366906474
5000452at2759	Microbotryum	1	all_aligned	4	6	6	276	0.37681159420289856	0.5905797101449275	0.14130434782608695	0.2391304347826087	0.30615942028985504	0.5181159420289855
5000452at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	276	0.37681159420289856	0.5905797101449275	0.14130434782608695	0.2391304347826087	0.30615942028985504	0.5181159420289855
5000452at2759	Serendipita	1	all_aligned	5	10	10	280	0.6321428571428571	0.6785714285714286	0.16428571428571428	0.225	0.5928571428571429	0.5964285714285714
5000452at2759	Tilletia	1	all_aligned	5	10	10	273	0.42124542124542125	0.6153846153846154	0.09157509157509157	0.15384615384615385	0.37362637362637363	0.5604395604395604
5000452at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	278	0.2697841726618705	0.539568345323741	0.07553956834532374	0.1510791366906475	0.23201438848920863	0.46402877697841727
5000452at2759	Cryptococcus	1	all_aligned	10	45	45	268	0.6914498141263941	0.7985074626865671	0.30996309963099633	0.458955223880597	0.5645756457564576	0.6791044776119403
5000452at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	268	0.6914498141263941	0.7985074626865671	0.30996309963099633	0.458955223880597	0.5645756457564576	0.6791044776119403
5000452at2759	Wallemia	1	all_aligned	4	6	6	266	0.7180451127819549	0.7752808988764045	0.3270676691729323	0.3782771535580524	0.6033834586466166	0.6704119850187266
5000452at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	266	0.7180451127819549	0.7752808988764045	0.3270676691729323	0.3782771535580524	0.6033834586466166	0.6704119850187266
5000452at2759	Umbelopsis	1	all_aligned	4	6	6	234	0.499866452991453	0.5811965811965812	0.13154380341880342	0.1840277777777778	0.41533119658119655	0.48717948717948717
5000452at2759	Umbelopsis	1	exclude_recorded_annotation_gene_label_flags	4	6	6	234	0.499866452991453	0.5811965811965812	0.13154380341880342	0.1840277777777778	0.41533119658119655	0.48717948717948717
5000476at2759	Aspergillus	1	all_aligned	10	45	45	385	0.5449871465295629	0.6175710594315246	0.10335917312661498	0.15503875968992248	0.4832904884318766	0.5607235142118863
5000476at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	385	0.5449871465295629	0.6175710594315246	0.10335917312661498	0.15503875968992248	0.4832904884318766	0.5607235142118863
5000476at2759	Colletotrichum	1	all_aligned	10	45	45	389	0.2827763496143959	0.3341902313624679	0.02056555269922879	0.038560411311053984	0.26735218508997427	0.30848329048843187
5000476at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	389	0.2827763496143959	0.3341902313624679	0.02056555269922879	0.038560411311053984	0.26735218508997427	0.30848329048843187
5000476at2759	Fusarium	1	all_aligned	10	45	45	385	0.38701298701298703	0.43444730077120824	0.04113110539845758	0.05974025974025974	0.35844155844155845	0.40359897172236503
5000476at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	10	45	45	385	0.38701298701298703	0.43444730077120824	0.04113110539845758	0.05974025974025974	0.35844155844155845	0.40359897172236503
5000476at2759	Trichoderma	1	all_aligned	10	45	45	389	0.2467866323907455	0.3341902313624679	0.033419023136246784	0.03598971722365039	0.2210796915167095	0.30848329048843187
5000476at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	389	0.2467866323907455	0.3341902313624679	0.033419023136246784	0.03598971722365039	0.2210796915167095	0.30848329048843187
5000476at2759	Saccharomyces	1	all_aligned	7	21	21	386	0.39896373056994816	0.4740932642487047	0.06217616580310881	0.07512953367875648	0.35233160621761656	0.44041450777202074
5000476at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	7	21	21	386	0.39896373056994816	0.4740932642487047	0.06217616580310881	0.07512953367875648	0.35233160621761656	0.44041450777202074
5000476at2759	Candida	12	all_aligned	4	6	6	384	0.51171875	0.5390625	0.14973958333333334	0.17447916666666666	0.4778645833333333	0.4973958333333333
5000476at2759	Candida	12	exclude_recorded_annotation_gene_label_flags	4	6	6	384	0.51171875	0.5390625	0.14973958333333334	0.17447916666666666	0.4778645833333333	0.4973958333333333
5000476at2759	Amanita	1	all_aligned	7	21	21	380	0.6047120418848168	0.6884816753926701	0.12303664921465969	0.16753926701570682	0.5471204188481675	0.6289473684210526
5000476at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	7	21	21	380	0.6047120418848168	0.6884816753926701	0.12303664921465969	0.16753926701570682	0.5471204188481675	0.6289473684210526
5000476at2759	Suillus	1	all_aligned	10	45	45	381	0.1837270341207349	0.31496062992125984	0.023622047244094488	0.06824146981627296	0.1679790026246719	0.2677165354330709
5000476at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	381	0.1837270341207349	0.31496062992125984	0.023622047244094488	0.06824146981627296	0.1679790026246719	0.2677165354330709
5000476at2759	Malassezia	1	all_aligned	5	10	10	366	0.6666666666666666	0.6945169712793734	0.27772546333946835	0.29508196721311475	0.5783289817232375	0.6109660574412533
5000476at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	366	0.6666666666666666	0.6945169712793734	0.27772546333946835	0.29508196721311475	0.5783289817232375	0.6109660574412533
5000476at2759	Microbotryum	1	all_aligned	4	6	6	389	0.2463318172829741	0.36246786632390743	0.04747544657570364	0.07712082262210797	0.20565552699228792	0.30848329048843187
5000476at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	389	0.2463318172829741	0.36246786632390743	0.04747544657570364	0.07712082262210797	0.20565552699228792	0.30848329048843187
5000476at2759	Tilletia	1	all_aligned	5	10	10	387	0.36175710594315247	0.5064599483204134	0.056847545219638244	0.12144702842377261	0.34108527131782945	0.4599483204134367
5000476at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	387	0.36175710594315247	0.5064599483204134	0.056847545219638244	0.12144702842377261	0.34108527131782945	0.4599483204134367
5000476at2759	Cryptococcus	1	all_aligned	10	45	45	375	0.6293333333333333	0.728	0.19148936170212766	0.25066666666666665	0.536	0.656
5000476at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	375	0.6293333333333333	0.728	0.19148936170212766	0.25066666666666665	0.536	0.656
5000476at2759	Wallemia	1	all_aligned	4	6	6	383	0.7049608355091384	0.7232375979112271	0.34595300261096606	0.35509138381201044	0.6057441253263708	0.6266318537859008
5000476at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	383	0.7049608355091384	0.7232375979112271	0.34595300261096606	0.35509138381201044	0.6057441253263708	0.6266318537859008
5000476at2759	Umbelopsis	1	all_aligned	4	6	6	379	0.4762532981530343	0.5171503957783641	0.08443271767810026	0.10026385224274406	0.4287598944591029	0.47493403693931396
5000476at2759	Umbelopsis	1	exclude_recorded_annotation_gene_label_flags	4	6	6	379	0.4762532981530343	0.5171503957783641	0.08443271767810026	0.10026385224274406	0.4287598944591029	0.47493403693931396
5000743at2759	Aspergillus	1	all_aligned	10	45	45	163	0.5055555555555555	0.5777777777777777	0.08888888888888889	0.12777777777777777	0.44785276073619634	0.5277777777777778
5000743at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	163	0.5055555555555555	0.5777777777777777	0.08888888888888889	0.12777777777777777	0.44785276073619634	0.5277777777777778
5000743at2759	Colletotrichum	1	all_aligned	10	45	45	180	0.4111111111111111	0.4666666666666667	0.027777777777777776	0.06111111111111111	0.38333333333333336	0.4388888888888889
5000743at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	180	0.4111111111111111	0.4666666666666667	0.027777777777777776	0.06111111111111111	0.38333333333333336	0.4388888888888889
5000743at2759	Fusarium	1	all_aligned	9	36	36	167	0.475	0.8862275449101796	0.058333333333333334	0.6646706586826348	0.4472222222222222	0.6826347305389222
5000743at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	9	36	36	167	0.475	0.8862275449101796	0.058333333333333334	0.6646706586826348	0.4472222222222222	0.6826347305389222
5000743at2759	Trichoderma	1	all_aligned	10	45	45	167	0.42777777777777776	0.8802395209580839	0.03888888888888889	0.6706586826347305	0.39444444444444443	0.6706586826347305
5000743at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	167	0.42777777777777776	0.8802395209580839	0.03888888888888889	0.6706586826347305	0.39444444444444443	0.6706586826347305
5000743at2759	Saccharomyces	1	all_aligned	7	21	21	170	0.38235294117647056	0.4294117647058823	0.03529411764705882	0.058823529411764705	0.3411764705882353	0.4
5000743at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	7	21	21	170	0.38235294117647056	0.4294117647058823	0.03529411764705882	0.058823529411764705	0.3411764705882353	0.4
5000743at2759	Candida	12	all_aligned	4	6	6	144	0.6540948275862069	0.875	0.40361590038314177	0.7152777777777778	0.5101772030651341	0.6597222222222222
5000743at2759	Candida	12	exclude_recorded_annotation_gene_label_flags	4	6	6	144	0.6540948275862069	0.875	0.40361590038314177	0.7152777777777778	0.5101772030651341	0.6597222222222222
5000743at2759	Amanita	1	all_aligned	7	21	21	140	0.5511363636363636	0.95	0.125	0.7714285714285715	0.48295454545454547	0.75
5000743at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	7	21	21	140	0.5511363636363636	0.95	0.125	0.7714285714285715	0.48295454545454547	0.75
5000743at2759	Suillus	1	all_aligned	9	36	36	159	0.22981366459627328	0.3668639053254438	0.03409090909090909	0.1301775147928994	0.21070369847543763	0.28994082840236685
5000743at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	9	36	36	159	0.22981366459627328	0.3668639053254438	0.03409090909090909	0.1301775147928994	0.21070369847543763	0.28994082840236685
5000743at2759	Malassezia	1	all_aligned	5	10	10	147	0.6569767441860465	0.8979591836734694	0.21943269908386187	0.6870748299319728	0.5930232558139534	0.7414965986394558
5000743at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	147	0.6569767441860465	0.8979591836734694	0.21943269908386187	0.6870748299319728	0.5930232558139534	0.7414965986394558
5000743at2759	Microbotryum	1	all_aligned	4	6	6	175	0.25142857142857145	0.4057142857142857	0.037142857142857144	0.05714285714285714	0.22285714285714286	0.36
5000743at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	175	0.25142857142857145	0.4057142857142857	0.037142857142857144	0.05714285714285714	0.22285714285714286	0.36
5000743at2759	Serendipita	1	all_aligned	5	10	10	147	0.6818181818181818	0.8639455782312925	0.18181818181818182	0.6530612244897959	0.5942138218923934	0.6326530612244898
5000743at2759	Tilletia	1	all_aligned	5	10	10	143	0.36363636363636365	0.8391608391608392	0.06818181818181818	0.6503496503496503	0.32954545454545453	0.6503496503496503
5000743at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	143	0.36363636363636365	0.8391608391608392	0.06818181818181818	0.6503496503496503	0.32954545454545453	0.6503496503496503
5000743at2759	Cryptococcus	1	all_aligned	8	28	28	136	0.23743016759776536	0.7132352941176471	0.027932960893854747	0.19117647058823528	0.2206703910614525	0.6838235294117647
5000743at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	8	28	28	136	0.23743016759776536	0.7132352941176471	0.027932960893854747	0.19117647058823528	0.2206703910614525	0.6838235294117647
5000743at2759	Wallemia	1	all_aligned	4	6	6	151	0.7432722122267733	0.7745664739884393	0.23410404624277456	0.2781456953642384	0.6589403973509933	0.7225433526011561
5000743at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	151	0.7432722122267733	0.7745664739884393	0.23410404624277456	0.2781456953642384	0.6589403973509933	0.7225433526011561
5000743at2759	Umbelopsis	1	all_aligned	4	6	6	174	0.5172413793103449	0.5517241379310345	0.04597701149425287	0.06321839080459771	0.4885057471264368	0.5287356321839081
5000743at2759	Umbelopsis	1	exclude_recorded_annotation_gene_label_flags	4	6	6	174	0.5172413793103449	0.5517241379310345	0.04597701149425287	0.06321839080459771	0.4885057471264368	0.5287356321839081
5000870at2759	Aspergillus	1	all_aligned	10	45	45	758	0.5663600525624178	0.6029023746701847	0.11973684210526316	0.15019762845849802	0.5032938076416338	0.5539473684210526
5000870at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	758	0.5663600525624178	0.6029023746701847	0.11973684210526316	0.15019762845849802	0.5032938076416338	0.5539473684210526
5000870at2759	Colletotrichum	1	all_aligned	10	45	45	760	0.4118421052631579	0.49473684210526314	0.06036745406824147	0.11052631578947368	0.375	0.4407894736842105
