marker	taxon_id	model_name	alignment_columns	observed_features	shared_coordinate_feature_pairs	overlap_components	largest_overlap_component	median_partner_sequence_separation	max_partner_sequence_separation	overlap_pairs_beyond_circular_block_10	fraction_overlap_pairs_beyond_circular_block_10	overlap_pairs_beyond_circular_block_30	fraction_overlap_pairs_beyond_circular_block_30
5000152at2759	F4932	AF-Q04693-F1-v6	1184	1008	6046	1	1008	14.0	1258	3261	0.5393648693350975	1653	0.2734039034072114
5000152at2759	F5059	AF-A0A7U2QS28-F1-v6	1184	1157	7302	1	1157	13.0	1157	3867	0.5295809367296631	2147	0.29402903314160506
5000152at2759	F5062	AF-Q2ULC2-F1-v6	1184	1154	7271	1	1154	13.0	1157	3851	0.5296382890936597	2128	0.2926695090083895
5000152at2759	F5101	AF-A0A2T3B083-F1-v6	1184	1075	6648	1	1075	13.0	1118	3473	0.5224127557160048	1827	0.27481949458483756
5000152at2759	F5116	AF-A0A9P5CTN8-F1-v6	1184	1147	7168	1	1147	13.0	1160	3778	0.5270647321428571	2089	0.2914341517857143
5000152at2759	F5219	AF-A0A165CMD2-F1-v6	1184	1136	7046	1	1136	13.0	1167	3693	0.5241271643485665	1993	0.28285552086290094
5000152at2759	F54195	AF-A0A1D2VBL6-F1-v6	1184	1014	6118	1	1014	13.0	1152	3303	0.5398823144818569	1713	0.2799934619156587
5000152at2759	F5454	AF-A0A162Z222-F1-v6	1184	1124	6989	1	1124	14.0	1229	3722	0.5325511518099871	2046	0.29274574331091713
5000152at2759	F5507	AF-X0E4H8-F1-v6	1184	1157	7290	1	1157	14.0	1160	3903	0.5353909465020577	2181	0.29917695473251027
5000152at2759	F5544	AF-A0A2T4AR51-F1-v6	1184	1147	7190	1	1147	14.0	1160	3837	0.5336578581363004	2142	0.29791376912378303
5000152at2759	F5580	AF-A0A074X1F2-F1-v6	1184	1120	6874	1	1120	13.0	1169	3646	0.5304044224614489	1987	0.28906022694210065
5000152at2759	F560253	AF-A0A8H6F7X8-F1-v6	1184	1156	7244	1	1156	13.0	1157	3823	0.5277471010491441	2104	0.29044726670347876
5000152at2759	F5606	AF-A0A0E9N820-F1-v6	1184	1136	7118	1	1136	13.0	1145	3760	0.528238269176735	2034	0.28575442540039336
5000152at2759	F574656	AF-A0AAE0TQH0-F1-v6	1184	1124	6854	1	1124	13.0	1191	3613	0.5271374379924132	1941	0.28319229646921507
5000152at2759	F574774	AF-A0A8E2F157-F1-v6	1184	1138	7119	1	1138	13.0	1199	3764	0.5287259446551482	2043	0.28697850821744625
5000152at2759	F574789	AF-A0A6A6Z5Y9-F1-v6	1184	1110	6946	1	1110	13.0	1170	3715	0.5348401957961416	2033	0.29268643823783475
5000152at2759	F578093	AF-A0A6A6PDH4-F1-v6	1184	1154	7197	1	1154	13.0	1157	3795	0.5273030429345561	2074	0.2881756287341948
5000152at2759	F58853	AF-A0A2T4B4U3-F1-v6	1184	1144	7167	1	1144	14.0	1160	3822	0.5332775219757221	2114	0.2949630249755825
5000152at2759	F58919	AF-A0A316YYX5-F1-v6	1184	1166	7326	1	1166	13.0	1183	3885	0.5303030303030303	2190	0.2989352989352989
5000152at2759	F599730	AF-A0A9P8TMZ0-F1-v6	1184	962	5742	1	962	13.0	1088	3047	0.5306513409961686	1542	0.26854754440961337
5000152at2759	F61273	AF-S3D1Y9-F1-v6	1184	1136	7113	1	1136	13.0	1161	3766	0.5294531140165893	2056	0.2890482215661465
5000152at2759	F63402	AF-E5QZ59-F1-v6	1184	1071	6603	1	1071	13.0	1123	3437	0.5205209753142511	1885	0.2854762986521278
5000152at2759	F68786	AF-A0A0C9UA22-F1-v6	1184	1147	7106	1	1147	13.0	1165	3727	0.524486349563749	2031	0.28581480439065576
5000152at2759	F703497	AF-A0A6A6URD0-F1-v6	1184	1147	7201	2	1146	13.0	1153	3790	0.5263157894736842	2067	0.28704346618525206
5000152at2759	F703506	AF-A0A9P4SL01-F1-v6	1184	1052	6456	1	1052	12.0	699	3323	0.5147149938042132	1792	0.27757125154894674
5000152at2759	F703511	AF-A0A6G1HKU8-F1-v6	1184	1145	7194	1	1145	13.0	1157	3811	0.5297470113983875	2079	0.2889908256880734
5000152at2759	F705562	AF-A0A9P4QGZ2-F1-v6	1184	1062	6432	1	1062	12.0	1093	3299	0.5129042288557214	1713	0.26632462686567165
5000152at2759	F741139	AF-A0A8E2EDY7-F1-v6	1184	1142	7152	1	1142	13.0	1169	3801	0.5314597315436241	2080	0.29082774049217003
5000152at2759	F746128	AF-Q4WLI5-F1-v6	1184	1158	7278	1	1158	13.0	1157	3844	0.5281670788678209	2129	0.2925254190711734
5000152at2759	F796027	AF-A0A161HHZ2-F1-v6	1184	1070	6688	1	1070	14.0	1177	3598	0.5379784688995215	1962	0.29336124401913877
5000152at2759	F80884	AF-H1V6F8-F1-v6	1184	1151	7216	1	1151	14.0	1160	3839	0.5320121951219512	2130	0.29517738359201773
5000152at2759	F97331	AF-A0A437A867-F1-v6	1184	1123	7074	1	1123	14.0	1142	3794	0.5363302233531241	2057	0.29078314956177553
5000152at2759	O5786	AF-F0Z743-F1-v6	1184	1021	6239	1	1021	13.0	1187	3296	0.5282897900304536	1685	0.2700753325853502
5000362at2759	F1005962	AF-W1QA09-F1-v6	654	526	2730	5	290	3.0	53	1084	0.39706959706959705	233	0.08534798534798535
5000362at2759	F101028	AF-K3W1M4-F1-v6	654	603	3372	4	553	4.0	270	1404	0.41637010676156583	392	0.1162514827995255
5000362at2759	F101201	AF-A0A2T3Z7U4-F1-v6	654	597	3342	4	548	4.0	270	1411	0.4222022740873728	380	0.11370436864153202
5000362at2759	F1042133	AF-A0A9P8DJJ7-F1-v6	654	597	3387	4	545	4.0	235	1411	0.4165928550339533	380	0.11219368172423974
5000362at2759	F104408	AF-A0A8H3TN05-F1-v6	654	606	3352	4	554	4.0	234	1380	0.4116945107398568	327	0.09755369928400955
5000362at2759	F1048829	AF-C1GR50-F1-v6	654	603	3402	4	554	4.0	270	1446	0.42504409171075835	402	0.11816578483245149
5000362at2759	F1052096	AF-A0AB34KRY3-F1-v6	654	591	3304	4	539	4.0	235	1387	0.4197941888619855	369	0.11168280871670702
5000362at2759	F1069201	AF-A0A7R7W0J7-F1-v6	654	599	3351	4	550	4.0	235	1361	0.40614741868099075	355	0.10593852581319009
5000362at2759	F1093897	AF-A0AAJ0FQ62-F1-v6	654	599	3378	4	550	4.0	270	1413	0.4182948490230906	408	0.12078152753108348
5000362at2759	F1095194	AF-A0A9P6IGN0-F1-v6	654	601	3364	4	550	4.0	270	1427	0.4241973840665874	386	0.11474435196195006
5000362at2759	F1141098	AF-A0A1Y2E229-F1-v6	654	590	3282	4	542	4.0	272	1375	0.418951858622791	385	0.11730652041438147
5000362at2759	F114524	AF-J5PHT2-F1-v6	654	506	2666	5	236	3.0	283	1033	0.38747186796699173	251	0.09414853713428357
5000362at2759	F116794	AF-A0A8H3FGF7-F1-v6	654	594	3281	4	543	4.0	235	1371	0.4178604084120695	357	0.10880829015544041
5000362at2759	F117187	AF-W7LQ56-F1-v6	654	602	3375	4	552	4.0	270	1421	0.42103703703703704	392	0.11614814814814815
5000362at2759	F1176130	AF-A0A6G1GXT7-F1-v6	654	575	3191	4	525	4.0	237	1312	0.4111563773111877	346	0.10842995926041993
5000362at2759	F1209916	AF-A0AAJ0E1X6-F1-v6	654	604	3352	4	552	4.0	270	1390	0.4146778042959427	376	0.11217183770883055
5000362at2759	F1209934	AF-A0AAJ0E1X6-F1-v6	654	604	3352	4	552	4.0	270	1390	0.4146778042959427	376	0.11217183770883055
5000362at2759	F1220207	AF-A0A7R7XYZ1-F1-v6	654	598	3374	4	548	4.0	270	1439	0.42649673977474806	405	0.12003556609365738
5000362at2759	F122368	AF-A0A2G5HSV2-F1-v6	654	599	3360	5	548	4.0	280	1405	0.4181547619047619	382	0.11369047619047619
5000362at2759	F1341166	AF-A0A6G1GE26-F1-v6	654	568	3138	4	523	4.0	235	1309	0.417144678138942	347	0.11057998725302741
5000362at2759	F1343610	AF-A0A9P6PRH2-F1-v6	654	599	3383	4	546	4.0	234	1427	0.42181495713863437	384	0.11350872007094295
5000362at2759	F1348612	AF-A0A397G8N5-F1-v6	654	605	3368	4	544	4.0	234	1372	0.40736342042755347	339	0.10065320665083136
5000362at2759	F13502	AF-A0A875S8J9-F1-v6	654	545	2895	5	494	4.0	233	1182	0.4082901554404145	281	0.09706390328151986
5000362at2759	F144679	AF-A0A9N8V8C6-F1-v6	654	607	3374	4	547	4.0	234	1410	0.4179016004742146	367	0.1087729697688204
5000362at2759	F145971	AF-A0A9Q8WJU8-F1-v6	654	599	3338	4	550	4.0	270	1382	0.4140203714799281	371	0.11114439784301977
5000362at2759	F147570	AF-A0A9P4MFJ4-F1-v6	654	595	3298	4	545	4.0	235	1386	0.42025469981807156	368	0.11158277744087326
5000362at2759	F147573	AF-A0A6A7BXS2-F1-v6	654	583	3222	4	538	4.0	236	1320	0.409683426443203	321	0.09962756052141528
5000362at2759	F148305	AF-A0A6P8B277-F1-v6	654	595	3336	4	545	4.0	235	1382	0.41426858513189446	356	0.10671462829736211
5000362at2759	F1504668	AF-A0A9P4M897-F1-v6	654	588	3219	5	537	4.0	237	1300	0.40385212799005904	331	0.10282696489593042
5000362at2759	F158046	AF-A0A0G2H7D1-F1-v6	654	593	3313	5	541	4.0	235	1360	0.41050407485662543	334	0.100814971325083
5000362at2759	F162425	AF-Q5AW83-F1-v6	654	591	3319	4	544	4.0	235	1411	0.4251280506176559	387	0.1166013859596264
5000362at2759	F1670608	AF-A0A9P8HYJ0-F1-v6	654	586	3272	4	535	4.0	235	1373	0.4196210268948655	370	0.11308068459657701
5000362at2759	F1671311	AF-A0A9Q8WJU8-F1-v6	654	599	3338	4	550	4.0	270	1382	0.4140203714799281	371	0.11114439784301977
5000362at2759	F1690608	AF-A0AAV9P792-F1-v6	654	582	3240	5	532	4.0	235	1405	0.43364197530864196	378	0.11666666666666667
5000362at2759	F173216	AF-A0AAE1IA45-F1-v6	654	599	3373	4	550	4.0	270	1429	0.423658464275126	387	0.11473465757485918
5000362at2759	F177197	AF-A0A1J7J398-F1-v6	654	595	3354	4	548	4.0	270	1384	0.41264162194394755	381	0.11359570661896243
5000362at2759	F177199	AF-A0A420YCT4-F1-v6	654	592	3348	4	548	4.0	270	1392	0.4157706093189964	383	0.11439665471923537
5000362at2759	F182096	AF-A0A7R7VX08-F1-v6	654	599	3353	4	548	4.0	235	1345	0.40113331345064124	342	0.10199821055770951
5000362at2759	F1825666	AF-A0AAD9I2X3-F1-v6	654	597	3374	4	556	4.0	317	1426	0.4226437462951986	408	0.12092471843509188
5000362at2759	F1858805	AF-M5FPV2-F1-v6	654	590	3256	4	540	4.0	67	1330	0.4084766584766585	327	0.10042997542997543
5000362at2759	F1907219	AF-A0A4P9XZD0-F1-v6	654	523	2997	2	521	8.0	235	1357	0.45278611945278613	345	0.11511511511511512
5000362at2759	F1940652	AF-A0A8H3ECT1-F1-v6	654	586	3280	6	540	4.0	235	1358	0.4140243902439024	351	0.10701219512195122
5000362at2759	F195108	AF-A0A9W8RA60-F1-v6	654	592	3364	4	547	4.0	270	1443	0.4289536266349584	416	0.12366230677764566
5000362at2759	F2034170	AF-A0A9W9EAG0-F1-v6	654	565	3091	4	515	4.0	248	1268	0.4102232287285668	350	0.11323196376577159
5000362at2759	F2082308	AF-A0A2K1QLP2-F1-v6	654	596	3315	4	546	4.0	235	1371	0.41357466063348414	360	0.1085972850678733
5000362at2759	F209136	AF-A0AAD9ZEH1-F1-v6	654	585	3230	4	535	4.0	320	1359	0.42074303405572755	354	0.10959752321981424
5000362at2759	F226899	AF-F0XFW6-F1-v6	654	595	3332	4	548	4.0	274	1389	0.41686674669867946	370	0.11104441776710684
5000362at2759	F231932	AF-K5UQC4-F1-v6	654	597	3363	4	545	4.0	234	1421	0.4225393993458222	365	0.10853404698186143
5000362at2759	F236234	AF-A0A1J9SBU2-F1-v6	654	602	3347	4	551	4.0	235	1380	0.4123095309232148	367	0.1096504332237825
5000362at2759	F2601811	AF-A0A8K0L4V1-F1-v6	654	598	3372	4	551	4.0	235	1407	0.41725978647686834	369	0.1094306049822064
5000362at2759	F2606893	AF-A0A5E8BKB9-F1-v6	654	584	3258	6	530	4.0	241	1411	0.4330877839165132	379	0.11632903621853898
5000362at2759	F263815	AF-M7NR89-F1-v6	654	591	3286	6	313	4.0	234	1368	0.4163116250760803	353	0.10742544126597688
5000362at2759	F2656787	AF-A0A370TQC3-F1-v6	654	594	3280	4	543	4.0	235	1357	0.41371951219512193	369	0.1125
5000362at2759	F2813651	AF-G1XH12-F1-v6	654	587	3259	4	538	4.0	237	1337	0.41024854249769865	356	0.10923596195151887
5000362at2759	F293227	AF-W2RT57-F1-v6	654	563	3070	4	515	4.0	246	1302	0.4241042345276873	361	0.11758957654723128
5000362at2759	F339359	AF-A0AAD5RQP9-F1-v6	654	599	3341	4	548	4.0	235	1399	0.4187369051182281	372	0.11134390900927867
5000362at2759	F34406	AF-A0AAX4IZL4-F1-v6	654	595	3298	4	543	4.0	237	1379	0.4181322013341419	371	0.11249241964827168
5000362at2759	F36050	AF-A0A1B8B935-F1-v6	654	602	3379	4	552	4.0	270	1420	0.420242675347736	390	0.11541876294761765
5000362at2759	F390894	AF-A0A6A6QT96-F1-v6	654	575	3188	4	531	4.0	236	1366	0.42848180677540776	349	0.10947302383939775
5000362at2759	F393283	AF-W3WL28-F1-v6	654	605	3397	4	553	4.0	273	1413	0.4159552546364439	391	0.11510156020017663
5000362at2759	F39416	AF-D5GP41-F1-v6	654	448	2318	5	277	4.0	55	888	0.3830888697152718	193	0.08326143226919758
5000362at2759	F398673	AF-A0A2P4ZVF2-F1-v6	654	596	3353	4	546	4.0	270	1406	0.41932597673725025	385	0.11482254697286012
5000362at2759	F41990	AF-A0AA38S5L7-F1-v6	654	594	3356	4	544	4.0	235	1414	0.42133492252681765	395	0.11769964243146604
5000362at2759	F42068	AF-A0A0W4ZRV4-F1-v6	654	586	3310	4	540	4.0	234	1403	0.42386706948640485	352	0.10634441087613293
5000362at2759	F43959	AF-A0AAV5QTF0-F1-v6	654	568	3113	4	524	4.0	235	1265	0.40636042402826855	313	0.1005460970125281
5000362at2759	F462254	AF-A0A6A6BXC9-F1-v6	654	599	3337	4	546	4.0	235	1363	0.4084507042253521	376	0.11267605633802817
5000362at2759	F470096	AF-A0A6A6WCN8-F1-v6	654	586	3211	4	536	4.0	235	1289	0.40143257552164435	307	0.09560884459669884
5000362at2759	F474922	AF-A0A8H4CS95-F1-v6	654	601	3356	4	551	4.0	270	1405	0.41865315852205004	380	0.11323003575685339
5000362at2759	F4754	AF-A0A0W4ZK74-F1-v6	654	594	3347	4	548	4.0	236	1390	0.4152972811472961	355	0.10606513295488497
5000362at2759	F48691	AF-A0A1U7LQA5-F1-v6	654	592	3283	4	542	4.0	57	1353	0.41212305817849526	352	0.10721900700578739
5000362at2759	F4903	AF-A0A1E4RZA9-F1-v6	654	546	3003	4	492	4.0	265	1226	0.40825840825840826	281	0.09357309357309357
5000362at2759	F4909	AF-A0A2U9R9K8-F1-v6	654	466	2382	4	422	3.0	50	970	0.4072208228379513	171	0.07178841309823678
5000362at2759	F4918	AF-A0A1E4TY03-F1-v6	654	483	2489	6	440	3.0	55	1038	0.4170349537967055	208	0.08356769787063077
5000362at2759	F4927	AF-A0A1E3NZJ6-F1-v6	654	494	2684	6	279	3.0	236	1109	0.41318926974664677	256	0.09538002980625931
5000362at2759	F4932	AF-P19735-F1-v6	654	501	2773	5	269	4.0	283	1104	0.3981247746123332	258	0.09304002884962134
5000362at2759	F5022	AF-E5AFG2-F1-v6	654	609	3354	6	549	4.0	235	1406	0.419200954084675	360	0.1073345259391771
5000362at2759	F5059	AF-A0A7U2QT35-F1-v6	654	594	3369	4	549	4.0	270	1426	0.42327100029682396	403	0.11962006530127635
5000362at2759	F5062	AF-Q2UMK3-F1-v6	654	589	3300	4	542	4.0	235	1351	0.4093939393939394	350	0.10606060606060606
5000362at2759	F5101	AF-A0A2T3BE68-F1-v6	654	589	3256	4	543	4.0	235	1392	0.4275184275184275	404	0.12407862407862408
5000362at2759	F5116	AF-A0A9P5CKV6-F1-v6	654	603	3420	4	553	4.0	270	1461	0.42719298245614035	412	0.12046783625730995
5000362at2759	F5127	AF-S0E161-F1-v6	654	604	3406	4	553	4.0	270	1435	0.42131532589547854	399	0.11714621256605989
5000362at2759	F5207	AF-J9VDV4-F1-v6	654	585	3274	4	532	4.0	77	1369	0.41814294441050703	316	0.09651802076970067
5000362at2759	F5210	AF-A0A8K0JE03-F1-v6	654	598	3303	4	544	4.0	234	1363	0.41265516197396307	322	0.09748713290947623
5000362at2759	F5219	AF-A0A165DGZ1-F1-v6	654	582	3224	4	530	4.0	65	1336	0.4143920595533499	313	0.09708436724565757
5000362at2759	F5365	AF-A0A5C2RSG8-F1-v6	654	592	3307	4	543	4.0	238	1372	0.41487753250680376	346	0.10462654974296946
5000362at2759	F54195	AF-A0A1D2VRM5-F1-v6	654	475	2535	5	260	4.0	67	1068	0.421301775147929	239	0.09428007889546351
5000362at2759	F5454	AF-A0A163J5L2-F1-v6	654	598	3302	6	547	4.0	235	1394	0.42216838279830404	358	0.10841913991520291
5000362at2759	F5507	AF-X0CIA3-F1-v6	654	600	3361	4	550	4.0	270	1409	0.4192204700981851	382	0.11365664980660518
5000362at2759	F5518	AF-V6RY33-F1-v6	654	604	3389	4	554	4.0	270	1424	0.4201829448214813	396	0.11684862791383889
5000362at2759	F5544	AF-A0A2T4ACI3-F1-v6	654	597	3387	4	549	4.0	270	1441	0.42545025095955125	385	0.11366991437850606
5000362at2759	F5580	AF-A0A074XMP6-F1-v6	654	605	3364	4	552	4.0	322	1404	0.4173602853745541	371	0.11028537455410226
5000362at2759	F560253	AF-A0A8H6FHU3-F1-v6	654	598	3318	4	545	4.0	235	1383	0.4168173598553345	359	0.10819770946353224
5000362at2759	F563466	AF-A0A084FUA8-F1-v6	654	597	3327	4	549	4.0	270	1382	0.4153892395551548	371	0.11151187255785994
5000362at2759	F574656	AF-A0AAE0WG33-F1-v6	654	567	3127	4	518	4.0	236	1333	0.4262871762072274	332	0.10617204988807163
5000362at2759	F574774	AF-A0A8E2EXE9-F1-v6	654	595	3350	4	548	4.0	235	1443	0.4307462686567164	396	0.1182089552238806
5000362at2759	F574789	AF-A0A6A6Y1A0-F1-v6	654	584	3224	4	542	4.0	322	1356	0.4205955334987593	329	0.10204714640198512
5000362at2759	F578093	AF-A0A6A6NV13-F1-v6	654	586	3287	4	536	4.0	236	1402	0.42652874961971404	381	0.11591116519622756
5000362at2759	F58291	AF-A0A2G4SEW0-F1-v6	654	600	3290	4	539	4.0	318	1340	0.4072948328267477	334	0.10151975683890578
5000362at2759	F58853	AF-A0A2T4BHA8-F1-v6	654	600	3373	4	550	4.0	270	1419	0.4206937444411503	385	0.11414171360806404
5000362at2759	F599730	AF-A0A9P8QCE4-F1-v6	654	591	3205	4	535	3.0	236	1294	0.40374414976599066	321	0.1001560062402496
5000362at2759	F61273	AF-S3CF76-F1-v6	654	596	3332	4	546	4.0	270	1408	0.4225690276110444	385	0.11554621848739496
5000362at2759	F61395	AF-A0A1Y1VY24-F1-v6	654	392	1981	5	294	3.5	220	799	0.40333165068147403	197	0.099444724886421
5000362at2759	F63402	AF-E4UP39-F1-v6	654	565	3130	4	516	4.0	248	1278	0.4083067092651757	348	0.11118210862619808
5000362at2759	F703497	AF-A0A6A6TZE5-F1-v6	654	595	3291	4	541	4.0	235	1372	0.4168945609237314	368	0.11182011546642358
5000362at2759	F703506	AF-A0A9P4VMH3-F1-v6	654	601	3378	4	550	4.0	235	1415	0.41888691533451744	371	0.10982830076968621
5000362at2759	F703511	AF-A0A6G1IAB7-F1-v6	654	585	3219	4	534	4.0	235	1352	0.4200062131096614	334	0.10375893134513824
5000362at2759	F705562	AF-A0A9P4QBT0-F1-v6	654	599	3373	4	546	4.0	235	1380	0.40913133708864513	362	0.10732285798991996
5000362at2759	F741139	AF-A0A8E2EGV2-F1-v6	654	587	3270	4	539	4.0	235	1379	0.42171253822629967	373	0.11406727828746177
5000362at2759	F76777	AF-M5E4Y5-F1-v6	654	576	3211	4	525	4.0	235	1383	0.43070694487698535	350	0.10900031142946123
5000362at2759	F796027	AF-A0A167EFA3-F1-v6	654	563	3160	4	305	4.0	235	1346	0.4259493670886076	341	0.1079113924050633
5000362at2759	F80663	AF-A0A0C3AI65-F1-v6	654	600	3369	4	549	4.0	269	1449	0.4300979519145147	398	0.11813594538438706
5000362at2759	F80884	AF-H1VXZ7-F1-v6	654	593	3315	4	546	4.0	270	1391	0.4196078431372549	379	0.1143288084464555
5000362at2759	F97331	AF-A0A436ZUU0-F1-v6	654	578	3195	4	528	4.0	235	1325	0.41471048513302033	346	0.1082942097026604
5000371at2759	F1005962	AF-W1QJ42-F1-v6	425	380	2319	1	380	18.0	376	1197	0.5161707632600259	838	0.3613626563173782
5000371at2759	F101028	AF-K3V797-F1-v6	425	387	2367	1	387	19.0	372	1233	0.5209125475285171	863	0.3645965356991973
5000371at2759	F103449	AF-L2GQJ6-F1-v6	425	233	1337	1	233	25.0	394	717	0.5362752430815259	510	0.381451009723261
5000371at2759	F1042133	AF-A0A9P8DIS7-F1-v6	425	367	2248	1	367	20.0	362	1185	0.527135231316726	836	0.3718861209964413
5000371at2759	F1048829	AF-C1GW91-F1-v6	425	375	2230	2	374	20.0	377	1159	0.5197309417040359	773	0.34663677130044845
5000371at2759	F1052096	AF-A0AB34KPK5-F1-v6	425	377	2263	1	377	19.0	389	1174	0.5187803800265135	808	0.35704816615112683
5000371at2759	F1069201	AF-A0A7R7W3X7-F1-v6	425	369	2171	1	369	19.0	381	1116	0.5140488254260709	774	0.35651773376324275
5000371at2759	F1093897	AF-A0AAJ0C2T4-F1-v6	425	379	2259	1	379	18.0	382	1159	0.5130588756086764	801	0.3545816733067729
5000371at2759	F1095194	AF-A0A9P6HY64-F1-v6	425	375	2216	1	375	18.0	375	1138	0.5135379061371841	808	0.36462093862815886
5000371at2759	F1141098	AF-A0A1Y2DSX2-F1-v6	425	385	2324	1	385	18.0	371	1187	0.5107573149741824	827	0.35585197934595525
5000371at2759	F114524	AF-J4U0F4-F1-v6	425	372	2226	1	372	21.0	376	1159	0.5206648697214735	805	0.36163522012578614
5000371at2759	F116794	AF-A0A8H3EPQ5-F1-v6	425	363	2083	1	363	17.0	365	1076	0.5165626500240038	750	0.3600576092174748
5000371at2759	F1176130	AF-A0A6G1H5T0-F1-v6	425	372	2258	2	371	18.0	365	1166	0.516386182462356	805	0.3565101860053144
5000371at2759	F1209916	AF-A0AAI9Z1T2-F1-v6	425	380	2247	1	380	15.5	373	1149	0.5113484646194927	798	0.35514018691588783
5000371at2759	F1209934	AF-A0AAI9Z1T2-F1-v6	425	380	2247	1	380	15.5	373	1149	0.5113484646194927	798	0.35514018691588783
5000371at2759	F1220207	AF-A0A7R8AQK6-F1-v6	425	367	2178	1	367	21.0	384	1135	0.5211202938475665	784	0.35996326905417814
5000371at2759	F122368	AF-A0A2G5IA93-F1-v6	425	375	2252	2	348	17.0	384	1173	0.5208703374777975	791	0.3512433392539964
5000371at2759	F1341166	AF-A0A6G1G8R2-F1-v6	425	385	2344	1	385	17.0	364	1212	0.5170648464163823	842	0.35921501706484643
5000371at2759	F13502	AF-A0A875SBP6-F1-v6	425	386	2291	1	386	20.0	381	1185	0.5172413793103449	834	0.3640331732867743
5000371at2759	F1419009	AF-A0AAV4ZYW0-F1-v6	425	337	2038	1	337	22.0	191	1075	0.52747791952895	766	0.3758586849852797
5000371at2759	F145971	AF-A0A9Q8SNA4-F1-v6	425	385	2256	2	383	17.0	373	1159	0.5137411347517731	819	0.363031914893617
5000371at2759	F147570	AF-A0A9P4J6Y0-F1-v6	425	361	2135	1	361	21.0	414	1117	0.5231850117096019	767	0.3592505854800937
5000371at2759	F147573	AF-A0A6A7C5X1-F1-v6	425	345	1965	2	344	18.0	376	1012	0.5150127226463105	665	0.3384223918575064
5000371at2759	F148305	AF-A0A6P8B4S4-F1-v6	425	375	2269	1	375	22.0	384	1217	0.5363596297928603	856	0.377258704275011
5000371at2759	F1504668	AF-A0A9P4I7H0-F1-v6	425	358	2152	1	358	20.0	365	1126	0.5232342007434945	791	0.36756505576208176
5000371at2759	F162425	AF-C8V3W4-F1-v6	425	355	2097	1	355	20.0	390	1080	0.5150214592274678	757	0.3609918931807344
5000371at2759	F1670608	AF-A0A9P8I2X7-F1-v6	425	332	2028	1	332	21.5	356	1087	0.5359960552268245	760	0.3747534516765286
5000371at2759	F1671311	AF-A0A9P9XQC5-F1-v6	425	393	2310	1	393	16.0	373	1178	0.5099567099567099	822	0.35584415584415585
5000371at2759	F1690608	AF-A0AAV9P5C9-F1-v6	425	385	2355	1	385	18.0	382	1222	0.518895966029724	831	0.35286624203821654
5000371at2759	F173216	AF-A0AAE1M1C4-F1-v6	425	357	2171	1	357	22.0	395	1166	0.5370796867802856	831	0.38277291570704747
5000371at2759	F177197	AF-A0A1J7IMU1-F1-v6	425	384	2295	1	384	19.0	386	1178	0.5132897603485839	836	0.36427015250544664
5000371at2759	F177199	AF-A0A420Y2S3-F1-v6	425	383	2313	1	383	19.0	388	1189	0.5140510159965412	821	0.35495028102031995
5000371at2759	F182096	AF-A0A7R7VDY3-F1-v6	425	362	2155	1	362	22.0	396	1133	0.525754060324826	790	0.3665893271461717
5000371at2759	F1825666	AF-A0AAD9I727-F1-v6	425	393	2373	1	393	17.0	382	1197	0.504424778761062	825	0.347661188369153
5000371at2759	F1912939	AF-A0AAD4DXL4-F1-v6	425	376	2261	1	376	23.0	381	1228	0.5431225121627599	869	0.38434321096859797
5000371at2759	F1940652	AF-A0A8H3IIP0-F1-v6	425	346	2025	1	346	22.0	392	1077	0.5318518518518518	750	0.37037037037037035
5000371at2759	F2034170	AF-A0A9W9B4Y5-F1-v6	425	377	2307	1	377	20.0	372	1211	0.5249241439098397	852	0.3693107932379714
5000371at2759	F2082308	AF-A0A2K1R144-F1-v6	425	356	2105	1	356	22.0	433	1122	0.5330166270783848	776	0.36864608076009503
5000371at2759	F209136	AF-A0AAE0DN05-F1-v6	425	312	1757	1	312	13.0	193	881	0.5014228799089356	599	0.3409220261809903
5000371at2759	F223818	AF-A0AAF0EWD2-F1-v6	425	337	1857	1	337	21.0	407	964	0.5191168551427033	647	0.34841141626278943
5000371at2759	F226899	AF-F0XNT7-F1-v6	425	317	1775	1	317	19.0	387	917	0.5166197183098592	635	0.35774647887323946
5000371at2759	F236234	AF-A0A1J9RY50-F1-v6	425	377	2244	3	375	17.0	367	1157	0.5155971479500892	798	0.35561497326203206
5000371at2759	F2486360	AF-A0AAN6E211-F1-v6	425	353	2144	1	353	22.0	430	1146	0.5345149253731343	799	0.3726679104477612
5000371at2759	F2601811	AF-A0A8K0L361-F1-v6	425	358	2087	1	358	20.5	453	1094	0.5241974125539052	753	0.36080498322951604
5000371at2759	F2606893	AF-A0A5E8C2B7-F1-v6	425	390	2347	1	390	21.0	374	1222	0.5206646783127397	847	0.3608862377503196
5000371at2759	F263815	AF-M7NM92-F1-v6	425	360	2102	2	359	16.0	364	1080	0.5137963843958135	755	0.3591817316841104
5000371at2759	F2656787	AF-A0A370U3D6-F1-v6	425	372	2208	1	372	21.5	387	1164	0.5271739130434783	810	0.36684782608695654
5000371at2759	F2813651	AF-G1WZW6-F1-v6	425	348	2085	1	348	22.5	405	1110	0.5323741007194245	758	0.3635491606714628
5000371at2759	F293227	AF-W2RKP8-F1-v6	425	286	1563	1	286	24.0	554	772	0.49392194497760716	514	0.3288547664747281
