marker	taxon_set_sha256	split_taxa	split_taxon_count	aa_branch_length	3di_af_branch_length	3di_af_empirical_branch_length	3di_llm_branch_length
529759at2759	7f79477031df7b65a506eaa60c86dc2d53e600a82067f5b27a73aeb6bb137723	F1214568	1	0.0483519555	0.0375571958	0.0413752208	0.034333106
529759at2759	7f79477031df7b65a506eaa60c86dc2d53e600a82067f5b27a73aeb6bb137723	F1214568,F91930	2	0.0258212195	0.0117524923	0.0137824369	0.011436469
529759at2759	7f79477031df7b65a506eaa60c86dc2d53e600a82067f5b27a73aeb6bb137723	F470096	1	0.0592371698	0.0492938405	0.0546738728	0.0455236611
529759at2759	7f79477031df7b65a506eaa60c86dc2d53e600a82067f5b27a73aeb6bb137723	F4918	1	0.1589186423	0.0716822159	0.0778769264	0.0662805995
529759at2759	7f79477031df7b65a506eaa60c86dc2d53e600a82067f5b27a73aeb6bb137723	F91930	1	0.0433857501	0.0264605644	0.0293679897	0.0252982017
530014at2759	7d0b0e4d908deecc571cf0ad158ca24da7323c801606fd4d47b6bf683afb2c8c	F101201	1	0.235794933	0.060537173	0.0626794432	0.054934291
530014at2759	7d0b0e4d908deecc571cf0ad158ca24da7323c801606fd4d47b6bf683afb2c8c	F101201,F470096	2	0.056995148	0.0329113144	0.033397165	0.0299253705
530014at2759	7d0b0e4d908deecc571cf0ad158ca24da7323c801606fd4d47b6bf683afb2c8c	F293227	1	0.4069973605	0.1156013504	0.12258222	0.105866298
530014at2759	7d0b0e4d908deecc571cf0ad158ca24da7323c801606fd4d47b6bf683afb2c8c	F470096	1	0.2110168943	0.0485660364	0.0510410789	0.0450712627
530014at2759	7d0b0e4d908deecc571cf0ad158ca24da7323c801606fd4d47b6bf683afb2c8c	F4918	1	0.4604368097	0.1126304911	0.1154888264	0.1029237508
538728at2759	cc33ca3e099c937e203c8e8a13ee5f789a2996f0bf426b77aeda445278d39f4e	F1504668	1	0.1929513614	0.0802169552	0.1010240024	0.0827686331
538728at2759	cc33ca3e099c937e203c8e8a13ee5f789a2996f0bf426b77aeda445278d39f4e	F1504668,F4918	2	0.0810911916	0.0209162041	0.0160514124	0.0160231443
538728at2759	cc33ca3e099c937e203c8e8a13ee5f789a2996f0bf426b77aeda445278d39f4e	F1507870	1	0.1250023334	0.0569979849	0.0687452302	0.058612416
538728at2759	cc33ca3e099c937e203c8e8a13ee5f789a2996f0bf426b77aeda445278d39f4e	F4918	1	0.5819443345	0.2225868859	0.2443531471	0.2074388024
538728at2759	cc33ca3e099c937e203c8e8a13ee5f789a2996f0bf426b77aeda445278d39f4e	F58853	1	0.1606865608	0.0640598237	0.0629332392	0.0550396344
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1209916	1	1e-06	1e-06	1e-06	1e-06
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1209916,F1209934,F145971,F1671311,F40559,F710243	6	0.0114012325	0.0059044632	0.0069907106	0.0049478574
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1209916,F1209934,F145971,F1671311,F710243	5	0.0401745093	0.0342952663	0.0311444343	0.0325155879
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1209934	1	1e-06	1e-06	1e-06	1e-06
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1209934,F145971,F1671311,F710243	4	1e-06	1e-06	1e-06	1e-06
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1209934,F710243	2	1e-06	1e-06	1e-06	1e-06
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F145971	1	1e-06	1e-06	1e-06	1e-06
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F145971,F1671311	2	1e-06	1e-06	1e-06	1e-06
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1671311	1	1e-06	1e-06	1e-06	1e-06
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1690604	1	0.2173685395	0.0595248215	0.06158117	0.0538209732
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1690604,F470096,F4909,F4918	4	0.0488404073	0.0056172037	0.0050772992	0.0053528473
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1690604,F470096,F4909,F4918,F61273	5	0.0355259007	0.0063125512	0.0073563264	0.0058318229
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F1690604,F4909,F4918	3	0.0276052549	2.6848e-06	2.6848e-06	2.6848e-06
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F339359	1	0.0551923371	0.0404918033	0.035402074	0.0379422581
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F40559	1	0.1137876587	0.0476286236	0.0483322618	0.0441062095
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F470096	1	0.2771569793	0.0798912392	0.0779367615	0.0745682244
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F4909	1	0.2629000551	0.0849979921	0.0807701869	0.0775180118
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F4909,F4918	2	0.4172030657	0.0464852716	0.0439083067	0.0436262525
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F4918	1	0.1046897404	0.0346698543	0.0355061092	0.0311756171
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F61273	1	0.1392087139	0.1992482763	0.1918994236	0.1776773638
539632at2759	8792ca80faf4ac0f8fd92614f0ad5c7a9801351fd1ed8088ba56df9d35fd58b0	F710243	1	1e-06	1e-06	1e-06	1e-06
649304at2759	033b7cb4d3e445bd50989b1242fda63f9e057bc02581b1f8a655e482f79fd76a	F122368	1	0.2166765489	0.0917932037	0.1315446257	0.0791835218
649304at2759	033b7cb4d3e445bd50989b1242fda63f9e057bc02581b1f8a655e482f79fd76a	F122368,F5518	2	0.0867437344	0.016002447	0.019968326	0.0175703754
649304at2759	033b7cb4d3e445bd50989b1242fda63f9e057bc02581b1f8a655e482f79fd76a	F1940652	1	0.3557282666	0.0906693067	0.1203873812	0.0829653113
649304at2759	033b7cb4d3e445bd50989b1242fda63f9e057bc02581b1f8a655e482f79fd76a	F1940652,F4918	2	0.0739019059	0.0111949722	0.0187254518	0.0102721477
649304at2759	033b7cb4d3e445bd50989b1242fda63f9e057bc02581b1f8a655e482f79fd76a	F470096	1	0.1971420001	0.0559247777	0.0664257907	0.0472490711
649304at2759	033b7cb4d3e445bd50989b1242fda63f9e057bc02581b1f8a655e482f79fd76a	F4918	1	0.9074476639	0.2089328098	0.306673895	0.1774489998
649304at2759	033b7cb4d3e445bd50989b1242fda63f9e057bc02581b1f8a655e482f79fd76a	F5518	1	0.3067683781	0.0755805341	0.0918685989	0.0671098185
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F2601811	1	0.2586471457	0.0500104601	0.0457450926	0.0453700565
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F2601811,F39416,F5507,F63577	4	0.3980412273	0.0913315475	0.1028616159	0.0850811003
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F2601811,F5507,F63577	3	0.0626746464	0.0640948658	0.0712643317	0.0567887687
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F27292	1	1e-06	1e-06	1e-06	1e-06
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F27292,F332112	2	1e-06	1e-06	1e-06	1e-06
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F27292,F332112,F4918,F4932	4	0.0897673456	0.0344184844	0.0406920098	0.0291937267
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F27292,F332112,F4932	3	0.1850237628	0.1176100649	0.1422580884	0.1058661521
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F332112	1	1e-06	1e-06	1e-06	1e-06
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F39416	1	0.1797186549	0.1321662888	0.1450893487	0.1258934763
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F4909	1	0.213778183	0.0880972079	0.1048014734	0.0845352358
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F4918	1	0.2205294856	0.0537309398	0.0529467574	0.0558768321
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F4932	1	1e-06	1e-06	1e-06	1e-06
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F5507	1	0.04676489	0.0128065575	0.0151027326	0.0110128326
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F5507,F63577	2	0.1311930291	0.0446405259	0.0593660927	0.0413613207
707076at2759	f86e4a67b9a143ab9c6be3c8e26bdc616df6bec161a7eba6e7a33b7bfc9db005	F63577	1	0.0067566272	0.0155588771	0.0155644678	0.0154213106
727964at2759	b9f6209532252bf970cc1981b573082404f48296f765af62200a2f95bf46414a	F1220207	1	0.1716873599	0.0879777487	0.1022659147	0.0764226634
727964at2759	b9f6209532252bf970cc1981b573082404f48296f765af62200a2f95bf46414a	F1220207,F148304	2	0.0610381477	0.0199690921	0.0195516809	0.0179237579
727964at2759	b9f6209532252bf970cc1981b573082404f48296f765af62200a2f95bf46414a	F148304	1	0.1465617846	0.0416833334	0.066612432	0.0382374334
727964at2759	b9f6209532252bf970cc1981b573082404f48296f765af62200a2f95bf46414a	F173216	1	0.1244373697	0.0487118715	0.0637473811	0.0442082841
727964at2759	b9f6209532252bf970cc1981b573082404f48296f765af62200a2f95bf46414a	F4918	1	0.4393691157	0.1118145873	0.1510110553	0.0976939446
730114at2759	6a999cc9c4ea26bbd0245c25acaef405a779c4ae9b17c04d2e218a1a979ecfce	F1825666	1	0.2449757719	0.0718714154	0.0760915995	0.0667394243
730114at2759	6a999cc9c4ea26bbd0245c25acaef405a779c4ae9b17c04d2e218a1a979ecfce	F1825666,F29908	2	0.3432123143	0.0825890861	0.0925959815	0.0761503822
730114at2759	6a999cc9c4ea26bbd0245c25acaef405a779c4ae9b17c04d2e218a1a979ecfce	F209136	1	0.2432952741	0.0774664665	0.0875444751	0.0695832096
730114at2759	6a999cc9c4ea26bbd0245c25acaef405a779c4ae9b17c04d2e218a1a979ecfce	F209136,F470096	2	0.0544414927	0.0332042029	0.0423731456	0.0293237085
730114at2759	6a999cc9c4ea26bbd0245c25acaef405a779c4ae9b17c04d2e218a1a979ecfce	F29908	1	0.1424854103	0.0622858312	0.0792995029	0.0563529845
730114at2759	6a999cc9c4ea26bbd0245c25acaef405a779c4ae9b17c04d2e218a1a979ecfce	F470096	1	0.2682249698	0.0666036587	0.0788600578	0.0606984288
730114at2759	6a999cc9c4ea26bbd0245c25acaef405a779c4ae9b17c04d2e218a1a979ecfce	F4918	1	1.111922537	0.162558683	0.1937397839	0.146982473
760428at2759	5361c41a2c7f46323a08a72d04baa48d0af5a9ff526f7347ed32c05b9ac23bb4	F263815	1	0.3050869621	0.0725619993	0.0937418784	0.0666742363
760428at2759	5361c41a2c7f46323a08a72d04baa48d0af5a9ff526f7347ed32c05b9ac23bb4	F263815,F4918	2	0.3860202654	0.0760757859	0.1116275413	0.0655618657
760428at2759	5361c41a2c7f46323a08a72d04baa48d0af5a9ff526f7347ed32c05b9ac23bb4	F36779	1	0.4252975451	0.0772266919	0.0964742629	0.0678710054
760428at2759	5361c41a2c7f46323a08a72d04baa48d0af5a9ff526f7347ed32c05b9ac23bb4	F470096	1	0.4468784962	0.1505617656	0.2178150921	0.1314124052
760428at2759	5361c41a2c7f46323a08a72d04baa48d0af5a9ff526f7347ed32c05b9ac23bb4	F4918	1	0.6349022431	0.2874789091	0.4435936746	0.2439410838
776280at2759	4d905b9f5932f9b7f411736d4d386a49c391a553e7fe39a50969b5c253bfb7be	F2034170	1	0.2725114798	0.0784142308	0.118811705	0.0683462783
776280at2759	4d905b9f5932f9b7f411736d4d386a49c391a553e7fe39a50969b5c253bfb7be	F2034170,F4918	2	0.0932818665	0.0152771821	0.001851056	0.0158577588
776280at2759	4d905b9f5932f9b7f411736d4d386a49c391a553e7fe39a50969b5c253bfb7be	F470096	1	0.359160801	0.1892627304	0.2668039366	0.1614184713
776280at2759	4d905b9f5932f9b7f411736d4d386a49c391a553e7fe39a50969b5c253bfb7be	F4918	1	1.3317135496	0.4112760006	0.6370260822	0.3385958426
776280at2759	4d905b9f5932f9b7f411736d4d386a49c391a553e7fe39a50969b5c253bfb7be	F560253	1	0.3031216435	0.1746406829	0.2276485996	0.154075604
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F1048829	1	0.0671130688	0.0581946616	0.0577481959	0.0626283748
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F1048829,F1341166,F4918	3	0.0401081654	0.0106106099	0.0148718241	0.0075656827
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F1048829,F4918	2	0.0198961864	0.0368627241	0.0418681144	0.0341095939
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F1141098	1	0.0640406985	0.0160381571	0.0195894798	0.0136455376
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F1141098,F1658444	2	0.0233870528	2.4274e-06	2.4274e-06	2.4274e-06
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F1141098,F1658444,F5580	3	0.0096406923	0.0179332735	0.0210443962	0.0080436938
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F1341166	1	0.0720951172	0.0723952356	0.0685686295	0.0707269263
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F1658444	1	0.0317171224	0.0539136304	0.0585905004	0.0516673763
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F470096	1	0.0459812424	0.0475175686	0.0511672198	0.0520812483
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F4918	1	0.3960463667	0.184776994	0.2095531432	0.1597321108
801816at2759	3ec57211ce1be18c0ac583af2ecbe0b78b2cb9127013c16c6210dd97d9e7b5fb	F5580	1	0.1391879088	0.0546142077	0.0615066683	0.0517567845
