representative_input_id	member_input_id	forward_alignment_returned	reverse_alignment_returned	forward_passes	reverse_passes	status
M011061	M001362	True	True	True	True	both_directions_pass
M011061	M001615	True	True	True	True	both_directions_pass
M011061	M001854	True	True	True	True	both_directions_pass
M011061	M002247	True	True	True	True	both_directions_pass
M011061	M002329	True	True	True	True	both_directions_pass
M011061	M002839	True	True	True	True	both_directions_pass
M011061	M003063	True	True	True	True	both_directions_pass
M011061	M003218	True	True	True	True	both_directions_pass
M011061	M003351	True	True	True	True	both_directions_pass
M011061	M003922	True	True	True	True	both_directions_pass
M011061	M004481	True	True	True	True	both_directions_pass
M011061	M005029	True	True	True	True	both_directions_pass
M011061	M005374	True	True	True	True	both_directions_pass
M011061	M005591	True	True	True	True	both_directions_pass
M011061	M006106	True	True	True	True	both_directions_pass
M011061	M006439	True	True	True	True	both_directions_pass
M011061	M006495	True	True	True	True	both_directions_pass
M011061	M006700	True	True	True	True	both_directions_pass
M011061	M006871	True	True	True	True	both_directions_pass
M011061	M007029	True	True	True	True	both_directions_pass
M011061	M007248	True	True	True	True	both_directions_pass
M011061	M007490	True	True	True	True	both_directions_pass
M011061	M007716	True	True	True	True	both_directions_pass
M011061	M007821	True	True	True	True	both_directions_pass
M011061	M008078	True	True	True	True	both_directions_pass
M011061	M008666	True	True	True	True	both_directions_pass
M011061	M008757	True	True	True	True	both_directions_pass
M011061	M008879	True	True	True	True	both_directions_pass
M011061	M008960	True	True	True	True	both_directions_pass
M011061	M009246	True	True	True	True	both_directions_pass
M011061	M009308	True	True	True	True	both_directions_pass
M011061	M009583	True	True	True	True	both_directions_pass
M011061	M009960	True	True	True	True	both_directions_pass
M011061	M010266	True	True	True	True	both_directions_pass
M011061	M011335	True	True	True	True	both_directions_pass
M011061	M011551	True	True	True	True	both_directions_pass
M011061	M011994	True	True	True	True	both_directions_pass
M011061	M013011	True	True	True	True	both_directions_pass
M011066	M005452	True	True	True	True	both_directions_pass
M011066	M007875	True	True	True	True	both_directions_pass
M011066	M008601	True	True	True	True	both_directions_pass
M011066	M010654	True	True	True	True	both_directions_pass
M011066	M011287	True	True	True	True	both_directions_pass
M011066	M012429	True	True	True	True	both_directions_pass
M011092	M000882	True	True	True	True	both_directions_pass
M011092	M001126	True	True	True	True	both_directions_pass
M011092	M001254	True	True	True	True	both_directions_pass
M011092	M002726	True	True	True	True	both_directions_pass
M011092	M004004	True	True	True	True	both_directions_pass
M011092	M004739	True	True	True	True	both_directions_pass
M011092	M006136	True	True	True	True	both_directions_pass
M011092	M008406	True	True	True	True	both_directions_pass
M011092	M010977	True	True	True	True	both_directions_pass
M011092	M011860	True	True	True	True	both_directions_pass
M011157	M006069	True	True	True	True	both_directions_pass
M011157	M006214	True	True	True	True	both_directions_pass
M011157	M008161	True	True	True	True	both_directions_pass
M011157	M009848	True	True	True	True	both_directions_pass
M011157	M011485	True	True	True	True	both_directions_pass
M011157	M011622	True	True	True	True	both_directions_pass
M011157	M012003	True	True	True	True	both_directions_pass
M011157	M012677	True	True	True	True	both_directions_pass
M011167	M001311	True	True	True	True	both_directions_pass
M011167	M011489	True	True	True	True	both_directions_pass
M011182	M000367	True	True	True	True	both_directions_pass
M011183	M008616	True	True	True	True	both_directions_pass
M011183	M011559	True	True	True	True	both_directions_pass
M011205	M000883	True	True	True	True	both_directions_pass
M011205	M003193	True	True	True	True	both_directions_pass
M011330	M000059	True	True	True	True	both_directions_pass
M011330	M000116	True	True	True	True	both_directions_pass
M011330	M000524	True	True	True	True	both_directions_pass
M011330	M001035	True	True	True	True	both_directions_pass
M011330	M001198	True	True	True	True	both_directions_pass
M011330	M001250	True	True	True	True	both_directions_pass
M011330	M001280	True	True	True	True	both_directions_pass
M011330	M001428	True	True	True	True	both_directions_pass
M011330	M001536	True	True	True	True	both_directions_pass
M011330	M001703	True	True	True	True	both_directions_pass
M011330	M001765	True	True	True	True	both_directions_pass
M011330	M001881	True	True	True	True	both_directions_pass
M011330	M002043	True	True	True	True	both_directions_pass
M011330	M002505	True	True	True	True	both_directions_pass
M011330	M002695	True	True	True	True	both_directions_pass
M011330	M002859	True	True	True	True	both_directions_pass
M011330	M002936	True	True	True	True	both_directions_pass
M011330	M003026	True	True	True	True	both_directions_pass
M011330	M003074	True	True	True	True	both_directions_pass
M011330	M003151	True	True	True	True	both_directions_pass
M011330	M003302	True	True	True	True	both_directions_pass
M011330	M003412	True	True	True	True	both_directions_pass
M011330	M003531	True	True	True	True	both_directions_pass
M011330	M003684	True	True	True	True	both_directions_pass
M011330	M003980	True	True	True	True	both_directions_pass
M011330	M004266	True	True	True	True	both_directions_pass
M011330	M004296	True	True	True	True	both_directions_pass
M011330	M004564	True	True	True	True	both_directions_pass
M011330	M004716	True	True	True	True	both_directions_pass
M011330	M004857	True	True	True	True	both_directions_pass
M011330	M005301	True	True	True	True	both_directions_pass
M011330	M005416	True	True	True	True	both_directions_pass
M011330	M005642	True	True	True	True	both_directions_pass
M011330	M005916	True	True	True	True	both_directions_pass
M011330	M006089	True	True	True	True	both_directions_pass
M011330	M006308	True	True	True	True	both_directions_pass
M011330	M006336	True	True	True	True	both_directions_pass
M011330	M006364	True	True	True	True	both_directions_pass
M011330	M006769	True	True	True	True	both_directions_pass
M011330	M006985	True	True	True	True	both_directions_pass
M011330	M007148	True	True	True	True	both_directions_pass
M011330	M007208	True	True	True	True	both_directions_pass
M011330	M007374	True	True	True	True	both_directions_pass
M011330	M007561	True	True	True	True	both_directions_pass
M011330	M008013	True	True	True	True	both_directions_pass
M011330	M008032	True	True	True	True	both_directions_pass
M011330	M008153	True	True	True	True	both_directions_pass
M011330	M008177	True	True	True	True	both_directions_pass
M011330	M008421	True	True	True	True	both_directions_pass
M011330	M008537	True	True	True	True	both_directions_pass
M011330	M008819	True	True	True	True	both_directions_pass
M011330	M009149	True	True	True	True	both_directions_pass
M011330	M009328	True	True	True	True	both_directions_pass
M011330	M009518	True	True	True	True	both_directions_pass
M011330	M009830	True	True	True	True	both_directions_pass
M011330	M009906	True	True	True	True	both_directions_pass
M011330	M010125	True	True	True	True	both_directions_pass
M011330	M010329	True	True	True	True	both_directions_pass
M011330	M010447	True	True	True	True	both_directions_pass
M011330	M010579	True	True	True	True	both_directions_pass
M011330	M010644	True	True	True	True	both_directions_pass
M011330	M010775	True	True	True	True	both_directions_pass
M011330	M010985	True	True	True	True	both_directions_pass
M011330	M011500	True	True	True	True	both_directions_pass
M011330	M011584	True	True	True	True	both_directions_pass
M011330	M011684	True	True	True	True	both_directions_pass
M011330	M011982	True	True	True	True	both_directions_pass
M011330	M012169	True	True	True	True	both_directions_pass
M011330	M012206	True	True	True	True	both_directions_pass
M011330	M012275	True	True	True	True	both_directions_pass
M011330	M012419	True	True	True	True	both_directions_pass
M011330	M012498	True	True	True	True	both_directions_pass
M011330	M012735	True	True	True	True	both_directions_pass
M011330	M012819	True	True	True	True	both_directions_pass
M011330	M013120	True	True	True	True	both_directions_pass
M011331	M000181	True	True	True	True	both_directions_pass
M011331	M000221	True	True	True	True	both_directions_pass
M011331	M000391	True	True	True	True	both_directions_pass
M011331	M000572	True	True	True	True	both_directions_pass
M011331	M000690	True	True	True	True	both_directions_pass
M011331	M000791	True	True	True	True	both_directions_pass
M011331	M000937	True	True	True	True	both_directions_pass
M011331	M001015	True	True	True	True	both_directions_pass
M011331	M001081	True	True	True	True	both_directions_pass
M011331	M001130	True	True	True	True	both_directions_pass
M011331	M001318	True	True	True	True	both_directions_pass
M011331	M001373	True	True	True	True	both_directions_pass
M011331	M001573	True	True	True	True	both_directions_pass
M011331	M001676	True	True	True	True	both_directions_pass
M011331	M001824	True	True	True	True	both_directions_pass
M011331	M001842	True	True	True	True	both_directions_pass
M011331	M002044	True	True	True	True	both_directions_pass
M011331	M002199	True	True	True	True	both_directions_pass
M011331	M002260	True	True	True	True	both_directions_pass
M011331	M002367	True	True	True	True	both_directions_pass
M011331	M002439	True	True	True	True	both_directions_pass
M011331	M002622	True	True	True	True	both_directions_pass
M011331	M002804	True	True	True	True	both_directions_pass
M011331	M002887	True	True	True	True	both_directions_pass
M011331	M002988	True	True	True	True	both_directions_pass
M011331	M003104	True	True	True	True	both_directions_pass
M011331	M003175	True	True	True	True	both_directions_pass
M011331	M003292	True	True	True	True	both_directions_pass
M011331	M003421	True	True	True	True	both_directions_pass
M011331	M003480	True	True	True	True	both_directions_pass
M011331	M003491	True	True	True	True	both_directions_pass
M011331	M003528	True	True	True	True	both_directions_pass
M011331	M003732	True	True	True	True	both_directions_pass
M011331	M003888	True	True	True	True	both_directions_pass
M011331	M003893	True	True	True	True	both_directions_pass
M011331	M003961	True	True	True	True	both_directions_pass
M011331	M004224	True	True	True	True	both_directions_pass
M011331	M004297	True	True	True	True	both_directions_pass
M011331	M004511	True	True	True	True	both_directions_pass
M011331	M004581	True	True	True	True	both_directions_pass
M011331	M004689	True	True	True	True	both_directions_pass
M011331	M004868	True	True	True	True	both_directions_pass
M011331	M004976	True	True	True	True	both_directions_pass
M011331	M005045	True	True	True	True	both_directions_pass
M011331	M005247	True	True	True	True	both_directions_pass
M011331	M005346	True	True	True	True	both_directions_pass
M011331	M005442	True	True	True	True	both_directions_pass
M011331	M005581	True	True	True	True	both_directions_pass
M011331	M005699	True	True	True	True	both_directions_pass
M011331	M005898	True	True	True	True	both_directions_pass
M011331	M006082	True	True	True	True	both_directions_pass
M011331	M006160	True	True	True	True	both_directions_pass
M011331	M006331	True	True	True	True	both_directions_pass
M011331	M006352	True	True	True	True	both_directions_pass
M011331	M006513	True	True	True	True	both_directions_pass
M011331	M006641	True	True	True	True	both_directions_pass
M011331	M006818	True	True	True	True	both_directions_pass
M011331	M006972	True	True	True	True	both_directions_pass
M011331	M007069	True	True	True	True	both_directions_pass
M011331	M007253	True	True	True	True	both_directions_pass
M011331	M007358	True	True	True	True	both_directions_pass
M011331	M007537	True	True	True	True	both_directions_pass
M011331	M007580	True	True	True	True	both_directions_pass
M011331	M007767	True	True	True	True	both_directions_pass
M011331	M007854	True	True	True	True	both_directions_pass
M011331	M007978	True	True	True	True	both_directions_pass
M011331	M008063	True	True	True	True	both_directions_pass
M011331	M008215	True	True	True	True	both_directions_pass
M011331	M008260	True	True	True	True	both_directions_pass
M011331	M008321	True	True	True	True	both_directions_pass
M011331	M008515	True	True	True	True	both_directions_pass
M011331	M008604	True	True	True	True	both_directions_pass
M011331	M008710	True	True	True	True	both_directions_pass
M011331	M008808	True	True	True	True	both_directions_pass
M011331	M008907	True	True	True	True	both_directions_pass
M011331	M009108	True	True	True	True	both_directions_pass
M011331	M009285	True	True	True	True	both_directions_pass
M011331	M009384	True	True	True	True	both_directions_pass
M011331	M009475	True	True	True	True	both_directions_pass
M011331	M009630	True	True	True	True	both_directions_pass
M011331	M009877	True	True	True	True	both_directions_pass
M011331	M009904	True	True	True	True	both_directions_pass
M011331	M010084	True	True	True	True	both_directions_pass
M011331	M010178	True	True	True	True	both_directions_pass
M011331	M010410	True	True	True	True	both_directions_pass
M011331	M010685	True	True	True	True	both_directions_pass
M011331	M010827	True	True	True	True	both_directions_pass
M011331	M010976	True	True	True	True	both_directions_pass
M011331	M011124	True	True	True	True	both_directions_pass
M011331	M011380	True	True	True	True	both_directions_pass
M011331	M011501	True	True	True	True	both_directions_pass
M011331	M011586	True	True	True	True	both_directions_pass
M011331	M011745	True	True	True	True	both_directions_pass
M011331	M011909	True	True	True	True	both_directions_pass
M011331	M011966	True	True	True	True	both_directions_pass
M011331	M012119	True	True	True	True	both_directions_pass
M011331	M012170	True	True	True	True	both_directions_pass
M011331	M012201	True	True	True	True	both_directions_pass
M011331	M012319	True	True	True	True	both_directions_pass
M011331	M012463	True	True	True	True	both_directions_pass
M011331	M012518	True	True	True	True	both_directions_pass
M011331	M012612	True	True	True	True	both_directions_pass
M011331	M012776	True	True	True	True	both_directions_pass
M011331	M012854	True	True	True	True	both_directions_pass
M011331	M012983	True	True	True	True	both_directions_pass
M011331	M013095	True	True	True	True	both_directions_pass
M011336	M000692	True	True	True	True	both_directions_pass
M011336	M008412	True	True	True	True	both_directions_pass
M011350	M011665	True	True	True	True	both_directions_pass
M011421	M000019	True	True	True	True	both_directions_pass
M011421	M000093	True	True	True	True	both_directions_pass
M011421	M000789	True	True	True	True	both_directions_pass
M011421	M001347	True	True	True	True	both_directions_pass
M011421	M001382	True	True	True	True	both_directions_pass
M011421	M002208	True	True	True	True	both_directions_pass
M011421	M003065	True	True	True	True	both_directions_pass
M011421	M004131	True	True	True	True	both_directions_pass
M011421	M005225	True	True	True	True	both_directions_pass
M011421	M005506	True	True	True	True	both_directions_pass
M011421	M005908	True	True	True	True	both_directions_pass
M011421	M005934	True	True	True	True	both_directions_pass
M011421	M006447	True	True	True	True	both_directions_pass
M011421	M006557	True	True	True	True	both_directions_pass
M011421	M006629	True	True	True	True	both_directions_pass
M011421	M007088	True	True	True	True	both_directions_pass
M011421	M007704	True	True	True	True	both_directions_pass
M011421	M007963	True	True	True	True	both_directions_pass
M011421	M008210	True	True	True	True	both_directions_pass
M011421	M008904	True	True	True	True	both_directions_pass
M011421	M009069	True	True	True	True	both_directions_pass
M011421	M009434	True	True	True	True	both_directions_pass
M011421	M009636	True	True	True	True	both_directions_pass
M011421	M010081	True	True	True	True	both_directions_pass
M011421	M010513	True	True	True	True	both_directions_pass
M011421	M010727	True	True	True	True	both_directions_pass
M011421	M010815	True	True	True	True	both_directions_pass
M011421	M012588	True	True	True	True	both_directions_pass
M011421	M013024	True	True	True	True	both_directions_pass
M011421	M015006	True	True	True	True	both_directions_pass
M011484	M006107	True	True	True	True	both_directions_pass
M011524	M000771	True	True	True	True	both_directions_pass
M011524	M001540	True	True	True	True	both_directions_pass
M011524	M011761	True	True	True	True	both_directions_pass
M011524	M011817	True	True	True	True	both_directions_pass
M011524	M012059	True	True	True	True	both_directions_pass
M011530	M002332	True	True	True	True	both_directions_pass
M011530	M006054	True	True	True	True	both_directions_pass
M011530	M011490	True	True	True	True	both_directions_pass
M011530	M012057	True	True	True	True	both_directions_pass
M011530	M012730	True	True	True	True	both_directions_pass
M011541	M005140	True	True	True	True	both_directions_pass
M011541	M008652	True	True	False	False	neither_direction_passes
M011541	M011984	True	True	False	False	neither_direction_passes
M011578	M005134	True	True	True	True	both_directions_pass
M011578	M008637	True	True	True	True	both_directions_pass
M011578	M011963	True	True	True	True	both_directions_pass
M011578	M012786	True	True	True	True	both_directions_pass
M011578	M015174	True	True	True	True	both_directions_pass
M011578	M017126	True	True	True	True	both_directions_pass
M011613	M000703	True	True	True	True	both_directions_pass
M011613	M000799	True	True	True	True	both_directions_pass
M011613	M000953	True	True	True	True	both_directions_pass
M011613	M001172	True	True	True	True	both_directions_pass
M011613	M001257	True	True	True	True	both_directions_pass
M011613	M001305	True	True	True	True	both_directions_pass
M011613	M001423	True	True	True	True	both_directions_pass
M011613	M001535	True	True	True	True	both_directions_pass
M011613	M001649	True	True	True	True	both_directions_pass
M011613	M001786	True	True	True	True	both_directions_pass
M011613	M001928	True	True	True	True	both_directions_pass
M011613	M002292	True	True	True	True	both_directions_pass
M011613	M002435	True	True	True	True	both_directions_pass
M011613	M002882	True	True	True	True	both_directions_pass
M011613	M002974	True	True	True	True	both_directions_pass
M011613	M003225	True	True	True	True	both_directions_pass
M011613	M003410	True	True	True	True	both_directions_pass
M011613	M003610	True	True	True	True	both_directions_pass
M011613	M003658	True	True	True	True	both_directions_pass
M011613	M003963	True	True	True	True	both_directions_pass
M011613	M004268	True	True	True	True	both_directions_pass
M011613	M004322	True	True	True	True	both_directions_pass
M011613	M004426	True	True	True	True	both_directions_pass
M011613	M004619	True	True	True	True	both_directions_pass
M011613	M004954	True	True	True	True	both_directions_pass
M011613	M005110	True	True	True	True	both_directions_pass
M011613	M005231	True	True	True	True	both_directions_pass
M011613	M005333	True	True	True	True	both_directions_pass
M011613	M005859	True	True	True	True	both_directions_pass
M011613	M005962	True	True	True	True	both_directions_pass
M011613	M006301	True	True	True	True	both_directions_pass
M011613	M007002	True	True	True	True	both_directions_pass
M011613	M007052	True	True	True	True	both_directions_pass
M011613	M007457	True	True	True	True	both_directions_pass
M011613	M007817	True	True	True	True	both_directions_pass
M011613	M008011	True	True	True	True	both_directions_pass
M011613	M008051	True	True	True	True	both_directions_pass
M011613	M008196	True	True	True	True	both_directions_pass
M011613	M008653	True	True	True	True	both_directions_pass
M011613	M008870	True	True	True	True	both_directions_pass
M011613	M009071	True	True	True	True	both_directions_pass
M011613	M009777	True	True	True	True	both_directions_pass
M011613	M009826	True	True	True	True	both_directions_pass
M011613	M010973	True	True	True	True	both_directions_pass
M011613	M011328	True	True	True	True	both_directions_pass
M011613	M011836	True	True	True	True	both_directions_pass
M011613	M012032	True	True	True	True	both_directions_pass
M011613	M012423	True	True	True	True	both_directions_pass
M011613	M012615	True	True	True	True	both_directions_pass
M011613	M012769	True	True	True	True	both_directions_pass
M011613	M012825	True	True	True	True	both_directions_pass
M011613	M013018	True	True	True	True	both_directions_pass
M011613	M013086	True	True	True	True	both_directions_pass
M011613	M013121	True	True	True	True	both_directions_pass
M011616	M011628	True	True	True	True	both_directions_pass
M011616	M011969	True	True	True	True	both_directions_pass
M011637	M001114	True	True	True	True	both_directions_pass
M011637	M004075	True	True	True	True	both_directions_pass
M011644	M001629	True	True	True	True	both_directions_pass
M011644	M001753	True	True	True	True	both_directions_pass
M011644	M001787	True	True	True	True	both_directions_pass
M011644	M002232	True	True	True	True	both_directions_pass
M011644	M008077	True	True	True	True	both_directions_pass
M011644	M008803	True	True	True	True	both_directions_pass
M011649	M000297	True	True	True	True	both_directions_pass
M011651	M001785	True	True	True	True	both_directions_pass
M011651	M002600	True	True	True	True	both_directions_pass
M011651	M004153	True	True	True	True	both_directions_pass
M011651	M005614	True	True	True	True	both_directions_pass
M011651	M007831	True	True	True	True	both_directions_pass
M011651	M009428	True	True	True	True	both_directions_pass
M011651	M012594	True	True	True	True	both_directions_pass
M011722	M012298	True	True	False	False	neither_direction_passes
M011763	M000362	True	True	True	True	both_directions_pass
M011765	M016711	True	True	True	True	both_directions_pass
M011765	M017727	True	True	True	True	both_directions_pass
M011788	M000487	True	True	True	True	both_directions_pass
M011788	M001342	True	True	True	True	both_directions_pass
M011788	M002222	True	True	True	True	both_directions_pass
M011816	M002304	True	True	True	True	both_directions_pass
M011834	M000880	True	True	True	True	both_directions_pass
M011834	M000966	True	True	True	True	both_directions_pass
M011846	M000783	True	True	True	True	both_directions_pass
M011846	M002703	True	True	True	True	both_directions_pass
M011846	M004588	True	True	True	True	both_directions_pass
M011846	M005097	True	True	True	True	both_directions_pass
M011846	M007341	True	True	True	True	both_directions_pass
M011846	M008401	True	True	True	True	both_directions_pass
M011846	M009931	True	True	True	True	both_directions_pass
M011846	M010162	True	True	True	True	both_directions_pass
M011887	M000033	True	True	True	True	both_directions_pass
M011887	M000790	True	True	True	True	both_directions_pass
M011887	M001334	True	True	True	True	both_directions_pass
M011887	M008066	True	True	True	True	both_directions_pass
M011908	M000787	True	True	True	True	both_directions_pass
M011908	M000921	True	True	True	True	both_directions_pass
M011926	M002363	True	True	True	True	both_directions_pass
M011936	M001826	True	True	True	True	both_directions_pass
M011936	M001888	True	True	True	True	both_directions_pass
M011936	M002309	True	True	True	True	both_directions_pass
M011936	M005072	True	True	True	True	both_directions_pass
M011936	M010599	True	True	True	True	both_directions_pass
M011936	M011516	True	True	True	True	both_directions_pass
M011936	M011537	True	True	True	True	both_directions_pass
M011936	M011973	True	True	True	True	both_directions_pass
M011936	M014204	True	True	True	True	both_directions_pass
M011936	M015095	True	True	True	True	both_directions_pass
M011936	M017242	True	True	True	True	both_directions_pass
M011940	M012676	True	True	True	True	both_directions_pass
M011944	M004033	True	True	True	True	both_directions_pass
M011957	M006976	True	True	True	True	both_directions_pass
M011957	M010298	True	True	True	True	both_directions_pass
M011957	M010449	True	True	True	True	both_directions_pass
M011960	M006085	True	True	True	True	both_directions_pass
M011960	M008121	True	True	True	True	both_directions_pass
M011960	M010477	True	True	True	True	both_directions_pass
M011960	M013520	True	True	False	False	neither_direction_passes
M011960	M014378	True	True	True	True	both_directions_pass
M011960	M014396	True	True	True	True	both_directions_pass
M011960	M014832	True	True	True	True	both_directions_pass
M011960	M014899	True	True	True	True	both_directions_pass
M011960	M014974	True	True	True	True	both_directions_pass
M011960	M015093	True	True	False	False	neither_direction_passes
M011960	M015151	True	True	True	True	both_directions_pass
M011960	M015820	True	True	True	True	both_directions_pass
M011960	M016481	True	True	True	True	both_directions_pass
M011960	M017179	True	True	True	True	both_directions_pass
M011960	M017272	True	True	False	False	neither_direction_passes
M011960	M017598	True	True	True	True	both_directions_pass
M011993	M010240	True	True	True	True	both_directions_pass
M012045	M000060	True	True	True	True	both_directions_pass
M012045	M000490	True	True	True	True	both_directions_pass
M012045	M000514	True	True	True	True	both_directions_pass
M012045	M000521	True	True	True	True	both_directions_pass
M012045	M000653	True	True	True	True	both_directions_pass
M012045	M000803	True	True	True	True	both_directions_pass
M012045	M000938	True	True	True	True	both_directions_pass
M012045	M001085	True	True	True	True	both_directions_pass
M012045	M001103	True	True	True	True	both_directions_pass
M012045	M001149	True	True	True	True	both_directions_pass
M012045	M001241	True	True	True	True	both_directions_pass
M012045	M001426	True	True	True	True	both_directions_pass
M012045	M001515	True	True	True	True	both_directions_pass
M012045	M001669	True	True	True	True	both_directions_pass
M012045	M001912	True	True	True	True	both_directions_pass
M012045	M002079	True	True	True	True	both_directions_pass
M012045	M002093	True	True	True	True	both_directions_pass
M012045	M002258	True	True	True	True	both_directions_pass
M012045	M002475	True	True	True	True	both_directions_pass
M012045	M002576	True	True	True	True	both_directions_pass
M012045	M002690	True	True	True	True	both_directions_pass
M012045	M002805	True	True	True	True	both_directions_pass
M012045	M002875	True	True	True	True	both_directions_pass
M012045	M002994	True	True	True	True	both_directions_pass
M012045	M003141	True	True	True	True	both_directions_pass
M012045	M003232	True	True	True	True	both_directions_pass
M012045	M003290	True	True	True	True	both_directions_pass
M012045	M003425	True	True	True	True	both_directions_pass
M012045	M003502	True	True	True	True	both_directions_pass
M012045	M003617	True	True	True	True	both_directions_pass
M012045	M003710	True	True	True	True	both_directions_pass
M012045	M003762	True	True	True	True	both_directions_pass
M012045	M003790	True	True	True	True	both_directions_pass
M012045	M003998	True	True	True	True	both_directions_pass
M012045	M004121	True	True	True	True	both_directions_pass
M012045	M004219	True	True	True	True	both_directions_pass
M012045	M004289	True	True	True	True	both_directions_pass
M012045	M004519	True	True	True	True	both_directions_pass
M012045	M004596	True	True	True	True	both_directions_pass
M012045	M004749	True	True	True	True	both_directions_pass
M012045	M004826	True	True	True	True	both_directions_pass
M012045	M004997	True	True	True	True	both_directions_pass
M012045	M005055	True	True	True	True	both_directions_pass
M012045	M005181	True	True	True	True	both_directions_pass
M012045	M005321	True	True	True	True	both_directions_pass
M012045	M005393	True	True	True	True	both_directions_pass
M012045	M005624	True	True	True	True	both_directions_pass
M012045	M005631	True	True	True	True	both_directions_pass
M012045	M005806	True	True	True	True	both_directions_pass
M012045	M005975	True	True	True	True	both_directions_pass
M012045	M005990	True	True	True	True	both_directions_pass
M012045	M006158	True	True	True	True	both_directions_pass
M012045	M006229	True	True	True	True	both_directions_pass
M012045	M006376	True	True	True	True	both_directions_pass
M012045	M006575	True	True	True	True	both_directions_pass
M012045	M006677	True	True	True	True	both_directions_pass
M012045	M006778	True	True	True	True	both_directions_pass
M012045	M006969	True	True	True	True	both_directions_pass
M012045	M007017	True	True	True	True	both_directions_pass
M012045	M007122	True	True	True	True	both_directions_pass
M012045	M007126	True	True	True	True	both_directions_pass
M012045	M007373	True	True	True	True	both_directions_pass
M012045	M007460	True	True	True	True	both_directions_pass
M012045	M007643	True	True	True	True	both_directions_pass
M012045	M007768	True	True	True	True	both_directions_pass
M012045	M007838	True	True	True	True	both_directions_pass
M012045	M007935	True	True	True	True	both_directions_pass
M012045	M008009	True	True	True	True	both_directions_pass
M012045	M008157	True	True	True	True	both_directions_pass
M012045	M008226	True	True	True	True	both_directions_pass
M012045	M008326	True	True	True	True	both_directions_pass
M012045	M008469	True	True	True	True	both_directions_pass
M012045	M008519	True	True	True	True	both_directions_pass
M012045	M008745	True	True	True	True	both_directions_pass
M012045	M008832	True	True	True	True	both_directions_pass
M012045	M009074	True	True	True	True	both_directions_pass
M012045	M009194	True	True	True	True	both_directions_pass
M012045	M009324	True	True	True	True	both_directions_pass
M012045	M009492	True	True	True	True	both_directions_pass
M012045	M009623	True	True	True	True	both_directions_pass
M012045	M009691	True	True	True	True	both_directions_pass
M012045	M009747	True	True	True	True	both_directions_pass
M012045	M009752	True	True	True	True	both_directions_pass
M012045	M009784	True	True	True	True	both_directions_pass
M012045	M009881	True	True	True	True	both_directions_pass
M012045	M010011	True	True	True	True	both_directions_pass
M012045	M010139	True	True	True	True	both_directions_pass
M012045	M010268	True	True	True	True	both_directions_pass
M012045	M010416	True	True	True	True	both_directions_pass
M012045	M010563	True	True	True	True	both_directions_pass
M012045	M010789	True	True	True	True	both_directions_pass
M012045	M010811	True	True	True	True	both_directions_pass
M012045	M010900	True	True	True	True	both_directions_pass
M012045	M010934	True	True	True	True	both_directions_pass
M012045	M011217	True	True	True	True	both_directions_pass
M012045	M011432	True	True	True	True	both_directions_pass
M012045	M011760	True	True	True	True	both_directions_pass
M012045	M011895	True	True	True	True	both_directions_pass
M012045	M012133	True	True	True	True	both_directions_pass
M012045	M012199	True	True	True	True	both_directions_pass
M012045	M012274	True	True	True	True	both_directions_pass
M012045	M012590	True	True	True	True	both_directions_pass
M012045	M012712	True	True	True	True	both_directions_pass
M012045	M012908	True	True	True	True	both_directions_pass
M012045	M013005	True	True	True	True	both_directions_pass
M012045	M013097	True	True	True	True	both_directions_pass
M012045	M013153	True	True	True	True	both_directions_pass
M012075	M012314	True	True	True	True	both_directions_pass
M012130	M012299	True	True	True	True	both_directions_pass
M012164	M002050	True	True	True	True	both_directions_pass
M012164	M012655	True	True	True	True	both_directions_pass
M012172	M003337	True	True	True	True	both_directions_pass
M012207	M005654	True	True	True	True	both_directions_pass
M012207	M010461	True	True	True	True	both_directions_pass
M012207	M012114	True	True	False	False	neither_direction_passes
M012278	M002931	True	True	True	True	both_directions_pass
M012278	M003575	True	True	True	True	both_directions_pass
M012278	M006477	True	True	True	True	both_directions_pass
M012278	M006670	True	True	True	True	both_directions_pass
M012278	M007796	True	True	True	True	both_directions_pass
M012278	M007919	True	True	True	True	both_directions_pass
M012278	M008355	True	True	True	True	both_directions_pass
M012278	M011206	True	True	True	True	both_directions_pass
M012278	M011778	True	True	True	True	both_directions_pass
M012345	M000065	True	True	True	True	both_directions_pass
M012345	M000255	True	True	True	True	both_directions_pass
M012345	M000312	True	True	True	True	both_directions_pass
M012345	M000467	True	True	True	True	both_directions_pass
M012345	M000529	True	True	True	True	both_directions_pass
M012345	M000696	True	True	True	True	both_directions_pass
M012345	M000739	True	True	True	True	both_directions_pass
M012345	M000795	True	True	True	True	both_directions_pass
M012345	M001058	True	True	True	True	both_directions_pass
M012345	M001266	True	True	True	True	both_directions_pass
M012345	M001359	True	True	True	True	both_directions_pass
M012345	M001385	True	True	True	True	both_directions_pass
M012345	M001456	True	True	True	True	both_directions_pass
M012345	M001527	True	True	True	True	both_directions_pass
M012345	M001688	True	True	True	True	both_directions_pass
M012345	M001803	True	True	True	True	both_directions_pass
M012345	M001874	True	True	True	True	both_directions_pass
M012345	M001969	True	True	True	True	both_directions_pass
M012345	M002164	True	True	True	True	both_directions_pass
M012345	M002296	True	True	True	True	both_directions_pass
M012345	M002482	True	True	True	True	both_directions_pass
M012345	M002704	True	True	True	True	both_directions_pass
M012345	M002847	True	True	True	True	both_directions_pass
M012345	M002916	True	True	True	True	both_directions_pass
