representative_input_id	member_input_id	approximate_status	exact_status	forward_exact_passes	reverse_exact_passes	any_exact_score_out_of_bounds
M009081	M016261	both_directions_pass	both_directions_pass	True	True	False
M009081	M016453	both_directions_pass	both_directions_pass	True	True	False
M009081	M016709	both_directions_pass	both_directions_pass	True	True	False
M009081	M017870	both_directions_pass	both_directions_pass	True	True	False
M009125	M006806	both_directions_pass	neither_direction_passes	False	False	False
M009174	M000418	both_directions_pass	both_directions_pass	True	True	False
M009174	M001570	both_directions_pass	both_directions_pass	True	True	False
M009174	M005532	both_directions_pass	both_directions_pass	True	True	False
M009174	M011404	both_directions_pass	both_directions_pass	True	True	False
M009177	M000570	both_directions_pass	both_directions_pass	True	True	False
M009177	M001366	both_directions_pass	both_directions_pass	True	True	False
M009177	M002031	both_directions_pass	both_directions_pass	True	True	False
M009177	M003884	both_directions_pass	both_directions_pass	True	True	False
M009177	M005823	both_directions_pass	both_directions_pass	True	True	False
M009177	M006909	both_directions_pass	both_directions_pass	True	True	False
M009177	M010401	both_directions_pass	both_directions_pass	True	True	False
M009177	M010486	both_directions_pass	both_directions_pass	True	True	False
M009177	M012215	both_directions_pass	both_directions_pass	True	True	False
M009177	M013843	both_directions_pass	both_directions_pass	True	True	False
M009184	M007886	both_directions_pass	both_directions_pass	True	True	False
M009184	M012729	both_directions_pass	both_directions_pass	True	True	False
M009189	M002045	both_directions_pass	both_directions_pass	True	True	False
M009189	M003648	both_directions_pass	both_directions_pass	True	True	False
M009189	M003895	both_directions_pass	both_directions_pass	True	True	False
M009189	M005087	both_directions_pass	both_directions_pass	True	True	False
M009189	M006000	both_directions_pass	neither_direction_passes	False	False	False
M009189	M010585	both_directions_pass	both_directions_pass	True	True	False
M009195	M010187	both_directions_pass	both_directions_pass	True	True	False
M009198	M006788	neither_direction_passes	neither_direction_passes	False	False	False
M009198	M007165	both_directions_pass	both_directions_pass	True	True	False
M009198	M009674	both_directions_pass	both_directions_pass	True	True	False
M009198	M012799	both_directions_pass	both_directions_pass	True	True	False
M009208	M000588	both_directions_pass	both_directions_pass	True	True	False
M009208	M003622	both_directions_pass	both_directions_pass	True	True	False
M009208	M006378	both_directions_pass	both_directions_pass	True	True	False
M009208	M006750	both_directions_pass	both_directions_pass	True	True	False
M009208	M012792	both_directions_pass	both_directions_pass	True	True	False
M009222	M000101	both_directions_pass	both_directions_pass	True	True	False
M009222	M000251	both_directions_pass	both_directions_pass	True	True	False
M009222	M000463	both_directions_pass	both_directions_pass	True	True	False
M009222	M000527	both_directions_pass	both_directions_pass	True	True	False
M009222	M000988	both_directions_pass	both_directions_pass	True	True	False
M009222	M001450	both_directions_pass	both_directions_pass	True	True	False
M009222	M002064	both_directions_pass	both_directions_pass	True	True	False
M009222	M002188	both_directions_pass	both_directions_pass	True	True	False
M009222	M002508	both_directions_pass	both_directions_pass	True	True	False
M009222	M002719	both_directions_pass	both_directions_pass	True	True	False
M009222	M002753	both_directions_pass	both_directions_pass	True	True	False
M009222	M003016	both_directions_pass	both_directions_pass	True	True	False
M009222	M003240	both_directions_pass	both_directions_pass	True	True	False
M009222	M003359	both_directions_pass	both_directions_pass	True	True	False
M009222	M003626	both_directions_pass	both_directions_pass	True	True	False
M009222	M003707	both_directions_pass	both_directions_pass	True	True	False
M009222	M003818	both_directions_pass	both_directions_pass	True	True	False
M009222	M003989	both_directions_pass	both_directions_pass	True	True	False
M009222	M004277	both_directions_pass	both_directions_pass	True	True	False
M009222	M004465	both_directions_pass	both_directions_pass	True	True	False
M009222	M004621	both_directions_pass	both_directions_pass	True	True	False
M009222	M004671	both_directions_pass	both_directions_pass	True	True	False
M009222	M004880	both_directions_pass	both_directions_pass	True	True	False
M009222	M004955	both_directions_pass	both_directions_pass	True	True	False
M009222	M005014	both_directions_pass	both_directions_pass	True	True	False
M009222	M005149	both_directions_pass	both_directions_pass	True	True	False
M009222	M005345	both_directions_pass	both_directions_pass	True	True	False
M009222	M005481	both_directions_pass	both_directions_pass	True	True	False
M009222	M005541	both_directions_pass	both_directions_pass	True	True	False
M009222	M005700	both_directions_pass	both_directions_pass	True	True	False
M009222	M005878	both_directions_pass	both_directions_pass	True	True	False
M009222	M005893	both_directions_pass	both_directions_pass	True	True	False
M009222	M006177	both_directions_pass	both_directions_pass	True	True	False
M009222	M006213	both_directions_pass	both_directions_pass	True	True	False
M009222	M006373	both_directions_pass	both_directions_pass	True	True	False
M009222	M006399	both_directions_pass	both_directions_pass	True	True	False
M009222	M006621	both_directions_pass	both_directions_pass	True	True	False
M009222	M006781	both_directions_pass	both_directions_pass	True	True	False
M009222	M006923	both_directions_pass	both_directions_pass	True	True	False
M009222	M007087	both_directions_pass	both_directions_pass	True	True	False
M009222	M007241	both_directions_pass	both_directions_pass	True	True	False
M009222	M007294	both_directions_pass	both_directions_pass	True	True	False
M009222	M007319	both_directions_pass	both_directions_pass	True	True	False
M009222	M007514	both_directions_pass	both_directions_pass	True	True	False
M009222	M007619	both_directions_pass	both_directions_pass	True	True	False
M009222	M007687	both_directions_pass	both_directions_pass	True	True	False
M009222	M007996	both_directions_pass	both_directions_pass	True	True	False
M009222	M008040	both_directions_pass	both_directions_pass	True	True	False
M009222	M008227	both_directions_pass	both_directions_pass	True	True	False
M009222	M008269	both_directions_pass	both_directions_pass	True	True	False
M009222	M008714	both_directions_pass	both_directions_pass	True	True	False
M009222	M008921	both_directions_pass	both_directions_pass	True	True	False
M009222	M009001	both_directions_pass	both_directions_pass	True	True	False
M009222	M009161	both_directions_pass	both_directions_pass	True	True	False
M009222	M009359	both_directions_pass	both_directions_pass	True	True	False
M009222	M009449	both_directions_pass	both_directions_pass	True	True	False
M009222	M009544	both_directions_pass	both_directions_pass	True	True	False
M009222	M009730	both_directions_pass	both_directions_pass	True	True	False
M009222	M009992	both_directions_pass	both_directions_pass	True	True	False
M009222	M010109	both_directions_pass	both_directions_pass	True	True	False
M009222	M010213	both_directions_pass	both_directions_pass	True	True	False
M009222	M010292	both_directions_pass	both_directions_pass	True	True	False
M009222	M010341	both_directions_pass	both_directions_pass	True	True	False
M009222	M010495	both_directions_pass	both_directions_pass	True	True	False
M009222	M010742	both_directions_pass	both_directions_pass	True	True	False
M009222	M010797	both_directions_pass	both_directions_pass	True	True	False
M009222	M010838	both_directions_pass	both_directions_pass	True	True	False
M009222	M010968	both_directions_pass	both_directions_pass	True	True	False
M009222	M011140	both_directions_pass	both_directions_pass	True	True	False
M009222	M011191	both_directions_pass	both_directions_pass	True	True	False
M009222	M011312	both_directions_pass	both_directions_pass	True	True	False
M009222	M011395	both_directions_pass	both_directions_pass	True	True	False
M009222	M011740	both_directions_pass	both_directions_pass	True	True	False
M009222	M012086	both_directions_pass	both_directions_pass	True	True	False
M009222	M012461	both_directions_pass	both_directions_pass	True	True	False
M009222	M012500	both_directions_pass	both_directions_pass	True	True	False
M009222	M012830	both_directions_pass	both_directions_pass	True	True	False
M009222	M013001	both_directions_pass	both_directions_pass	True	True	False
M009222	M013145	both_directions_pass	both_directions_pass	True	True	False
M009256	M000235	both_directions_pass	both_directions_pass	True	True	False
M009256	M000655	both_directions_pass	both_directions_pass	True	True	False
M009256	M000792	both_directions_pass	both_directions_pass	True	True	False
M009256	M001184	both_directions_pass	both_directions_pass	True	True	False
M009256	M001372	both_directions_pass	both_directions_pass	True	True	False
M009256	M001552	both_directions_pass	both_directions_pass	True	True	False
M009256	M001698	both_directions_pass	both_directions_pass	True	True	False
M009256	M001978	both_directions_pass	both_directions_pass	True	True	False
M009256	M002384	both_directions_pass	both_directions_pass	True	True	False
M009256	M002485	both_directions_pass	both_directions_pass	True	True	False
M009256	M002616	both_directions_pass	both_directions_pass	True	True	False
M009256	M002888	both_directions_pass	both_directions_pass	True	True	False
M009256	M002990	both_directions_pass	both_directions_pass	True	True	False
M009256	M003404	both_directions_pass	both_directions_pass	True	True	False
M009256	M004470	both_directions_pass	both_directions_pass	True	True	False
M009256	M004593	both_directions_pass	both_directions_pass	True	True	False
M009256	M004719	both_directions_pass	both_directions_pass	True	True	False
M009256	M004906	both_directions_pass	both_directions_pass	True	True	False
M009256	M005076	both_directions_pass	both_directions_pass	True	True	False
M009256	M005557	both_directions_pass	both_directions_pass	True	True	False
M009256	M006164	both_directions_pass	both_directions_pass	True	True	False
M009256	M006251	both_directions_pass	both_directions_pass	True	True	False
M009256	M006473	both_directions_pass	both_directions_pass	True	True	False
M009256	M006523	both_directions_pass	both_directions_pass	True	True	False
M009256	M006642	both_directions_pass	both_directions_pass	True	True	False
M009256	M006935	both_directions_pass	both_directions_pass	True	True	False
M009256	M007235	both_directions_pass	both_directions_pass	True	True	False
M009256	M007684	both_directions_pass	both_directions_pass	True	True	False
M009256	M007816	both_directions_pass	both_directions_pass	True	True	False
M009256	M007964	both_directions_pass	both_directions_pass	True	True	False
M009256	M007992	both_directions_pass	both_directions_pass	True	True	False
M009256	M008099	both_directions_pass	both_directions_pass	True	True	False
M009256	M008294	both_directions_pass	both_directions_pass	True	True	False
M009256	M008320	both_directions_pass	both_directions_pass	True	True	False
M009256	M008694	both_directions_pass	both_directions_pass	True	True	False
M009256	M008948	both_directions_pass	both_directions_pass	True	True	False
M009256	M009110	both_directions_pass	both_directions_pass	True	True	False
M009256	M009476	both_directions_pass	both_directions_pass	True	True	False
M009256	M009851	both_directions_pass	both_directions_pass	True	True	False
M009256	M010082	both_directions_pass	both_directions_pass	True	True	False
M009256	M010196	both_directions_pass	both_directions_pass	True	True	False
M009256	M010248	both_directions_pass	both_directions_pass	True	True	False
M009256	M010253	both_directions_pass	both_directions_pass	True	True	False
M009256	M010828	both_directions_pass	both_directions_pass	True	True	False
M009256	M011042	both_directions_pass	both_directions_pass	True	True	False
M009256	M011529	both_directions_pass	both_directions_pass	True	True	False
M009256	M011629	both_directions_pass	both_directions_pass	True	True	False
M009256	M012053	both_directions_pass	both_directions_pass	True	True	False
M009256	M012468	both_directions_pass	both_directions_pass	True	True	False
M009256	M012563	both_directions_pass	both_directions_pass	True	True	False
M009256	M012754	both_directions_pass	both_directions_pass	True	True	False
M009256	M012985	both_directions_pass	both_directions_pass	True	True	False
M009256	M013076	both_directions_pass	both_directions_pass	True	True	False
M009256	M013511	both_directions_pass	both_directions_pass	True	True	False
M009256	M014108	both_directions_pass	both_directions_pass	True	True	False
M009256	M014673	both_directions_pass	both_directions_pass	True	True	False
M009256	M016948	both_directions_pass	both_directions_pass	True	True	False
M009256	M016951	both_directions_pass	both_directions_pass	True	True	False
M009256	M017416	both_directions_pass	both_directions_pass	True	True	False
M009282	M000896	both_directions_pass	both_directions_pass	True	True	False
M009282	M001284	both_directions_pass	both_directions_pass	True	True	False
M009282	M004657	both_directions_pass	both_directions_pass	True	True	False
M009282	M004856	both_directions_pass	both_directions_pass	True	True	False
M009282	M009763	both_directions_pass	both_directions_pass	True	True	False
M009284	M000173	both_directions_pass	both_directions_pass	True	True	False
M009284	M004611	both_directions_pass	both_directions_pass	True	True	False
M009284	M005980	both_directions_pass	both_directions_pass	True	True	False
M009284	M009897	both_directions_pass	both_directions_pass	True	True	False
M009284	M010682	both_directions_pass	both_directions_pass	True	True	False
M009284	M016026	both_directions_pass	both_directions_pass	True	True	False
M009284	M016685	neither_direction_passes	neither_direction_passes	False	False	False
M009288	M013972	both_directions_pass	both_directions_pass	True	True	False
M009295	M000111	neither_direction_passes	neither_direction_passes	False	False	False
M009295	M002818	both_directions_pass	neither_direction_passes	False	False	False
M009295	M005102	both_directions_pass	both_directions_pass	True	True	False
M009295	M006980	neither_direction_passes	neither_direction_passes	False	False	False
M009295	M007182	both_directions_pass	both_directions_pass	True	True	False
M009295	M008022	both_directions_pass	both_directions_pass	True	True	False
M009295	M009152	both_directions_pass	both_directions_pass	True	True	False
M009295	M009915	both_directions_pass	both_directions_pass	True	True	False
M009295	M010230	both_directions_pass	neither_direction_passes	False	False	False
M009331	M016056	both_directions_pass	both_directions_pass	True	True	False
M009350	M006736	both_directions_pass	both_directions_pass	True	True	False
M009351	M000608	neither_direction_passes	neither_direction_passes	False	False	False
M009351	M001086	both_directions_pass	both_directions_pass	True	True	False
M009351	M001414	both_directions_pass	both_directions_pass	True	True	False
M009351	M001468	both_directions_pass	both_directions_pass	True	True	False
M009351	M002026	both_directions_pass	both_directions_pass	True	True	False
M009351	M002200	both_directions_pass	both_directions_pass	True	True	False
M009351	M003632	both_directions_pass	both_directions_pass	True	True	False
M009351	M004574	both_directions_pass	both_directions_pass	True	True	False
M009351	M004694	both_directions_pass	both_directions_pass	True	True	False
M009351	M004878	neither_direction_passes	neither_direction_passes	False	False	False
M009351	M005254	both_directions_pass	both_directions_pass	True	True	False
M009351	M005445	both_directions_pass	both_directions_pass	True	True	False
M009351	M005856	both_directions_pass	neither_direction_passes	False	False	False
M009351	M005968	both_directions_pass	both_directions_pass	True	True	False
M009351	M006501	neither_direction_passes	neither_direction_passes	False	False	False
M009351	M007024	both_directions_pass	both_directions_pass	True	True	False
M009351	M007061	both_directions_pass	both_directions_pass	True	True	False
M009351	M007898	both_directions_pass	both_directions_pass	True	True	False
M009351	M007970	both_directions_pass	both_directions_pass	True	True	False
M009351	M009599	neither_direction_passes	neither_direction_passes	False	False	False
M009351	M010020	both_directions_pass	both_directions_pass	True	True	False
M009351	M010867	both_directions_pass	both_directions_pass	True	True	False
M009351	M011659	both_directions_pass	both_directions_pass	True	True	False
M009351	M013021	both_directions_pass	neither_direction_passes	False	False	False
M009365	M008468	both_directions_pass	both_directions_pass	True	True	False
M009371	M000167	both_directions_pass	both_directions_pass	True	True	False
M009371	M000234	both_directions_pass	both_directions_pass	True	True	False
M009371	M000314	both_directions_pass	both_directions_pass	True	True	False
M009371	M000510	both_directions_pass	both_directions_pass	True	True	False
M009371	M000515	both_directions_pass	both_directions_pass	True	True	False
M009371	M000596	both_directions_pass	both_directions_pass	True	True	False
M009371	M000637	both_directions_pass	both_directions_pass	True	True	False
M009371	M000658	both_directions_pass	both_directions_pass	True	True	False
M009371	M000996	both_directions_pass	both_directions_pass	True	True	False
M009371	M001094	both_directions_pass	both_directions_pass	True	True	False
M009371	M001108	both_directions_pass	both_directions_pass	True	True	False
M009371	M001177	both_directions_pass	both_directions_pass	True	True	False
M009371	M001367	both_directions_pass	both_directions_pass	True	True	False
M009371	M001597	both_directions_pass	both_directions_pass	True	True	False
M009371	M001745	both_directions_pass	both_directions_pass	True	True	False
M009371	M001954	both_directions_pass	both_directions_pass	True	True	False
M009371	M002042	both_directions_pass	both_directions_pass	True	True	False
M009371	M002101	both_directions_pass	both_directions_pass	True	True	False
M009371	M002213	both_directions_pass	both_directions_pass	True	True	False
M009371	M002239	both_directions_pass	both_directions_pass	True	True	False
M009371	M002489	both_directions_pass	both_directions_pass	True	True	False
M009371	M002658	both_directions_pass	both_directions_pass	True	True	False
M009371	M002788	both_directions_pass	both_directions_pass	True	True	False
M009371	M002997	both_directions_pass	both_directions_pass	True	True	False
M009371	M003134	both_directions_pass	both_directions_pass	True	True	False
M009371	M003250	both_directions_pass	both_directions_pass	True	True	False
M009371	M003279	both_directions_pass	both_directions_pass	True	True	False
M009371	M003501	both_directions_pass	both_directions_pass	True	True	False
M009371	M003537	both_directions_pass	both_directions_pass	True	True	False
M009371	M003652	both_directions_pass	both_directions_pass	True	True	False
M009371	M003862	both_directions_pass	both_directions_pass	True	True	False
M009371	M003968	both_directions_pass	both_directions_pass	True	True	False
M009371	M004157	both_directions_pass	both_directions_pass	True	True	False
M009371	M004367	both_directions_pass	both_directions_pass	True	True	False
M009371	M004447	both_directions_pass	both_directions_pass	True	True	False
M009371	M004597	both_directions_pass	both_directions_pass	True	True	False
M009371	M004764	both_directions_pass	both_directions_pass	True	True	False
M009371	M004889	both_directions_pass	both_directions_pass	True	True	False
M009371	M004932	both_directions_pass	both_directions_pass	True	True	False
M009371	M005099	both_directions_pass	both_directions_pass	True	True	False
M009371	M005365	both_directions_pass	both_directions_pass	True	True	False
M009371	M005435	both_directions_pass	both_directions_pass	True	True	False
M009371	M005604	both_directions_pass	both_directions_pass	True	True	False
M009371	M005653	both_directions_pass	both_directions_pass	True	True	False
M009371	M005778	both_directions_pass	both_directions_pass	True	True	False
M009371	M006068	both_directions_pass	both_directions_pass	True	True	False
M009371	M006148	both_directions_pass	both_directions_pass	True	True	False
M009371	M006338	both_directions_pass	both_directions_pass	True	True	False
M009371	M006371	both_directions_pass	both_directions_pass	True	True	False
M009371	M006507	both_directions_pass	both_directions_pass	True	True	False
M009371	M006800	both_directions_pass	both_directions_pass	True	True	False
M009371	M006888	both_directions_pass	both_directions_pass	True	True	False
M009371	M007028	both_directions_pass	both_directions_pass	True	True	False
M009371	M007109	both_directions_pass	both_directions_pass	True	True	False
M009371	M007135	both_directions_pass	both_directions_pass	True	True	False
M009371	M007483	both_directions_pass	both_directions_pass	True	True	False
M009371	M007636	both_directions_pass	both_directions_pass	True	True	False
M009371	M007728	both_directions_pass	both_directions_pass	True	True	False
M009371	M007841	both_directions_pass	both_directions_pass	True	True	False
M009371	M007876	both_directions_pass	both_directions_pass	True	True	False
M009371	M008057	both_directions_pass	both_directions_pass	True	True	False
M009371	M008094	both_directions_pass	both_directions_pass	True	True	False
M009371	M008367	both_directions_pass	both_directions_pass	True	True	False
M009371	M008413	both_directions_pass	both_directions_pass	True	True	False
M009371	M008482	both_directions_pass	both_directions_pass	True	True	False
M009371	M008725	both_directions_pass	both_directions_pass	True	True	False
M009371	M008928	both_directions_pass	both_directions_pass	True	True	False
M009371	M009079	both_directions_pass	both_directions_pass	True	True	False
M009371	M009200	both_directions_pass	both_directions_pass	True	True	False
M009371	M009658	both_directions_pass	both_directions_pass	True	True	False
M009371	M009737	both_directions_pass	both_directions_pass	True	True	False
M009371	M009743	both_directions_pass	both_directions_pass	True	True	False
M009371	M009840	both_directions_pass	both_directions_pass	True	True	False
M009371	M009981	both_directions_pass	both_directions_pass	True	True	False
M009371	M010046	both_directions_pass	both_directions_pass	True	True	False
M009371	M010202	both_directions_pass	both_directions_pass	True	True	False
M009371	M010335	both_directions_pass	both_directions_pass	True	True	False
M009371	M010419	both_directions_pass	both_directions_pass	True	True	False
M009371	M010502	both_directions_pass	both_directions_pass	True	True	False
M009371	M010540	both_directions_pass	both_directions_pass	True	True	False
M009371	M010666	both_directions_pass	both_directions_pass	True	True	False
M009371	M010855	both_directions_pass	both_directions_pass	True	True	False
M009371	M011019	both_directions_pass	both_directions_pass	True	True	False
M009371	M011096	both_directions_pass	both_directions_pass	True	True	False
M009371	M011314	both_directions_pass	both_directions_pass	True	True	False
M009371	M011341	both_directions_pass	both_directions_pass	True	True	False
M009371	M011372	both_directions_pass	both_directions_pass	True	True	False
M009371	M011491	both_directions_pass	both_directions_pass	True	True	False
M009371	M011621	both_directions_pass	both_directions_pass	True	True	False
M009371	M012025	both_directions_pass	both_directions_pass	True	True	False
M009371	M012089	both_directions_pass	both_directions_pass	True	True	False
M009371	M012222	both_directions_pass	both_directions_pass	True	True	False
M009371	M012410	both_directions_pass	both_directions_pass	True	True	False
M009371	M012564	both_directions_pass	both_directions_pass	True	True	False
M009371	M012750	both_directions_pass	both_directions_pass	True	True	False
M009371	M012831	both_directions_pass	both_directions_pass	True	True	False
M009371	M012988	both_directions_pass	both_directions_pass	True	True	False
M009371	M013077	both_directions_pass	both_directions_pass	True	True	False
M009371	M013196	both_directions_pass	both_directions_pass	True	True	False
M009371	M013279	both_directions_pass	both_directions_pass	True	True	False
M009371	M013326	both_directions_pass	both_directions_pass	True	True	False
M009371	M013331	both_directions_pass	both_directions_pass	True	True	False
M009371	M013332	both_directions_pass	both_directions_pass	True	True	False
M009371	M013362	both_directions_pass	both_directions_pass	True	True	False
M009371	M013373	both_directions_pass	both_directions_pass	True	True	False
M009371	M013618	both_directions_pass	both_directions_pass	True	True	False
M009371	M013637	both_directions_pass	both_directions_pass	True	True	False
M009371	M013656	both_directions_pass	both_directions_pass	True	True	False
M009371	M013694	both_directions_pass	both_directions_pass	True	True	False
M009371	M013751	both_directions_pass	both_directions_pass	True	True	False
M009371	M013878	both_directions_pass	both_directions_pass	True	True	False
M009371	M013895	both_directions_pass	both_directions_pass	True	True	False
M009371	M013937	both_directions_pass	both_directions_pass	True	True	False
M009371	M013988	both_directions_pass	both_directions_pass	True	True	False
M009371	M014006	both_directions_pass	both_directions_pass	True	True	False
M009371	M014040	both_directions_pass	both_directions_pass	True	True	False
M009371	M014052	both_directions_pass	both_directions_pass	True	True	False
M009371	M014053	both_directions_pass	both_directions_pass	True	True	False
M009371	M014061	both_directions_pass	both_directions_pass	True	True	False
M009371	M014101	both_directions_pass	both_directions_pass	True	True	False
M009371	M014167	both_directions_pass	both_directions_pass	True	True	False
M009371	M014180	both_directions_pass	both_directions_pass	True	True	False
M009371	M014245	both_directions_pass	both_directions_pass	True	True	False
M009371	M014292	both_directions_pass	both_directions_pass	True	True	False
M009371	M014336	both_directions_pass	both_directions_pass	True	True	False
M009371	M014341	both_directions_pass	both_directions_pass	True	True	False
M009371	M014350	both_directions_pass	both_directions_pass	True	True	False
M009371	M014373	both_directions_pass	both_directions_pass	True	True	False
M009371	M014394	both_directions_pass	both_directions_pass	True	True	False
M009371	M014430	both_directions_pass	both_directions_pass	True	True	False
M009371	M014544	both_directions_pass	both_directions_pass	True	True	False
M009371	M014559	both_directions_pass	both_directions_pass	True	True	False
M009371	M014598	both_directions_pass	both_directions_pass	True	True	False
M009371	M014643	both_directions_pass	both_directions_pass	True	True	False
M009371	M014860	both_directions_pass	both_directions_pass	True	True	False
M009371	M014867	both_directions_pass	both_directions_pass	True	True	False
M009371	M014869	both_directions_pass	both_directions_pass	True	True	False
M009371	M014870	both_directions_pass	both_directions_pass	True	True	False
M009371	M015054	both_directions_pass	both_directions_pass	True	True	False
M009371	M015118	both_directions_pass	both_directions_pass	True	True	False
M009371	M015158	both_directions_pass	both_directions_pass	True	True	False
M009371	M015196	both_directions_pass	both_directions_pass	True	True	False
M009371	M015291	both_directions_pass	both_directions_pass	True	True	False
M009371	M015320	neither_direction_passes	neither_direction_passes	False	False	False
M009371	M015347	both_directions_pass	both_directions_pass	True	True	False
M009371	M015473	both_directions_pass	both_directions_pass	True	True	False
M009371	M015476	both_directions_pass	both_directions_pass	True	True	False
M009371	M015489	neither_direction_passes	neither_direction_passes	False	False	False
M009371	M015539	both_directions_pass	both_directions_pass	True	True	False
M009371	M015547	neither_direction_passes	neither_direction_passes	False	False	False
M009371	M015559	both_directions_pass	both_directions_pass	True	True	False
M009371	M015594	both_directions_pass	both_directions_pass	True	True	False
M009371	M015602	both_directions_pass	both_directions_pass	True	True	False
M009371	M015702	both_directions_pass	both_directions_pass	True	True	False
M009371	M015740	both_directions_pass	both_directions_pass	True	True	False
M009371	M015830	both_directions_pass	both_directions_pass	True	True	False
M009371	M015879	both_directions_pass	both_directions_pass	True	True	False
M009371	M015916	both_directions_pass	both_directions_pass	True	True	False
M009371	M016033	both_directions_pass	both_directions_pass	True	True	False
M009371	M016052	both_directions_pass	both_directions_pass	True	True	False
M009371	M016067	both_directions_pass	both_directions_pass	True	True	False
M009371	M016086	both_directions_pass	both_directions_pass	True	True	False
M009371	M016227	both_directions_pass	both_directions_pass	True	True	False
M009371	M016309	both_directions_pass	both_directions_pass	True	True	False
M009371	M016398	both_directions_pass	both_directions_pass	True	True	False
M009371	M016419	both_directions_pass	both_directions_pass	True	True	False
M009371	M016460	both_directions_pass	both_directions_pass	True	True	False
M009371	M016474	both_directions_pass	both_directions_pass	True	True	False
M009371	M016537	both_directions_pass	both_directions_pass	True	True	False
M009371	M016552	both_directions_pass	both_directions_pass	True	True	False
M009371	M016564	both_directions_pass	both_directions_pass	True	True	False
M009371	M016586	both_directions_pass	both_directions_pass	True	True	False
M009371	M016778	both_directions_pass	both_directions_pass	True	True	False
M009371	M016856	both_directions_pass	both_directions_pass	True	True	False
M009371	M016897	both_directions_pass	both_directions_pass	True	True	False
M009371	M016907	both_directions_pass	both_directions_pass	True	True	False
M009371	M016916	both_directions_pass	both_directions_pass	True	True	False
M009371	M016917	both_directions_pass	both_directions_pass	True	True	False
M009371	M016942	both_directions_pass	both_directions_pass	True	True	False
M009371	M017017	both_directions_pass	both_directions_pass	True	True	False
M009371	M017022	both_directions_pass	both_directions_pass	True	True	False
M009371	M017032	both_directions_pass	both_directions_pass	True	True	False
M009371	M017035	both_directions_pass	both_directions_pass	True	True	False
M009371	M017079	both_directions_pass	both_directions_pass	True	True	False
M009371	M017091	both_directions_pass	both_directions_pass	True	True	False
M009371	M017104	both_directions_pass	both_directions_pass	True	True	False
M009371	M017113	both_directions_pass	both_directions_pass	True	True	False
M009371	M017122	both_directions_pass	both_directions_pass	True	True	False
M009371	M017168	both_directions_pass	both_directions_pass	True	True	False
M009371	M017205	both_directions_pass	both_directions_pass	True	True	False
M009371	M017249	both_directions_pass	both_directions_pass	True	True	False
M009371	M017263	both_directions_pass	both_directions_pass	True	True	False
M009371	M017308	both_directions_pass	both_directions_pass	True	True	False
M009371	M017334	both_directions_pass	both_directions_pass	True	True	False
M009371	M017352	both_directions_pass	both_directions_pass	True	True	False
M009371	M017364	both_directions_pass	both_directions_pass	True	True	False
M009371	M017388	both_directions_pass	both_directions_pass	True	True	False
M009371	M017429	both_directions_pass	both_directions_pass	True	True	False
M009371	M017440	both_directions_pass	both_directions_pass	True	True	False
M009371	M017444	both_directions_pass	both_directions_pass	True	True	False
M009371	M017466	both_directions_pass	both_directions_pass	True	True	False
M009371	M017473	both_directions_pass	both_directions_pass	True	True	False
M009371	M017621	both_directions_pass	both_directions_pass	True	True	False
M009371	M017645	both_directions_pass	both_directions_pass	True	True	False
M009371	M017676	both_directions_pass	both_directions_pass	True	True	False
M009371	M017682	both_directions_pass	both_directions_pass	True	True	False
M009371	M017744	both_directions_pass	both_directions_pass	True	True	False
M009371	M017795	both_directions_pass	both_directions_pass	True	True	False
M009371	M017817	both_directions_pass	both_directions_pass	True	True	False
M009371	M017837	both_directions_pass	both_directions_pass	True	True	False
M009371	M017869	both_directions_pass	both_directions_pass	True	True	False
M009371	M017972	both_directions_pass	both_directions_pass	True	True	False
M009371	M017986	both_directions_pass	both_directions_pass	True	True	False
M009371	M017998	both_directions_pass	both_directions_pass	True	True	False
M009371	M018081	both_directions_pass	both_directions_pass	True	True	False
M009371	M018103	both_directions_pass	both_directions_pass	True	True	False
M009371	M018195	both_directions_pass	both_directions_pass	True	True	False
M009371	M018230	both_directions_pass	both_directions_pass	True	True	False
M009379	M003231	both_directions_pass	both_directions_pass	True	True	False
M009379	M003291	both_directions_pass	both_directions_pass	True	True	False
M009397	M000204	both_directions_pass	both_directions_pass	True	True	False
M009397	M000401	both_directions_pass	both_directions_pass	True	True	False
M009397	M006030	both_directions_pass	both_directions_pass	True	True	False
M009397	M013230	both_directions_pass	both_directions_pass	True	True	False
M009397	M013480	both_directions_pass	both_directions_pass	True	True	False
M009397	M013523	both_directions_pass	both_directions_pass	True	True	False
M009397	M013819	both_directions_pass	both_directions_pass	True	True	False
M009397	M015425	both_directions_pass	both_directions_pass	True	True	False
M009397	M015697	both_directions_pass	both_directions_pass	True	True	False
M009397	M016678	both_directions_pass	both_directions_pass	True	True	False
M009397	M016888	neither_direction_passes	neither_direction_passes	False	False	False
M009397	M016910	both_directions_pass	both_directions_pass	True	True	False
M009397	M016974	both_directions_pass	both_directions_pass	True	True	False
M009397	M017450	both_directions_pass	both_directions_pass	True	True	False
M009397	M017494	both_directions_pass	both_directions_pass	True	True	False
M009397	M017909	both_directions_pass	both_directions_pass	True	True	False
M009397	M017966	both_directions_pass	both_directions_pass	True	True	False
M009397	M018182	both_directions_pass	both_directions_pass	True	True	False
M009413	M011087	both_directions_pass	both_directions_pass	True	True	False
