marker	taxon_a	taxon_b	tree_taxa	tree_alignment_columns	observed_a	observed_b	geometry_matched_residues	fraction_of_tree_columns	same_model_coordinates	aa_path_distance	3di_af_path_distance	3di_af_empirical_path_distance	3di_llm_path_distance	aa_path_block30_p2_5	aa_path_block30_median	aa_path_block30_p97_5	3di_path_block30_p2_5	3di_path_block30_median	3di_path_block30_p97_5	estimable_block30_draws	ca_superposition_rmsd_angstrom	local_distance_pairs	local_distance_mean_absolute_change_angstrom	local_distance_rms_change_angstrom	uncorrected_aa_difference	uncorrected_3di_difference	pae10_local_pairs	pae10_local_retained_fraction	pae10_local_mean_absolute_change_angstrom
5004118at2759	F470096	F4918	5	131	118	131	118	0.9007633587786259	False	1.9640750713	0.3164455301	0.7862188537	0.30936249180000003	1.1866731848249998	2.0731103435000002	3.2471796982575	0.023324474267500003	0.234716646	0.8840033507200001	200	5.173919214959541	702	1.6526760446999316	5.427790038869942	0.5677966101694916	0.06779661016949153	699	0.9957264957264957	1.5750266875774834
5004327at2759	F148305	F462254	5	672	566	632	548	0.8154761904761905	False	1.342004689	0.3440770042	0.4929990972	0.3035613344	1.0672412120399999	1.3542010137	1.6841831187425	0.25229632194749996	0.33941236545000003	0.428850581415	200	5.546967438983856	11343	0.6018195533169812	1.4543455117237143	0.531021897810219	0.22445255474452555	11310	0.9970907167416028	0.570433748941939
5004327at2759	F148305	F470096	5	672	566	622	533	0.7931547619047619	False	1.3362647606	0.3210413876	0.4794393468	0.2814861814	1.0694275284875	1.3375000172	1.6566359531525	0.24427115055749998	0.31860921369999995	0.4021186311	200	6.086365093436912	10911	0.5719578031823844	1.490398715254962	0.5290806754221389	0.21200750469043153	10868	0.9960590230043076	0.5330728563507396
5004327at2759	F148305	F4918	5	672	566	580	505	0.7514880952380952	False	2.2792174094	0.5906132986	0.9645815944	0.5103361129999999	1.8001861458050001	2.2677987459	2.9730204916125	0.43424324254749996	0.5796293767	0.7707070778825	200	7.392137987294203	10415	0.9031830571994163	2.0006307115315107	0.6772277227722773	0.3207920792079208	10365	0.9951992318771004	0.8469646741994683
5004327at2759	F148305	F63402	5	672	566	612	523	0.7782738095238095	False	1.4328881135	0.3763476932	0.5409294002	0.3277924036	1.0631102841325002	1.45881498995	1.8160077548575	0.277006630605	0.3741765522	0.475066680155	200	6.921783064791846	10635	0.660182360258506	1.5479563719407892	0.5430210325047801	0.24282982791587	10599	0.9966149506346967	0.6243801452635532
5004327at2759	F462254	F470096	5	672	632	622	602	0.8958333333333334	False	0.437319868	0.1227664004	0.1565824174	0.1082703704	0.3114772393575	0.441195184	0.56931483233	0.07767006332	0.12087986245	0.16641807771250008	200	1.764842718242133	12860	0.24333826308622017	0.6081789262243049	0.30398671096345514	0.10132890365448505	12856	0.9996889580093312	0.24310904876830566
5004327at2759	F462254	F4918	5	672	632	580	558	0.8303571428571429	False	1.9893014366	0.5686509604	0.9007504505999999	0.4953194036	1.5371831151175002	1.96162662605	2.6313135561725	0.40703586711500006	0.5682872376	0.76688339389	200	4.338252656482287	12109	0.7608405566471331	1.5962990603923812	0.6469534050179212	0.3207885304659498	12096	0.9989264183665042	0.7559714536775252
5004327at2759	F462254	F63402	5	672	632	612	592	0.8809523809523809	False	0.9033454572999999	0.26227081399999996	0.3542452218	0.23172675780000002	0.680303900265	0.91849428015	1.2583357368650003	0.17368380129749997	0.26171471225	0.34553522095	200	3.4869165442296626	12696	0.4409430989073604	0.9801405217914771	0.43243243243243246	0.20439189189189189	12692	0.9996849401386263	0.4406133501783431
5004327at2759	F470096	F4918	5	672	622	580	553	0.8229166666666666	False	1.9835615082000002	0.5456153438	0.8871907001999999	0.47324425059999997	1.5767489784275002	1.96409862475	2.6361227601675004	0.41065592432	0.54750711345	0.7308882746149999	200	5.237599310756283	11892	0.7626562980315557	1.688853314751343	0.6329113924050633	0.321880650994575	11871	0.998234106962664	0.75395824177633
5004327at2759	F470096	F63402	5	672	622	612	589	0.8764880952380952	False	0.8976055289	0.2392351974	0.34068547140000005	0.2096516048	0.6911633195775001	0.9172429432	1.1987250300999999	0.16963573074500002	0.2394519163	0.3226733069975001	200	2.645833675482088	12592	0.42342057955079065	0.9820700180938908	0.44991511035653653	0.18166383701188454	12577	0.9988087674714105	0.4206790285128273
5004327at2759	F4918	F63402	5	672	580	612	545	0.8110119047619048	False	2.0801848611000002	0.6009216494	0.9486807536	0.5195504728	1.6271517952174999	2.07623221495	2.7301010516325004	0.4367930623275	0.59720806525	0.7872063272000001	200	5.848854326719426	11654	0.8374686528523163	1.7315733408060203	0.6440366972477064	0.3211009174311927	11636	0.9984554659344431	0.82951286262637
5005174at2759	F147573	F1670608	4	162	110	148	110	0.6790123456790124	False	0.8090464028	0.2047598642	0.2041650834	0.19782211419999998	0.47815677133	0.8822914326	1.3353164742775	0.1526507434325	0.20684824325	0.29190251159500014	200	2.1697223496067948	886	0.4599290979121964	1.0505384571187626	0.43636363636363634	0.15454545454545454	886	1.0	0.4599290979121964
5005174at2759	F147573	F29908	4	162	110	156	109	0.6728395061728395	False	1.1391839673000002	0.3234886496	0.3257314937	0.30863862119999996	0.8112211126375	1.2144219696	1.68785341792	0.19156006893750002	0.3325429237	0.4771024077250002	200	2.902731085467315	882	1.0388514340079968	2.206819609304418	0.5321100917431193	0.2018348623853211	880	0.9977324263038548	1.0187145094425438
5005174at2759	F147573	F4918	4	162	110	154	110	0.6790123456790124	False	1.5672179316000001	0.3151841941	0.3200255756	0.3017476898	0.9172079676749999	1.7013732394999999	2.61731367528	0.19109441127500001	0.3311461035	0.5088028160750001	200	2.1571968219324686	886	0.5556866657810481	1.3428415852630313	0.5363636363636364	0.20909090909090908	885	0.9988713318284425	0.5467961920551434
5005174at2759	F1670608	F29908	4	162	148	156	146	0.9012345679012346	False	0.6925292673	0.22423764159999998	0.2187834023	0.207220568	0.515234575185	0.70138636255	0.923678512945	0.05574422909500001	0.2304080805	0.4344260109700001	200	2.7537263015511235	1329	0.5754631620253169	1.5936593248523987	0.3835616438356164	0.1506849315068493	1329	1.0	0.5754631620253169
5005174at2759	F1670608	F4918	4	162	148	154	147	0.9074074074074074	False	1.1205632315999998	0.2159331861	0.2130774842	0.2003296366	0.70266973859	1.15956932825	1.8480319306975002	0.0589057228	0.2225851662	0.39633783886500024	200	1.821551315932306	1357	0.3148444970801545	0.7240044695184817	0.5034013605442177	0.14285714285714285	1357	1.0	0.3148444970801545
5005174at2759	F29908	F4918	4	162	156	154	148	0.9135802469135802	False	1.2489845455	0.2346442251	0.2314266985	0.2206512712	0.903524432245	1.2951198889	1.8186118732899998	0.057666752175	0.23511548755	0.548061399335	200	2.093313352184918	1360	0.597682414519044	1.528855816221298	0.527027027027027	0.1554054054054054	1359	0.9992647058823529	0.5880397154965137
5005196at2759	F1141098	F116794	10	371	371	368	368	0.9919137466307277	False	0.3440517346	0.182424525	0.18402019619999999	0.16914201239999999	0.26149708374499997	0.3439402097	0.43450142207750003	0.112466183415	0.17928236809999998	0.25518293814000004	200	1.538788666275397	8633	0.33891250106216353	1.3209215561370828	0.25	0.14673913043478262	8625	0.9990733232943357	0.33553499016097144
5005196at2759	F1141098	F1209916	10	371	371	371	371	1.0	False	0.4310607786	0.1675428911	0.1701790589	0.1609063557	0.343600509385	0.42897778985	0.5319147512650001	0.0970270064825	0.15874631545	0.231587854935	200	1.6847238449700117	8770	0.3738698638739518	1.3889845813187758	0.2991913746630728	0.11590296495956873	8763	0.9992018244013683	0.3659729532388821
5005196at2759	F1141098	F1209934	10	371	371	371	371	1.0	False	0.43106177859999995	0.1675438911	0.1701800589	0.1609073557	0.3436015093849999	0.42897878984999993	0.5319157512650001	0.0970280064825	0.15874731544999998	0.231588854935	200	1.6847238449700117	8770	0.3738698638739518	1.3889845813187758	0.2991913746630728	0.11590296495956873	8763	0.9992018244013683	0.3659729532388821
5005196at2759	F1141098	F1671311	10	371	371	371	371	1.0	False	0.43106177859999995	0.1675438911	0.1701800589	0.1609073557	0.3436015093849999	0.42897878984999993	0.5319157512650001	0.0970280064825	0.15874731544999998	0.231588854935	200	1.6847238449700117	8770	0.3738698638739518	1.3889845813187758	0.2991913746630728	0.11590296495956873	8763	0.9992018244013683	0.3659729532388821
5005196at2759	F1141098	F27292	10	371	371	354	354	0.954177897574124	False	0.7806010979	0.3117688626	0.3129504303	0.2894082166	0.5486850210850001	0.7652374188	1.0410786145650002	0.20712097917000002	0.30240225219999994	0.413998001535	200	1.9088884326655167	8215	0.45129537396831126	1.4094897357133316	0.4096045197740113	0.1751412429378531	8215	1.0	0.45129537396831126
5005196at2759	F1141098	F4754	10	371	371	369	369	0.9946091644204852	False	0.7507929752	0.31548882349999996	0.3209122348	0.29377067999999995	0.5013066735399999	0.7400048631	1.0298445744275002	0.20899800630499998	0.3088078635	0.4101033753600001	200	1.9264599810757532	8761	0.47095897483324256	1.4983336564148915	0.4037940379403794	0.22493224932249323	8761	1.0	0.47095897483324256
5005196at2759	F1141098	F4918	10	371	371	360	360	0.9703504043126685	False	0.7843604016	0.2744851439	0.2742770137	0.25363038979999997	0.55716651331	0.7673316302	1.0862388050575	0.17686547817	0.26408620930000004	0.3964523873075	200	1.3338450910433437	8482	0.379104562717464	1.0374602986349883	0.36944444444444446	0.18888888888888888	8481	0.9998821032775289	0.3784325821617054
5005196at2759	F1141098	F4932	10	371	371	354	354	0.954177897574124	False	0.7806010979000001	0.3117688626	0.31295043029999997	0.2894082166	0.5486850210850001	0.7652374188000002	1.041078614565	0.20712097917	0.30240225219999994	0.413998001535	200	1.9088884326655167	8215	0.45129537396831126	1.4094897357133316	0.4096045197740113	0.1751412429378531	8215	1.0	0.45129537396831126
5005196at2759	F1141098	F54195	10	371	371	355	355	0.9568733153638814	False	1.1701888813	0.3643305729	0.3667051825	0.3369967134	0.9250933259349999	1.1561380048499998	1.4782806897675	0.2409139518775	0.3556072051	0.5047392065350002	200	1.703669524374714	8319	0.4933907016828051	1.3849120102961803	0.5295774647887324	0.2056338028169014	8319	1.0	0.4933907016828051
5005196at2759	F116794	F1209916	10	371	368	371	368	0.9919137466307277	False	0.5305042648	0.1860756311	0.1906606679	0.17225599930000002	0.4505007222275	0.5307623819999999	0.6461353296224999	0.12184818528250001	0.18405852815	0.25532840099250004	200	1.429247689624811	8646	0.31599080771093513	1.103675055259337	0.3423913043478261	0.15217391304347827	8634	0.9986120749479528	0.3095211395488211
5005196at2759	F116794	F1209934	10	371	368	371	368	0.9919137466307277	False	0.5305052648	0.1860766311	0.1906616679	0.1722569993	0.45050172222749996	0.5307633820000001	0.6461363296225	0.12184918528250001	0.18405952814999998	0.25532940099249996	200	1.429247689624811	8646	0.31599080771093513	1.103675055259337	0.3423913043478261	0.15217391304347827	8634	0.9986120749479528	0.3095211395488211
5005196at2759	F116794	F1671311	10	371	368	371	368	0.9919137466307277	False	0.5305052648	0.1860766311	0.1906616679	0.1722569993	0.45050172222749996	0.5307633820000001	0.6461363296225	0.12184918528250001	0.18405952814999998	0.25532940099249996	200	1.429247689624811	8646	0.31599080771093513	1.103675055259337	0.3423913043478261	0.15217391304347827	8634	0.9986120749479528	0.3095211395488211
5005196at2759	F116794	F27292	10	371	368	354	351	0.9460916442048517	False	0.8800445841	0.33030160259999997	0.3334320393	0.3007578602	0.63001062831	0.85973802035	1.1891829858150003	0.2088271229825	0.31737157665000004	0.4829090367725	200	1.5154494677758357	8034	0.3092768414566243	0.9493338353198535	0.41595441595441596	0.18803418803418803	8015	0.9976350510331092	0.29851862388869627
5005196at2759	F116794	F4754	10	371	368	369	366	0.9865229110512129	False	0.8502364614	0.3340215635	0.3413938438	0.30512032359999997	0.5947139188925	0.8322117016	1.164291730935	0.1993728436925	0.33368839554999996	0.479429673865	200	1.5091163434456447	8578	0.32633374205764537	1.097630411591312	0.40710382513661203	0.16666666666666666	8561	0.998018186057356	0.31864119671227525
5005196at2759	F116794	F4918	10	371	368	360	357	0.9622641509433962	False	0.8838038878	0.2930178839	0.2947586227	0.2649800334	0.6266695942575	0.8618043386	1.1910443475975	0.161882364675	0.2832988809	0.45713542095750004	200	1.011372995339628	8270	0.26263541585874695	0.6823453696428335	0.4117647058823529	0.16526610644257703	8254	0.9980652962515115	0.25599043025967266
5005196at2759	F116794	F4932	10	371	368	354	351	0.9460916442048517	False	0.8800445841000001	0.33030160259999997	0.3334320393	0.3007578602	0.63001062831	0.85973802035	1.189182985815	0.2088271229825	0.31737157665	0.48290903677249997	200	1.5154494677758357	8034	0.3092768414566243	0.9493338353198535	0.41595441595441596	0.18803418803418803	8015	0.9976350510331092	0.29851862388869627
5005196at2759	F116794	F54195	10	371	368	355	352	0.9487870619946092	False	1.2696323674999999	0.3828633129	0.38718679149999996	0.348346357	0.9953084769	1.2444732383	1.6154022769725	0.2361084466675	0.37253681195	0.5690824295850001	200	1.2694741320433107	8098	0.3354275539860783	0.9410248294572945	0.53125	0.1903409090909091	8084	0.998271178068659	0.3292502869347847
5005196at2759	F1209916	F1209934	10	371	371	371	371	1.0	True	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	200	4.875087332101485e-15	8570	0.0	0.0	0.0	0.0	8570	1.0	0.0
5005196at2759	F1209916	F1671311	10	371	371	371	371	1.0	True	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	3e-06	200	4.875087332101485e-15	8570	0.0	0.0	0.0	0.0	8570	1.0	0.0
5005196at2759	F1209916	F27292	10	371	371	354	354	0.954177897574124	False	0.8294307901	0.2855352927	0.2879618324	0.2655239631	0.61631416086	0.822738207	1.0560186692875	0.18652512293	0.28057347320000003	0.3886217723825	200	1.009603347222157	8165	0.2511303426487479	0.6102901580390908	0.423728813559322	0.1694915254237288	8165	1.0	0.2511303426487479
5005196at2759	F1209916	F4754	10	371	371	369	369	0.9946091644204852	False	0.7996226674	0.28925525360000004	0.2959236369	0.2698864265	0.6164983692625	0.80540852215	1.0523984179375	0.205559743775	0.28557733765000004	0.3930376558675001	200	1.7610441782366935	8775	0.43041431374160005	1.3985937014416958	0.45528455284552843	0.2140921409214092	8775	1.0	0.43041431374160005
5005196at2759	F1209916	F4918	10	371	371	360	360	0.9703504043126685	False	0.8331900938	0.24825157400000003	0.2492884158	0.2297461363	0.6123527682975001	0.82827266935	1.0959801215625	0.16692197541250003	0.23916515105	0.366394597625	200	1.0391523967049734	8439	0.2959486058266198	0.7348264140634738	0.4	0.18611111111111112	8439	1.0	0.2959486058266198
5005196at2759	F1209916	F4932	10	371	371	354	354	0.954177897574124	False	0.8294307901000001	0.2855352927	0.2879618324	0.2655239631	0.61631416086	0.822738207	1.0560186692874998	0.18652512293	0.2805734731999999	0.38862177238249995	200	1.009603347222157	8165	0.2511303426487479	0.6102901580390908	0.423728813559322	0.1694915254237288	8165	1.0	0.2511303426487479
5005196at2759	F1209916	F54195	10	371	371	355	355	0.9568733153638814	False	1.2190185735	0.338097003	0.3417165846	0.3131124599	0.9978127412475	1.21145711055	1.5314613858525001	0.2132859657175	0.32750363	0.47235600061500005	200	1.5024696023559727	8281	0.4089101404590933	1.1672933221378825	0.5408450704225352	0.2028169014084507	8281	1.0	0.4089101404590933
5005196at2759	F1209934	F1671311	10	371	371	371	371	1.0	True	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	200	4.875087332101485e-15	8570	0.0	0.0	0.0	0.0	8570	1.0	0.0
5005196at2759	F1209934	F27292	10	371	371	354	354	0.954177897574124	False	0.8294317900999999	0.28553629269999997	0.2879628324	0.2655249631	0.6163151608599999	0.8227392069999999	1.0560196692875001	0.18652612293	0.28057447319999995	0.3886227723825	200	1.009603347222157	8165	0.2511303426487479	0.6102901580390908	0.423728813559322	0.1694915254237288	8165	1.0	0.2511303426487479
5005196at2759	F1209934	F4754	10	371	371	369	369	0.9946091644204852	False	0.7996236673999999	0.28925625359999996	0.2959246369	0.26988742649999997	0.6164993692624999	0.80540952215	1.0523994179375002	0.205560743775	0.28557833765	0.3930386558675001	200	1.7610441782366935	8775	0.43041431374160005	1.3985937014416958	0.45528455284552843	0.2140921409214092	8775	1.0	0.43041431374160005
5005196at2759	F1209934	F4918	10	371	371	360	360	0.9703504043126685	False	0.8331910937999999	0.248252574	0.24928941579999997	0.2297471363	0.6123537682975	0.8282736693499999	1.0959811215625002	0.1669229754125	0.23916615105	0.366395597625	200	1.0391523967049734	8439	0.2959486058266198	0.7348264140634738	0.4	0.18611111111111112	8439	1.0	0.2959486058266198
5005196at2759	F1209934	F4932	10	371	371	354	354	0.954177897574124	False	0.8294317901	0.28553629269999997	0.2879628324	0.26552496309999996	0.61631516086	0.8227392070000001	1.0560196692875	0.18652612293	0.28057447319999995	0.3886227723825	200	1.009603347222157	8165	0.2511303426487479	0.6102901580390908	0.423728813559322	0.1694915254237288	8165	1.0	0.2511303426487479
5005196at2759	F1209934	F54195	10	371	371	355	355	0.9568733153638814	False	1.2190195734999998	0.338098003	0.3417175846	0.31311345989999995	0.9978137412474999	1.21145811055	1.5314623858525003	0.2132869657175	0.32750463	0.47235700061499997	200	1.5024696023559727	8281	0.4089101404590933	1.1672933221378825	0.5408450704225352	0.2028169014084507	8281	1.0	0.4089101404590933
5005196at2759	F1671311	F27292	10	371	371	354	354	0.954177897574124	False	0.8294317900999999	0.28553629269999997	0.2879628324	0.2655249631	0.6163151608599999	0.8227392069999999	1.0560196692875001	0.18652612293	0.28057447319999995	0.3886227723825	200	1.009603347222157	8165	0.2511303426487479	0.6102901580390908	0.423728813559322	0.1694915254237288	8165	1.0	0.2511303426487479
5005196at2759	F1671311	F4754	10	371	371	369	369	0.9946091644204852	False	0.7996236673999999	0.28925625359999996	0.2959246369	0.26988742649999997	0.6164993692624999	0.80540952215	1.0523994179375002	0.205560743775	0.28557833765	0.3930386558675001	200	1.7610441782366935	8775	0.43041431374160005	1.3985937014416958	0.45528455284552843	0.2140921409214092	8775	1.0	0.43041431374160005
5005196at2759	F1671311	F4918	10	371	371	360	360	0.9703504043126685	False	0.8331910937999999	0.248252574	0.24928941579999997	0.2297471363	0.6123537682975	0.8282736693499999	1.0959811215625002	0.1669229754125	0.23916615105	0.366395597625	200	1.0391523967049734	8439	0.2959486058266198	0.7348264140634738	0.4	0.18611111111111112	8439	1.0	0.2959486058266198
5005196at2759	F1671311	F4932	10	371	371	354	354	0.954177897574124	False	0.8294317901	0.28553629269999997	0.2879628324	0.26552496309999996	0.61631516086	0.8227392070000001	1.0560196692875	0.18652612293	0.28057447319999995	0.3886227723825	200	1.009603347222157	8165	0.2511303426487479	0.6102901580390908	0.423728813559322	0.1694915254237288	8165	1.0	0.2511303426487479
5005196at2759	F1671311	F54195	10	371	371	355	355	0.9568733153638814	False	1.2190195734999998	0.338098003	0.3417175846	0.31311345989999995	0.9978137412474999	1.21145811055	1.5314623858525003	0.2132869657175	0.32750463	0.47235700061499997	200	1.5024696023559727	8281	0.4089101404590933	1.1672933221378825	0.5408450704225352	0.2028169014084507	8281	1.0	0.4089101404590933
5005196at2759	F27292	F4754	10	371	354	369	354	0.954177897574124	False	0.6789773441	0.3126941085	0.3120705929	0.2910260122	0.5106315723325	0.6718225033	0.8802163376375001	0.19493737872	0.31155073145	0.43353087127250006	200	1.2850913227722665	8144	0.2800130862890989	0.9005185575405733	0.3898305084745763	0.192090395480226	8144	1.0	0.2800130862890989
5005196at2759	F27292	F4918	10	371	354	360	349	0.9407008086253369	False	0.3554860491	0.1904011491	0.18785854679999997	0.1758828794	0.249146307465	0.34814585395000003	0.45118796670000005	0.1161505979075	0.19065027935	0.27089745269250004	200	0.5750992925678128	7930	0.1723111814113095	0.38205597712513184	0.2492836676217765	0.14040114613180515	7930	1.0	0.1723111814113095
5005196at2759	F27292	F4932	10	371	354	354	354	0.954177897574124	True	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	2e-06	200	1.674717650642181e-14	7998	0.0	0.0	0.0	0.0	7998	1.0	0.0
5005196at2759	F27292	F54195	10	371	354	355	346	0.9326145552560647	False	0.6637099372	0.2075051549	0.2069251158	0.1912074278	0.54689785377	0.6603614823999999	0.7986575367925001	0.14867669659750002	0.2036079263	0.27311658340750006	200	1.0003092741512973	7848	0.2599974925709875	0.7865481497130808	0.38439306358381503	0.15606936416184972	7848	1.0	0.2599974925709875
5005196at2759	F4754	F4918	10	371	369	360	358	0.9649595687331537	False	0.6827366478	0.2754103898	0.2733971763	0.2552481854	0.51140422869	0.6795127478999999	0.8915828410575001	0.16596171381000002	0.2795795593	0.4227244495525	200	0.8433689975465096	8303	0.2125959981777833	0.6640970702020963	0.40782122905027934	0.18156424581005587	8303	1.0	0.2125959981777833
5005196at2759	F4754	F4932	10	371	369	354	354	0.954177897574124	False	0.6789773441000001	0.31269410849999996	0.3120705929	0.29102601219999996	0.5106315723325	0.6718225033	0.8802163376375001	0.19493737871999997	0.31155073144999995	0.4335308712725	200	1.285091322772266	8144	0.2800130862890989	0.9005185575405733	0.3898305084745763	0.192090395480226	8144	1.0	0.2800130862890989
5005196at2759	F4754	F54195	10	371	369	355	353	0.9514824797843666	False	1.0685651274999999	0.3652558188	0.3658253451	0.338614509	0.85872428754	1.06620412055	1.3258008342475	0.2457946046925	0.35994926019999995	0.5033195400675	200	1.1313544763722485	8142	0.3024041710959961	0.9394247355853506	0.4730878186968839	0.21813031161473087	8142	1.0	0.3024041710959961
5005196at2759	F4918	F4932	10	371	360	354	349	0.9407008086253369	False	0.3554860491	0.19040114910000003	0.1878585468	0.1758828794	0.249146307465	0.34814585395	0.4511879667	0.1161505979075	0.19065027935	0.2708974526925	200	0.5750992925678119	7930	0.1723111814113095	0.38205597712513184	0.2492836676217765	0.14040114613180515	7930	1.0	0.1723111814113095
5005196at2759	F4918	F54195	10	371	360	355	354	0.954177897574124	False	0.7450738325	0.2429628594	0.24161329899999998	0.2234713762	0.5993241854975	0.751227425	0.9254777928000001	0.15095067551749997	0.2349871433	0.35367518383	200	0.9029403432589568	8139	0.24388274450540712	0.7473759586981303	0.3926553672316384	0.17796610169491525	8139	1.0	0.24388274450540712
5005196at2759	F4932	F54195	10	371	354	355	346	0.9326145552560647	False	0.6637099372	0.2075051549	0.2069251158	0.1912074278	0.54689785377	0.6603614823999999	0.7986575367925001	0.14867669659750002	0.2036079263	0.27311658340750006	200	1.0003092741512973	7848	0.2599974925709875	0.7865481497130808	0.38439306358381503	0.15606936416184972	7848	1.0	0.2599974925709875
5005215at2759	F117187	F148304	5	243	231	233	229	0.9423868312757202	False	0.1253742726	0.0541205441	0.059190769399999996	0.04980653509999999	0.07560442916	0.1213240845	0.19227468140499998	0.01817224521	0.0522009276	0.102130358925	200	0.2513154390103019	3996	0.051104088317932415	0.07892657734767419	0.1091703056768559	0.05240174672489083	3996	1.0	0.051104088317932415
5005215at2759	F117187	F42068	5	243	231	229	219	0.9012345679012346	False	0.7338017466	0.1608417989	0.17333333080000002	0.1484779102	0.5220528938050001	0.7499848946000001	1.0917162724275002	0.09053876400500001	0.1562592794	0.24980410423000002	200	0.9357734574474629	3831	0.18582398187357835	0.3557818051750985	0.3561643835616438	0.1232876712328767	3831	1.0	0.18582398187357835
5005215at2759	F117187	F470096	5	243	231	239	228	0.9382716049382716	False	0.34881374	0.1600871807	0.1861350547	0.14645911109999998	0.2642744464175	0.35351017265	0.46325118435250007	0.1003612778275	0.1591173731	0.2476059770225	200	0.6345049140849295	3993	0.13809337554057022	0.2750734725980872	0.22807017543859648	0.13596491228070176	3993	1.0	0.13809337554057022
5005215at2759	F117187	F4918	5	243	231	234	222	0.9135802469135802	False	0.797721366	0.1575905513	0.18255599379999998	0.1436040334	0.492199193575	0.8064529588	1.213368440115	0.0982935075275	0.15652096570000001	0.22470413516500004	200	1.6063993611552325	3912	0.30615019984847414	1.176532042614422	0.38738738738738737	0.13513513513513514	3912	1.0	0.30615019984847414
5005215at2759	F148304	F42068	5	243	233	229	222	0.9135802469135802	False	0.6880788662	0.15844913900000002	0.1632363728	0.1450702099	0.4645711884825	0.70831002435	1.0715874120875	0.09097754668500001	0.15620896715000002	0.255726489475	200	1.0243630914327326	3921	0.1907585586954421	0.3629209018991402	0.33783783783783783	0.11261261261261261	3921	1.0	0.1907585586954421
5005215at2759	F148304	F470096	5	243	233	239	231	0.9506172839506173	False	0.3030908596	0.15769452080000002	0.17603809669999998	0.1430514108	0.2180648413775	0.31112589830000004	0.4001895332475	0.0979287750775	0.15669903775	0.22674430153750003	200	0.7709170329409313	4079	0.15087750701997665	0.3103723350656137	0.21645021645021645	0.13852813852813853	4079	1.0	0.15087750701997665
5005215at2759	F148304	F4918	5	243	233	234	224	0.9218106995884774	False	0.7519984855999999	0.1551978914	0.1724590358	0.1401963331	0.465011530595	0.7505407290999999	1.17822671059	0.0865705119175	0.15309966260000002	0.22308209203000004	200	0.9873485139689357	3961	0.20473656543768065	0.30976676101295236	0.3705357142857143	0.13392857142857142	3961	1.0	0.20473656543768065
5005215at2759	F42068	F470096	5	243	229	239	229	0.9423868312757202	False	0.6370301340000001	0.20224332	0.22722050430000001	0.18323694869999999	0.387088019175	0.6581561782	1.0222668337575	0.13298624574	0.20659640424999998	0.280053331075	200	0.8762110353453306	4104	0.20908011390283554	0.3806047481276981	0.3318777292576419	0.16593886462882096	4104	1.0	0.20908011390283554
5005215at2759	F42068	F4918	5	243	229	234	228	0.9382716049382716	False	0.6829305720000001	0.1267669924	0.1413029824	0.115003664	0.3585859112425	0.7108610512	1.1670340891525	0.07938855490499999	0.12611877254999998	0.16957474702000003	200	0.565815519355819	4052	0.19815487969324824	0.35632733290017427	0.35526315789473684	0.11842105263157894	4052	1.0	0.19815487969324824
5005215at2759	F470096	F4918	5	243	239	234	232	0.9547325102880658	False	0.7009497534	0.1989920724	0.23644316729999998	0.1783630719	0.3864958742025	0.7060088681500001	1.1320398850725002	0.11237648183999999	0.20402847865	0.2845214463575	200	0.9177145801697942	4188	0.26589290481038924	0.44882627223788396	0.375	0.16379310344827586	4188	1.0	0.26589290481038924
5005697at2759	F101201	F1095194	5	233	233	204	204	0.8755364806866953	False	0.074501072	0.1316341386	0.1560853682	0.1201071641	0.02961679737	0.07291073095	0.11799851462750001	0.067477432765	0.12919386335	0.20297432454	200	1.4751335326659043	3892	0.27811478822532615	0.9743571049114162	0.07352941176470588	0.1323529411764706	3891	0.999743062692703	0.2781781434143736
5005697at2759	F101201	F1220207	5	233	233	225	225	0.9656652360515021	False	0.33032284419999997	0.12052033290000001	0.1386995324	0.10989471920000002	0.189085803855	0.3222007337	0.45233708185500016	0.069477738425	0.12194776525	0.18064372154500002	200	0.8299335806364766	4903	0.18304130896700307	0.5414376420126732	0.21333333333333335	0.10222222222222223	4894	0.9981643891495003	0.18187441195621964
5005697at2759	F101201	F2082308	5	233	233	228	228	0.9785407725321889	False	0.428862341	0.2120583747	0.2630539553	0.1917185583	0.31195008273	0.41291991475	0.5562789371125	0.13587657177999998	0.21361574515	0.304145096765	200	1.560772612190841	4983	0.3545022137538519	1.1220275352420213	0.2631578947368421	0.18859649122807018	4973	0.9979931768011239	0.3523500972256129
5005697at2759	F101201	F4918	5	233	233	211	211	0.9055793991416309	False	1.0489386058	0.2376509872	0.29705440110000003	0.21089091950000002	0.7464597170675	1.05658156065	1.36379779319	0.168673345365	0.2417348152	0.34209799847	200	1.764074386992192	4515	0.4602842553207227	1.168686006696836	0.44549763033175355	0.17535545023696683	4507	0.9982281284606866	0.4566949833449158
