marker	taxon_id	protein_id	status	translation_table	code_provenance	source_kind	annotation_flags	initial_phase_or_omitted_bases	terminal_partial_bases	terminal_stop_removed	noncanonical_codon_columns	representative_decision	gene_mapping_status
5001318at2759	F3038894	KAK4692814.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F34488	KXN65722.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F144679	CAG8514273.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F1117311	CAI2188358.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F979761	KAF9578990.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F2340872	RUS21748.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F4837	XP_018293124.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F278681	KAG5458798.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F1712513	RKP24004.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F78915	RKP07448.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	F2109901	NODE_160_length_16633_cov_0.230132.p5	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001318at2759	F2020955	NODE_283_length_10814_cov_0.705460.p4	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001318at2759	O225164	XP_009047331.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001318at2759	OFS1403592	CFRG2456T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F474922	XP_045257939.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F1042397	MCJ1482999.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F241526	KAG8202797.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F71933	KAF8332165.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F264483	CED85431.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
5001413at2759	F3038894	KAK4705741.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F144530	CAG8606916.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F1117311	CAI2185740.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F1520584	KAJ1962438.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F304332	KAI8865331.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F101097	KAF9992059.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F604196	KAG0270743.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F64571	XP_021885743.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001413at2759	F2109901	NODE_9_length_47730_cov_0.323718.p16	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001413at2759	F2020955	NODE_252_length_11723_cov_1.965933.p7	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001413at2759	OFS1403592	CFRG5559T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F5570	XP_067497441.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	1				longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F1145299	KAL8739964.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	1				longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F29883	XP_001873374.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F202698	XP_007378922.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F29902	XP_076500923.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F264483	CDZ96762.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
5001473at2759	F5414	KAO0779557.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F3038894	KAK4700885.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F40492	XP_007298082.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F1673888	PWN52957.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F64508	KAI9218387.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F1500003	KAI9139543.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F1604274	KAJ1563740.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F110093	XP_052969357.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F1754192	ORX87480.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F78915	RKP10050.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001473at2759	F2109901	NODE_111_length_19413_cov_0.323703.p10	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001473at2759	F2020955	NODE_94_length_21525_cov_0.751003.p14	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001473at2759	OFS1403592	CFRG0634T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F460854	KAI9758900.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F1095194	XP_038751387.1	excluded:translation_mismatch	1	ncbi_documented_default	ncbi_unmodified_cds		0				longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F241526	KAG8203565.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F34480	KAK9761544.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F264483	CED84960.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
5001660at2759	F1858805	XP_040631368.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	1				longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F3038894	KAK4703964.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F50956	KAG9305260.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F658196	RIA93698.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	F2109901	NODE_70_length_23697_cov_0.294771.p4	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001660at2759	F2020955	NODE_191_length_13422_cov_1.451025.p4	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001660at2759	OFS5426506	Pgem_evm1s4060	translation_verified_codon_alignment	1	external_table_1_genome_projection	published_genome_projected_codon_span	partial_boundaries	0	1	False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001660at2759	OFS1403592	CFRG5651T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F1542792	KAL9082393.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F1095194	XP_038749057.1	excluded:translation_mismatch	1	ncbi_documented_default	ncbi_unmodified_cds		0				longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F669869	MCJ1269101.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F1004511	KAF8622327.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F139363	KAF9516835.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F264483	CDZ96265.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
5001734at2759	F1858805	XP_040633575.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F3038894	KAK4695411.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F1569628	XP_025359002.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F144679	CAG8531024.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F101097	KAF9992332.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	1				longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F73868	OUM69682.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F1246581	PJF19287.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001734at2759	F2109901	NODE_1111_length_1057_cov_0.172234.p1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001734at2759	F2020955	NODE_582_length_5738_cov_0.811314.p1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5001734at2759	OFS1403592	CFRG1157T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F1507873	KAK5141294.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F574774	OCL07409.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F703511	KAF2398235.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F264483	CDZ96240.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
5001941at2759	F181123	MBW0508558.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F29898	XP_018268636.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F1555241	RKP01066.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F215637	KAJ1978356.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F61395	XP_040741385.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F101097	KAF9992348.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	1				longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F101098	XP_051411954.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F1897645	KAF9023240.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F979761	KAF9579118.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F994334	RUP46947.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F1754190	ORY11864.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F3108450	KAL6607186.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5001941at2759	F78915	RKP11111.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F54195	XP_020047859.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F121624	XP_066746812.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F177197	OIW28154.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F5116	XP_040773169.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F147570	KAF2148762.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F390894	KAF2501034.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F1006475	KAL9115551.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F5606	XP_019022381.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F241526	KAG8202691.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F87287	KAI4134387.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0				longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F1048955	KAF2437080.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F1682393	XP_046006749.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F29883	XP_001880763.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F5219	KZW02873.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F264483	CED83467.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
5002334at2759	F58919	XP_025596586.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F45228	KAO0778028.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F3038894	KAK4699607.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F60197	KAG0149199.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F203908	XP_007408935.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F1673888	PWN53692.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F109876	ORZ33888.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F1520584	KAJ1952196.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F604196	KAG0265339.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F1851187	KAI9592036.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	F2109901	NODE_381_length_9671_cov_0.208838.p4	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5002334at2759	F2020955	NODE_54_length_30443_cov_1.442954.p13	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5002334at2759	O81824	XP_001744890.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	O10228	XP_002118352.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		True	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	O225164	XP_009045429.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002334at2759	OFS1403592	CFRG7975T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
5002573at2759	F460854	KAI9765941.1	excluded:non_triplet_length	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0				longest_per_gene_lexical_tiebreak	unique_gene
5002573at2759	F342668	XP_018125103.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002573at2759	F1938712	KAH8925484.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002573at2759	F203533	KAO0816055.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002573at2759	F264483	CDZ96995.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds		0		True	0	retained_unresolved_gene	unmapped
5002573at2759	F3038894	KAK4705159.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5002573at2759	F1708541	XP_006960175.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial	2				longest_per_gene_lexical_tiebreak	unique_gene
5002573at2759	F979761	KAF9578218.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	2				longest_per_gene_lexical_tiebreak	unique_gene
5002573at2759	F2109901	NODE_290_length_11632_cov_0.441256.p5	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5002573at2759	F2020955	NODE_416_length_7838_cov_1.514537.p3	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	retained_unresolved_gene	provisional_orf
5002573at2759	OFS1403592	CFRG3055T1	translation_verified_codon_alignment	1	external_table_1_verified_extraction	external_verified_cds_subset	external_extraction_policy_requires_downstream_review			True	0	longest_per_gene_lexical_tiebreak	unique_gene
5003022at2759	F1141098	XP_040712709.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	end_range;partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
5003022at2759	F1214568	XP_052989197.1	excluded:translation_mismatch	1	ncbi_documented_default	ncbi_unmodified_cds		0				longest_per_gene_lexical_tiebreak	unique_gene
5003022at2759	F5580	XP_029764793.1	excluded:initial_phase_requires_coordinate_review	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	1				longest_per_gene_lexical_tiebreak	unique_gene
5003022at2759	F5479	KAL6452221.1	excluded:annotation_exception_requires_review	12	explicit_cds	ncbi_unmodified_cds	exception	0				longest_per_gene_lexical_tiebreak	unique_gene
5003022at2759	F318760	MCJ1302697.1	translation_verified_codon_alignment	1	ncbi_documented_default	ncbi_unmodified_cds	partial;start_range	0		False	0	longest_per_gene_lexical_tiebreak	unique_gene
