taxon_id	input_sha256	complete_percent	single_copy_percent	duplicated_percent	fragmented_percent	missing_percent	markers	summary_sha256	summary_path
F5101	4ac99b31a9d3fe0a75e9eea765ac0d9dfb386704c3ba5f69b77a5db5bfe54dc2	100.0	100.0	0.0	0.0	0.0	125	3f3d0ad2074869ba7b691e98983e59effd2d486bb604abbf7e4c1dac315c5bd1	results/busco/F5101/short_summary.specific.eukaryota_odb12.2.F5101.json
F5116	c794c4e490403cf12c2ebf8fb4fa2dcc31fe625cf4ef9b87ca8db16aada54a11	90.4	89.6	0.8	1.6	8.0	125	98912c031a0ce5cf5fb04cc95f74fa335ae381b78b6839a48cb154143afe576a	results/busco/F5116/short_summary.specific.eukaryota_odb12.2.F5116.json
F5127	92bc9ed9089a733e80700960d55e384eb470926fbd028f032d789bb418fc0e19	99.2	97.6	1.6	0.0	0.8	125	11643914f28306eaa9d6a7c31ee78b4e9aa738599c6b052e3d3fc4fd489c16a9	results/busco/F5127/short_summary.specific.eukaryota_odb12.2.F5127.json
F5128	5e6b79c50792028bdba605bf903f986aa86df77648f6f689ca6b269396db44d4	99.2	98.4	0.8	0.0	0.8	125	142964fbb7be3aa0a0960a0d1b07830d1ff19876c7dd67d8228813c0e7c58e37	results/busco/F5128/short_summary.specific.eukaryota_odb12.2.F5128.json
F5147	bf279735663827d84085c5040241d1174a71f8261f018de01627ba4a17f69f39	100.0	99.2	0.8	0.0	0.0	125	b35773ba4895a0b9ec0880ee44e78d250af3eae4369aaff0ae91b9e85bc57674	results/busco/F5147/short_summary.specific.eukaryota_odb12.2.F5147.json
F51930	9a57988d5b4e74b03cca1e7ea410b456c33cfcf9ff56a5c9f4648b8c70b04790	95.2	94.4	0.8	2.4	2.4	125	061f409143f414f0d6b08c812a4362f6896642e42b770304908d5f59199784c3	results/busco/F51930/short_summary.specific.eukaryota_odb12.2.F51930.json
F52883	67a9d2171de070cfc0bb04f407aee1c76d5589ffaeef17b16486fbd4dcfefc03	75.2	73.6	1.6	2.4	22.4	125	2939a516bb269d951235ec11ce4b6c1123ab612a4f7d54e2e8069b760c9851ab	results/busco/F52883/short_summary.specific.eukaryota_odb12.2.F52883.json
F54195	9be4d2ba066a2f467bcacb9c19d377c8394b6d142f926c161b2043c1692e8800	96.8	96.0	0.8	0.0	3.2	125	b15350b5964bda365fce249751b835debf7a0fc0d03adfdcd16b0eb7af26198d	results/busco/F54195/short_summary.specific.eukaryota_odb12.2.F54195.json
F5454	fd4f93662dd90beea82a7b68fdf36ed8e914ebdef289ad324f06ee6e076bab38	100.0	100.0	0.0	0.0	0.0	125	e0ed9b4ffd1c3bf09a632432e70db70527db4c107253a4584e7bde8d7b33fa3b	results/busco/F5454/short_summary.specific.eukaryota_odb12.2.F5454.json
F5476	a95a1fbb211d2a50240cf3a86a632d918722557102788f143ea5e5b604d08b12	97.6	94.4	3.2	0.0	2.4	125	aa2def5a6143ce238f89378ef5b12c344fb8fcfa84229e32e0a09746c5c89598	results/busco/F5476/short_summary.specific.eukaryota_odb12.2.F5476.json
F5479	0159c0e3cc88cec1be7bda8530ac7d3aba229a976789d150063a1dc41b7f0fdc	94.4	90.4	4.0	0.8	4.8	125	e83c240206f9777dad19786d87e37c014263dadf0573ed9fd5a897cdb474112d	results/busco/F5479/short_summary.specific.eukaryota_odb12.2.F5479.json
F5482	fe6b208d06cfde2ef72e0b9e2f429c2d52f2bc3a94ff179b4ef6e3d68f3898cf	95.2	92.0	3.2	0.8	4.0	125	0558f4b176d7502bd9028487c17cfe4968da3a8ddca3d96b659131d2c0e20227	results/busco/F5482/short_summary.specific.eukaryota_odb12.2.F5482.json
F5486	742fed61c039ef08b23784c89165b7c61dc00160702b9ea61bc6b0199953c3c4	92.0	24.8	67.2	2.4	5.6	125	6eddec5a20a358869944fb122c0b6f91b7b27b2a295f7866a9c35f0a73b55189	results/busco/F5486/short_summary.specific.eukaryota_odb12.2.F5486.json
F549676	e60a7b8831e721374232c4482b941e47d387e6d50e7c8d6d95e255d3263a5518	100.0	98.4	1.6	0.0	0.0	125	0f51a441a5ca5111a5b333dd68a0b94ccd248af184a61bf27dea0fd3df291530	results/busco/F549676/short_summary.specific.eukaryota_odb12.2.F549676.json
F5507	77ea97bd437c7487604e9ae1f18881fd9524de1fb70c5bb706e7ae2d78e1eb0c	100.0	100.0	0.0	0.0	0.0	125	99436e8720b6192b7a42c8ab14103886c31bd1f27f965b3d6733a46c64193e7b	results/busco/F5507/short_summary.specific.eukaryota_odb12.2.F5507.json
F5518	959833f42379ea1c5abe62b0b034b90ca13b810c68b8d11ca611a09eac5d848b	99.2	99.2	0.0	0.0	0.8	125	00450619bf9fded502bddef9fded61d948a76961ef72c4868ac5425022161c0a	results/busco/F5518/short_summary.specific.eukaryota_odb12.2.F5518.json
F5544	89f7945f519035ae2db9e5730270e36f9091382109b530168455eccfd5b47c6a	99.2	99.2	0.0	0.0	0.8	125	a5329f29906c7d0c2e64a245d3d4bd1bb373df4e895f00bf3c000526edae0976	results/busco/F5544/short_summary.specific.eukaryota_odb12.2.F5544.json
F5570	a451df093b4e05e1727cc3575b5c5d87844f60125ef7f531d715c779a1284309	97.6	96.8	0.8	0.0	2.4	125	5aabe769310d85edeca10e14824f1d96bc49d32f4bc2e4c4b88cf433a1c123f9	results/busco/F5570/short_summary.specific.eukaryota_odb12.2.F5570.json
F5580	04691ded12266fb024b46ee40577110edce5777de62085cf6ce4bc8073e4a2d7	100.0	100.0	0.0	0.0	0.0	125	7904f602f87d76380d9ffe1a568584c0d8361d68b685fca5d9a2b5e2d83d73e1	results/busco/F5580/short_summary.specific.eukaryota_odb12.2.F5580.json
F560253	14252628cb5d3d20dbecb8d3b0350bfecebabc1eb2c86dfdc8d6d56d3b470023	100.0	100.0	0.0	0.0	0.0	125	b1b831464fa7dba5ad67fdcd9c35ac5d46c386816a6fcd7b02f4ca00e8692084	results/busco/F560253/short_summary.specific.eukaryota_odb12.2.F560253.json
F5606	6138efdcbd0d6b41bebb7cb78d0a55eff0c3123dfbb6de98ac098415fffdb4c1	99.2	97.6	1.6	0.0	0.8	125	b907ec440cce15710ba9ea95948a92e538c755f100884979b17ff48591b97187	results/busco/F5606/short_summary.specific.eukaryota_odb12.2.F5606.json
F563466	d448f748e2bf86cfcbba01062cc6a96276a045479a985453b558d979abc6e282	82.4	80.8	1.6	0.8	16.8	125	efcf0c5ab422b5c77eb92e4bdeddbaad5b7d7fc139ccfcbc88b2ed0107a91203	results/busco/F563466/short_summary.specific.eukaryota_odb12.2.F563466.json
F56409	d16106d4a81d1c3af3bfa3e3aa617d350d91a2f2a6cb49ace442a3799ced7e73	95.2	95.2	0.0	0.0	4.8	125	cc5cf0a0f2e8b8cf084a988b3758054d90a516c882725969a0400851e57874e5	results/busco/F56409/short_summary.specific.eukaryota_odb12.2.F56409.json
F574656	bf199b8c8160009833f744f05e10edb95ec5a3caaba42100dff6c125bba27b9e	100.0	100.0	0.0	0.0	0.0	125	44e5a30784c895a28fc7c11e291d154ca807438266bfb3fd5f8ff58325faf128	results/busco/F574656/short_summary.specific.eukaryota_odb12.2.F574656.json
F574774	d190ed12b8c6d60d5d53f71a92a24879eb8a2288fb60134446b34efae868ea39	97.6	96.8	0.8	0.8	1.6	125	d8cc008593f182ed0e95b27c165c90ba81f2c3951f82366b69ba40819f54b56a	results/busco/F574774/short_summary.specific.eukaryota_odb12.2.F574774.json
F574789	06c766dda307dc5489e5c3b0dd99e385a9a77bd18d2217c9433036d7c4cada16	100.0	100.0	0.0	0.0	0.0	125	4450c9613d63d1a34ea631b1fe1d43a8e86d7340774327f389cccc90d82fb81f	results/busco/F574789/short_summary.specific.eukaryota_odb12.2.F574789.json
F578093	9b0b11e0ad0593911c7bc6faf0b0c534370e2831b00124e2456f4a34db39e3c0	97.6	97.6	0.0	1.6	0.8	125	b206726ca18f8abd546c2350527cb0f0734bf6e6e0b029afb4b9a279c2b4f788	results/busco/F578093/short_summary.specific.eukaryota_odb12.2.F578093.json
F58853	ad393ae8fe643b5309bda5b3d4634fc7c50de0ffaa2eabb1565a621dd19bdaad	100.0	100.0	0.0	0.0	0.0	125	6d95964a04d9de0791aab27829fed6cc5ef1fd5f0700f5a0cb815882e2722f25	results/busco/F58853/short_summary.specific.eukaryota_odb12.2.F58853.json
F599730	f133ca7adec7d3c9103e781318503f6610f2325732358e2a257659926ebcff2d	96.8	96.0	0.8	0.0	3.2	125	097160d8f1f07bb065101c251948e09befa99752f293263d353a595fafd9f4e6	results/busco/F599730/short_summary.specific.eukaryota_odb12.2.F599730.json
F61273	e574910a733e164e44106360c76d992449035580c27be4f8228c0e473de0d991	98.4	98.4	0.0	0.0	1.6	125	6bd20d067fe2ee5843927e1ae3fdde09e6aaf4c4138543be85dc315c9b6b4cc6	results/busco/F61273/short_summary.specific.eukaryota_odb12.2.F61273.json
F63402	ae2b4e7f0fbf12261633b14fcddd41ae951b0aa5f4a206e1234ce77a304ffd90	100.0	98.4	1.6	0.0	0.0	125	4557edce529cc4d87cf5af6d1ed0ca658b14de0b0d54560602d374e4696d574a	results/busco/F63402/short_summary.specific.eukaryota_odb12.2.F63402.json
F63577	666d61f49ea759399bdaf6b0862274ae5889a04a46a71461736fe95209e7182a	95.2	93.6	1.6	2.4	2.4	125	6501f6b520fb77d5d367d7f23feaaae491bc509c72091b20a329ab261d3448d4	results/busco/F63577/short_summary.specific.eukaryota_odb12.2.F63577.json
F65468	bc9416665f4eaf88ec6c068a0bcfac1826ddd65b1326e5b9245ed766578455c6	98.4	97.6	0.8	0.0	1.6	125	31b99683c8e55224b27ee32d4241565ccfe6852749d348f84fc4673ea05866e0	results/busco/F65468/short_summary.specific.eukaryota_odb12.2.F65468.json
F655981	03a045ed137ed7052036e4f389d70eddde64da678718788e509e85e1a795f5ad	99.2	97.6	1.6	0.8	0.0	125	e007ca023fd4f57d96f6c0383eb3dcd9e9b9bb5c8d87f9a4e80232315971943c	results/busco/F655981/short_summary.specific.eukaryota_odb12.2.F655981.json
F669869	abb21fbc3a6b10ac0fb5a97952025c4a627e667ffac4ce317ff36b26ffc2b5dd	98.4	97.6	0.8	0.0	1.6	125	1ed07fdc7b2e3a1308e41b7901e8c33c7a64922a84dce4cb01f89fe05a312628	results/busco/F669869/short_summary.specific.eukaryota_odb12.2.F669869.json
F703497	7c8813382eb4dd78f8d5a167b3d4c96f4c256c6f5908f05e7799b199047fc8af	100.0	100.0	0.0	0.0	0.0	125	ac2007f8b76932e28d63d4a88bfd81ceb61e197bf2f22fa96b000c4ace169c43	results/busco/F703497/short_summary.specific.eukaryota_odb12.2.F703497.json
F703506	0e45a075e57dde19c13bc64de1b9e43b667867a835973b82678dc8bd00c1771c	97.6	96.8	0.8	0.8	1.6	125	6fa994cc56b87eae2f865c2b78354abae76ff892ee5459d271261dec25aa2c6a	results/busco/F703506/short_summary.specific.eukaryota_odb12.2.F703506.json
F703511	9076cbc074b1164f7a29505d695280245718f032b48378ed903d116011bb2626	99.2	99.2	0.0	0.0	0.8	125	2f56cde92ea8119fc7dacf5cadc6b02860d7231831d0c5abdff71ac8b08329e1	results/busco/F703511/short_summary.specific.eukaryota_odb12.2.F703511.json
F705562	f50ec45e2f111d584cd742983dd2d32bd1f83dfe6ab5c694cfd0bd8e52ff8edb	100.0	100.0	0.0	0.0	0.0	125	443ec8b4e28da51c0b6838842fe8adeaa6683a7e252888550fd2557b41010d9a	results/busco/F705562/short_summary.specific.eukaryota_odb12.2.F705562.json
F706196	2f1a1520539c940b0347169e8ca99e586a1400a7848eb30f0d81ec04863d3938	84.0	83.2	0.8	0.0	16.0	125	8815ad25d5c292a459cb1a322c00e36811c5665a8ffc33124bf888c483fae9fa	results/busco/F706196/short_summary.specific.eukaryota_odb12.2.F706196.json
F710243	78c778c8ddfdbe56b37d0ae9703fc6572f70bbcc6c476a57370ef0eac47cbc0f	96.8	96.0	0.8	0.8	2.4	125	eba95edf24d8e7eac40afa310eb0070f048b8be110519dc656b1654bc10536bf	results/busco/F710243/short_summary.specific.eukaryota_odb12.2.F710243.json
F72144	fdcc91bb376170a83a824206804290a9f131949ac90040e769276586ae588159	99.2	99.2	0.0	0.0	0.8	125	6e02a5c81841742aa32b348907763b8b9a82a89fecd85662386f26d375d6ce3d	results/busco/F72144/short_summary.specific.eukaryota_odb12.2.F72144.json
F741139	290d3a91197217851efb1dbc8f9436fba368e93ab035ce880bac9ba46fe0f0d8	100.0	100.0	0.0	0.0	0.0	125	e274b932ea7bfc78e5695bba237471febefe18a206036b6306f5c329b248661b	results/busco/F741139/short_summary.specific.eukaryota_odb12.2.F741139.json
F746128	3d609597c2aa6195ceeffdfeb39fb290fa6232e714ce240fa415e83ceecfd3d8	100.0	100.0	0.0	0.0	0.0	125	70ad4189f17d581873b6b3aea23b3686676fa6e9adf3a6108524f3a8e5f3a38b	results/busco/F746128/short_summary.specific.eukaryota_odb12.2.F746128.json
F796027	2f6f1446d34461b834fb0cefbb030904ab69a76a422af31a8f148863dc5bcdfc	91.2	91.2	0.0	2.4	6.4	125	29a2bc78bd16e926b2ec38c1efcc1533f8a04656a0b89e6e35b6aab657013a31	results/busco/F796027/short_summary.specific.eukaryota_odb12.2.F796027.json
F80884	344a21bb539af3a26ad269233d36d983e79ff31ad5689eb51474d7c7e9d68701	98.4	97.6	0.8	0.0	1.6	125	7ad70d640ade70ab83d83db14cdaef6e9cee2da3439f9df56e896d942d20e611	results/busco/F80884/short_summary.specific.eukaryota_odb12.2.F80884.json
F87287	d9ace6b57ec4a1b9764e674d60b1aa8c376cf9795fbb0036db4579f2aa6874fa	88.8	88.8	0.0	2.4	8.8	125	ea65afa92b4be3ae8439b03b01a38cd9f76e5a09ea711dd5d5daeade7cca873b	results/busco/F87287/short_summary.specific.eukaryota_odb12.2.F87287.json
F87326	c7682ed6da89aea76b68b236151da9e3e028a40222e64fe3ee2ae184799fec71	97.6	81.6	16.0	1.6	0.8	125	c638b89413948e685854f92c48d6c837f62e5cc2d23c75d7572216a96a7fedb7	results/busco/F87326/short_summary.specific.eukaryota_odb12.2.F87326.json
F90408	72ad71a0ac1e58393d0ae97bdde7dcd92e2615a479d4938f26dea989c6b24eae	99.2	97.6	1.6	0.0	0.8	125	33cc3ec8d67e2064b4c99a3e0a1e0d2b48209e693f1b1bcfe92dbbe7a93c8b99	results/busco/F90408/short_summary.specific.eukaryota_odb12.2.F90408.json
F91480	f6a04332892690c1d3df200f8da9d080f82d6972f45969fc3ebb8b39758e8658	95.2	95.2	0.0	0.0	4.8	125	1507a7632109eb6828696e08151c59df1e10345637b784c261b4f206d7849f6e	results/busco/F91480/short_summary.specific.eukaryota_odb12.2.F91480.json
F91930	065e1a7ede261ba49987d16ce75bdd7b911b708ac5d43990f10e224fa0064507	100.0	100.0	0.0	0.0	0.0	125	70e5a386fc830452301b1eed1431c810a223e71cee88dcafc4830d951b9edcc3	results/busco/F91930/short_summary.specific.eukaryota_odb12.2.F91930.json
F92988	6730b8b7d5bbf112f2000495fcc3bc780cc4b4b60184b03599200a63ffcf8c8b	100.0	95.2	4.8	0.0	0.0	125	e989ff47cc6a4b5d85e6c67b32776f3e6c1dcca113201144f06273f8b27945a2	results/busco/F92988/short_summary.specific.eukaryota_odb12.2.F92988.json
F933333	965e6a367e7f452ff7c9bf101f939a91c8275a56c5d7aaf4e9dae041efa90fce	99.2	96.8	2.4	0.0	0.8	125	03970ea2a1b3e080c8435c076075d66e3e2102d2bfb95e0fefcacecc614a8585	results/busco/F933333/short_summary.specific.eukaryota_odb12.2.F933333.json
F97331	b97f1431f2710fa883a404dce47e1a0baeaf3e79e686a9a71a18b04493e6daf2	100.0	99.2	0.8	0.0	0.0	125	619a6cfd29d04e305f06eb95b03e612e436f72a1dda6ef3a7cb6dce2b36f0ec8	results/busco/F97331/short_summary.specific.eukaryota_odb12.2.F97331.json
