marker	path_metric	geometry_metric	pairs	omitted_geometry_pairs	rank_correlation	status	marker_review_status
5000743at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	12403	0	0.7560337540047487	descriptive_estimable	no_current_copy_review_flag
5001156at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	97	0	0.7032137597306964	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	97	0	0.7036476961918788	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	97	0	0.7286976646328633	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	97	0	0.6967573111718913	descriptive_estimable	no_current_copy_review_flag
5001156at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	97	0	0.825071007784557	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	97	0	0.820665895224069	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	97	0	0.817562592047128	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	97	0	0.8359194193141173	descriptive_estimable	no_current_copy_review_flag
5001156at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	97	0	0.8244924258363138	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	97	0	0.8174179465600673	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	97	0	0.8142751946139279	descriptive_estimable	no_current_copy_review_flag
5001156at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	97	0	0.8334867452135493	descriptive_estimable	no_current_copy_review_flag
5001273at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	9870	0	0.13507575923051743	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	9870	0	0.11541623834760545	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	9870	0	0.13074957927125766	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	9870	0	0.12372523650966612	descriptive_estimable	no_current_copy_review_flag
5001273at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	9870	0	0.4988279200535004	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	9870	0	0.4976463527856205	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	9870	0	0.49885958754986376	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	9870	0	0.4970599330064184	descriptive_estimable	no_current_copy_review_flag
5001273at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	9870	0	0.7337730821794965	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	9870	0	0.7492462551827023	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	9870	0	0.7571878189951573	descriptive_estimable	no_current_copy_review_flag
5001273at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	9870	0	0.7472604604000881	descriptive_estimable	no_current_copy_review_flag
5001318at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	38	0	0.22851198948866752	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	38	0	0.244935946567393	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	38	0	0.20792729661666487	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	38	0	0.244497974378627	descriptive_estimable	no_current_copy_review_flag
5001318at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	38	0	0.3058140808058688	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	38	0	0.2839154713675682	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	38	0	0.22413226760100738	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	38	0	0.27318515274280086	descriptive_estimable	no_current_copy_review_flag
5001318at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	38	0	0.7542976021022666	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	38	0	0.6971422314683019	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	38	0	0.6417387495894011	descriptive_estimable	no_current_copy_review_flag
5001318at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	38	0	0.6921055512974927	descriptive_estimable	no_current_copy_review_flag
5001413at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	2556	0	0.5472157409664968	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	2556	0	0.5775849475970906	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	2556	0	0.5669046499618696	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	2556	0	0.5813092299571856	descriptive_estimable	no_current_copy_review_flag
5001413at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	2556	0	0.7181887689598625	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	2556	0	0.6438565282545531	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	2556	0	0.6464365246557804	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	2556	0	0.6453602574332244	descriptive_estimable	no_current_copy_review_flag
5001413at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	2556	0	0.7254825639630027	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	2556	0	0.6585337875537907	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	2556	0	0.6628620290359417	descriptive_estimable	no_current_copy_review_flag
5001413at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	2556	0	0.6589164256427144	descriptive_estimable	no_current_copy_review_flag
5001473at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	6621	0	0.5331715085904345	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	6621	0	0.5049365850796997	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	6621	0	0.5307389629302633	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	6621	0	0.4986588000024291	descriptive_estimable	no_current_copy_review_flag
5001473at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	6621	0	0.6405262675330925	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	6621	0	0.5410274967853905	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	6621	0	0.5982665372252595	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	6621	0	0.5340192306111889	descriptive_estimable	no_current_copy_review_flag
5001473at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	6621	0	0.6410845811712984	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	6621	0	0.5394967939332754	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	6621	0	0.5970619022148107	descriptive_estimable	no_current_copy_review_flag
5001473at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	6621	0	0.5319258979490336	descriptive_estimable	no_current_copy_review_flag
5001734at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	7105	0	0.017134263233431177	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	7105	0	0.018516426821793767	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	7105	0	0.031206288617945898	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	7105	0	0.019928343757778872	descriptive_estimable	no_current_copy_review_flag
5001734at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	7105	0	0.6285813906568194	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	7105	0	0.6979158074947661	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	7105	0	0.6934264810273633	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	7105	0	0.693113794738682	descriptive_estimable	no_current_copy_review_flag
5001734at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	7105	0	0.8200925194907766	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	7105	0	0.8327269196292787	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	7105	0	0.8386536856561897	descriptive_estimable	no_current_copy_review_flag
5001734at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	7105	0	0.8272316737504509	descriptive_estimable	no_current_copy_review_flag
5002334at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	171	0	0.4851633186934505	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	171	0	0.4237814097487221	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	171	0	0.3758057935536516	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	171	0	0.42819977440180484	descriptive_estimable	no_current_copy_review_flag
5002334at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	171	0	0.6928240574075408	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	171	0	0.6736914104687164	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	171	0	0.6613075095399237	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	171	0	0.6755849953200375	descriptive_estimable	no_current_copy_review_flag
5002334at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	171	0	0.6928576571387429	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	171	0	0.6732738138094897	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	171	0	0.6608491132070944	descriptive_estimable	no_current_copy_review_flag
5002334at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	171	0	0.6751673986608107	descriptive_estimable	no_current_copy_review_flag
5002573at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	55	0	0.3405483405483406	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	55	0	0.38614718614718624	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	55	0	0.38932178932178946	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	55	0	0.3842712842712844	descriptive_estimable	no_current_copy_review_flag
5002573at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	55	0	0.6743867243867245	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	55	0	0.5159451659451662	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	55	0	0.5165223665223667	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	55	0	0.5162337662337664	descriptive_estimable	no_current_copy_review_flag
5002573at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	55	0	0.625829725829726	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	55	0	0.45454545454545464	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	55	0	0.45468975468975475	descriptive_estimable	no_current_copy_review_flag
5002573at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	55	0	0.4546176046176047	descriptive_estimable	no_current_copy_review_flag
5003856at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	538	0	0.2049812176629608	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	538	0	0.31496884817251125	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	538	0	0.2938039691411767	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	538	0	0.33898391550114393	descriptive_estimable	no_current_copy_review_flag
5003856at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	538	0	0.3829648269611001	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	538	0	0.47142253918218346	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	538	0	0.4601645805345713	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	538	0	0.4929512244902591	descriptive_estimable	no_current_copy_review_flag
5003856at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	538	0	0.4129111079319839	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	538	0	0.4938512616453528	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	538	0	0.4807783558615818	descriptive_estimable	no_current_copy_review_flag
5003856at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	538	0	0.514622511686729	descriptive_estimable	no_current_copy_review_flag
5003972at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	2941	0	0.29830350769450004	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	2941	0	0.2765239940673165	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	2941	0	0.2861465251921276	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	2941	0	0.2833782947522364	descriptive_estimable	no_current_copy_review_flag
5003972at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	2941	0	0.4528596473346081	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	2941	0	0.4217618750600251	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	2941	0	0.4319684106475432	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	2941	0	0.4228975042349709	descriptive_estimable	no_current_copy_review_flag
5003972at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	2941	0	0.4644629129890581	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	2941	0	0.4387536345314642	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	2941	0	0.4476388805306981	descriptive_estimable	no_current_copy_review_flag
5003972at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	2941	0	0.4405231289279347	descriptive_estimable	no_current_copy_review_flag
5004118at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	41	0	0.27630662020905933	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	41	0	0.02264808362369338	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	41	0	-0.1780487804878049	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	41	0	-0.0008710801393728224	descriptive_estimable	no_current_copy_review_flag
5004118at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	41	0	0.3029616724738676	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	41	0	0.6843205574912893	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	41	0	0.312020905923345	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	41	0	0.6735191637630663	descriptive_estimable	no_current_copy_review_flag
5004118at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	41	0	0.3360627177700349	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	41	0	0.6834494773519165	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	41	0	0.33554006968641126	descriptive_estimable	no_current_copy_review_flag
5004118at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	41	0	0.6756097560975611	descriptive_estimable	no_current_copy_review_flag
5004478at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	15	0	0.09285714285714285	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	15	0	0.2964285714285714	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	15	0	0.22499999999999998	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	15	0	0.3107142857142856	descriptive_estimable	no_current_copy_review_flag
5004478at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	15	0	0.5071428571428571	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	15	0	0.7642857142857141	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	15	0	0.7035714285714285	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	15	0	0.7428571428571428	descriptive_estimable	no_current_copy_review_flag
5004478at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	15	0	0.5499999999999999	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	15	0	0.8035714285714284	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	15	0	0.7392857142857142	descriptive_estimable	no_current_copy_review_flag
5004478at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	15	0	0.782142857142857	descriptive_estimable	no_current_copy_review_flag
5005010at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	10406	0	0.6571655683357219	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	10406	0	0.5343519168353904	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	10406	0	0.4787601378939286	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	10406	0	0.5313422905188111	descriptive_estimable	no_current_copy_review_flag
5005010at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	10406	0	0.7507849536498313	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	10406	0	0.596425818361019	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	10406	0	0.5450368351773034	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	10406	0	0.5948075329546585	descriptive_estimable	no_current_copy_review_flag
5005010at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	10406	0	0.7507539962263837	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	10406	0	0.596453859585461	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	10406	0	0.5450814431583256	descriptive_estimable	no_current_copy_review_flag
5005010at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	10406	0	0.5948376959243561	descriptive_estimable	no_current_copy_review_flag
5005174at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	5010	0	0.22209418200655798	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	5010	0	0.1953132579826576	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	5010	0	0.1647279167768094	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	5010	0	0.17959028113507217	descriptive_estimable	no_current_copy_review_flag
5005174at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	5010	0	0.37449584823821874	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	5010	0	0.44054282403451833	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	5010	0	0.40876276368185416	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	5010	0	0.44255581922003984	descriptive_estimable	no_current_copy_review_flag
5005174at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	5010	0	0.3296122581102028	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	5010	0	0.44556197345322734	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	5010	0	0.418537648237484	descriptive_estimable	no_current_copy_review_flag
5005174at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	5010	0	0.450505187966154	descriptive_estimable	no_current_copy_review_flag
5005196at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	36	0	-0.10090090090090091	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	36	0	0.018018018018018018	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	36	0	0.012355212355212357	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	36	0	0.010038610038610039	descriptive_estimable	no_current_copy_review_flag
5005196at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	36	0	0.7647361647361649	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	36	0	0.7889317889317891	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	36	0	0.7770913770913771	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	36	0	0.7922779922779923	descriptive_estimable	no_current_copy_review_flag
5005196at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	36	0	0.7871299871299872	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	36	0	0.7683397683397685	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	36	0	0.7598455598455599	descriptive_estimable	no_current_copy_review_flag
5005196at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	36	0	0.7673101673101673	descriptive_estimable	no_current_copy_review_flag
5005274at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	153	0	0.22882406551137197	descriptive_estimable	no_current_copy_review_flag
5005274at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	153	0	0.07346910055888384	descriptive_estimable	no_current_copy_review_flag
5005274at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	153	0	0.13402490182675939	descriptive_estimable	no_current_copy_review_flag
5005274at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	153	0	0.12507538900727752	descriptive_estimable	no_current_copy_review_flag
5005274at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	153	0	0.5532581453634084	descriptive_estimable	no_current_copy_review_flag
5005274at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	153	0	0.17104928095640168	descriptive_estimable	no_current_copy_review_flag
5005274at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	153	0	0.05972149625400398	descriptive_estimable	no_current_copy_review_flag
5005274at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	153	0	0.19286518435125244	descriptive_estimable	no_current_copy_review_flag
5005274at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	153	0	0.5130238698350154	descriptive_estimable	no_current_copy_review_flag
5005274at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	153	0	0.39213340838727834	descriptive_estimable	no_current_copy_review_flag
