marker	block_length	split_taxa	fit	point_estimate	planned_draws	valid_draws	interval_status	percentile_2_5	median	percentile_97_5	fraction_le_1e_minus5	sampling_sd	paired_sampling_covariance
5005174at2759	1	F4918	3di	0.1131698848	200	200	conditional_percentile_sensitivity	0.0451404406575	0.1137839353	0.18956067922250003	0.0	0.038174416239596054	0.00039860519799016133
5005174at2759	10	F147573	aa	0.6278505514	200	200	conditional_percentile_sensitivity	0.3355593053375	0.6279699026000001	1.0693200114750003	0.0	0.20123291975312763	0.0029150673514855923
5005174at2759	10	F147573	3di	0.1520054361	200	200	conditional_percentile_sensitivity	0.0685988372675	0.1487158455	0.24870934317250004	0.0	0.05041070564524344	0.0029150673514855923
5005174at2759	10	F147573,F1670608	aa	0.1008581253	200	200	conditional_percentile_sensitivity	2.5356025e-06	0.10790490335	0.2521253925625001	0.09	0.06879594139928381	0.0017217072680255053
5005174at2759	10	F147573,F1670608	3di	0.0500088732	200	200	conditional_percentile_sensitivity	2.539e-06	0.043090698499999996	0.17965657895000003	0.09	0.05118246707208233	0.0017217072680255053
5005174at2759	10	F1670608	aa	0.1811958514	200	200	conditional_percentile_sensitivity	0.059970510082500005	0.1723426528	0.35691694252750006	0.0	0.08274464014231991	0.0009313314392415187
5005174at2759	10	F1670608	3di	0.0527544281	200	200	conditional_percentile_sensitivity	2.185495e-06	0.0474269951	0.1454290443375	0.06	0.035462392230075	0.0009313314392415187
5005174at2759	10	F29908	aa	0.4104752906	200	200	conditional_percentile_sensitivity	0.2065505852575	0.4089026417	0.64015593952	0.0	0.11143253387426673	0.0013935792486875866
5005174at2759	10	F29908	3di	0.1214743403	200	200	conditional_percentile_sensitivity	0.043639419455	0.12273042925	0.23077354866250005	0.0	0.04891289776294428	0.0013935792486875866
5005174at2759	10	F4918	aa	0.8385092549	200	200	conditional_percentile_sensitivity	0.5688114850175	0.84741293165	1.403977310905	0.0	0.2239438827583323	0.0010521464664430245
5005174at2759	10	F4918	3di	0.1131698848	200	200	conditional_percentile_sensitivity	0.0331493712525	0.1079079677	0.25585399025750005	0.005	0.05512673297615796	0.0010521464664430245
5005174at2759	30	F147573	aa	0.6278505514	200	200	conditional_percentile_sensitivity	0.2653787802475	0.6914023789499999	1.1999888663300002	0.0	0.23742769866338706	0.001077155344119734
5005174at2759	30	F147573	3di	0.1520054361	200	200	conditional_percentile_sensitivity	0.09625716000750001	0.15205995215	0.25802203901250004	0.0	0.05971203884083798	0.001077155344119734
5005174at2759	30	F147573,F1670608	aa	0.1008581253	200	200	conditional_percentile_sensitivity	2.6544999999999997e-06	0.1060784817	0.19165682791000002	0.03	0.0511277838308784	0.0006335244920109021
5005174at2759	30	F147573,F1670608	3di	0.0500088732	200	200	conditional_percentile_sensitivity	2.539e-06	0.0448615262	0.12238223885750002	0.06	0.03456617151687483	0.0006335244920109021
5005174at2759	30	F1670608	aa	0.1811958514	200	200	conditional_percentile_sensitivity	0.0487921315575	0.18581061885	0.32226002132250003	0.005	0.06994527276939265	0.0008317317280240565
5005174at2759	30	F1670608	3di	0.0527544281	200	200	conditional_percentile_sensitivity	0.004108423372500001	0.0495859868	0.11802278011250002	0.02	0.030078067721607104	0.0008317317280240565
5005174at2759	30	F29908	aa	0.4104752906	200	200	conditional_percentile_sensitivity	0.2524512542175	0.411179964	0.6224530837325	0.0	0.09229903854883754	0.0016695462379550236
5005174at2759	30	F29908	3di	0.1214743403	200	200	conditional_percentile_sensitivity	0.01610225519	0.1227866029	0.2831267196325	0.0	0.07003021350157503	0.0016695462379550236
5005174at2759	30	F4918	aa	0.8385092549	200	200	conditional_percentile_sensitivity	0.43452488632999997	0.8634132075500001	1.4575107489425	0.0	0.2544468003372969	0.000395763338070627
5005174at2759	30	F4918	3di	0.1131698848	200	200	conditional_percentile_sensitivity	0.029921693400000005	0.11468726835000001	0.2883515008700001	0.0	0.06775076822127088	0.000395763338070627
5005196at2759	1	F1141098	aa	0.1223041242	200	200	conditional_percentile_sensitivity	0.06793981075000001	0.1245134195	0.16912551586750005	0.0	0.02632906011115297	4.1255965433553343e-05
5005196at2759	1	F1141098	3di	0.0819458925	200	200	conditional_percentile_sensitivity	0.0415709747475	0.08101178395	0.1417046605175	0.0	0.02348771129846824	4.1255965433553343e-05
5005196at2759	1	F1141098,F116794	aa	0.068811419	200	200	conditional_percentile_sensitivity	0.0243668772225	0.06795425715	0.12523221488750003	0.0	0.02574400659723592	3.089478734008557e-05
5005196at2759	1	F1141098,F116794	3di	0.014942338	200	200	conditional_percentile_sensitivity	0.0003677837125000002	0.01447233355	0.035450800385	0.025	0.009102133919919495	3.089478734008557e-05
5005196at2759	1	F1141098,F116794,F1209916,F1209934,F1671311	aa	0.2350928213	200	200	conditional_percentile_sensitivity	0.14958529143	0.22635354024999998	0.33122655806250006	0.0	0.048570686450939086	0.00013355501702736475
5005196at2759	1	F1141098,F116794,F1209916,F1209934,F1671311	3di	0.0603935583	200	200	conditional_percentile_sensitivity	0.02327183956	0.05764560985	0.104520690365	0.0	0.020388882017433847	0.00013355501702736475
5005196at2759	1	F116794	aa	0.2217476104	200	200	conditional_percentile_sensitivity	0.152586356475	0.21543272655	0.29910091231	0.0	0.037532336547466384	3.7419628632945824e-05
5005196at2759	1	F116794	3di	0.1004786325	200	200	conditional_percentile_sensitivity	0.05524452388500001	0.0996072667	0.14521638767250003	0.0	0.023401158942666065	3.7419628632945824e-05
5005196at2759	1	F1209916	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F1209916	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F1209916,F1209934,F1671311	aa	0.2399442354	200	200	conditional_percentile_sensitivity	0.178122004115	0.2462640733	0.319321218475	0.0	0.03658532152020892	-2.2221835790742346e-05
5005196at2759	1	F1209916,F1209934,F1671311	3di	0.0706536606	200	200	conditional_percentile_sensitivity	0.041876564879999995	0.0688249496	0.12284017797250002	0.0	0.021003071999821984	-2.2221835790742346e-05
5005196at2759	1	F1209934	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F1209934	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F1209934,F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F1209934,F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F27292	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F27292	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F27292,F4918,F4932,F54195	aa	0.1785293607	200	200	conditional_percentile_sensitivity	0.1156557364925	0.18228568405	0.261835225485	0.0	0.03944424703055981	-3.8482933091389916e-05
5005196at2759	1	F27292,F4918,F4932,F54195	3di	0.0406446399	200	200	conditional_percentile_sensitivity	0.016984818915	0.040127778749999996	0.072693350815	0.0	0.015197970829700867	-3.8482933091389916e-05
5005196at2759	1	F27292,F4932	aa	0.1370600769	200	200	conditional_percentile_sensitivity	0.0829940536275	0.13913552099999998	0.19334079283500002	0.0	0.030057878393735155	0.00010130649238605778
5005196at2759	1	F27292,F4932	3di	0.0774707223	200	200	conditional_percentile_sensitivity	0.04579596490250001	0.076589267	0.11412336139000005	0.0	0.018462498921499256	0.00010130649238605778
5005196at2759	1	F27292,F4932,F54195	aa	0.0388022958	200	200	conditional_percentile_sensitivity	0.002105858545	0.03841166515	0.0918939245425	0.02	0.023691700703227656	-4.799934363061993e-06
5005196at2759	1	F27292,F4932,F54195	3di	0.0363707116	200	200	conditional_percentile_sensitivity	0.012572661785000001	0.03563185555	0.06992180759250001	0.005	0.01576778347890632	-4.799934363061993e-06
5005196at2759	1	F4754	aa	0.3245846107	200	200	conditional_percentile_sensitivity	0.2265545419675	0.32440986885	0.4492237609375	0.0	0.05382910156567293	0.00011125527834160996
5005196at2759	1	F4754	3di	0.1582070347	200	200	conditional_percentile_sensitivity	0.10818052709	0.15500442195	0.21342395519500004	0.0	0.027988988706134248	0.00011125527834160996
5005196at2759	1	F4918	aa	0.1796226764	200	200	conditional_percentile_sensitivity	0.11240470146	0.1753169355	0.246772588295	0.0	0.03429088202699419	0.00012233025541046502
5005196at2759	1	F4918	3di	0.0765587152	200	200	conditional_percentile_sensitivity	0.039998856082500006	0.07552907684999999	0.12185143936250004	0.0	0.02144782771957223	0.00012233025541046502
5005196at2759	1	F4932	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F4932	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	1	F54195	aa	0.5266488603	200	200	conditional_percentile_sensitivity	0.41625696493750003	0.51836067425	0.6530769939725001	0.0	0.06410441654445034	0.00041146910643202744
5005196at2759	1	F54195	3di	0.1300334326	200	200	conditional_percentile_sensitivity	0.0835924156725	0.12789535255	0.17834662510750005	0.0	0.026927054766112953	0.00041146910643202744
5005196at2759	10	F1141098	aa	0.1223041242	200	200	conditional_percentile_sensitivity	0.0778076058425	0.12858208345	0.17918774796	0.0	0.026958422155626847	-3.695404436972922e-05
5005196at2759	10	F1141098	3di	0.0819458925	200	200	conditional_percentile_sensitivity	0.0367356538525	0.08227009895	0.13033593650000003	0.0	0.024875842515910726	-3.695404436972922e-05
5005196at2759	10	F1141098,F116794	aa	0.068811419	200	200	conditional_percentile_sensitivity	0.0238180084975	0.0692878247	0.125468136245	0.005	0.025688369983053082	2.2880089127659847e-05
5005196at2759	10	F1141098,F116794	3di	0.014942338	200	200	conditional_percentile_sensitivity	2.05e-06	0.013644524750000001	0.0421157447875	0.11	0.011354582504162507	2.2880089127659847e-05
5005196at2759	10	F1141098,F116794,F1209916,F1209934,F1671311	aa	0.2350928213	200	200	conditional_percentile_sensitivity	0.12402974828749999	0.2373792699	0.352905912575	0.0	0.05980536642979248	0.0007821600198935938
5005196at2759	10	F1141098,F116794,F1209916,F1209934,F1671311	3di	0.0603935583	200	200	conditional_percentile_sensitivity	0.0181123101025	0.058971741849999995	0.111173669385	0.005	0.024424626746765557	0.0007821600198935938
5005196at2759	10	F116794	aa	0.2217476104	200	200	conditional_percentile_sensitivity	0.16337935027	0.22218736665	0.28624780206	0.0	0.033631290524526604	3.4454573966712746e-05
5005196at2759	10	F116794	3di	0.1004786325	200	200	conditional_percentile_sensitivity	0.05360192775	0.1014108421	0.16268214234250006	0.0	0.02934955122610595	3.4454573966712746e-05
5005196at2759	10	F1209916	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F1209916	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F1209916,F1209934,F1671311	aa	0.2399442354	200	200	conditional_percentile_sensitivity	0.18408992643	0.24338371715	0.3073338751125001	0.0	0.03434523192789361	-1.95504830325765e-06
5005196at2759	10	F1209916,F1209934,F1671311	3di	0.0706536606	200	200	conditional_percentile_sensitivity	0.03990127571	0.06838623155000001	0.11604588467750002	0.0	0.017670412174323344	-1.95504830325765e-06
5005196at2759	10	F1209934	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F1209934	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F1209934,F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F1209934,F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F27292	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F27292	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F27292,F4918,F4932,F54195	aa	0.1785293607	200	200	conditional_percentile_sensitivity	0.10145189757	0.1757996558	0.2700132538825	0.0	0.04272309985260018	0.00019110627308971764
5005196at2759	10	F27292,F4918,F4932,F54195	3di	0.0406446399	200	200	conditional_percentile_sensitivity	0.00965742474	0.0384582828	0.07481717129	0.0	0.01729485420553888	0.00019110627308971764
5005196at2759	10	F27292,F4932	aa	0.1370600769	200	200	conditional_percentile_sensitivity	0.089184465405	0.13833209865	0.20756658614249998	0.0	0.03042687332036192	0.000117144452727576
5005196at2759	10	F27292,F4932	3di	0.0774707223	200	200	conditional_percentile_sensitivity	0.0404918159375	0.07503886435000001	0.134187728605	0.0	0.023765825744340476	0.000117144452727576
5005196at2759	10	F27292,F4932,F54195	aa	0.0388022958	200	200	conditional_percentile_sensitivity	0.0014195946325	0.04198694235	0.08918027029250002	0.02	0.023250802945014113	2.408703867091995e-06
5005196at2759	10	F27292,F4932,F54195	3di	0.0363707116	200	200	conditional_percentile_sensitivity	0.01156813928	0.034668664249999995	0.06309548584250001	0.005	0.013827841172183828	2.408703867091995e-06
5005196at2759	10	F4754	aa	0.3245846107	200	200	conditional_percentile_sensitivity	0.2319686446075	0.32266127975000003	0.4460298273725001	0.0	0.05625144661119109	0.0005030663594048736
5005196at2759	10	F4754	3di	0.1582070347	200	200	conditional_percentile_sensitivity	0.096909497015	0.1577101878	0.22629350899000011	0.0	0.0361763194255341	0.0005030663594048736
5005196at2759	10	F4918	aa	0.1796226764	200	200	conditional_percentile_sensitivity	0.1107583024475	0.1776982946	0.258701763945	0.0	0.03819625502459586	0.00016691195956371744
5005196at2759	10	F4918	3di	0.0765587152	200	200	conditional_percentile_sensitivity	0.033791474105	0.07415891645	0.13540637097250002	0.0	0.027541143879375275	0.00016691195956371744
5005196at2759	10	F4932	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F4932	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	10	F54195	aa	0.5266488603	200	200	conditional_percentile_sensitivity	0.40730612839	0.52121912375	0.6690537716325	0.0	0.06944866836580454	0.000630610503401388
5005196at2759	10	F54195	3di	0.1300334326	200	200	conditional_percentile_sensitivity	0.08052464412	0.12939438035	0.19798559456250003	0.0	0.0308609568299557	0.000630610503401388
5005196at2759	30	F1141098	aa	0.1223041242	200	200	conditional_percentile_sensitivity	0.07986739365	0.1189683433	0.16746171553250003	0.0	0.023318860907355455	-0.00010358910142401886
5005196at2759	30	F1141098	3di	0.0819458925	200	200	conditional_percentile_sensitivity	0.0360781633825	0.07753178025	0.12772579373249998	0.0	0.02297270379664555	-0.00010358910142401886
5005196at2759	30	F1141098,F116794	aa	0.068811419	200	200	conditional_percentile_sensitivity	0.0235281700625	0.0682073376	0.11497880614999999	0.0	0.023758624546789425	2.0176021095673817e-05
5005196at2759	30	F1141098,F116794	3di	0.014942338	200	200	conditional_percentile_sensitivity	2.05e-06	0.0122329783	0.0419257530475	0.18	0.012188294592419244	2.0176021095673817e-05
5005196at2759	30	F1141098,F116794,F1209916,F1209934,F1671311	aa	0.2350928213	200	200	conditional_percentile_sensitivity	0.111845304925	0.2258037383	0.402942651935	0.0	0.0780228697477155	0.001310924842778276
5005196at2759	30	F1141098,F116794,F1209916,F1209934,F1671311	3di	0.0603935583	200	200	conditional_percentile_sensitivity	0.024221513172500004	0.05697482205	0.10482248500750001	0.0	0.02245593326212816	0.001310924842778276
5005196at2759	30	F116794	aa	0.2217476104	200	200	conditional_percentile_sensitivity	0.146575165885	0.21704314079999998	0.30431101793750004	0.0	0.04048351168556314	0.0003391005530462205
5005196at2759	30	F116794	3di	0.1004786325	200	200	conditional_percentile_sensitivity	0.04995539575	0.1012093622	0.16499624213	0.0	0.030379802968918283	0.0003391005530462205
5005196at2759	30	F1209916	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F1209916	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F1209916,F1209934,F1671311	aa	0.2399442354	200	200	conditional_percentile_sensitivity	0.17751171654	0.241205903	0.30968192375750003	0.0	0.035670536766200786	5.382601713815608e-05
5005196at2759	30	F1209916,F1209934,F1671311	3di	0.0706536606	200	200	conditional_percentile_sensitivity	0.04195146988	0.0686841701	0.09806106235750002	0.0	0.014472186133570528	5.382601713815608e-05
5005196at2759	30	F1209934	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F1209934	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F1209934,F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F1209934,F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F1671311	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F1671311	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F27292	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F27292	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F27292,F4918,F4932,F54195	aa	0.1785293607	200	200	conditional_percentile_sensitivity	0.1102972787175	0.17144276645	0.26817850491750006	0.0	0.04290096942221794	0.00018434196418370903
5005196at2759	30	F27292,F4918,F4932,F54195	3di	0.0406446399	200	200	conditional_percentile_sensitivity	0.00590808521	0.0379242308	0.08096638056000001	0.0	0.019951159165564177	0.00018434196418370903
5005196at2759	30	F27292,F4932	aa	0.1370600769	200	200	conditional_percentile_sensitivity	0.078135092285	0.13296532915	0.18713093242000003	0.0	0.02964817101475771	-2.4033107129406886e-05
5005196at2759	30	F27292,F4932	3di	0.0774707223	200	200	conditional_percentile_sensitivity	0.038808050375	0.07759597595	0.122384425305	0.0	0.020495394228318725	-2.4033107129406886e-05
5005196at2759	30	F27292,F4932,F54195	aa	0.0388022958	200	200	conditional_percentile_sensitivity	0.0037763387575	0.0377749343	0.0830196557175	0.015	0.022257932086491242	2.8191318275566318e-05
5005196at2759	30	F27292,F4932,F54195	3di	0.0363707116	200	200	conditional_percentile_sensitivity	0.011509783782500001	0.034411956300000004	0.06417005739250001	0.0	0.014203751500899014	2.8191318275566318e-05
5005196at2759	30	F4754	aa	0.3245846107	200	200	conditional_percentile_sensitivity	0.21002479913250002	0.32581937159999996	0.45138992680750006	0.0	0.06462919915169657	0.0009888264046836975
5005196at2759	30	F4754	3di	0.1582070347	200	200	conditional_percentile_sensitivity	0.0923524898775	0.158429983	0.23057557119000005	0.0	0.037176613240650254	0.0009888264046836975
5005196at2759	30	F4918	aa	0.1796226764	200	200	conditional_percentile_sensitivity	0.1238557389925	0.1780875353	0.2520300247475	0.0	0.033972962263545764	7.145775811484278e-05
5005196at2759	30	F4918	3di	0.0765587152	200	200	conditional_percentile_sensitivity	0.0287494394425	0.0749584529	0.145165566445	0.0	0.030735117343560544	7.145775811484278e-05
5005196at2759	30	F4932	aa	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F4932	3di	1e-06	200	200	conditional_percentile_sensitivity	1e-06	1e-06	1e-06	1.0	2.1228962594723804e-22	4.506688528481823e-44
5005196at2759	30	F54195	aa	0.5266488603	200	200	conditional_percentile_sensitivity	0.4215425066275	0.52778229415	0.637133332085	0.0	0.055535933141012545	0.0007042287160087052
5005196at2759	30	F54195	3di	0.1300334326	200	200	conditional_percentile_sensitivity	0.074434586355	0.1285163017	0.1907384040925	0.0	0.031014616079223668	0.0007042287160087052
5005215at2759	1	F117187	aa	0.0855485765	200	200	conditional_percentile_sensitivity	0.0411195684025	0.08329138445	0.13518972885000005	0.0	0.024494214237902434	-1.936647808836495e-05
5005215at2759	1	F117187	3di	0.028256602	200	200	conditional_percentile_sensitivity	0.008220490502499999	0.0274620671	0.05037964291500001	0.0	0.011206615154372225	-1.936647808836495e-05
5005215at2759	1	F117187,F148304	aa	0.1372440998	200	200	conditional_percentile_sensitivity	0.0735198738175	0.13558284765	0.20212878345750002	0.0	0.03406766240499612	-8.034217367897354e-05
5005215at2759	1	F117187,F148304	3di	0.0310862278	200	200	conditional_percentile_sensitivity	0.0060676202625	0.03003937005	0.06562660128499999	0.0	0.01574697568800082	-8.034217367897354e-05
5005215at2759	1	F148304	aa	0.0398256961	200	200	conditional_percentile_sensitivity	0.010146757975000002	0.04143808305	0.07753950534000001	0.01	0.01698294101655823	-2.0069288517687816e-05
5005215at2759	1	F148304	3di	0.0258639421	200	200	conditional_percentile_sensitivity	0.005869864947500001	0.02582316745	0.05266967177500001	0.015	0.011886120010404134	-2.0069288517687816e-05
5005215at2759	1	F42068	aa	0.3095054763	200	200	conditional_percentile_sensitivity	0.19904982707750002	0.3094053679	0.47540167187750004	0.0	0.06971476199719358	0.00014320888440811174
5005215at2759	1	F42068	3di	0.06500912	200	200	conditional_percentile_sensitivity	0.03448247048	0.064760607	0.11618047545000001	0.0	0.021465851397112844	0.00014320888440811174
5005215at2759	1	F42068,F4918	aa	0.201503594	200	200	conditional_percentile_sensitivity	0.1086806882375	0.20348976445	0.2971511802000001	0.0	0.05311878194673137	8.350597296167704e-05
5005215at2759	1	F42068,F4918	3di	0.0364898491	200	200	conditional_percentile_sensitivity	0.0096591910625	0.03553649825	0.07180591874	0.005	0.016231723471747502	8.350597296167704e-05
5005215at2759	1	F470096	aa	0.1260210637	200	200	conditional_percentile_sensitivity	0.0570636442925	0.1222304136	0.21043867229250002	0.0	0.0441042025597025	4.015056440782997e-05
5005215at2759	1	F470096	3di	0.1007443509	200	200	conditional_percentile_sensitivity	0.0600764621225	0.1026511651	0.149120296365	0.0	0.024407777468546065	4.015056440782997e-05
5005215at2759	1	F4918	aa	0.3734250957	200	200	conditional_percentile_sensitivity	0.24853346158250003	0.36976298775000005	0.5440723165450001	0.0	0.07868602854099298	-0.0001274971147252625
5005215at2759	1	F4918	3di	0.0617578724	200	200	conditional_percentile_sensitivity	0.029909984515	0.0602326524	0.1080799960925	0.0	0.020450444655706234	-0.0001274971147252625
5005215at2759	10	F117187	aa	0.0855485765	200	200	conditional_percentile_sensitivity	0.03756468636	0.08355684295	0.146123373105	0.0	0.027550563755675873	4.3060470962657895e-05
5005215at2759	10	F117187	3di	0.028256602	200	200	conditional_percentile_sensitivity	0.010092477935000002	0.030046504850000003	0.056945483505	0.01	0.012233041600637751	4.3060470962657895e-05
5005215at2759	10	F117187,F148304	aa	0.1372440998	200	200	conditional_percentile_sensitivity	0.0777882655775	0.137188336	0.19380096329000007	0.0	0.03215810769739375	-8.858340285283573e-05
5005215at2759	10	F117187,F148304	3di	0.0310862278	200	200	conditional_percentile_sensitivity	0.006169060172500001	0.0322628413	0.06683258848000001	0.005	0.01689378501385199	-8.858340285283573e-05
5005215at2759	10	F148304	aa	0.0398256961	200	200	conditional_percentile_sensitivity	2.5945725000000003e-06	0.0403564358	0.09835208501750001	0.03	0.026670541358492034	6.034257946672724e-05
5005215at2759	10	F148304	3di	0.0258639421	200	200	conditional_percentile_sensitivity	0.0082427738825	0.026418661000000003	0.04736539497250003	0.0	0.010722497608842389	6.034257946672724e-05
5005215at2759	10	F42068	aa	0.3095054763	200	200	conditional_percentile_sensitivity	0.164390037965	0.31171179250000003	0.5092350305425	0.0	0.0916799836469175	0.0004077052740495563
5005215at2759	10	F42068	3di	0.06500912	200	200	conditional_percentile_sensitivity	0.026530577490000005	0.0628995806	0.12818581120500003	0.0	0.0269668647566848	0.0004077052740495563
5005215at2759	10	F42068,F4918	aa	0.201503594	200	200	conditional_percentile_sensitivity	0.10378741221500001	0.20402202115	0.32734252574	0.0	0.05691786722411703	6.112246384950294e-05
5005215at2759	10	F42068,F4918	3di	0.0364898491	200	200	conditional_percentile_sensitivity	0.01421298574	0.0377672777	0.063326002735	0.005	0.013147754800890638	6.112246384950294e-05
5005215at2759	10	F470096	aa	0.1260210637	200	200	conditional_percentile_sensitivity	0.049719319145	0.12750322385	0.24577020269750008	0.0	0.04866226844562041	0.0003214666995496708
5005215at2759	10	F470096	3di	0.1007443509	200	200	conditional_percentile_sensitivity	0.04195743189	0.10240823685	0.16997806245250002	0.0	0.03291242493042592	0.0003214666995496708
5005215at2759	10	F4918	aa	0.3734250957	200	200	conditional_percentile_sensitivity	0.1759227225075	0.35843247570000003	0.6551722489725003	0.0	0.12403550058959532	0.0014324032321452718
5005215at2759	10	F4918	3di	0.0617578724	200	200	conditional_percentile_sensitivity	0.025800273582499998	0.06103373565	0.10645405369750002	0.0	0.021299309156349536	0.0014324032321452718
5005215at2759	30	F117187	aa	0.0855485765	200	200	conditional_percentile_sensitivity	0.0488088304375	0.0853106922	0.12650446699	0.0	0.019951112818227226	6.325739171022136e-05
5005215at2759	30	F117187	3di	0.028256602	200	200	conditional_percentile_sensitivity	0.009233071085	0.0263165696	0.054419848085000014	0.0	0.011876446984943426	6.325739171022136e-05
5005215at2759	30	F117187,F148304	aa	0.1372440998	200	200	conditional_percentile_sensitivity	0.0902303422925	0.13702532485000002	0.1976308595475	0.0	0.028200961621265654	-0.0001254697399916748
5005215at2759	30	F117187,F148304	3di	0.0310862278	200	200	conditional_percentile_sensitivity	0.004803946585	0.0304467548	0.05828366409	0.005	0.013243135134025735	-0.0001254697399916748
