case_id	taxa	nucleotide_columns	log_likelihood	gamma_alpha	total_tree_length	internal_edges	bootstrap_trees	maximum_ufb_rounding_difference	near_zero_edges_le1e_5	long_edges_ge10	warning_lines	translation_table	marker_copy_caveat	memory_adjustment_warning_lines	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines	review_required_before_codon_interpretation	selection_eligibility
Microbotryum__288615at2759__code1	4	1908	-3741.7261	0.3806	0.15486623089999998	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__319730at2759__code1	4	1329	-2562.5616	0.9023	0.1429996659	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__340246at2759__code1	4	1986	-4252.0174	0.5778	0.2412668348	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__345792at2759__code1	4	762	-1340.5636	0.02002	0.09474180180000001	1	1000	0.29999999999999716	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__352891at2759__code1	4	753	-1390.4807	2.749	0.1060577884	1	1000	0.20000000000000284	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__3643464at2759__code1	4	2199	-4769.2685	0.3827	0.23580054960000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4613677at2759__code1	4	375	-786.2048	0.7223	0.2211810336	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4695236at2759__code1	4	3243	-6374.4068	0.3079	0.15999105869999997	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4747214at2759__code1	4	396	-832.3742	0.1352	0.431894658	1	1000	0	1	0	1003	1	none_recorded	1001	0	2	0	0	True	not_established
Microbotryum__4764044at2759__code1	4	1500	-3084.2981	0.6533	0.2076623408	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4803900at2759__code1	4	357	-652.3306	998.4	0.09127473220000001	1	1000	0.5	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4810093at2759__code1	4	2280	-4810.3221	0.5898	0.2030158416	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4823929at2759__code1	4	1281	-3200.7861	0.4684	0.41596418580000005	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4837017at2759__code1	4	666	-1429.1635	1.328	0.20927286920000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4838864at2759__code1	4	1794	-3628.8301	1.027	0.16883634549999998	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4843240at2759__code1	4	2019	-4035.9777	0.907	0.17329059	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4843824at2759__code1	4	591	-1275.8129	0.691	0.22690026040000003	1	1000	0	1	0	1002	1	none_recorded	1001	0	1	0	0	True	not_established
Microbotryum__4867008at2759__code1	4	543	-1137.0505	0.5448	0.1940844376	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4888252at2759__code1	4	2721	-5689.8566	0.4563	0.21882818099999998	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4896098at2759__code1	4	621	-1255.6657	0.1624	0.2587687774	1	1000	0.20000000000000284	2	0	1002	1	none_recorded	1001	0	1	0	0	True	not_established
Microbotryum__4900375at2759__code1	4	597	-1194.9097	0.4259	0.182961027	1	1000	0.09999999999999432	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4908955at2759__code1	4	963	-1873.8851	0.4638	0.1671194976	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4911644at2759__code1	4	2772	-5501.0984	0.5234	0.1638930215	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4940884at2759__code1	4	2733	-5506.9426	2.585	0.1537235284	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4969018at2759__code1	4	1410	-2597.0696	0.02003	0.13674356210000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4969636at2759__code1	4	1215	-2533.4992	0.8948	0.2181259113	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4970387at2759__code1	4	432	-956.0465	5.889	0.22572245019999998	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4974767at2759__code1	4	441	-821.5617	998.4	0.11658483349999998	1	1000	0.09999999999999432	0	0	1004	1	none_recorded	1001	0	3	0	0	True	not_established
Microbotryum__4975094at2759__code1	4	2874	-5385.4822	0.1531	0.14501001900000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4976279at2759__code1	4	1098	-2381.9604	1.23	0.2529130613	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4977163at2759__code1	4	567	-1114.1193	0.6485	0.16257453919999998	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4977863at2759__code1	4	1662	-3687.8256	1.334	0.2358083627	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4983000at2759__code1	4	1449	-2962.3876	0.744	0.18712763950000003	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4985971at2759__code1	4	993	-2262.3924	0.4603	0.27137550579999997	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4986044at2759__code1	4	1461	-3094.9322	0.1984	0.2643576153	1	1000	0	0	0	1001	1	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	1001	0	0	0	0	False	not_established
Microbotryum__4987397at2759__code1	4	2577	-4880.0833	0.1613	0.17488355030000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__4999134at2759__code1	4	6963	-13174.6776	0.2974	0.14995732380000001	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000045at2759__code1	4	1134	-2282.6909	0.5975	0.177597986	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000152at2759__code1	4	3558	-6922.7245	0.4227	0.1548155765	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000362at2759__code1	4	2658	-5235.5466	1.752	0.1548931823	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000371at2759__code1	4	1227	-2366.812	998.5	0.13671196700000002	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000452at2759__code1	4	828	-2086.0825	2.108	0.3898302042	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000476at2759__code1	4	1167	-2486.6245	0.4957	0.2072904983	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000743at2759__code1	4	525	-1107.6753	1.11	0.201427268	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000823at2759__code1	4	2736	-5360.1061	1.682	0.13150435370000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000870at2759__code1	4	2256	-4316.2316	0.02002	0.17201335589999997	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5000986at2759__code1	4	1524	-3125.5361	1.325	0.1806146074	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5001156at2759__code1	4	879	-1947.0753	4.636	0.2029928233	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5001273at2759__code1	4	690	-1530.0741	0.7105	0.2570857495	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5001280at2759__code1	4	2103	-4376.7335	0.1934	0.20847445190000002	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5001318at2759__code1	4	1182	-2561.9368	1.426	0.21184434970000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5001413at2759__code1	4	843	-1734.0368	0.4562	0.20033865139999998	1	1000	0.20000000000000284	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5001473at2759__code1	4	339	-741.6316	0.1569	0.25928986959999994	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5001941at2759__code1	4	2196	-4498.2916	0.3194	0.21866734929999998	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5002334at2759__code1	4	1068	-2170.4931	1.09	0.18194870749999997	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5002573at2759__code1	4	1110	-2385.3453	0.7125	0.2041096799	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5003022at2759__code1	4	2511	-4856.4306	0.2666	0.1755348477	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5003192at2759__code1	4	1338	-2734.4016	1.132	0.16288604619999997	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5003205at2759__code1	4	3909	-7624.7355	0.4181	0.16168710209999998	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5003856at2759__code1	4	915	-1864.2819	0.6151	0.18387952170000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5003972at2759__code1	4	762	-1668.1103	0.6014	0.26643574870000003	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5004118at2759__code1	4	660	-1353.4348	998.9	0.17208734050000002	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5004265at2759__code1	4	918	-1849.0091	1.133	0.15557522720000003	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5004327at2759__code1	4	2313	-5116.6685	0.3955	0.2834545997	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5004391at2759__code1	4	2553	-5095.5305	0.145	0.2489843684	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5004478at2759__code1	4	1200	-2363.4198	0.6521	0.1527847886	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5004599at2759__code1	4	2076	-4185.3665	0.7055	0.1817045942	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5005174at2759__code1	4	669	-1281.3065	1.026	0.1524015165	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5005196at2759__code1	4	1314	-2718.0446	0.442	0.19819200369999998	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5005215at2759__code1	4	1734	-3380.9351	0.3414	0.1506486271	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5005217at2759__code1	4	1422	-3339.3583	1.196	0.31246637939999994	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5005274at2759__code1	4	963	-1964.7224	1.276	0.1885877258	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5005697at2759__code1	4	1653	-3548.0688	0.8756	0.20383318469999995	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5005750at2759__code1	4	531	-1018.3455	1.521	0.1270791713	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5006326at2759__code1	4	1749	-3763.8111	0.186	0.24357570300000003	1	1000	0	2	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5006412at2759__code1	4	1635	-3512.3995	1.69	0.21451102970000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5011777at2759__code1	4	2019	-4401.4941	0.9106	0.2400518747	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5013042at2759__code1	4	1137	-2609.9306	0.2242	0.3472580043	1	1000	0.4000000000000057	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5013067at2759__code1	4	933	-1677.901	0.1121	0.1062687095	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5013259at2759__code1	4	510	-1125.8882	1.044	0.20436765679999996	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5013539at2759__code1	4	795	-1557.4824	0.1694	0.1680842062	1	1000	0.4000000000000057	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5013726at2759__code1	4	546	-1062.5132	1.191	0.1274847448	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5013992at2759__code1	4	2379	-5161.9714	0.7671	0.2027975211	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5015403at2759__code1	4	1266	-2742.9185	0.9631	0.20601117060000002	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5015647at2759__code1	4	2535	-4801.5144	1.206	0.1371081001	1	1000	0.20000000000000284	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5015712at2759__code1	4	1428	-2884.3872	0.8535	0.1602032512	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5015742at2759__code1	4	1413	-3443.6709	0.4051	0.39502510130000007	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5017019at2759__code1	4	1191	-2511.1768	1.117	0.19316690479999998	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__5018803at2759__code1	4	2124	-4336.0837	0.7458	0.1791517614	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__529759at2759__code1	4	732	-1397.0692	0.07486	0.16922531089999998	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__530014at2759__code1	4	2544	-5537.6808	1.854	0.19049628180000003	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__530740at2759__code1	4	831	-1612.1131	0.954	0.1442016747	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__538728at2759__code1	4	1512	-2856.1258	0.6914	0.134855341	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__540946at2759__code1	4	1227	-2516.8181	0.3727	0.1774555351	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__541070at2759__code1	4	723	-1578.8469	0.7996	0.2422503464	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__554735at2759__code1	4	747	-1521.3072	0.5323	0.15987115070000002	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__649304at2759__code1	4	879	-2018.8051	0.5372	0.2870648651	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__707076at2759__code1	4	810	-1643.9193	21.7	0.1596392112	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__707202at2759__code1	4	1059	-2106.0706	2.105	0.14569028480000001	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__727964at2759__code1	4	1218	-2512.3952	0.3707	0.20324552059999998	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__730114at2759__code1	4	1599	-3195.3472	0.6287	0.1823810945	1	1000	0.4000000000000057	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__776280at2759__code1	4	1107	-3875.7002	0.5894	5.2858865994	1	1000	0.5	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Microbotryum__801816at2759__code1	4	531	-1125.0793	1.643	0.20614308039999998	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__115730at2759__code1	4	999	-2960.8547	0.3578	0.5735522260000001	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__129234at2759__code1	4	537	-1973.5289	1.102	1.7180182375000002	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__201273at2759__code1	4	774	-2000.2168	0.3083	0.37436115359999994	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__207567at2759__code1	4	420	-1163.739	0.2084	0.652918965	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__260326at2759__code1	4	366	-1301.8847	0.4776	3.8920981088	1	1000	0	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__288615at2759__code1	4	1341	-3994.831	0.2269	0.9138902282	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__340246at2759__code1	4	1857	-6896.235	0.7232	2.2553289027	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__345792at2759__code1	4	837	-2675.0297	0.4462	1.2593729152	1	1000	0.09999999999999432	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__352891at2759__code1	4	747	-2112.2994	0.2214	0.7114286949	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__4810093at2759__code1	4	2166	-8743.7441	0.8654	3.0266070905999998	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__4823929at2759__code1	4	951	-3734.6384	1.214	2.7815244013	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__4837017at2759__code1	4	573	-2215.0189	0.4024	10.548500038599999	1	1000	0.10000000000000142	1	0	1003	1	none_recorded	1001	0	0	2	0	True	not_established
Naganishia__4838864at2759__code1	4	1770	-6737.3015	1.083	1.7948625134	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__4867008at2759__code1	4	522	-1926.4018	0.7615	1.6748104454	1	1000	0.5	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__4896098at2759__code1	4	552	-2010.9432	0.314	5.6807926107	1	1000	0.29999999999999716	0	0	1030	1	none_recorded	1001	0	0	29	0	True	not_established
Naganishia__4908955at2759__code1	4	597	-2249.2679	0.6939	3.2488624893	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__4970538at2759__code1	4	2724	-10327.9437	0.7243	2.833105168	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__4976279at2759__code1	4	957	-3714.8868	0.5702	3.0266120952	1	1000	0.09999999999999432	0	0	1010	1	none_recorded	1001	0	0	9	0	True	not_established
Naganishia__4985971at2759__code1	4	735	-2050.4107	0.1828	0.7864872411999999	1	1000	0.20000000000000284	0	0	1003	1	none_recorded	1001	0	2	0	0	True	not_established
Naganishia__4988239at2759__code1	4	3021	-8783.2583	0.285	0.6799444298999999	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__4999134at2759__code1	4	6999	-18032.8215	0.2268	0.42597261010000004	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5000045at2759__code1	4	1107	-3276.5654	0.4901	0.5749048513999999	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5000152at2759__code1	4	3351	-10254.3484	0.3054	0.8259726101	1	1000	0.5	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5000362at2759__code1	4	2670	-7900.89	0.257	0.754439595	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5000371at2759__code1	4	1209	-4875.0121	0.5813	4.805878176099999	1	1000	0.29999999999999716	1	0	1016	1	none_recorded	1001	0	0	15	0	True	not_established
Naganishia__5000452at2759__code1	4	624	-2555.3629	0.4856	10.6986197718	1	1000	0	0	0	1013	1	none_recorded	1001	0	0	12	0	True	not_established
Naganishia__5000870at2759__code1	4	2157	-7788.5414	0.7502	1.4574298058	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5001273at2759__code1	4	708	-2320.6768	0.4028	0.9776990571999999	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5001413at2759__code1	4	771	-2784.8781	0.4012	3.4278473750000003	1	1000	0.10000000000000142	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5001473at2759__code1	4	300	-971.4096	1.045	0.9693603394000001	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5001734at2759__code1	4	591	-1745.6377	0.2057	1.0338803720999998	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5002334at2759__code1	4	1014	-3173.1484	0.2924	0.9643478781	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5003022at2759__code1	4	2208	-6671.0128	0.2849	0.8121304307999999	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5003192at2759__code1	4	999	-3295.666	0.4817	0.7536674600000001	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5004265at2759__code1	4	828	-2350.2253	0.3192	0.5983889982	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5004327at2759__code1	4	2424	-8025.0076	0.3121	1.2032086028000002	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5004478at2759__code1	4	1233	-3682.0312	0.2473	0.8318224539000001	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5005010at2759__code1	4	330	-1233.8714	0.4332	7.1902352219	1	1000	0.29999999999999716	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5005174at2759__code1	4	663	-2117.5612	0.4605	0.7463620676999999	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5005217at2759__code1	4	1380	-4904.3759	0.43	1.2205735553	1	1000	0.3999999999999986	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5005274at2759__code1	4	822	-2962.3107	0.8561	2.10445773	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5005697at2759__code1	4	1236	-4744.8443	0.9422	2.797363197	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5005892at2759__code1	4	1071	-3974.2751	0.378	4.649866525	1	1000	0.10000000000000142	0	0	1018	1	none_recorded	1001	0	0	17	0	True	not_established
Naganishia__5006326at2759__code1	4	1596	-5905.1348	0.5616	2.1877807378000003	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5011777at2759__code1	4	1473	-6028.933	0.771	6.2405799235999995	1	1000	0.09999999999999432	0	0	1021	1	none_recorded	1001	0	0	20	0	True	not_established
Naganishia__5013067at2759__code1	4	981	-2720.5594	0.3319	0.5325438067999999	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5013259at2759__code1	4	363	-1249.6715	1.045	1.5271960804	1	1000	0.5	1	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5013992at2759__code1	4	1566	-5993.387	0.4594	10.420737480200001	1	1000	0.10000000000000142	1	0	1003	1	none_recorded	1001	1	0	1	0	True	not_established
Naganishia__5014007at2759__code1	4	1404	-5433.9128	0.6476	2.6917303952	1	1000	0.5	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5015403at2759__code1	4	804	-2585.7031	0.3213	0.9748382373	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5015712at2759__code1	4	1395	-4321.728	0.3271	0.8388172672	1	1000	0.4000000000000057	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5015742at2759__code1	4	1434	-4362.3168	0.336	0.7930786375000001	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5015876at2759__code1	4	630	-2470.4891	2.566	1.7038052984	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__5017019at2759__code1	4	1176	-3698.1912	0.3737	0.8911549809	1	1000	0.5	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__530740at2759__code1	4	696	-2088.0794	0.2441	1.1287861131999999	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__538728at2759__code1	4	1563	-4517.0838	0.1946	0.8527441879	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__539632at2759__code1	4	897	-2278.8869	0.1512	0.7349709898	1	1000	0.29999999999999716	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__540946at2759__code1	4	1173	-4431.9892	0.7074	2.3006100557	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__541070at2759__code1	4	744	-2588.6906	0.4471	0.9175806162	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__707076at2759__code1	4	801	-2255.2245	0.2242	0.7317141594	1	1000	0.20000000000000284	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__707202at2759__code1	4	786	-2476.8886	0.4579	0.7796500879	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Naganishia__760428at2759__code1	4	951	-3762.9117	0.6441	3.2433057231999998	1	1000	0.3999999999999986	0	0	1017	1	none_recorded	1001	0	0	16	0	True	not_established
Naganishia__776280at2759__code1	4	942	-4523.9603	1.179	3.3416966326	1	1000	0.09999999999999432	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
