taxon_id	marker	protein_id	annotation_status	translation_table	code_provenance	annotation_issues	initial_phase	genomic_cds_span_bases	cds_parts	five_prime_partial	three_prime_partial	internal_partial_boundary	annotation_flags	translation_status	terminal_stop	indexed_cds_length
F370292	5005750at2759	KAF9646870.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	486	3	True	False	False	partial;start_range	exact_translation	True	486
F56493	4867008at2759	KAF9792337.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	555	3	True	False	False	end_range;partial	exact_translation	True	555
F56493	4977863at2759	KAF9793225.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1884	11	True	False	False	partial;start_range	exact_translation	True	1884
F13290	4695236at2759	CAD7067951.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2769	9	False	True	False	partial;start_range	exact_translation	False	2769
F13290	5015876at2759	CAD7059679.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1890	2	False	True	False	end_range;partial	exact_translation	False	1890
F13290	5018803at2759	CAD7066633.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	4013	4	True	False	False	partial;start_range	exact_translation	True	4011
F13290	776280at2759	CAD7064285.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1227	7	False	True	False	partial;start_range	exact_translation	False	1227
F13291	4695236at2759	CAD6976512.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2939	12	False	True	False	end_range;partial	non_triplet_length	False	2939
F13291	4810093at2759	CAD6975337.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2819	1	False	True	False	end_range;partial	non_triplet_length	False	2819
F13291	4970538at2759	CAD6980374.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2215	7	False	True	False	partial;start_range	non_triplet_length	False	2215
F13291	4977863at2759	CAD6974719.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1772	4	False	True	False	partial;start_range	non_triplet_length	False	1772
F13291	5001280at2759	CAD6972595.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2352	2	False	True	False	partial;start_range	exact_translation	False	2352
F13291	539632at2759	CAD6976629.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	798	2	False	True	False	end_range;partial	exact_translation	False	798
F157183	288615at2759	CAD6963468.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2263	6	False	True	False	end_range;partial	non_triplet_length	False	2263
F157183	340246at2759	CAD6903956.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2293	1	False	True	False	end_range;partial	non_triplet_length	False	2293
F157183	4695236at2759	CAD6935889.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2769	9	False	True	False	end_range;partial	exact_translation	False	2769
F157183	4810093at2759	CAD6965065.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2482	1	False	True	False	end_range;partial	non_triplet_length	False	2482
F157183	4974767at2759	CAD6914850.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	385	4	True	False	False	partial;start_range	exact_translation	True	384
F157183	4977863at2759	CAD6928497.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1817	4	False	True	False	partial;start_range	non_triplet_length	False	1817
F157183	4988239at2759	CAD6923791.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3620	2	False	True	False	partial;start_range	non_triplet_length	False	3620
F157183	5006412at2759	CAD6965093.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1071	3	True	False	False	end_range;partial	exact_translation	True	1071
F157183	539632at2759	CAD6914796.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	798	2	False	True	False	end_range;partial	exact_translation	False	798
F117179	5000452at2759	KAE8206806.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	927	2	True	False	False	end_range;partial	exact_translation	True	927
F1055551	4975094at2759	KAO0791491.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2853	18	True	False	False	end_range;partial	exact_translation	True	2853
F1055551	5001280at2759	KAO0789077.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2400	6	False	True	False	partial;start_range	exact_translation	False	2400
F1055551	530014at2759	KAO0787349.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2385	5	True	False	False	end_range;partial	exact_translation	True	2385
F84753	4969636at2759	XP_014653280.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1230	1	False	True	False	partial;start_range	exact_translation	False	1230
F1882483	4900375at2759	PWY99455.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	735	4	True	True	False	end_range;partial;start_range	exact_translation	False	735
F1882483	5004599at2759	PWY98152.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2832	2	False	False	False	exception	exact_translation	True	2832
F1882483	5005010at2759	PWY97010.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	312	3	True	False	False	end_range;partial	exact_translation	True	312
F1882483	5017019at2759	PWZ03808.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1659	3	False	False	False	exception	exact_translation	True	1659
F1673888	3643464at2759	PWN46995.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2661	7	False	True	False	partial;start_range	exact_translation	False	2661
F1673888	4803900at2759	PWN52163.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	369	2	False	True	False	partial;start_range	exact_translation	False	369
F1673888	4977163at2759	PWN48004.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	576	1	False	True	False	end_range;partial	exact_translation	False	576
F1673888	5000743at2759	PWN47013.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	475	1	False	True	False	partial;start_range	non_triplet_length	False	475
F1673888	5001473at2759	PWN52957.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	375	2	True	False	False	partial;start_range	exact_translation	True	375
F1673888	5002334at2759	PWN53692.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4575	2	False	True	False	end_range;partial	exact_translation	False	4575
F1673888	5005174at2759	PWN51293.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	978	2	True	True	False	end_range;partial;start_range	exact_translation	False	978
F1673888	5013992at2759	PWN52203.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2506	1	False	True	False	partial;start_range	non_triplet_length	False	2506
F1540922	4969990at2759	TIA90548.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1017	7	True	False	False	partial;start_range	exact_translation	True	1017
F1540922	5004265at2759	TIA85596.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3663	4	True	False	False	partial;start_range	exact_translation	True	3663
F1540922	5005010at2759	TIA87826.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	345	2	True	False	False	partial;start_range	exact_translation	True	345
F1540922	5013259at2759	TIA86914.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	564	4	True	False	False	partial;start_range	exact_translation	True	564
F1708541	4813267at2759	XP_006958318.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	3668	4	True	False	False	partial;start_range	exact_translation	True	3666
F1708541	4837017at2759	XP_006956840.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	645	2	False	True	False	partial;start_range	exact_translation	False	645
F1708541	4911644at2759	XP_006960530.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	2954	4	True	False	False	partial;start_range	exact_translation	True	2952
F1708541	4976279at2759	XP_006959894.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1356	10	True	False	False	end_range;partial	exact_translation	True	1356
F1708541	5002573at2759	XP_006960175.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1241	9	True	False	False	end_range;partial	exact_translation	True	1239
F1708541	5005697at2759	XP_006956923.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1812	6	False	True	False	end_range;partial	exact_translation	False	1812
F64505	5014007at2759	KAJ3357192.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1659	6	False	True	False	end_range;partial	exact_translation	False	1659
F64508	4838864at2759	KAI9218339.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1530	1	False	True	False	partial;start_range	exact_translation	False	1530
F64508	5001473at2759	KAI9218387.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	231	1	True	True	False	end_range;partial;start_range	exact_translation	False	231
F64508	5013738at2759	KAI9222796.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	534	2	True	False	False	end_range;partial	exact_translation	True	534
F64508	5015403at2759	KAI9218289.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1233	2	True	True	False	end_range;partial;start_range	exact_translation	False	1233
F64508	541070at2759	KAI9220437.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	765	1	True	True	False	end_range;partial;start_range	exact_translation	False	765
F109876	2852757at2759	ORZ34380.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1526	3	False	True	False	end_range;partial	non_triplet_length	False	1526
F109876	4977863at2759	ORZ38960.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2326	9	True	False	False	end_range;partial	exact_translation	True	2325
F109876	5000152at2759	ORZ33067.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3700	3	False	True	False	end_range;partial	non_triplet_length	False	3700
F109876	5002334at2759	ORZ33888.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	864	1	True	True	False	end_range;partial;start_range	exact_translation	False	864
F109876	5003856at2759	ORZ41271.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	777	1	True	True	False	end_range;partial;start_range	exact_translation	False	777
F109876	5005010at2759	ORZ41061.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	333	4	False	True	False	end_range;partial	exact_translation	False	333
F109876	539632at2759	ORZ38374.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	947	1	False	True	False	partial;start_range	non_triplet_length	False	947
F945690	260326at2759	KAJ1501135.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	501	5	True	False	False	end_range;partial	exact_translation	True	501
F945690	288615at2759	KAJ1499150.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1109	4	False	True	False	partial;start_range	non_triplet_length	False	1109
F945690	5003856at2759	KAJ1506854.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	729	1	True	False	False	partial;start_range	exact_translation	True	729
F945690	727964at2759	KAJ1508948.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	734	4	False	True	False	end_range;partial	non_triplet_length	False	734
F1500003	4843240at2759	KAI9139125.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1419	10	True	False	False	end_range;partial	exact_translation	True	1419
F1500003	5001473at2759	KAI9139543.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	237	2	True	True	False	end_range;partial;start_range	exact_translation	False	237
F1500003	5013259at2759	KAI9140548.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	381	3	False	True	False	partial;start_range	exact_translation	False	381
F1500003	5014007at2759	KAI9138562.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1518	10	True	False	False	end_range;partial	exact_translation	True	1518
F1500003	5015647at2759	KAI9141201.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2355	16	True	False	False	end_range;partial	exact_translation	True	2355
F1500003	538728at2759	KAI9142383.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1413	5	True	True	False	end_range;partial;start_range	exact_translation	False	1413
F1555241	129234at2759	RKP03226.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	576	2	False	True	False	partial;start_range	exact_translation	False	576
F1555241	288615at2759	RKO99100.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1968	1	True	True	False	end_range;partial;start_range	exact_translation	False	1968
F1555241	352891at2759	RKP04228.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	741	1	False	True	False	partial;start_range	exact_translation	False	741
F1555241	3643464at2759	RKO99788.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1794	6	False	True	False	end_range;partial	exact_translation	False	1794
F1555241	4813267at2759	RKP03015.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2916	4	True	True	False	end_range;partial;start_range	exact_translation	False	2916
F1555241	4838864at2759	RKP03729.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1767	1	False	True	False	partial;start_range	exact_translation	False	1767
F1555241	4900375at2759	RKP00415.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	570	1	True	True	False	end_range;partial;start_range	exact_translation	False	570
F1555241	4976279at2759	RKP03796.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1242	1	True	True	False	end_range;partial;start_range	exact_translation	False	1242
F1555241	4983000at2759	RKO99470.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1623	1	True	True	False	end_range;partial;start_range	exact_translation	False	1623
F1555241	4988239at2759	RKO99607.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2793	1	True	True	False	end_range;partial;start_range	exact_translation	False	2793
F1555241	5000362at2759	RKP03805.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2757	2	False	True	False	end_range;partial	exact_translation	False	2757
F1555241	5000371at2759	RKP03721.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1089	5	False	True	False	partial;start_range	exact_translation	False	1089
F1555241	5000476at2759	RKO99701.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1155	2	False	False	False	exception	exact_translation	True	1155
F1555241	5000823at2759	RKO99299.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2568	3	False	True	False	end_range;partial	exact_translation	False	2568
F1555241	5001156at2759	RKP01787.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	735	2	False	True	False	end_range;partial	exact_translation	False	735
F1555241	5001941at2759	RKP01066.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1914	6	True	True	False	end_range;partial;start_range	exact_translation	False	1914
F1555241	5005215at2759	RKP03731.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1776	2	True	False	False	end_range;partial	exact_translation	True	1776
F1555241	5005750at2759	RKP00845.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	540	1	True	True	False	end_range;partial;start_range	exact_translation	False	540
F1555241	5005892at2759	RKP00332.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	993	2	False	True	False	partial;start_range	exact_translation	False	993
F1555241	5013539at2759	RKO99703.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	765	1	True	True	False	end_range;partial;start_range	exact_translation	False	765
F1555241	5013992at2759	RKP03936.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2739	3	False	True	False	partial;start_range	exact_translation	False	2739
F1555241	5014007at2759	RKP01866.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1521	1	True	True	False	end_range;partial;start_range	exact_translation	False	1521
F1555241	540946at2759	RKP01137.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1203	2	True	True	False	end_range;partial;start_range	exact_translation	False	1203
F1555241	541070at2759	RKO98456.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	675	2	True	True	False	end_range;partial;start_range	exact_translation	False	675
F1555241	727964at2759	RKP04302.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1188	4	True	True	False	end_range;partial;start_range	exact_translation	False	1188
F1774096	160487at2759	KAJ3200893.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2091	11	False	True	False	partial;start_range	exact_translation	False	2091
F1774096	4969018at2759	KAJ3201796.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	939	5	False	True	False	end_range;partial	exact_translation	False	939
F1774096	5000045at2759	KAJ3191879.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	825	4	False	True	False	end_range;partial	exact_translation	False	825
F1774096	5000870at2759	KAJ3202648.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2484	13	False	True	False	partial;start_range	exact_translation	False	2484
F1774096	5004265at2759	KAJ3196891.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	772	3	True	False	False	end_range;partial	exact_translation	True	771
F1774096	5006412at2759	KAJ3208664.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	933	1	True	False	False	partial;start_range	exact_translation	True	933
F1774096	5013042at2759	KAJ3204291.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1061	2	False	True	False	partial;start_range	non_triplet_length	False	1061
F109932	345792at2759	KAJ3352592.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1013	3	True	False	False	end_range;partial	exact_translation	True	1011
F109932	4940884at2759	KAJ3341643.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4222	8	False	True	False	end_range;partial	non_triplet_length	False	4222
F109932	5000152at2759	KAJ3344817.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3015	10	False	True	False	end_range;partial	exact_translation	False	3015
F109932	5001280at2759	KAJ3352708.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3058	8	False	True	False	end_range;partial	non_triplet_length	False	3058
F109932	5005217at2759	KAJ3336686.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1306	5	False	True	False	end_range;partial	non_triplet_length	False	1306
F1604274	129234at2759	KAJ1563393.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	493	2	True	True	False	end_range;partial;start_range	non_triplet_length	False	491
F1604274	160487at2759	KAJ1568792.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2364	15	False	True	False	partial;start_range	exact_translation	False	2364
F1604274	345792at2759	KAJ1550116.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	881	2	True	False	False	partial;start_range	exact_translation	True	879
F1604274	352891at2759	KAJ1558587.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	699	6	True	True	False	end_range;partial;start_range	exact_translation	False	699
F1604274	3643464at2759	KAJ1560111.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1799	14	True	False	False	end_range;partial	exact_translation	True	1797
F1604274	4695236at2759	KAJ1547846.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3318	9	True	False	False	end_range;partial	exact_translation	True	3318
F1604274	4810093at2759	KAJ1554160.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3463	1	False	True	False	partial;start_range	non_triplet_length	False	3463
F1604274	4843824at2759	KAJ1566105.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	660	5	False	True	False	end_range;partial	exact_translation	False	660
F1604274	4888252at2759	KAJ1552753.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2029	6	False	True	False	end_range;partial	non_triplet_length	False	2029
F1604274	4908955at2759	KAJ1547161.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	841	6	False	True	False	partial;start_range	non_triplet_length	False	841
F1604274	4911644at2759	KAJ1554728.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2341	8	False	True	False	end_range;partial	non_triplet_length	False	2341
F1604274	4940884at2759	KAJ1555632.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3467	8	False	True	False	partial;start_range	non_triplet_length	False	3467
F1604274	4977163at2759	KAJ1566529.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	828	5	True	False	False	end_range;partial	exact_translation	True	828
F1604274	4977863at2759	KAJ1562333.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1149	7	True	False	False	end_range;partial	exact_translation	True	1149
F1604274	4986044at2759	KAJ1558766.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1374	6	True	True	False	end_range;partial;start_range	exact_translation	False	1374
F1604274	5000152at2759	KAJ1548891.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3142	15	False	True	False	partial;start_range	non_triplet_length	False	3142
F1604274	5000362at2759	KAJ1559867.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2796	1	True	False	False	end_range;partial	exact_translation	True	2796
F1604274	5000452at2759	KAJ1547257.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2280	6	True	True	False	end_range;partial;start_range	non_triplet_length	False	2279
F1604274	5000823at2759	KAJ1553321.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	2603	11	True	False	False	partial;start_range	exact_translation	True	2601
F1604274	5000870at2759	KAJ1545725.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2060	8	False	True	False	partial;start_range	non_triplet_length	False	2060
F1604274	5001280at2759	KAJ1556140.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3334	15	False	True	False	partial;start_range	non_triplet_length	False	3334
F1604274	5001473at2759	KAJ1563740.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	444	2	False	True	False	end_range;partial	exact_translation	False	444
F1604274	5003856at2759	KAJ1564088.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	859	6	True	False	False	end_range;partial	exact_translation	True	858
F1604274	5004118at2759	KAJ1536811.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	795	2	True	True	False	end_range;partial;start_range	exact_translation	False	795
F1604274	5004265at2759	KAJ1563938.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	883	2	True	True	False	end_range;partial;start_range	non_triplet_length	False	883
F1604274	5004391at2759	KAJ1553969.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	3654	9	True	True	False	end_range;partial;start_range	non_triplet_length	False	3653
F1604274	5004599at2759	KAJ1566890.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2345	11	False	True	False	end_range;partial	non_triplet_length	False	2345
F1604274	5005196at2759	KAJ1561374.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1347	9	True	False	False	end_range;partial	exact_translation	True	1347
F1604274	5005215at2759	KAJ1558030.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1533	2	False	True	False	partial;start_range	exact_translation	False	1533
F1604274	5006412at2759	KAJ1556154.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	933	1	True	False	False	end_range;partial	exact_translation	True	933
F1604274	5011777at2759	KAJ1548936.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	5721	15	False	True	False	partial;start_range	exact_translation	False	5721
F1604274	5013539at2759	KAJ1567130.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1203	6	False	True	False	partial;start_range	exact_translation	False	1203
F1604274	5013992at2759	KAJ1561859.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1956	3	False	True	False	end_range;partial	exact_translation	False	1956
F1604274	5014007at2759	KAJ1558795.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1815	6	True	True	False	end_range;partial;start_range	exact_translation	False	1815
F1604274	5015403at2759	KAJ1537268.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1476	2	False	True	False	end_range;partial	exact_translation	False	1476
F1604274	5015742at2759	KAJ1549097.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1245	5	True	False	False	end_range;partial	exact_translation	True	1245
F1604274	5015876at2759	KAJ1568184.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1620	5	False	True	False	partial;start_range	exact_translation	False	1620
F1604274	5018803at2759	KAJ1560428.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3492	4	True	False	False	partial;start_range	exact_translation	True	3492
F1604274	529759at2759	KAJ1559510.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1357	5	True	True	False	end_range;partial;start_range	non_triplet_length	False	1357
F1604274	530740at2759	KAJ1565373.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1324	4	True	True	False	end_range;partial;start_range	non_triplet_length	False	1322
F1604274	538728at2759	KAJ1565322.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1213	6	False	True	False	partial;start_range	non_triplet_length	False	1213
F1604274	730114at2759	KAJ1555588.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1439	10	False	True	False	end_range;partial	non_triplet_length	False	1439
F109889	5005697at2759	KAJ3381800.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1675	6	False	True	False	end_range;partial	non_triplet_length	False	1675
F109889	5013042at2759	KAJ3381339.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1216	8	False	True	False	end_range;partial	non_triplet_length	False	1216
F110093	5001473at2759	XP_052969357.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	405	2	True	True	False	end_range;partial;start_range	exact_translation	False	405
F2735257	4813267at2759	KAJ3281515.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2248	9	False	True	False	end_range;partial	non_triplet_length	False	2248
F2735257	4976279at2759	KAJ3298547.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1817	7	False	True	False	end_range;partial	non_triplet_length	False	1817
F2735257	5000986at2759	KAJ3271884.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1433	6	False	True	False	end_range;partial	non_triplet_length	False	1433
F2735257	5003205at2759	KAJ3293855.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4223	23	False	True	False	end_range;partial	non_triplet_length	False	4223
F2735257	5005215at2759	KAJ3291589.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1929	6	True	False	False	end_range;partial	exact_translation	True	1929
F2735257	5005697at2759	KAJ3267813.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1539	6	False	True	False	partial;start_range	exact_translation	False	1539
F2735257	5005892at2759	KAJ3285007.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1254	8	False	True	False	end_range;partial	exact_translation	False	1254
F2735257	529759at2759	KAJ3277903.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1011	7	False	True	False	partial;start_range	exact_translation	False	1011
F2735257	538728at2759	KAJ3278847.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1386	4	False	True	False	end_range;partial	exact_translation	False	1386
F2735257	541070at2759	KAJ3291397.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	618	7	False	True	False	end_range;partial	exact_translation	False	618
F64517	4940884at2759	KAJ3027929.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2246	4	False	True	False	partial;start_range	non_triplet_length	False	2246
F64517	5005274at2759	KAJ3045637.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1135	3	False	True	False	partial;start_range	non_triplet_length	False	1135
F382532	4888252at2759	KAI8902900.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2351	15	False	True	False	partial;start_range	non_triplet_length	False	2351
F382532	4908955at2759	KAI8902431.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	812	10	False	True	False	partial;start_range	non_triplet_length	False	812
F382532	4983000at2759	KAI8892322.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1407	6	True	False	False	end_range;partial	exact_translation	True	1407
F382532	5005174at2759	KAI8901276.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	816	6	True	False	False	partial;start_range	exact_translation	True	816
F1396493	4813267at2759	XP_052920945.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2655	10	True	False	False	end_range;partial	exact_translation	True	2655
F34488	4803900at2759	KXN74591.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	270	1	False	True	False	partial;start_range	exact_translation	False	270
F34488	4969990at2759	KXN66302.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	951	8	True	False	False	partial;start_range	exact_translation	True	951
F34488	5000986at2759	KXN67725.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1260	2	True	False	False	partial;start_range	exact_translation	True	1260
F34488	5001318at2759	KXN65722.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	984	1	False	True	False	end_range;partial	exact_translation	False	984
F34488	5005174at2759	KXN64824.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	903	2	True	False	False	end_range;partial	exact_translation	True	903
F34488	5006412at2759	KXN74821.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1302	3	True	False	False	end_range;partial	exact_translation	True	1302
F348617	115730at2759	KAI0219398.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1100	7	True	False	False	partial;start_range	exact_translation	True	1098
F348617	201273at2759	KAI0217439.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	762	4	False	True	False	partial;start_range	exact_translation	False	762
F348617	288615at2759	KAI0243782.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1236	3	True	False	False	end_range;partial	exact_translation	True	1236
