sequence_sha256	reference_model_id	local_model_id	plddt_cutoff	pae_cutoff	protein_length	retained_residues	retained_fraction	status	state_mismatches	state_mismatch_fraction	partner_changes	partner_change_fraction	same_partner_residues	same_partner_state_mismatches	same_partner_state_mismatch_fraction	changed_partner_residues	changed_partner_state_mismatches	changed_partner_state_mismatch_fraction
507eebdecd7635c17a88fc5e30b881d3e09d59f68e36fed37f5082e9d7fcfd06	AF-A0A9Q3BN53-F1	ESM-S507eebdecd7635c17a88fc5e30b881d3e09d59f68e36fed37f5082e9d7fcfd06-d4caea4d704d	90	15	449	21	0.0467706013363029	insufficient_coverage	5	0.23809523809523808	3	0.14285714285714285	18	3	0.16666666666666666	3	2	0.6666666666666666
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	0	unfiltered	479	477	0.9958246346555324	compared	130	0.27253668763102723	170	0.35639412997903563	307	43	0.14006514657980457	170	87	0.5117647058823529
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	0	5	479	299	0.6242171189979123	compared	42	0.14046822742474915	71	0.23745819397993312	228	20	0.08771929824561403	71	22	0.30985915492957744
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	0	10	479	442	0.9227557411273486	compared	101	0.22850678733031674	136	0.3076923076923077	306	43	0.14052287581699346	136	58	0.4264705882352941
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	0	15	479	461	0.9624217118997912	compared	117	0.25379609544468545	154	0.33405639913232105	307	43	0.14006514657980457	154	74	0.4805194805194805
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	70	unfiltered	479	211	0.4405010438413361	insufficient_coverage	34	0.16113744075829384	27	0.12796208530805686	184	13	0.07065217391304347	27	21	0.7777777777777778
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	70	5	479	188	0.3924843423799583	insufficient_coverage	27	0.14361702127659576	23	0.12234042553191489	165	10	0.06060606060606061	23	17	0.7391304347826086
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	70	10	479	211	0.4405010438413361	insufficient_coverage	34	0.16113744075829384	27	0.12796208530805686	184	13	0.07065217391304347	27	21	0.7777777777777778
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	70	15	479	211	0.4405010438413361	insufficient_coverage	34	0.16113744075829384	27	0.12796208530805686	184	13	0.07065217391304347	27	21	0.7777777777777778
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	90	unfiltered	479	26	0.054279749478079335	insufficient_coverage	4	0.15384615384615385	3	0.11538461538461539	23	1	0.043478260869565216	3	3	1.0
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	90	5	479	26	0.054279749478079335	insufficient_coverage	4	0.15384615384615385	3	0.11538461538461539	23	1	0.043478260869565216	3	3	1.0
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	90	10	479	26	0.054279749478079335	insufficient_coverage	4	0.15384615384615385	3	0.11538461538461539	23	1	0.043478260869565216	3	3	1.0
ca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b	AF-A0A0L0RWD5-F1	ESM-Sca3004fb30bff40f6effe4a55a1649107ba78bd26fe77eb8116d41865ff05a0b-d4caea4d704d	90	15	479	26	0.054279749478079335	insufficient_coverage	4	0.15384615384615385	3	0.11538461538461539	23	1	0.043478260869565216	3	3	1.0
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	0	unfiltered	472	470	0.9957627118644068	compared	163	0.3468085106382979	157	0.33404255319148934	313	63	0.2012779552715655	157	100	0.6369426751592356
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	0	5	472	298	0.6313559322033898	compared	68	0.22818791946308725	74	0.2483221476510067	224	32	0.14285714285714285	74	36	0.4864864864864865
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	0	10	472	438	0.9279661016949152	compared	134	0.3059360730593607	130	0.2968036529680365	308	60	0.19480519480519481	130	74	0.5692307692307692
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	0	15	472	457	0.9682203389830508	compared	150	0.3282275711159737	144	0.3150984682713348	313	63	0.2012779552715655	144	87	0.6041666666666666
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	70	unfiltered	472	208	0.4406779661016949	insufficient_coverage	35	0.16826923076923078	22	0.10576923076923077	186	19	0.10215053763440861	22	16	0.7272727272727273
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	70	5	472	194	0.4110169491525424	insufficient_coverage	31	0.15979381443298968	20	0.10309278350515463	174	17	0.09770114942528736	20	14	0.7
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	70	10	472	206	0.4364406779661017	insufficient_coverage	33	0.16019417475728157	20	0.0970873786407767	186	19	0.10215053763440861	20	14	0.7
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	70	15	472	206	0.4364406779661017	insufficient_coverage	33	0.16019417475728157	20	0.0970873786407767	186	19	0.10215053763440861	20	14	0.7
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	90	unfiltered	472	8	0.01694915254237288	insufficient_coverage	1	0.125	0	0.0	8	1	0.125	0	0	
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	90	5	472	8	0.01694915254237288	insufficient_coverage	1	0.125	0	0.0	8	1	0.125	0	0	
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	90	10	472	8	0.01694915254237288	insufficient_coverage	1	0.125	0	0.0	8	1	0.125	0	0	
164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1	AF-A0A165C655-F1	ESM-S164db04aa6ad56e4b3592f3b436b1603cd876f07d57d2620741f1ecb48ab9ef1-d4caea4d704d	90	15	472	8	0.01694915254237288	insufficient_coverage	1	0.125	0	0.0	8	1	0.125	0	0	
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	0	unfiltered	355	353	0.9943661971830986	compared	115	0.32577903682719545	109	0.3087818696883853	244	36	0.14754098360655737	109	79	0.7247706422018348
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	0	5	355	254	0.7154929577464789	compared	56	0.2204724409448819	48	0.1889763779527559	206	24	0.11650485436893204	48	32	0.6666666666666666
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	0	10	355	329	0.9267605633802817	compared	94	0.2857142857142857	88	0.2674772036474164	241	35	0.14522821576763487	88	59	0.6704545454545454
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	0	15	355	342	0.9633802816901409	compared	104	0.30409356725146197	98	0.28654970760233917	244	36	0.14754098360655737	98	68	0.6938775510204082
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	70	unfiltered	355	217	0.6112676056338028	compared	31	0.14285714285714285	25	0.1152073732718894	192	13	0.06770833333333333	25	18	0.72
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	70	5	355	212	0.5971830985915493	compared	31	0.14622641509433962	25	0.1179245283018868	187	13	0.06951871657754011	25	18	0.72
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	70	10	355	217	0.6112676056338028	compared	31	0.14285714285714285	25	0.1152073732718894	192	13	0.06770833333333333	25	18	0.72
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	70	15	355	217	0.6112676056338028	compared	31	0.14285714285714285	25	0.1152073732718894	192	13	0.06770833333333333	25	18	0.72
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	90	unfiltered	355	35	0.09859154929577464	insufficient_coverage	3	0.08571428571428572	3	0.08571428571428572	32	1	0.03125	3	2	0.6666666666666666
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	90	5	355	35	0.09859154929577464	insufficient_coverage	3	0.08571428571428572	3	0.08571428571428572	32	1	0.03125	3	2	0.6666666666666666
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	90	10	355	35	0.09859154929577464	insufficient_coverage	3	0.08571428571428572	3	0.08571428571428572	32	1	0.03125	3	2	0.6666666666666666
6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4	AF-F0Z790-F1	ESM-S6a86f1a17bb54d02751c90c7325b3dd510b6a97a0c300eca5eee07e56074c9d4-d4caea4d704d	90	15	355	35	0.09859154929577464	insufficient_coverage	3	0.08571428571428572	3	0.08571428571428572	32	1	0.03125	3	2	0.6666666666666666
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	0	unfiltered	427	425	0.9953161592505855	compared	106	0.24941176470588236	131	0.30823529411764705	294	31	0.1054421768707483	131	75	0.5725190839694656
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	0	5	427	314	0.7353629976580797	compared	27	0.08598726114649681	60	0.1910828025477707	254	13	0.051181102362204724	60	14	0.23333333333333334
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	0	10	427	396	0.927400468384075	compared	79	0.1994949494949495	103	0.2601010101010101	293	30	0.10238907849829351	103	49	0.47572815533980584
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	0	15	427	411	0.9625292740046838	compared	93	0.22627737226277372	117	0.2846715328467153	294	31	0.1054421768707483	117	62	0.5299145299145299
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	70	unfiltered	427	231	0.5409836065573771	compared	25	0.10822510822510822	32	0.13852813852813853	199	10	0.05025125628140704	32	15	0.46875
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	70	5	427	220	0.5152224824355972	compared	18	0.08181818181818182	27	0.12272727272727273	193	8	0.04145077720207254	27	10	0.37037037037037035
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	70	10	427	231	0.5409836065573771	compared	25	0.10822510822510822	32	0.13852813852813853	199	10	0.05025125628140704	32	15	0.46875
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	70	15	427	231	0.5409836065573771	compared	25	0.10822510822510822	32	0.13852813852813853	199	10	0.05025125628140704	32	15	0.46875
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	90	unfiltered	427	53	0.12412177985948478	insufficient_coverage	1	0.018867924528301886	1	0.018867924528301886	52	1	0.019230769230769232	1	0	0.0
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	90	5	427	53	0.12412177985948478	insufficient_coverage	1	0.018867924528301886	1	0.018867924528301886	52	1	0.019230769230769232	1	0	0.0
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	90	10	427	53	0.12412177985948478	insufficient_coverage	1	0.018867924528301886	1	0.018867924528301886	52	1	0.019230769230769232	1	0	0.0
aecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198	AF-G5EEW6-F1	ESM-Saecf2f9ed3a66b78e5374c5e035cf668ea0c4f497972276288864f720832d198-d4caea4d704d	90	15	427	53	0.12412177985948478	insufficient_coverage	1	0.018867924528301886	1	0.018867924528301886	52	1	0.019230769230769232	1	0	0.0
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	0	unfiltered	251	249	0.9920318725099602	compared	48	0.1927710843373494	56	0.2248995983935743	193	13	0.06735751295336788	56	35	0.625
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	0	5	251	239	0.952191235059761	compared	43	0.1799163179916318	54	0.22594142259414227	185	10	0.05405405405405406	54	33	0.6111111111111112
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	0	10	251	249	0.9920318725099602	compared	48	0.1927710843373494	56	0.2248995983935743	193	13	0.06735751295336788	56	35	0.625
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	0	15	251	249	0.9920318725099602	compared	48	0.1927710843373494	56	0.2248995983935743	193	13	0.06735751295336788	56	35	0.625
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	70	unfiltered	251	249	0.9920318725099602	compared	48	0.1927710843373494	56	0.2248995983935743	193	13	0.06735751295336788	56	35	0.625
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	70	5	251	239	0.952191235059761	compared	43	0.1799163179916318	54	0.22594142259414227	185	10	0.05405405405405406	54	33	0.6111111111111112
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	70	10	251	249	0.9920318725099602	compared	48	0.1927710843373494	56	0.2248995983935743	193	13	0.06735751295336788	56	35	0.625
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	70	15	251	249	0.9920318725099602	compared	48	0.1927710843373494	56	0.2248995983935743	193	13	0.06735751295336788	56	35	0.625
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	90	unfiltered	251	191	0.7609561752988048	compared	29	0.1518324607329843	37	0.193717277486911	154	9	0.05844155844155844	37	20	0.5405405405405406
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	90	5	251	191	0.7609561752988048	compared	29	0.1518324607329843	37	0.193717277486911	154	9	0.05844155844155844	37	20	0.5405405405405406
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	90	10	251	191	0.7609561752988048	compared	29	0.1518324607329843	37	0.193717277486911	154	9	0.05844155844155844	37	20	0.5405405405405406
2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2	AF-Q8SQT9-F1	ESM-S2c2793834f291a37814389964c94b111f0f725077d2af9f24ad8ed233eace3f2-d4caea4d704d	90	15	251	191	0.7609561752988048	compared	29	0.1518324607329843	37	0.193717277486911	154	9	0.05844155844155844	37	20	0.5405405405405406
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	0	unfiltered	203	201	0.9901477832512315	compared	82	0.4079601990049751	70	0.3482587064676617	131	34	0.2595419847328244	70	48	0.6857142857142857
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	0	5	203	76	0.37438423645320196	insufficient_coverage	9	0.11842105263157894	14	0.18421052631578946	62	5	0.08064516129032258	14	4	0.2857142857142857
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	0	10	203	189	0.9310344827586207	compared	72	0.38095238095238093	60	0.31746031746031744	129	34	0.26356589147286824	60	38	0.6333333333333333
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	0	15	203	197	0.9704433497536946	compared	78	0.39593908629441626	66	0.3350253807106599	131	34	0.2595419847328244	66	44	0.6666666666666666
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	70	unfiltered	203	66	0.3251231527093596	insufficient_coverage	7	0.10606060606060606	11	0.16666666666666666	55	3	0.05454545454545454	11	4	0.36363636363636365
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	70	5	203	65	0.32019704433497537	insufficient_coverage	6	0.09230769230769231	10	0.15384615384615385	55	3	0.05454545454545454	10	3	0.3
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	70	10	203	66	0.3251231527093596	insufficient_coverage	7	0.10606060606060606	11	0.16666666666666666	55	3	0.05454545454545454	11	4	0.36363636363636365
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	70	15	203	66	0.3251231527093596	insufficient_coverage	7	0.10606060606060606	11	0.16666666666666666	55	3	0.05454545454545454	11	4	0.36363636363636365
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	90	unfiltered	203	0	0.0	insufficient_coverage	0		0		0	0		0	0	
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	90	5	203	0	0.0	insufficient_coverage	0		0		0	0		0	0	
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	90	10	203	0	0.0	insufficient_coverage	0		0		0	0		0	0	
6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9	AF-A0A9N8VWP8-F1	ESM-S6d8acf98c2084b96223e29afd45675f51eceb74da50ab9e0e39451e4c7fc57c9-d4caea4d704d	90	15	203	0	0.0	insufficient_coverage	0		0		0	0		0	0	
0a9ce61e6a3969318803b9b284504fed8eb57bcc35a523d0d25848dbab0b6e43	AF-A0A9Q0ATD7-F1	ESM-S0a9ce61e6a3969318803b9b284504fed8eb57bcc35a523d0d25848dbab0b6e43-d4caea4d704d	0	unfiltered	158	156	0.9873417721518988	compared	53	0.33974358974358976	65	0.4166666666666667	91	24	0.26373626373626374	65	29	0.4461538461538462
0a9ce61e6a3969318803b9b284504fed8eb57bcc35a523d0d25848dbab0b6e43	AF-A0A9Q0ATD7-F1	ESM-S0a9ce61e6a3969318803b9b284504fed8eb57bcc35a523d0d25848dbab0b6e43-d4caea4d704d	0	5	158	69	0.43670886075949367	insufficient_coverage	9	0.13043478260869565	19	0.2753623188405797	50	5	0.1	19	4	0.21052631578947367
0a9ce61e6a3969318803b9b284504fed8eb57bcc35a523d0d25848dbab0b6e43	AF-A0A9Q0ATD7-F1	ESM-S0a9ce61e6a3969318803b9b284504fed8eb57bcc35a523d0d25848dbab0b6e43-d4caea4d704d	0	10	158	153	0.9683544303797469	compared	50	0.32679738562091504	62	0.40522875816993464	91	24	0.26373626373626374	62	26	0.41935483870967744
