case_id	translation_table	sense_codons	frequency_sum	expected_synonymous_sites	expected_nonsynonymous_sites	synonymous_scale	nonsynonymous_scale	branches	maximum_branch_dS	maximum_branch_dN	independent_opportunity_max_difference	marker_copy_caveat
Microbotryum__5005217at2759__code1	1	61	1.0000000000000002	0.7182047524101103	2.170099244539672	4.021560686221273	1.3309547958312193	5	0.856383184512589	0.08514825773422072	4.440892098500626e-16	none_recorded
Microbotryum__5005274at2759__code1	1	61	0.9999999999999998	0.6471787128046059	2.2302124900158966	4.446053533422128	1.2901870183679192	5	0.486583823483736	0.05428764372559912	0.0	none_recorded
Microbotryum__5005697at2759__code1	1	61	1.0	0.7124368478179848	2.1785259365892853	4.0578512934326225	1.3270270212772313	5	0.48929041721075045	0.04997992453624545	8.881784197001252e-16	none_recorded
Microbotryum__5005750at2759__code1	1	61	1.0	0.7893211727440994	2.1133254200110696	3.677396087911881	1.3734972216157628	5	0.31020097898654647	0.008839762714787203	8.881784197001252e-16	none_recorded
Microbotryum__5006326at2759__code1	1	61	1.0	0.6889896924203361	2.205528532532467	4.201105265863581	1.3123921011482964	5	0.5788792935124426	0.0337802330485775	4.440892098500626e-16	none_recorded
Microbotryum__5006412at2759__code1	1	61	1.0	0.6573451253751353	2.210423318396115	4.362652635683067	1.2973842702003822	5	0.6366706575221197	0.05729201838451037	8.881784197001252e-16	none_recorded
Microbotryum__5011777at2759__code1	1	61	1.0	0.6860406454663487	2.1955604312420793	4.200335790235296	1.3124672114254854	5	0.764250284154797	0.0447606554158691	4.440892098500626e-16	none_recorded
Microbotryum__5013042at2759__code1	1	61	1.0	0.7250730084083886	2.1733195231791966	3.9973802609889746	1.3336246698542193	5	0.5732193896297388	0.0792162211355864	1.3322676295501878e-15	none_recorded
Microbotryum__5013067at2759__code1	1	61	0.9999999999999999	0.6735512827128124	2.2118093966057866	4.283802515671036	1.3045250118506755	5	0.2997015079436522	0.010578819719042988	4.440892098500626e-16	none_recorded
Microbotryum__5013259at2759__code1	1	61	1.0000000000000002	0.65890816171099	2.2078307116843208	4.350741180608897	1.298441433133394	5	0.5130615384957254	0.033336505299496014	8.881784197001252e-16	none_recorded
Microbotryum__5013539at2759__code1	1	61	1.0000000000000002	0.653265201034708	2.236579066660319	4.423692342891979	1.2920823192761837	5	0.5084979541378839	0.02434298480237408	8.881784197001252e-16	none_recorded
Microbotryum__5013726at2759__code1	1	61	1.0	0.6720810169215055	2.221265107261864	4.305055568205838	1.302566773648182	5	0.39592242899066293	0.014207722968310015	1.3322676295501878e-15	none_recorded
Microbotryum__5013992at2759__code1	1	61	0.9999999999999999	0.6723721293398466	2.197355127556035	4.268063965877733	1.3059915627237184	5	0.508677461030956	0.022014934379391882	8.881784197001252e-16	none_recorded
Microbotryum__5015403at2759__code1	1	61	1.0	0.6703090077025234	2.2027990051955424	4.2862440753192494	1.3042987608590373	5	0.6043821422201782	0.0335458207077143	4.440892098500626e-16	none_recorded
Microbotryum__5015647at2759__code1	1	61	1.0	0.6853435156355216	2.21729817042	4.235309184130664	1.3090894696881044	5	0.5515797981700341	0.013031901378147012	4.440892098500626e-16	none_recorded
Microbotryum__5015712at2759__code1	1	61	1.0	0.6654816100690708	2.2148524463417196	4.328194818353941	1.3004631803659197	5	0.4321014842340742	0.030814618668358194	4.440892098500626e-16	none_recorded
Microbotryum__5015742at2759__code1	1	61	0.9999999999999998	0.692943384573104	2.176067206604283	4.140324671610618	1.318438411493012	5	0.9075587673912361	0.07382397590174203	4.440892098500626e-16	none_recorded
Microbotryum__5017019at2759__code1	1	61	1.0000000000000002	0.6851125386646674	2.1961608875176504	4.205547648855067	1.3119591750124733	5	0.6303293337888567	0.03882663107692796	0.0	none_recorded
Microbotryum__5018803at2759__code1	1	61	0.9999999999999999	0.6988671476035845	2.1877783921762246	4.1304639224752755	1.3194414709016338	5	0.5244587560922068	0.03668204827848081	8.881784197001252e-16	none_recorded
Microbotryum__529759at2759__code1	1	61	0.9999999999999998	0.7223543252011336	2.1821447709512682	4.020878666911377	1.3310295150061175	5	0.49512424431208857	1.3310295150061176e-10	4.440892098500626e-16	none_recorded
Microbotryum__530014at2759__code1	1	61	0.9999999999999999	0.7049980185673344	2.1718030342421994	4.080580337879022	1.3246141604242336	5	0.5022825140186336	0.03036722474263919	4.440892098500626e-16	none_recorded
Microbotryum__530740at2759__code1	1	61	1.0	0.6517552575574744	2.2063412712557686	4.3852297249189505	1.2954009273400027	5	0.47330289904748934	0.027508171023352273	8.881784197001252e-16	none_recorded
Microbotryum__538728at2759__code1	1	61	0.9999999999999998	0.6720928899419221	2.1978286954534085	4.270126389290223	1.305798578084026	5	0.4634960458422094	0.015364506672030662	1.1102230246251565e-16	none_recorded
Microbotryum__540946at2759__code1	1	61	0.9999999999999999	0.6748891659462982	2.199189473892243	4.258593536330728	1.306880864044808	5	0.4448705944480489	0.03450438168201963	2.220446049250313e-16	none_recorded
Microbotryum__541070at2759__code1	1	61	1.0	0.7175527587493632	2.179763871713964	4.037775055750768	1.3291882978981326	5	0.5980462040038571	0.05753705276807472	4.440892098500626e-16	none_recorded
Microbotryum__554735at2759__code1	1	61	1.0000000000000002	0.6998536347527823	2.208506590573659	4.15566924411816	1.3168899915172974	5	0.28754198937801495	0.03178052056024622	4.440892098500626e-16	none_recorded
Microbotryum__649304at2759__code1	1	61	1.0000000000000002	0.7011986315188113	2.180841127134259	4.110161698990356	1.3215266911442667	5	0.8693410351130757	0.04734574879038218	1.1102230246251565e-16	none_recorded
Microbotryum__707076at2759__code1	1	61	1.0	0.6853789747802806	2.174799867472327	4.173134787464885	1.315145768137675	5	0.6071958727560229	0.020861411567483314	0.0	none_recorded
Microbotryum__707202at2759__code1	1	61	1.0	0.7256598906834203	2.1660648156338915	3.9849587161196274	1.3350130085885996	5	0.48964958850564977	0.015777999905437812	4.440892098500626e-16	none_recorded
Microbotryum__727964at2759__code1	1	61	1.0	0.7513032712284354	2.1628677752366876	3.878821187215439	1.3473644019437196	5	0.5332364571572612	0.031004785040026402	1.1102230246251565e-16	none_recorded
Microbotryum__730114at2759__code1	1	61	1.0	0.7160020451597789	2.1778583425702776	4.0416929075730215	1.3287642869897422	5	0.5850198253974405	0.03106134503811462	1.1102230246251565e-16	none_recorded
Microbotryum__776280at2759__code1	1	61	1.0	0.7175032041002398	2.1727289572106745	4.02818014580898	1.33023134419001	5	7.375740922905548	0.8370271303366018	1.1102230246251565e-16	none_recorded
Microbotryum__801816at2759__code1	1	61	1.0	0.6883581780762779	2.2042917503806505	4.202245314410124	1.3122808847592011	5	0.6855345411941105	0.05858477155815237	1.3322676295501878e-15	none_recorded
Naganishia__115730at2759__code1	1	61	1.0	0.6486398560979252	2.224311806237157	4.429193851296971	1.2916137271218382	5	1.1223813987182276	0.030784445269744432	4.440892098500626e-16	none_recorded
Naganishia__129234at2759__code1	1	61	0.9999999999999998	0.6989533996006626	2.170090769525593	4.1047717498268765	1.3220848682534427	5	66.46805468716131	0.5124353084609462	1.1102230246251565e-16	none_recorded
Naganishia__201273at2759__code1	1	61	1.0	0.6464378561143375	2.221931491428819	4.43719271761804	1.290935097957788	5	0.7070745921080684	0.017320857073930725	8.881784197001252e-16	none_recorded
Naganishia__207567at2759__code1	1	61	0.9999999999999998	0.7047773649890147	2.1680472362605845	4.076215758283295	1.325074727709625	5	1.3525379003398093	0.02777551188736387	0.0	none_recorded
Naganishia__260326at2759__code1	1	61	1.0000000000000002	0.6868309269407602	2.2036803040849344	4.208475649022432	1.3116744863887881	5	63.775783258784024	0.47555750892221016	1.1102230246251565e-16	none_recorded
Naganishia__288615at2759__code1	1	61	1.0	0.7165303311052963	2.1786410640536373	4.040542695091409	1.3288886558358084	5	2.0938577703199135	0.036465017804133984	1.1102230246251565e-16	none_recorded
Naganishia__340246at2759__code1	1	61	0.9999999999999998	0.6859477208529507	2.1906521130296785	4.193613808215127	1.3131248986422965	5	16.450874875971554	0.49607832693546833	0.0	none_recorded
Naganishia__345792at2759__code1	1	61	0.9999999999999999	0.7288083066228794	2.1749622194563507	3.984271995381882	1.3350900995443733	5	8.593329497719843	0.19509186907468423	0.0	none_recorded
Naganishia__352891at2759__code1	1	61	0.9999999999999999	0.6902831817399103	2.1784500870678687	4.155878840299893	1.3168689454202789	5	1.543152563109214	0.031805651175563686	1.3322676295501878e-15	none_recorded
Naganishia__4810093at2759__code1	1	61	1.0	0.7120290801254637	2.1721691806332712	4.050674812678328	1.327796327502391	5	20.93959671078746	0.7039694271709284	2.220446049250313e-16	none_recorded
Naganishia__4823929at2759__code1	1	61	1.0	0.7133452802932484	2.1710734544128627	4.04350994446947	1.3285680080714557	5	21.16023860520181	0.8865754255830881	4.440892098500626e-16	none_recorded
Naganishia__4837017at2759__code1	1	61	1.0	0.6917026041293769	2.1876893558619765	4.1627600399387665	1.3161795353969885	5	19.33529389933209	0.8388190592263167	8.881784197001252e-16	none_recorded
Naganishia__4838864at2759__code1	1	61	0.9999999999999997	0.6825801902723098	2.1860560631110757	4.2026362532422255	1.3122427653117454	5	21.425805033805105	0.5555383941489235	0.0	none_recorded
Naganishia__4867008at2759__code1	1	61	0.9999999999999998	0.6832218910532096	2.193414008482977	4.210397730526104	1.3114878852833367	5	12.250032928108798	0.39719413427064937	4.440892098500626e-16	none_recorded
Naganishia__4896098at2759__code1	1	61	1.0000000000000002	0.711252175709957	2.163759725252523	4.042183629305181	1.3287112554176734	5	26.41318614029898	0.42078386791679795	2.220446049250313e-16	none_recorded
Naganishia__4908955at2759__code1	1	61	1.0	0.653835413304533	2.217701428291757	4.391834371716468	1.2948257168270696	5	27.788552471380335	0.6677491954208306	3.3306690738754696e-16	none_recorded
Naganishia__4970538at2759__code1	1	61	1.0	0.7014350275179326	2.178591198537712	4.1059059115521785	1.3219672547969261	5	21.64746411429268	0.6077229268668536	8.881784197001252e-16	none_recorded
Naganishia__4976279at2759__code1	1	61	1.0000000000000002	0.693497844981008	2.172638442920109	4.132869782716641	1.319196158588136	5	21.226537058548047	0.5301653157400684	4.440892098500626e-16	none_recorded
Naganishia__4985971at2759__code1	1	61	1.0	0.6979824078049803	2.1965264393731934	4.146965331520095	1.3177664494692622	5	1.6301526972601574	0.023751543556824357	8.881784197001252e-16	none_recorded
Naganishia__4988239at2759__code1	1	61	1.0000000000000002	0.6840106403093891	2.187950939996192	4.198708925063719	1.3126261324262507	5	1.5830413985606189	0.029233411642896442	8.881784197001252e-16	none_recorded
Naganishia__4999134at2759__code1	1	61	1.0	0.6659208931153725	2.2070532780585124	4.314287479002607	1.3017239772757847	5	0.8596899897416493	0.007269764314658044	8.881784197001252e-16	none_recorded
Naganishia__5000045at2759__code1	1	61	0.9999999999999997	0.6630300219453954	2.205992556995781	4.32713826520733	1.3005585942902451	5	1.446243721498705	0.05424630574596866	8.881784197001252e-16	none_recorded
Naganishia__5000152at2759__code1	1	61	1.0	0.7157705803730987	2.1769251773571363	4.041372804429044	1.3287988892856983	5	2.2736845250167073	0.052305919481733236	4.440892098500626e-16	none_recorded
Naganishia__5000362at2759__code1	1	61	0.9999999999999998	0.696159569542366	2.1772918683328135	4.127575865636809	1.3197364485981506	5	1.6255444781683597	0.03337904058279299	2.220446049250313e-16	none_recorded
Naganishia__5000371at2759__code1	1	61	0.9999999999999999	0.6872432975133083	2.1790748049410182	4.170747263488329	1.3153830680594327	5	16.19366544772579	0.7142104953893804	4.440892098500626e-16	none_recorded
Naganishia__5000452at2759__code1	1	61	0.9999999999999998	0.7132066589597903	2.162890705039944	4.032628310277576	1.3297469711705192	5	21.113046083342542	1.0576422701467245	4.440892098500626e-16	none_recorded
Naganishia__5000870at2759__code1	1	61	0.9999999999999999	0.6878738098378274	2.200604627172155	4.199140010419887	1.312584005933754	5	9.674568368269748	0.3306405041191726	1.3322676295501878e-15	none_recorded
Naganishia__5001273at2759__code1	1	61	1.0000000000000002	0.7479362548529696	2.1497733567429944	3.874273499638816	1.3479140033562085	5	3.878425038624704	0.11229731351901931	8.881784197001252e-16	none_recorded
Naganishia__5001413at2759__code1	1	61	1.0	0.6876922609834049	2.1955035424200875	4.192566889265994	1.3132275797766952	5	32.374777463225826	0.36378471170245086	4.440892098500626e-16	none_recorded
Naganishia__5001473at2759__code1	1	61	1.0000000000000004	0.6667756366984344	2.1976747678766	4.295973408324384	1.3034005060460674	5	17.11980133632087	0.2501895079982376	4.440892098500626e-16	none_recorded
Naganishia__5001734at2759__code1	1	61	1.0	0.6624220988906594	2.200458501965957	4.321837398919822	1.3010382146715476	5	1.5625928371418023	0.04128575152185541	8.881784197001252e-16	none_recorded
Naganishia__5002334at2759__code1	1	61	0.9999999999999999	0.7713929857961904	2.1149283227943063	3.7417002250952422	1.3647371768973253	5	2.931547155528505	0.08384293341670797	1.1102230246251565e-16	none_recorded
Naganishia__5003022at2759__code1	1	61	1.0	0.6872450145827365	2.193409066968202	4.191596912929137	1.3133227745486926	5	1.7480843837742335	0.04610578444329615	1.3322676295501878e-15	none_recorded
Naganishia__5003192at2759__code1	1	61	0.9999999999999999	0.7024632914518701	2.1767298161728776	4.098709701504762	1.3227149673021614	5	1.2722320217466034	0.0723780427580983	4.440892098500626e-16	none_recorded
Naganishia__5004265at2759__code1	1	61	1.0	0.6145935238908932	2.2353652484057807	4.637144163599449	1.2749409852950024	5	1.1578147867482806	0.03396861037463371	0.0	none_recorded
Naganishia__5004327at2759__code1	1	61	0.9999999999999999	0.7235900300189823	2.154553667376805	3.977588935713063	1.3358421936641578	5	2.0722165329340463	0.10664893931324808	4.440892098500626e-16	none_recorded
Naganishia__5004478at2759__code1	1	61	0.9999999999999998	0.7053888516937576	2.17122762614171	4.078057756269079	1.324880193675151	5	2.0831943927303116	0.03259637961094094	8.881784197001252e-16	none_recorded
Naganishia__5005010at2759__code1	1	61	1.0	0.6367097668073707	2.206349218046288	4.465235391486925	1.2885806841453566	5	32.954778385093064	0.740745023271003	1.1102230246251565e-16	none_recorded
Naganishia__5005174at2759__code1	1	61	1.0	0.6894428512900749	2.191809620080063	4.179102685565283	1.3145541679230748	5	1.2518856436096655	0.08828719227086333	8.881784197001252e-16	none_recorded
Naganishia__5005217at2759__code1	1	61	1.0	0.7263901005157554	2.1547317220474884	3.9663561225814807	1.3371139400247556	5	2.1595988344645405	0.13758944236447257	4.440892098500626e-16	none_recorded
Naganishia__5005274at2759__code1	1	61	1.0	0.6099351482593031	2.255877363239056	4.698552821028786	1.2703760222956182	5	12.432601633405103	0.5318560100319243	1.3322676295501878e-15	none_recorded
Naganishia__5005697at2759__code1	1	61	0.9999999999999999	0.6822095465929559	2.205365020858791	4.2326798003233375	1.3093408756103768	5	25.45002999628789	0.7290172390831818	2.220446049250313e-16	none_recorded
Naganishia__5005892at2759__code1	1	61	0.9999999999999999	0.648386246148599	2.2207528303913047	4.425046172065696	1.291966866945004	5	11.925335382932028	0.43439021894189545	4.440892098500626e-16	none_recorded
Naganishia__5006326at2759__code1	1	61	0.9999999999999997	0.6934979241071906	2.1892929341086087	4.156884625036341	1.3167679908442929	5	8.34550061701421	0.3853748160113793	8.881784197001252e-16	none_recorded
Naganishia__5011777at2759__code1	1	61	1.0	0.6706470491103849	2.1967271718321264	4.275533941058998	1.3052937377521707	5	17.81068224790668	1.0464035582348337	2.220446049250313e-16	none_recorded
Naganishia__5013067at2759__code1	1	61	0.9999999999999998	0.6834127107486728	2.201813673521454	4.221792101451239	1.3103862597308982	5	1.0645287815620816	0.03800812104912838	2.220446049250313e-16	none_recorded
Naganishia__5013259at2759__code1	1	61	1.0	0.6686621570647162	2.207169976102608	4.300874668594394	1.302950005801289	5	10.344462083520623	0.48788347023039025	8.881784197001252e-16	none_recorded
Naganishia__5013992at2759__code1	1	61	1.0000000000000002	0.6679392197065164	2.1924342700804376	4.282385889907414	1.3046564400227199	5	46.98991290748287	1.0011266844844713	4.440892098500626e-16	none_recorded
Naganishia__5014007at2759__code1	1	61	1.0	0.6987995218661315	2.175970024066667	4.113868793521464	1.321143910135373	5	9.503747370806371	0.519451905446979	4.440892098500626e-16	none_recorded
Naganishia__5015403at2759__code1	1	61	1.0	0.6799957115979216	2.177274790364832	4.20189488437869	1.31231506220856	5	1.8728249716858005	0.05880840250512929	1.3322676295501878e-15	none_recorded
Naganishia__5015712at2759__code1	1	61	1.0000000000000004	0.6587882874139042	2.202052102483942	4.342579315015105	1.2991701634447173	5	2.0273470948622623	0.06293295853556716	0.0	none_recorded
Naganishia__5015742at2759__code1	1	61	1.0	0.6939407513063995	2.1647414368201865	4.119490291851121	1.320565190605737	5	1.9941585805873747	0.04946376385972836	1.1102230246251565e-16	none_recorded
Naganishia__5015876at2759__code1	1	61	0.9999999999999999	0.6790017477678222	2.1890611494493415	4.223940375184232	1.3101794337442905	5	32.55769573288053	0.7016777023594191	4.440892098500626e-16	none_recorded
Naganishia__5017019at2759__code1	1	61	1.0	0.7018032015697205	2.178334789079038	4.103911159434389	1.322174169502398	5	2.1590185195128284	0.06029756606731417	4.440892098500626e-16	none_recorded
Naganishia__530740at2759__code1	1	61	1.0	0.6695471757940197	2.185371866803483	4.263955021857629	1.3063767709123841	5	2.487535393785623	0.05550562398905451	4.440892098500626e-16	none_recorded
Naganishia__538728at2759__code1	1	61	0.9999999999999997	0.6877532227268288	2.1768854014367798	4.1652129419412764	1.315934510044902	5	1.6216559194678526	0.04103637122657391	4.440892098500626e-16	none_recorded
Naganishia__539632at2759__code1	1	61	1.0	0.6674014015054891	2.215008546783494	4.318855102472057	1.3013087251851243	5	2.596152338526863	0.02789323225135817	4.440892098500626e-16	none_recorded
Naganishia__540946at2759__code1	1	61	0.9999999999999998	0.6648185381005899	2.1938073251650865	4.299858832807026	1.3030432665961498	5	21.571056122464842	0.5144289665102392	4.440892098500626e-16	none_recorded
Naganishia__541070at2759__code1	1	61	1.0	0.6796905989496318	2.1985594561917265	4.23464744045202	1.3091527031645394	5	0.9491218343944061	0.06351300358631591	4.440892098500626e-16	none_recorded
Naganishia__707076at2759__code1	1	61	0.9999999999999998	0.6880916258554749	2.179858864534927	4.167977610285261	1.3156587965626294	5	1.7370500412982606	0.025514335031423033	4.440892098500626e-16	none_recorded
Naganishia__707202at2759__code1	1	61	1.0000000000000002	0.739036990621478	2.1601652101960167	3.9229459927025716	1.3421205874130417	5	2.6428992981505357	0.06826518526644954	8.881784197001252e-16	none_recorded
Naganishia__760428at2759__code1	1	61	0.9999999999999998	0.6995791519373975	2.1636162850918526	4.092739798062858	1.3233379027315364	5	11.857129234219016	0.6090355103409208	4.440892098500626e-16	none_recorded
Naganishia__776280at2759__code1	1	61	1.0	0.6959736057090445	2.1804695638373977	4.132977380106214	1.3191851962768075	5	13.784976432633416	0.569307776763823	4.440892098500626e-16	none_recorded
Saccharomyces__115730at2759__code1	1	61	0.9999999999999998	0.6254582032680287	2.226646750280832	4.5600248564117765	1.28089691514343	11	0.3734135577675306	0.008044304004836174	3.3306690738754696e-16	none_recorded
Saccharomyces__129234at2759__code1	1	61	1.0000000000000002	0.630959828552661	2.212954643260317	4.507282941192222	1.2851209944470783	9	0.5933405215089113	0.012254329762640383	4.440892098500626e-16	none_recorded
Saccharomyces__160487at2759__code1	1	61	1.0	0.6693752385511236	2.1845481150030404	4.263562780917232	1.3064135937102908	11	0.36981810598372034	0.008305036742192719	4.440892098500626e-16	none_recorded
Saccharomyces__201273at2759__code1	1	61	0.9999999999999999	0.6499158180341429	2.201043949765258	4.386660069950209	1.2952761657046676	11	0.31380842551844984	0.0025962013762854882	0.0	none_recorded
Saccharomyces__207567at2759__code1	1	61	0.9999999999999998	0.6575294344019034	2.2050421503349265	4.353526146461655	1.298193589769715	11	0.3745275591245637	0.005821722359911117	2.220446049250313e-16	none_recorded
Saccharomyces__260326at2759__code1	1	61	1.0	0.6701735066283289	2.1920713838727304	4.270901284804787	1.305726132624538	11	0.3478336756497324	0.0013908657590783339	4.440892098500626e-16	none_recorded
Saccharomyces__2852757at2759__code1	1	61	0.9999999999999999	0.604438267144307	2.225581842340452	4.682066413258881	1.271586627660779	11	0.35860555400782407	0.012751543993825935	0.0	none_recorded
Saccharomyces__288615at2759__code1	1	61	1.0	0.645500979270795	2.216172747058547	4.433260085154475	1.29126834996394	11	0.39081935105766075	0.01160608995092859	8.881784197001252e-16	none_recorded
Saccharomyces__319730at2759__code1	1	61	1.0	0.6057045924556178	2.2177289291168427	4.661403523664622	1.273119308903467	11	0.3877625058762659	0.009142425951981406	2.220446049250313e-16	none_recorded
Saccharomyces__340246at2759__code1	1	61	1.0	0.6441285187197219	2.226882998975661	4.4572029249719325	1.2892511726103315	11	0.33825213481059035	0.02098071668272615	8.881784197001252e-16	none_recorded
Saccharomyces__345792at2759__code1	1	61	0.9999999999999999	0.7187113109500362	2.1735297645233205	4.024204199110512	1.3306655021159361	11	0.2713794075064098	0.00536783638142222	4.440892098500626e-16	none_recorded
Saccharomyces__352891at2759__code1	1	61	0.9999999999999999	0.6592558619016571	2.2143723183358026	4.358896668659621	1.297716809609107	11	0.41224984403504666	0.007906957804651794	4.440892098500626e-16	none_recorded
Saccharomyces__3643464at2759__code1	1	61	0.9999999999999997	0.6265358100208348	2.204819046232125	4.519063094188992	1.2841665446838093	11	0.4508504494973866	0.031087521956639812	8.881784197001252e-16	none_recorded
Saccharomyces__4613677at2759__code1	1	61	1.0	0.6401320883759072	2.2315364096242245	4.486056159574664	1.2868571113673655	11	0.3614639498761495	0.02179123300324587	3.3306690738754696e-16	none_recorded
Saccharomyces__4695236at2759__code1	1	61	1.0	0.6458925451357904	2.205286989825217	4.414324884894877	1.2928836691622532	11	0.5193129996855511	0.02180042340656594	8.881784197001252e-16	none_recorded
Saccharomyces__4747214at2759__code1	1	61	0.9999999999999998	0.6539133722667003	2.2109590066307243	4.381119121278619	1.2957600617223552	11	0.32841419453894216	0.007139577295158283	4.440892098500626e-16	none_recorded
Saccharomyces__4764044at2759__code1	1	61	0.9999999999999999	0.6209566197375281	2.2217648052479624	4.577971044397722	1.279488008033427	11	0.40949722567569974	0.018868579376215923	8.881784197001252e-16	none_recorded
Saccharomyces__4803900at2759__code1	1	61	0.9999999999999999	0.6565517819170483	2.234953573230863	4.404078147050459	1.2937652888099742	9	0.46973479885173897	0.0017805007417628965	4.440892098500626e-16	none_recorded
Saccharomyces__4810093at2759__code1	1	61	1.0000000000000002	0.65418142765568	2.1982656252342467	4.360330226909584	1.2975897999523922	11	0.3849111844090065	0.0221688983046592	4.440892098500626e-16	none_recorded
Saccharomyces__4813267at2759__code1	1	61	1.0	0.6563291847508893	2.2132499177994993	4.372164409601169	1.2965454463468082	11	0.37088567688332513	0.010724091171923413	1.3322676295501878e-15	none_recorded
Saccharomyces__4823929at2759__code1	1	61	1.0	0.664319045386144	2.1926017992556828	4.3005252739385265	1.302982076185315	11	0.36445731894295363	0.02814661626730295	8.881784197001252e-16	none_recorded
Saccharomyces__4837017at2759__code1	1	61	1.0000000000000002	0.6504654299722165	2.1972537819330733	4.377971650279593	1.2960356401798785	11	0.33693966929331204	0.015072766037487669	4.440892098500626e-16	none_recorded
Saccharomyces__4838864at2759__code1	1	61	1.0	0.6197948667499815	2.2192181465112144	4.5805687745497625	1.2792852373365584	11	0.40183942311402754	0.016775398673694968	4.440892098500626e-16	none_recorded
Saccharomyces__4843240at2759__code1	1	61	0.9999999999999999	0.6205562848441273	2.206396670636938	4.555514180621256	1.2812532728600368	9	0.4839860786107344	0.03903675802546531	4.440892098500626e-16	none_recorded
Saccharomyces__4843824at2759__code1	1	61	0.9999999999999998	0.6619592814671411	2.18405868512858	4.2993852435876665	1.3030867650097828	11	0.46612608570454644	0.00948428869643155	4.440892098500626e-16	none_recorded
Saccharomyces__4867008at2759__code1	1	61	1.0	0.6474586875445183	2.214214610353297	4.419854660921591	1.2924100873136282	7	0.46169652116086635	0.01063492033417012	8.881784197001252e-16	none_recorded
Saccharomyces__4888252at2759__code1	1	61	0.9999999999999999	0.6407980463948131	2.2036326842409917	4.438887956414389	1.2907916782036324	11	0.4883132544187426	0.027685395574110858	4.440892098500626e-16	none_recorded
Saccharomyces__4896098at2759__code1	1	61	0.9999999999999999	0.6708374798859036	2.1942934852202494	4.270976281160462	1.305719122990774	11	0.47245760126927516	0.0115476826610317	4.440892098500626e-16	none_recorded
Saccharomyces__4900375at2759__code1	1	61	0.9999999999999998	0.6135505249391668	2.2276565815092346	4.630763060189877	1.275424196903585	11	0.46654356417989007	0.019082150957954885	4.440892098500626e-16	none_recorded
Saccharomyces__4908955at2759__code1	1	61	0.9999999999999998	0.6390553894177287	2.1926205676899153	4.4310336850264385	1.2914573541974113	11	0.5602594647126364	0.05267154527658773	4.440892098500626e-16	none_recorded
Saccharomyces__4911644at2759__code1	1	61	1.0	0.6718448389444541	2.187871336012785	4.256512827351898	1.307076941813606	11	0.3634386443854858	0.00899021759562625	4.440892098500626e-16	none_recorded
Saccharomyces__4969018at2759__code1	1	61	1.0	0.6317660698506578	2.214668967836385	4.505520593025686	1.2852643347722796	11	0.3140743059465642	0.007291773703944448	1.1102230246251565e-16	none_recorded
Saccharomyces__4969636at2759__code1	1	61	0.9999999999999999	0.6423899315374382	2.2152321432660957	4.448422888516261	1.2899876356029716	9	0.352904814250348	0.011062081312482356	8.881784197001252e-16	none_recorded
Saccharomyces__4969990at2759__code1	1	61	0.9999999999999999	0.6576689409132985	2.188422181362579	4.327543761339159	1.3005219680709934	11	0.4390315387002481	0.018224586787344146	1.1102230246251565e-16	none_recorded
Saccharomyces__4970387at2759__code1	1	61	1.0	0.6135875900353748	2.218158448467134	4.615064066630246	1.276620270503848	9	0.3960060082624421	0.018547451912276962	4.440892098500626e-16	none_recorded
Saccharomyces__4970538at2759__code1	1	61	0.9999999999999998	0.653804170475247	2.1981747283618276	4.362130172348068	1.2974304826816425	11	0.380150799353088	0.01343471509303036	8.881784197001252e-16	none_recorded
Saccharomyces__4971272at2759__code1	1	61	0.9999999999999998	0.5982251608883047	2.2282690303295634	4.724799918179312	1.2684707962753612	11	0.44312131078646466	0.015031832288453912	1.7763568394002505e-15	none_recorded
Saccharomyces__4974767at2759__code1	1	61	0.9999999999999997	0.6291289523491037	2.2228411671624078	4.533204375450445	1.283029197786644	11	0.46589366177780933	0.03396526654914597	4.440892098500626e-16	none_recorded
Saccharomyces__4975094at2759__code1	1	61	1.0	0.6224102432630124	2.2178319497085424	4.563296031378698	1.2806390463194504	11	0.40063601421932565	0.008947542065856203	4.440892098500626e-16	none_recorded
Saccharomyces__4976279at2759__code1	1	61	1.0	0.6252973805065963	2.216819256331896	4.545223961334842	1.2820696268857106	11	0.4527797315406363	0.04381811317006463	4.440892098500626e-16	none_recorded
Saccharomyces__4977163at2759__code1	1	61	1.0	0.6462735632194859	2.200476419445668	4.404868378777158	1.2936971091843337	11	0.45552533393765154	0.019148676320809542	1.3322676295501878e-15	none_recorded
Saccharomyces__4977863at2759__code1	1	61	0.9999999999999999	0.6032860268141298	2.233440112770698	4.702124719455524	1.270115157046106	11	0.4645108305279206	0.02729856046157073	4.440892098500626e-16	none_recorded
Saccharomyces__4983000at2759__code1	1	61	1.0	0.6770596729632414	2.1789934721491386	4.218318206152325	1.3107212947707725	11	0.40617410125975445	0.009028139367376887	1.3322676295501878e-15	none_recorded
Saccharomyces__4985971at2759__code1	1	61	1.0	0.6228888492350307	2.241161359799963	4.598011687883531	1.277931281704155	11	0.45181985187916684	0.009572504920221938	4.440892098500626e-16	none_recorded
Saccharomyces__4986044at2759__code1	1	61	1.0000000000000002	0.6579888520781083	2.192783342175455	4.3325539410736935	1.3000701617084154	11	46.21707808851856	1.226610880420615	4.440892098500626e-16	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis
